participant,expName,sex,age (years),dominant hand,file_stim,etnia,etichetta,match,blocco,condizione,risposta.rt,risposta.corr,id_self
8,self_w_b,female,21,right,asian/a_f.jpg,asiatico,Other,no,esperimento,asiatico,830.1904015,1,self
8,self_w_b,female,21,right,asian/a_f.jpg,asiatico,Self,si,esperimento,asiatico,597.5506697,1,self
8,self_w_b,female,21,right,white/w_f.jpg,bianco,Self,no,esperimento,asiatico,676.7519601,1,other
8,self_w_b,female,21,right,white/w_f.jpg,bianco,Self,no,esperimento,asiatico,771.4722771,1,other
8,self_w_b,female,21,right,asian/a_f.jpg,asiatico,Other,no,esperimento,asiatico,534.2087913,0,self
8,self_w_b,female,21,right,white/w_f.jpg,bianco,Other,si,esperimento,asiatico,577.2212744,0,other
8,self_w_b,female,21,right,white/w_f.jpg,bianco,Self,no,esperimento,asiatico,708.1909589,1,other
8,self_w_b,female,21,right,asian/a_f.jpg,asiatico,Other,no,esperimento,asiatico,596.9489496,0,self
8,self_w_b,female,21,right,asian/a_f.jpg,asiatico,Other,no,esperimento,asiatico,740.2728964,1,self
8,self_w_b,female,21,right,asian/a_f.jpg,asiatico,Self,si,esperimento,asiatico,548.7719811,1,self
8,self_w_b,female,21,right,asian/a_f.jpg,asiatico,Self,si,esperimento,asiatico,598.0578456,1,self
8,self_w_b,female,21,right,asian/a_f.jpg,asiatico,Other,no,esperimento,asiatico,652.6490133,1,self
8,self_w_b,female,21,right,asian/a_f.jpg,asiatico,Other,no,esperimento,asiatico,663.7705844,1,self
8,self_w_b,female,21,right,asian/a_f.jpg,asiatico,Self,si,esperimento,asiatico,648.5212669,1,self
8,self_w_b,female,21,right,white/w_f.jpg,bianco,Other,si,esperimento,asiatico,765.38915,1,other
8,self_w_b,female,21,right,asian/a_f.jpg,asiatico,Other,no,esperimento,asiatico,666.1778148,1,self
8,self_w_b,female,21,right,white/w_f.jpg,bianco,Other,si,esperimento,asiatico,851.4977992,1,other
