"","Subject","Age","Gender","Handedness","Block","Trial","Shape","Label","Matching","Origin_Identity","English_Identity","Standarlized_Identity","Response","RT_ms","RT_sec","ACC"
"23959",292,23,"female","right",4,55,"S.bmp","你","Matching","你","Self","Self",2,690,0.69,1
"23960",292,23,"female","right",4,56,"S.bmp","你","Matching","你","Self","Self",2,370,0.37,1
"23961",292,23,"female","right",4,57,"P.bmp","生人","Matching","生人","Stranger","Stranger",2,354,0.354,1
"23962",292,23,"female","right",4,58,"S.bmp","你","Matching","你","Self","Self",2,554,0.554,1
"23963",292,23,"female","right",4,59,"P.bmp","生人","Matching","生人","Stranger","Stranger",2,635,0.635,1
"23964",292,23,"female","right",4,60,"P.bmp","生人","Matching","生人","Stranger","Stranger",2,722,0.722,1
"23965",292,23,"female","right",4,61,"P.bmp","生人","Matching","生人","Stranger","Stranger",2,674,0.674,1
"23966",292,23,"female","right",4,62,"S.bmp","生人","Nonmatching","你","Self","Self",1,634,0.634,1
"23967",292,23,"female","right",4,63,"S.bmp","你","Matching","你","Self","Self",2,898,0.898,1
"23968",292,23,"female","right",4,64,"S.bmp","你","Matching","你","Self","Self",NA,0,0,0
"23969",292,23,"female","right",5,65,"P.bmp","生人","Matching","生人","Stranger","Stranger",2,426,0.426,1
"23970",292,23,"female","right",5,66,"S.bmp","生人","Nonmatching","你","Self","Self",2,482,0.482,0
"23971",292,23,"female","right",5,67,"P.bmp","生人","Matching","生人","Stranger","Stranger",2,587,0.587,1
"23972",292,23,"female","right",5,68,"P.bmp","生人","Matching","生人","Stranger","Stranger",2,467,0.467,1
"23973",292,23,"female","right",5,69,"S.bmp","你","Matching","你","Self","Self",2,595,0.595,1
"23974",292,23,"female","right",5,70,"S.bmp","你","Matching","你","Self","Self",2,363,0.363,1
"23975",292,23,"female","right",5,71,"P.bmp","生人","Matching","生人","Stranger","Stranger",2,563,0.563,1
"23976",292,23,"female","right",5,72,"S.bmp","你","Matching","你","Self","Self",2,315,0.315,1
"23977",292,23,"female","right",5,73,"P.bmp","你","Nonmatching","生人","Stranger","Stranger",2,627,0.627,0
"23978",292,23,"female","right",5,74,"S.bmp","你","Matching","你","Self","Self",2,563,0.563,1
"23979",292,23,"female","right",5,75,"P.bmp","你","Nonmatching","生人","Stranger","Stranger",2,429,0.429,0
"23980",292,23,"female","right",5,76,"S.bmp","你","Matching","你","Self","Self",1,358,0.358,0
"23981",292,23,"female","right",5,77,"P.bmp","生人","Matching","生人","Stranger","Stranger",2,382,0.382,1
"23982",292,23,"female","right",5,78,"S.bmp","你","Matching","你","Self","Self",2,286,0.286,1
"23983",292,23,"female","right",5,79,"P.bmp","生人","Matching","生人","Stranger","Stranger",2,382,0.382,1
"23984",292,23,"female","right",5,80,"S.bmp","生人","Nonmatching","你","Self","Self",2,390,0.39,0
"23985",292,23,"female","right",6,81,"P.bmp","生人","Matching","生人","Stranger","Stranger",2,518,0.518,1
"23986",292,23,"female","right",6,82,"P.bmp","你","Nonmatching","生人","Stranger","Stranger",2,598,0.598,0
"23987",292,23,"female","right",6,83,"P.bmp","生人","Matching","生人","Stranger","Stranger",2,680,0.68,1
"23988",292,23,"female","right",6,84,"P.bmp","生人","Matching","生人","Stranger","Stranger",2,577,0.577,1
"23989",292,23,"female","right",6,85,"P.bmp","生人","Matching","生人","Stranger","Stranger",2,569,0.569,1
"23990",292,23,"female","right",6,86,"S.bmp","你","Matching","你","Self","Self",2,969,0.969,1
"23991",292,23,"female","right",6,87,"S.bmp","生人","Nonmatching","你","Self","Self",2,561,0.561,0
"23992",292,23,"female","right",6,88,"P.bmp","你","Nonmatching","生人","Stranger","Stranger",2,353,0.353,0
"23993",292,23,"female","right",6,89,"S.bmp","你","Matching","你","Self","Self",2,625,0.625,1
"23994",292,23,"female","right",6,90,"P.bmp","生人","Matching","生人","Stranger","Stranger",2,448,0.448,1
"23995",292,23,"female","right",6,91,"P.bmp","生人","Matching","生人","Stranger","Stranger",2,314,0.314,1
"23996",292,23,"female","right",6,92,"S.bmp","你","Matching","你","Self","Self",2,371,0.371,1
"23997",292,23,"female","right",6,93,"S.bmp","你","Matching","你","Self","Self",2,331,0.331,1
"23998",292,23,"female","right",6,94,"S.bmp","生人","Nonmatching","你","Self","Self",2,627,0.627,0
"23999",292,23,"female","right",6,95,"S.bmp","你","Matching","你","Self","Self",NA,0,0,0
"24000",292,23,"female","right",6,96,"S.bmp","你","Matching","你","Self","Self",NA,0,0,0
"24001",293,22,"female","right",1,1,"S.bmp","你","Matching","你","Self","Self",NA,0,0,0
"24002",293,22,"female","right",1,2,"S.bmp","你","Matching","你","Self","Self",1,728,0.728,1
"24003",293,22,"female","right",1,3,"S.bmp","你","Matching","你","Self","Self",1,401,0.401,1
"24004",293,22,"female","right",1,4,"S.bmp","你","Matching","你","Self","Self",1,497,0.497,1
"24005",293,22,"female","right",1,5,"T.bmp","你","Nonmatching","生人","Stranger","Stranger",1,433,0.433,0
"24006",293,22,"female","right",1,6,"S.bmp","你","Matching","你","Self","Self",1,721,0.721,1
"24007",293,22,"female","right",1,7,"T.bmp","生人","Matching","生人","Stranger","Stranger",2,473,0.473,0
"24008",293,22,"female","right",1,8,"T.bmp","生人","Matching","生人","Stranger","Stranger",1,753,0.753,1
"24009",293,22,"female","right",1,9,"T.bmp","你","Nonmatching","生人","Stranger","Stranger",1,681,0.681,0
"24010",293,22,"female","right",1,10,"T.bmp","生人","Matching","生人","Stranger","Stranger",1,1010,1.01,1
"24011",293,22,"female","right",1,11,"S.bmp","生人","Nonmatching","你","Self","Self",2,986,0.986,1
"24012",293,22,"female","right",1,12,"T.bmp","生人","Matching","生人","Stranger","Stranger",1,938,0.938,1
"24013",293,22,"female","right",1,13,"S.bmp","你","Matching","你","Self","Self",1,634,0.634,1
"24014",293,22,"female","right",1,14,"T.bmp","生人","Matching","生人","Stranger","Stranger",2,626,0.626,0
"24015",293,22,"female","right",1,15,"T.bmp","生人","Matching","生人","Stranger","Stranger",1,898,0.898,1
"24016",293,22,"female","right",1,16,"S.bmp","生人","Nonmatching","你","Self","Self",2,978,0.978,1
"24017",293,22,"female","right",2,17,"T.bmp","生人","Matching","生人","Stranger","Stranger",1,762,0.762,1
"24018",293,22,"female","right",2,18,"S.bmp","你","Matching","你","Self","Self",1,523,0.523,1
"24019",293,22,"female","right",2,19,"T.bmp","生人","Matching","生人","Stranger","Stranger",1,683,0.683,1
"24020",293,22,"female","right",2,20,"T.bmp","你","Nonmatching","生人","Stranger","Stranger",2,747,0.747,1
"24021",293,22,"female","right",2,21,"T.bmp","生人","Matching","生人","Stranger","Stranger",1,699,0.699,1
"24022",293,22,"female","right",2,22,"S.bmp","你","Matching","你","Self","Self",1,435,0.435,1
"24023",293,22,"female","right",2,23,"T.bmp","生人","Matching","生人","Stranger","Stranger",1,603,0.603,1
"24024",293,22,"female","right",2,24,"S.bmp","你","Matching","你","Self","Self",1,611,0.611,1
"24025",293,22,"female","right",2,25,"S.bmp","你","Matching","你","Self","Self",1,507,0.507,1
"24026",293,22,"female","right",2,26,"T.bmp","生人","Matching","生人","Stranger","Stranger",1,524,0.524,1
"24027",293,22,"female","right",2,27,"S.bmp","生人","Nonmatching","你","Self","Self",1,516,0.516,0
"24028",293,22,"female","right",2,28,"T.bmp","生人","Matching","生人","Stranger","Stranger",1,604,0.604,1
"24029",293,22,"female","right",2,29,"S.bmp","生人","Nonmatching","你","Self","Self",2,956,0.956,1
"24030",293,22,"female","right",2,30,"S.bmp","你","Matching","你","Self","Self",1,587,0.587,1
"24031",293,22,"female","right",2,31,"T.bmp","你","Nonmatching","生人","Stranger","Stranger",NA,0,0,0
"24032",293,22,"female","right",2,32,"S.bmp","你","Matching","你","Self","Self",1,1035,1.035,1
"24033",293,22,"female","right",3,33,"S.bmp","你","Matching","你","Self","Self",1,563,0.563,1
"24034",293,22,"female","right",3,34,"S.bmp","你","Matching","你","Self","Self",1,556,0.556,1
"24035",293,22,"female","right",3,35,"S.bmp","生人","Nonmatching","你","Self","Self",2,988,0.988,1
"24036",293,22,"female","right",3,36,"S.bmp","你","Matching","你","Self","Self",1,948,0.948,1
"24037",293,22,"female","right",3,37,"T.bmp","生人","Matching","生人","Stranger","Stranger",NA,0,0,0
"24038",293,22,"female","right",3,38,"T.bmp","生人","Matching","生人","Stranger","Stranger",1,676,0.676,1
"24039",293,22,"female","right",3,39,"S.bmp","你","Matching","你","Self","Self",1,764,0.764,1
"24040",293,22,"female","right",3,40,"T.bmp","生人","Matching","生人","Stranger","Stranger",NA,0,0,0
"24041",293,22,"female","right",3,41,"T.bmp","你","Nonmatching","生人","Stranger","Stranger",1,604,0.604,0
"24042",293,22,"female","right",3,42,"T.bmp","生人","Matching","生人","Stranger","Stranger",1,693,0.693,1
