"","Subject","Block","Trial","Gender","Age","Handedness","First_Language","Matching","Origin_Identity","Phase","Shape","Label","WeShape","SelfShape","TheyShape","AloneShape","ShapeLoc","Response","RT_sec","ACC","RT_ms","English_Identity","Standarlized_Identity"
"2680",9,3,4,"Female",21,"r","Hungarian-b","Mismatch","Self","EXPERIMENT","They","Self","STAR","CIRCLE","TRIANGLE","DIAMOND","Top","m",0.733510491,1,733.510491,"Self","Self"
"2681",9,3,5,"Female",21,"r","Hungarian-b","Mismatch","We","EXPERIMENT","They","We","STAR","CIRCLE","TRIANGLE","DIAMOND","Top","m",1.016839594,1,1016.839594,"We","Group-Self"
"2682",9,3,6,"Female",21,"r","Hungarian-b","Mismatch","We","EXPERIMENT","You","We","STAR","CIRCLE","TRIANGLE","DIAMOND","Top","m",0.700165301,1,700.165301,"We","Group-Self"
"2683",9,3,7,"Female",21,"r","Hungarian-b","Match","They","EXPERIMENT","They","They","STAR","CIRCLE","TRIANGLE","DIAMOND","Bottom","n",0.983521644,1,983.521644,"They","Group-Stranger"
"2684",9,3,8,"Female",21,"r","Hungarian-b","Match","You","EXPERIMENT","You","You","STAR","CIRCLE","TRIANGLE","DIAMOND","Top","n",0.78350222,1,783.50222,"You","Stranger"
"2685",9,3,9,"Female",21,"r","Hungarian-b","Mismatch","You","EXPERIMENT","They","You","STAR","CIRCLE","TRIANGLE","DIAMOND","Bottom","m",1.066863696,1,1066.863696,"You","Stranger"
"2686",9,3,10,"Female",21,"r","Hungarian-b","Mismatch","They","EXPERIMENT","We","They","STAR","CIRCLE","TRIANGLE","DIAMOND","Top","m",0.800154681,1,800.154681,"They","Group-Stranger"
"2687",9,3,11,"Female",21,"r","Hungarian-b","Mismatch","You","EXPERIMENT","Self","You","STAR","CIRCLE","TRIANGLE","DIAMOND","Bottom","m",0.700167275,1,700.167275,"You","Stranger"
"2688",9,3,12,"Female",21,"r","Hungarian-b","Match","We","EXPERIMENT","We","We","STAR","CIRCLE","TRIANGLE","DIAMOND","Bottom","n",0.600145127,1,600.145127,"We","Group-Self"
"2689",9,3,13,"Female",21,"r","Hungarian-b","Mismatch","We","EXPERIMENT","You","We","STAR","CIRCLE","TRIANGLE","DIAMOND","Bottom","m",0.866883751,1,866.883751,"We","Group-Self"
"2690",9,3,14,"Female",21,"r","Hungarian-b","Mismatch","We","EXPERIMENT","Self","We","STAR","CIRCLE","TRIANGLE","DIAMOND","Top","m",0.71683,1,716.83,"We","Group-Self"
"2691",9,3,15,"Female",21,"r","Hungarian-b","Match","Self","EXPERIMENT","Self","Self","STAR","CIRCLE","TRIANGLE","DIAMOND","Bottom","n",0.633525059,1,633.525059,"Self","Self"
"2692",9,3,16,"Female",21,"r","Hungarian-b","Match","You","EXPERIMENT","You","You","STAR","CIRCLE","TRIANGLE","DIAMOND","Top","n",0.833470656,1,833.470656,"You","Stranger"
"2693",9,3,17,"Female",21,"r","Hungarian-b","Mismatch","Self","EXPERIMENT","We","Self","STAR","CIRCLE","TRIANGLE","DIAMOND","Bottom","m",0.633478868,1,633.478868,"Self","Self"
"2694",9,3,18,"Female",21,"r","Hungarian-b","Mismatch","They","EXPERIMENT","Self","They","STAR","CIRCLE","TRIANGLE","DIAMOND","Top","m",0.716835132,1,716.835132,"They","Group-Stranger"
"2695",9,3,19,"Female",21,"r","Hungarian-b","Match","We","EXPERIMENT","We","We","STAR","CIRCLE","TRIANGLE","DIAMOND","Bottom","n",0.666835113,1,666.835113,"We","Group-Self"
"2696",9,3,20,"Female",21,"r","Hungarian-b","Match","We","EXPERIMENT","We","We","STAR","CIRCLE","TRIANGLE","DIAMOND","Top","m",0.700181093,0,700.181093,"We","Group-Self"
"2697",9,3,21,"Female",21,"r","Hungarian-b","Match","They","EXPERIMENT","They","They","STAR","CIRCLE","TRIANGLE","DIAMOND","Top","n",0.816850174,1,816.850174,"They","Group-Stranger"
"2698",9,3,22,"Female",21,"r","Hungarian-b","Mismatch","They","EXPERIMENT","You","They","STAR","CIRCLE","TRIANGLE","DIAMOND","Bottom","m",1.633524269,1,1633.524269,"They","Group-Stranger"
"2699",9,3,23,"Female",21,"r","Hungarian-b","Match","We","EXPERIMENT","We","We","STAR","CIRCLE","TRIANGLE","DIAMOND","Bottom","n",1.050245977,1,1050.245977,"We","Group-Self"
"2700",9,3,24,"Female",21,"r","Hungarian-b","Match","Self","EXPERIMENT","Self","Self","STAR","CIRCLE","TRIANGLE","DIAMOND","Bottom","n",0.600181053,1,600.181053,"Self","Self"
"2701",9,3,25,"Female",21,"r","Hungarian-b","Mismatch","You","EXPERIMENT","They","You","STAR","CIRCLE","TRIANGLE","DIAMOND","Top","m",0.950140133,1,950.140133,"You","Stranger"
"2702",9,3,26,"Female",21,"r","Hungarian-b","Match","We","EXPERIMENT","We","We","STAR","CIRCLE","TRIANGLE","DIAMOND","Top","n",0.60018737,1,600.18737,"We","Group-Self"
"2703",9,3,27,"Female",21,"r","Hungarian-b","Match","They","EXPERIMENT","They","They","STAR","CIRCLE","TRIANGLE","DIAMOND","Top","n",0.816842278,1,816.842278,"They","Group-Stranger"
"2704",9,3,28,"Female",21,"r","Hungarian-b","Match","Self","EXPERIMENT","Self","Self","STAR","CIRCLE","TRIANGLE","DIAMOND","Top","n",0.583487534,1,583.487534,"Self","Self"
"2705",9,3,29,"Female",21,"r","Hungarian-b","Mismatch","We","EXPERIMENT","They","We","STAR","CIRCLE","TRIANGLE","DIAMOND","Top","m",0.916797706,1,916.797706,"We","Group-Self"
"2706",9,3,30,"Female",21,"r","Hungarian-b","Match","You","EXPERIMENT","You","You","STAR","CIRCLE","TRIANGLE","DIAMOND","Top","n",0.666826822,1,666.826822,"You","Stranger"
"2707",9,3,31,"Female",21,"r","Hungarian-b","Mismatch","We","EXPERIMENT","Self","We","STAR","CIRCLE","TRIANGLE","DIAMOND","Bottom","m",1.033582857,1,1033.582857,"We","Group-Self"
"2708",9,3,32,"Female",21,"r","Hungarian-b","Match","They","EXPERIMENT","They","They","STAR","CIRCLE","TRIANGLE","DIAMOND","Top","n",1.016808799,1,1016.808799,"They","Group-Stranger"
"2709",9,3,33,"Female",21,"r","Hungarian-b","Match","We","EXPERIMENT","We","We","STAR","CIRCLE","TRIANGLE","DIAMOND","Bottom","n",0.516854398,1,516.854398,"We","Group-Self"
"2710",9,3,34,"Female",21,"r","Hungarian-b","Mismatch","You","EXPERIMENT","Self","You","STAR","CIRCLE","TRIANGLE","DIAMOND","Top","m",0.566820466,1,566.820466,"You","Stranger"
"2711",9,3,35,"Female",21,"r","Hungarian-b","Mismatch","Self","EXPERIMENT","We","Self","STAR","CIRCLE","TRIANGLE","DIAMOND","Top","m",0.683497048,1,683.497048,"Self","Self"
"2712",9,3,36,"Female",21,"r","Hungarian-b","Mismatch","They","EXPERIMENT","We","They","STAR","CIRCLE","TRIANGLE","DIAMOND","Top","m",1.05016386,1,1050.16386,"They","Group-Stranger"
"2713",9,3,37,"Female",21,"r","Hungarian-b","Match","You","EXPERIMENT","You","You","STAR","CIRCLE","TRIANGLE","DIAMOND","Bottom","n",0.916851793,1,916.851793,"You","Stranger"
"2714",9,3,38,"Female",21,"r","Hungarian-b","Match","You","EXPERIMENT","You","You","STAR","CIRCLE","TRIANGLE","DIAMOND","Bottom","n",0.733522335,1,733.522335,"You","Stranger"
"2715",9,3,39,"Female",21,"r","Hungarian-b","Match","They","EXPERIMENT","They","They","STAR","CIRCLE","TRIANGLE","DIAMOND","Bottom","n",1.483468149,1,1483.468149,"They","Group-Stranger"
"2716",9,3,40,"Female",21,"r","Hungarian-b","Mismatch","They","EXPERIMENT","Self","They","STAR","CIRCLE","TRIANGLE","DIAMOND","Top","m",0.783486034,1,783.486034,"They","Group-Stranger"
"2717",9,3,41,"Female",21,"r","Hungarian-b","Match","You","EXPERIMENT","You","You","STAR","CIRCLE","TRIANGLE","DIAMOND","Bottom","n",1.066804871,1,1066.804871,"You","Stranger"
"2718",9,3,42,"Female",21,"r","Hungarian-b","Match","You","EXPERIMENT","You","You","STAR","CIRCLE","TRIANGLE","DIAMOND","Top","n",0.800167314,1,800.167314,"You","Stranger"
"2719",9,3,43,"Female",21,"r","Hungarian-b","Match","Self","EXPERIMENT","Self","Self","STAR","CIRCLE","TRIANGLE","DIAMOND","Bottom","n",0.650169624,1,650.169624,"Self","Self"
"2720",9,3,44,"Female",21,"r","Hungarian-b","Match","They","EXPERIMENT","They","They","STAR","CIRCLE","TRIANGLE","DIAMOND","Bottom","n",1.200146943,1,1200.146943,"They","Group-Stranger"
"2721",9,3,45,"Female",21,"r","Hungarian-b","Match","They","EXPERIMENT","They","They","STAR","CIRCLE","TRIANGLE","DIAMOND","Bottom","n",0.683531396,1,683.531396,"They","Group-Stranger"
"2722",9,3,46,"Female",21,"r","Hungarian-b","Match","Self","EXPERIMENT","Self","Self","STAR","CIRCLE","TRIANGLE","DIAMOND","Top","n",0.716838291,1,716.838291,"Self","Self"
"2723",9,3,47,"Female",21,"r","Hungarian-b","Mismatch","Self","EXPERIMENT","You","Self","STAR","CIRCLE","TRIANGLE","DIAMOND","Top","m",0.766877395,1,766.877395,"Self","Self"
"2724",9,3,48,"Female",21,"r","Hungarian-b","Match","They","EXPERIMENT","They","They","STAR","CIRCLE","TRIANGLE","DIAMOND","Bottom","n",0.683513235,1,683.513235,"They","Group-Stranger"
"2725",9,3,49,"Female",21,"r","Hungarian-b","Mismatch","They","EXPERIMENT","You","They","STAR","CIRCLE","TRIANGLE","DIAMOND","Top","n",0.616867071,0,616.867071,"They","Group-Stranger"
"2726",9,3,50,"Female",21,"r","Hungarian-b","Mismatch","Self","EXPERIMENT","They","Self","STAR","CIRCLE","TRIANGLE","DIAMOND","Bottom","m",0.78355986,1,783.55986,"Self","Self"
"2727",9,3,51,"Female",21,"r","Hungarian-b","Match","Self","EXPERIMENT","Self","Self","STAR","CIRCLE","TRIANGLE","DIAMOND","Top","n",0.783546832,1,783.546832,"Self","Self"
"2728",9,3,52,"Female",21,"r","Hungarian-b","Mismatch","Self","EXPERIMENT","You","Self","STAR","CIRCLE","TRIANGLE","DIAMOND","Top","m",0.833513689,1,833.513689,"Self","Self"
"2729",9,3,53,"Female",21,"r","Hungarian-b","Mismatch","You","EXPERIMENT","Self","You","STAR","CIRCLE","TRIANGLE","DIAMOND","Bottom","m",0.750167689,1,750.167689,"You","Stranger"
"2730",9,3,54,"Female",21,"r","Hungarian-b","Mismatch","Self","EXPERIMENT","We","Self","STAR","CIRCLE","TRIANGLE","DIAMOND","Top","m",0.850149963,1,850.149963,"Self","Self"
"2731",9,3,55,"Female",21,"r","Hungarian-b","Match","They","EXPERIMENT","They","They","STAR","CIRCLE","TRIANGLE","DIAMOND","Top","n",1.500151404,1,1500.151404,"They","Group-Stranger"
"2732",9,3,56,"Female",21,"r","Hungarian-b","Match","They","EXPERIMENT","They","They","STAR","CIRCLE","TRIANGLE","DIAMOND","Top","n",1.316804575,1,1316.804575,"They","Group-Stranger"
"2733",9,3,57,"Female",21,"r","Hungarian-b","Match","You","EXPERIMENT","You","You","STAR","CIRCLE","TRIANGLE","DIAMOND","Top","n",0.900161827,1,900.161827,"You","Stranger"
"2734",9,3,58,"Female",21,"r","Hungarian-b","Match","We","EXPERIMENT","We","We","STAR","CIRCLE","TRIANGLE","DIAMOND","Top","n",0.833520795,1,833.520795,"We","Group-Self"
"2735",9,3,59,"Female",21,"r","Hungarian-b","Mismatch","We","EXPERIMENT","You","We","STAR","CIRCLE","TRIANGLE","DIAMOND","Bottom","m",0.850160622,1,850.160622,"We","Group-Self"
"2736",9,3,60,"Female",21,"r","Hungarian-b","Mismatch","They","EXPERIMENT","Self","They","STAR","CIRCLE","TRIANGLE","DIAMOND","Bottom","m",0.733459168,1,733.459168,"They","Group-Stranger"
"2737",9,3,61,"Female",21,"r","Hungarian-b","Match","You","EXPERIMENT","You","You","STAR","CIRCLE","TRIANGLE","DIAMOND","Bottom","n",1.450137961,1,1450.137961,"You","Stranger"
"2738",9,3,62,"Female",21,"r","Hungarian-b","Match","Self","EXPERIMENT","Self","Self","STAR","CIRCLE","TRIANGLE","DIAMOND","Bottom","n",0.783515248,1,783.515248,"Self","Self"
"2739",9,3,63,"Female",21,"r","Hungarian-b","Mismatch","Self","EXPERIMENT","You","Self","STAR","CIRCLE","TRIANGLE","DIAMOND","Bottom","m",0.616871019,1,616.871019,"Self","Self"
"2740",9,3,64,"Female",21,"r","Hungarian-b","Mismatch","You","EXPERIMENT","They","You","STAR","CIRCLE","TRIANGLE","DIAMOND","Bottom","m",1.250150516,1,1250.150516,"You","Stranger"
"2741",9,3,65,"Female",21,"r","Hungarian-b","Mismatch","Self","EXPERIMENT","They","Self","STAR","CIRCLE","TRIANGLE","DIAMOND","Bottom","m",0.783495509,1,783.495509,"Self","Self"
"2742",9,3,66,"Female",21,"r","Hungarian-b","Match","Self","EXPERIMENT","Self","Self","STAR","CIRCLE","TRIANGLE","DIAMOND","Top","n",0.833487238,1,833.487238,"Self","Self"
"2743",9,3,67,"Female",21,"r","Hungarian-b","Match","We","EXPERIMENT","We","We","STAR","CIRCLE","TRIANGLE","DIAMOND","Top","n",0.833493949,1,833.493949,"We","Group-Self"
"2744",9,3,68,"Female",21,"r","Hungarian-b","Match","Self","EXPERIMENT","Self","Self","STAR","CIRCLE","TRIANGLE","DIAMOND","Top","n",0.766837126,1,766.837126,"Self","Self"
"2745",9,3,69,"Female",21,"r","Hungarian-b","Match","They","EXPERIMENT","They","They","STAR","CIRCLE","TRIANGLE","DIAMOND","Bottom","n",1.166800173,1,1166.800173,"They","Group-Stranger"
"2746",9,3,70,"Female",21,"r","Hungarian-b","Match","We","EXPERIMENT","We","We","STAR","CIRCLE","TRIANGLE","DIAMOND","Top","n",0.633510057,1,633.510057,"We","Group-Self"
"2747",9,3,71,"Female",21,"r","Hungarian-b","Mismatch","They","EXPERIMENT","We","They","STAR","CIRCLE","TRIANGLE","DIAMOND","Bottom","m",1.46663053,1,1466.63053,"They","Group-Stranger"
"2748",9,3,72,"Female",21,"r","Hungarian-b","Match","You","EXPERIMENT","You","You","STAR","CIRCLE","TRIANGLE","DIAMOND","Bottom","n",1.583488323,1,1583.488323,"You","Stranger"
"2749",9,3,73,"Female",21,"r","Hungarian-b","Mismatch","They","EXPERIMENT","You","They","STAR","CIRCLE","TRIANGLE","DIAMOND","Bottom","m",1.250166702,1,1250.166702,"They","Group-Stranger"
"2750",9,3,74,"Female",21,"r","Hungarian-b","Mismatch","You","EXPERIMENT","We","You","STAR","CIRCLE","TRIANGLE","DIAMOND","Top","m",0.8834916,1,883.4916,"You","Stranger"
"2751",9,3,75,"Female",21,"r","Hungarian-b","Mismatch","We","EXPERIMENT","They","We","STAR","CIRCLE","TRIANGLE","DIAMOND","Bottom","m",0.750179138,1,750.179138,"We","Group-Self"
"2752",9,3,76,"Female",21,"r","Hungarian-b","Mismatch","Self","EXPERIMENT","They","Self","STAR","CIRCLE","TRIANGLE","DIAMOND","Top","m",0.816830039,1,816.830039,"Self","Self"
"2753",9,3,77,"Female",21,"r","Hungarian-b","Mismatch","They","EXPERIMENT","You","They","STAR","CIRCLE","TRIANGLE","DIAMOND","Top","None",NA,3,NA,"They","Group-Stranger"
"2754",9,3,78,"Female",21,"r","Hungarian-b","Match","Self","EXPERIMENT","Self","Self","STAR","CIRCLE","TRIANGLE","DIAMOND","Bottom","n",0.583529382,1,583.529382,"Self","Self"
"2755",9,3,79,"Female",21,"r","Hungarian-b","Mismatch","You","EXPERIMENT","We","You","STAR","CIRCLE","TRIANGLE","DIAMOND","Bottom","m",0.733504569,1,733.504569,"You","Stranger"
"2756",9,3,80,"Female",21,"r","Hungarian-b","Match","We","EXPERIMENT","We","We","STAR","CIRCLE","TRIANGLE","DIAMOND","Bottom","n",0.566857971,1,566.857971,"We","Group-Self"
"2757",9,3,81,"Female",21,"r","Hungarian-b","Match","Self","EXPERIMENT","Self","Self","STAR","CIRCLE","TRIANGLE","DIAMOND","Bottom","n",0.600193292,1,600.193292,"Self","Self"
"2758",9,3,82,"Female",21,"r","Hungarian-b","Match","We","EXPERIMENT","We","We","STAR","CIRCLE","TRIANGLE","DIAMOND","Top","n",0.633520716,1,633.520716,"We","Group-Self"
"2759",9,3,83,"Female",21,"r","Hungarian-b","Mismatch","We","EXPERIMENT","Self","We","STAR","CIRCLE","TRIANGLE","DIAMOND","Bottom","m",0.800145995,1,800.145995,"We","Group-Self"
"2760",9,3,84,"Female",21,"r","Hungarian-b","Mismatch","You","EXPERIMENT","They","You","STAR","CIRCLE","TRIANGLE","DIAMOND","Top","m",1.350133974,1,1350.133974,"You","Stranger"
"2761",9,3,85,"Female",21,"r","Hungarian-b","Mismatch","They","EXPERIMENT","We","They","STAR","CIRCLE","TRIANGLE","DIAMOND","Bottom","m",1.133494068,1,1133.494068,"They","Group-Stranger"
"2762",9,3,86,"Female",21,"r","Hungarian-b","Mismatch","We","EXPERIMENT","They","We","STAR","CIRCLE","TRIANGLE","DIAMOND","Bottom","m",0.650181468,1,650.181468,"We","Group-Self"
"2763",9,3,87,"Female",21,"r","Hungarian-b","Mismatch","We","EXPERIMENT","You","We","STAR","CIRCLE","TRIANGLE","DIAMOND","Top","m",0.816824118,1,816.824118,"We","Group-Self"
"2764",9,3,88,"Female",21,"r","Hungarian-b","Mismatch","You","EXPERIMENT","We","You","STAR","CIRCLE","TRIANGLE","DIAMOND","Top","m",0.966828914,1,966.828914,"You","Stranger"
"2765",9,3,89,"Female",21,"r","Hungarian-b","Mismatch","Self","EXPERIMENT","We","Self","STAR","CIRCLE","TRIANGLE","DIAMOND","Bottom","m",0.65016765,1,650.16765,"Self","Self"
"2766",9,3,90,"Female",21,"r","Hungarian-b","Mismatch","You","EXPERIMENT","Self","You","STAR","CIRCLE","TRIANGLE","DIAMOND","Top","m",0.783491955,1,783.491955,"You","Stranger"
"2767",9,3,91,"Female",21,"r","Hungarian-b","Mismatch","We","EXPERIMENT","Self","We","STAR","CIRCLE","TRIANGLE","DIAMOND","Top","m",0.633597701,1,633.597701,"We","Group-Self"
"2768",9,3,92,"Female",21,"r","Hungarian-b","Mismatch","They","EXPERIMENT","Self","They","STAR","CIRCLE","TRIANGLE","DIAMOND","Bottom","m",0.650218973,1,650.218973,"They","Group-Stranger"
"2769",9,3,93,"Female",21,"r","Hungarian-b","Match","You","EXPERIMENT","You","You","STAR","CIRCLE","TRIANGLE","DIAMOND","Top","n",0.883534633,1,883.534633,"You","Stranger"
"2770",9,3,94,"Female",21,"r","Hungarian-b","Mismatch","You","EXPERIMENT","We","You","STAR","CIRCLE","TRIANGLE","DIAMOND","Bottom","m",1.31684287,1,1316.84287,"You","Stranger"
"2771",9,3,95,"Female",21,"r","Hungarian-b","Match","They","EXPERIMENT","They","They","STAR","CIRCLE","TRIANGLE","DIAMOND","Top","n",0.883517262,1,883.517262,"They","Group-Stranger"
"2772",9,3,96,"Female",21,"r","Hungarian-b","Match","Self","EXPERIMENT","Self","Self","STAR","CIRCLE","TRIANGLE","DIAMOND","Top","n",0.750185455,1,750.185455,"Self","Self"
"2773",10,0,1,"Female",21,"r","Hungarian","Match","We","TRAINING","We","We","DIAMOND","STAR","CIRCLE","TRIANGLE","Bottom","None",NA,3,NA,"We","Group-Self"
"2774",10,0,2,"Female",21,"r","Hungarian","Mismatch","We","TRAINING","They","We","DIAMOND","STAR","CIRCLE","TRIANGLE","Bottom","n",0.883689787,1,883.689787,"We","Group-Self"
"2775",10,0,3,"Female",21,"r","Hungarian","Match","You","TRAINING","You","You","DIAMOND","STAR","CIRCLE","TRIANGLE","Top","m",1.500136797,1,1500.136797,"You","Stranger"
"2776",10,0,4,"Female",21,"r","Hungarian","Match","You","TRAINING","You","You","DIAMOND","STAR","CIRCLE","TRIANGLE","Bottom","n",1.100157563,0,1100.157563,"You","Stranger"
"2777",10,0,5,"Female",21,"r","Hungarian","Mismatch","They","TRAINING","Self","They","DIAMOND","STAR","CIRCLE","TRIANGLE","Top","n",1.216695177,1,1216.695177,"They","Group-Stranger"
"2778",10,0,6,"Female",21,"r","Hungarian","Mismatch","You","TRAINING","They","You","DIAMOND","STAR","CIRCLE","TRIANGLE","Bottom","n",1.550119445,1,1550.119445,"You","Stranger"
"2779",10,0,7,"Female",21,"r","Hungarian","Mismatch","Self","TRAINING","You","Self","DIAMOND","STAR","CIRCLE","TRIANGLE","Bottom","n",1.100209281,1,1100.209281,"Self","Self"
"2780",10,0,8,"Female",21,"r","Hungarian","Mismatch","We","TRAINING","Self","We","DIAMOND","STAR","CIRCLE","TRIANGLE","Bottom","n",1.316821157,1,1316.821157,"We","Group-Self"
"2781",10,0,9,"Female",21,"r","Hungarian","Match","Self","TRAINING","Self","Self","DIAMOND","STAR","CIRCLE","TRIANGLE","Top","m",0.81681938,1,816.81938,"Self","Self"
"2782",10,0,10,"Female",21,"r","Hungarian","Match","Self","TRAINING","Self","Self","DIAMOND","STAR","CIRCLE","TRIANGLE","Bottom","m",0.700182277,1,700.182277,"Self","Self"
"2783",10,0,11,"Female",21,"r","Hungarian","Mismatch","They","TRAINING","You","They","DIAMOND","STAR","CIRCLE","TRIANGLE","Top","n",1.23354543,1,1233.54543,"They","Group-Stranger"
"2784",10,0,12,"Female",21,"r","Hungarian","Match","They","TRAINING","They","They","DIAMOND","STAR","CIRCLE","TRIANGLE","Top","m",1.083497996,1,1083.497996,"They","Group-Stranger"
"2785",10,0,13,"Female",21,"r","Hungarian","Mismatch","You","TRAINING","Self","You","DIAMOND","STAR","CIRCLE","TRIANGLE","Top","n",1.183496456,1,1183.496456,"You","Stranger"
"2786",10,0,14,"Female",21,"r","Hungarian","Mismatch","You","TRAINING","We","You","DIAMOND","STAR","CIRCLE","TRIANGLE","Top","n",0.883522789,1,883.522789,"You","Stranger"
"2787",10,0,15,"Female",21,"r","Hungarian","Match","They","TRAINING","They","They","DIAMOND","STAR","CIRCLE","TRIANGLE","Bottom","n",0.616833514,0,616.833514,"They","Group-Stranger"
"2788",10,0,16,"Female",21,"r","Hungarian","Mismatch","Self","TRAINING","We","Self","DIAMOND","STAR","CIRCLE","TRIANGLE","Top","n",0.800153496,1,800.153496,"Self","Self"
"2789",10,0,17,"Female",21,"r","Hungarian","Mismatch","We","TRAINING","You","We","DIAMOND","STAR","CIRCLE","TRIANGLE","Top","n",0.933497937,1,933.497937,"We","Group-Self"
"2790",10,0,18,"Female",21,"r","Hungarian","Match","We","TRAINING","We","We","DIAMOND","STAR","CIRCLE","TRIANGLE","Top","m",1.250148542,1,1250.148542,"We","Group-Self"
"2791",10,0,19,"Female",21,"r","Hungarian","Mismatch","Self","TRAINING","They","Self","DIAMOND","STAR","CIRCLE","TRIANGLE","Top","n",0.91681784,1,916.81784,"Self","Self"
"2792",10,0,20,"Female",21,"r","Hungarian","Mismatch","They","TRAINING","We","They","DIAMOND","STAR","CIRCLE","TRIANGLE","Bottom","n",0.883494364,1,883.494364,"They","Group-Stranger"
"2793",10,1,1,"Female",21,"r","Hungarian","Mismatch","They","EXPERIMENT","You","They","DIAMOND","STAR","CIRCLE","TRIANGLE","Top","None",NA,3,NA,"They","Group-Stranger"
"2794",10,1,2,"Female",21,"r","Hungarian","Match","We","EXPERIMENT","We","We","DIAMOND","STAR","CIRCLE","TRIANGLE","Top","m",0.816910578,1,816.910578,"We","Group-Self"
"2795",10,1,3,"Female",21,"r","Hungarian","Match","They","EXPERIMENT","They","They","DIAMOND","STAR","CIRCLE","TRIANGLE","Bottom","m",0.88351134,1,883.51134,"They","Group-Stranger"
"2796",10,1,4,"Female",21,"r","Hungarian","Match","You","EXPERIMENT","You","You","DIAMOND","STAR","CIRCLE","TRIANGLE","Top","m",0.816821749,1,816.821749,"You","Stranger"
"2797",10,1,5,"Female",21,"r","Hungarian","Mismatch","We","EXPERIMENT","You","We","DIAMOND","STAR","CIRCLE","TRIANGLE","Top","n",0.933488462,1,933.488462,"We","Group-Self"
"2798",10,1,6,"Female",21,"r","Hungarian","Match","You","EXPERIMENT","You","You","DIAMOND","STAR","CIRCLE","TRIANGLE","Top","m",1.616802325,1,1616.802325,"You","Stranger"
"2799",10,1,7,"Female",21,"r","Hungarian","Match","You","EXPERIMENT","You","You","DIAMOND","STAR","CIRCLE","TRIANGLE","Top","m",0.850161017,1,850.161017,"You","Stranger"
"2800",10,1,8,"Female",21,"r","Hungarian","Match","We","EXPERIMENT","We","We","DIAMOND","STAR","CIRCLE","TRIANGLE","Bottom","m",0.666844588,1,666.844588,"We","Group-Self"
