responseKey,respCorr,match,block,participant_id,age,sex,handedness,respRt,shape
l,1,yes,selfA,GG99,21,m,right,0.705,self-related
a,1,no,selfA,GG99,21,m,right,0.812,stranger-related
a,1,no,selfA,GG99,21,m,right,0.889,stranger-related
l,1,yes,selfA,GG99,21,m,right,0.688,self-related
l,1,yes,selfA,GG99,21,m,right,0.627,stranger-related
l,1,yes,selfA,GG99,21,m,right,0.74,self-related
a,1,no,selfA,GG99,21,m,right,0.714,stranger-related
l,1,yes,selfA,GG99,21,m,right,0.673,self-related
a,1,no,selfA,GG99,21,m,right,0.773,stranger-related
l,0,no,selfA,GG99,21,m,right,0.909,self-related
l,1,yes,selfA,GG99,21,m,right,0.625,self-related
a,1,no,selfA,GG99,21,m,right,0.764,self-related
l,1,yes,selfA,GG99,21,m,right,1.093,self-related
a,1,no,selfA,GG99,21,m,right,0.804,stranger-related
l,1,yes,selfA,GG99,21,m,right,0.789,stranger-related
a,1,no,selfA,GG99,21,m,right,0.852,self-related
a,1,no,selfA,GG99,21,m,right,0.766,stranger-related
l,0,no,selfA,GG99,21,m,right,0.879,self-related
a,1,no,selfA,GG99,21,m,right,0.705,self-related
a,1,no,selfA,GG99,21,m,right,0.892,stranger-related
a,1,no,selfA,GG99,21,m,right,0.889,stranger-related
a,1,no,selfA,GG99,21,m,right,0.813,stranger-related
a,1,no,selfA,GG99,21,m,right,0.962,stranger-related
l,0,no,selfA,GG99,21,m,right,0.739,self-related
a,0,yes,selfA,GG99,21,m,right,1.045,stranger-related
a,0,yes,selfA,GG99,21,m,right,0.705,stranger-related
a,1,no,selfA,GG99,21,m,right,1.239,stranger-related
a,1,no,selfA,GG99,21,m,right,0.761,stranger-related
l,1,yes,selfA,GG99,21,m,right,0.669,self-related
a,0,yes,selfA,GG99,21,m,right,1.153,stranger-related
a,1,no,selfA,GG99,21,m,right,1.256,stranger-related
l,1,yes,selfA,GG99,21,m,right,0.772,stranger-related
a,1,no,selfA,GG99,21,m,right,0.75,stranger-related
a,0,yes,selfA,GG99,21,m,right,1.078,stranger-related
a,0,yes,selfA,GG99,21,m,right,0.694,self-related
l,1,yes,selfA,GG99,21,m,right,0.933,self-related
a,1,no,selfA,GG99,21,m,right,0.839,self-related
a,1,no,selfA,GG99,21,m,right,0.793,self-related
a,1,no,selfA,GG99,21,m,right,0.587,self-related
l,1,yes,selfA,GG99,21,m,right,0.613,stranger-related
l,1,yes,selfA,GG99,21,m,right,0.853,self-related
a,1,no,selfA,GG99,21,m,right,0.578,self-related
a,1,no,selfA,GG99,21,m,right,0.771,stranger-related
l,0,no,selfA,GG99,21,m,right,0.772,stranger-related
l,1,yes,selfA,GG99,21,m,right,0.725,stranger-related
l,1,yes,selfA,GG99,21,m,right,0.588,stranger-related
a,0,yes,selfA,GG99,21,m,right,0.866,self-related
a,1,no,selfA,GG99,21,m,right,0.907,stranger-related
l,0,no,selfA,GG99,21,m,right,0.872,stranger-related
a,1,no,selfA,GG99,21,m,right,1.388,self-related
l,1,yes,selfA,GG99,21,m,right,0.917,self-related
a,1,no,selfA,GG99,21,m,right,0.977,stranger-related
l,1,yes,selfA,GG99,21,m,right,0.887,self-related
a,1,no,selfA,GG99,21,m,right,0.922,self-related
a,1,no,selfA,GG99,21,m,right,0.908,self-related
a,1,no,selfA,GG99,21,m,right,0.665,self-related
l,0,no,selfA,GG99,21,m,right,0.648,stranger-related
l,1,yes,selfA,GG99,21,m,right,0.937,stranger-related
l,1,yes,selfA,GG99,21,m,right,0.672,stranger-related
l,1,yes,selfA,GG99,21,m,right,0.712,stranger-related
l,1,yes,selfA,GG99,21,m,right,0.571,stranger-related
l,1,yes,selfA,GG99,21,m,right,0.537,stranger-related
l,1,yes,selfA,AS99,21,F,right,0.74258,self-related
a,1,no,selfA,AS99,21,F,right,0.64736,stranger-related
a,1,no,selfA,AS99,21,F,right,1.21377,stranger-related
l,1,yes,selfA,AS99,21,F,right,0.709255,stranger-related
a,1,no,selfA,AS99,21,F,right,0.878115,stranger-related
l,1,yes,selfA,AS99,21,F,right,0.61142,self-related
l,0,no,selfA,AS99,21,F,right,0.80133,self-related
l,0,no,selfA,AS99,21,F,right,0.559035,stranger-related
l,0,no,selfA,AS99,21,F,right,0.79386,self-related
l,1,yes,selfA,AS99,21,F,right,0.942205,self-related
l,1,yes,selfA,AS99,21,F,right,0.8314,self-related
l,1,yes,selfA,AS99,21,F,right,0.91719,self-related
a,1,no,selfA,AS99,21,F,right,0.594605,self-related
l,0,no,selfA,AS99,21,F,right,1.496195,self-related
l,1,yes,selfA,AS99,21,F,right,0.72826,self-related
l,0,no,selfA,AS99,21,F,right,0.81219,stranger-related
a,1,no,selfA,AS99,21,F,right,1.11142,self-related
a,1,no,selfA,AS99,21,F,right,1.143275,self-related
a,1,no,selfA,AS99,21,F,right,0.861795,stranger-related
a,1,no,selfA,AS99,21,F,right,0.952785,stranger-related
missed,missed,yes,selfA,AS99,21,F,right,,stranger-related
l,1,yes,selfA,AS99,21,F,right,0.841535,stranger-related
a,1,no,selfA,AS99,21,F,right,0.780735,self-related
a,0,yes,selfA,AS99,21,F,right,0.958325,self-related
l,0,no,selfA,AS99,21,F,right,0.91065,self-related
a,1,no,selfA,AS99,21,F,right,0.992455,self-related
l,1,yes,selfA,AS99,21,F,right,0.913535,stranger-related
a,1,no,selfA,AS99,21,F,right,0.684535,stranger-related
a,1,no,selfA,AS99,21,F,right,1.011975,self-related
l,1,yes,selfA,AS99,21,F,right,0.70267,stranger-related
l,1,yes,selfA,AS99,21,F,right,0.87265,stranger-related
a,0,yes,selfA,AS99,21,F,right,0.71341,stranger-related
a,0,yes,selfA,AS99,21,F,right,0.67507,stranger-related
l,1,yes,selfA,AS99,21,F,right,0.864025,stranger-related
a,1,no,selfA,AS99,21,F,right,0.709485,self-related
l,1,yes,selfA,AS99,21,F,right,0.944415,stranger-related
a,1,no,selfA,AS99,21,F,right,0.693425,self-related
l,1,yes,selfA,AS99,21,F,right,1.06181,stranger-related
l,1,yes,selfA,AS99,21,F,right,1.07451,self-related
a,1,no,selfA,AS99,21,F,right,0.697785,self-related
a,1,no,selfA,AS99,21,F,right,0.962025,self-related
a,1,no,selfA,AS99,21,F,right,0.8864,self-related
a,0,yes,selfA,AS99,21,F,right,0.69241,self-related
l,1,yes,selfA,AS99,21,F,right,0.660345,self-related
a,1,no,selfA,AS99,21,F,right,0.632845,self-related
l,0,no,selfA,AS99,21,F,right,0.63504,stranger-related
l,1,yes,selfA,AS99,21,F,right,0.74233,self-related
l,1,yes,selfA,AS99,21,F,right,0.732885,self-related
l,1,yes,selfA,AS99,21,F,right,0.645735,stranger-related
l,1,yes,selfA,AS99,21,F,right,0.96736,stranger-related
a,1,no,selfA,AS99,21,F,right,0.84353,self-related
a,1,no,selfA,AS99,21,F,right,0.83073,stranger-related
l,1,yes,selfA,AS99,21,F,right,0.71875,self-related
a,1,no,selfA,AS99,21,F,right,0.62869,stranger-related
l,1,yes,selfA,AS99,21,F,right,1.14346,stranger-related
a,1,no,selfA,AS99,21,F,right,0.727715,stranger-related
l,1,yes,selfA,AS99,21,F,right,0.81067,self-related
l,1,yes,selfA,AS99,21,F,right,0.83107,self-related
l,1,yes,selfA,AS99,21,F,right,1.294365,stranger-related
a,1,no,selfA,AS99,21,F,right,0.81898,stranger-related
l,1,yes,selfA,AS99,21,F,right,0.86485,stranger-related
a,1,no,selfA,AS99,21,F,right,0.776645,stranger-related
l,1,yes,selfA,AS99,21,F,right,0.69511,stranger-related
l,1,yes,selfA,AS99,21,F,right,0.66478,self-related
l,1,yes,selfA,AS99,21,F,right,0.911745,self-related
l,1,yes,selfA,AS99,21,F,right,0.594975,self-related
a,0,yes,selfA,AS99,21,F,right,0.732755,stranger-related
a,1,no,selfA,AS99,21,F,right,0.90451,stranger-related
a,1,no,selfA,AS99,21,F,right,0.868355,stranger-related
l,0,no,selfA,AS99,21,F,right,0.685705,self-related
l,1,yes,selfA,AS99,21,F,right,0.965385,stranger-related
l,1,yes,selfA,AS99,21,F,right,0.949385,self-related
l,1,yes,selfA,AS99,21,F,right,0.727315,self-related
l,1,yes,selfA,AS99,21,F,right,0.965165,stranger-related
a,1,no,selfA,AS99,21,F,right,0.74161,self-related
l,1,yes,selfA,AS99,21,F,right,0.910735,self-related
l,1,yes,selfA,AS99,21,F,right,1.0186,stranger-related
l,1,yes,selfA,AS99,21,F,right,0.76897,self-related
a,1,no,selfA,AS99,21,F,right,0.71053,stranger-related
l,1,yes,selfA,AS99,21,F,right,0.66648,self-related
l,1,yes,selfA,AS99,21,F,right,0.738485,stranger-related
l,1,yes,selfA,AS99,21,F,right,0.85871,self-related
a,0,yes,selfA,AS99,21,F,right,1.04498,stranger-related
l,1,yes,selfA,AS99,21,F,right,0.67598,stranger-related
l,1,yes,selfA,AS99,21,F,right,0.646725,stranger-related
l,0,no,selfA,AS99,21,F,right,0.75387,stranger-related
l,1,yes,selfA,AS99,21,F,right,0.636905,self-related
l,1,yes,selfA,AS99,21,F,right,0.84302,self-related
l,1,yes,selfA,AS99,21,F,right,0.699605,stranger-related
l,1,yes,selfA,AS99,21,F,right,0.576365,stranger-related
l,1,yes,selfA,AS99,21,F,right,0.69586,stranger-related
l,1,yes,selfA,AS99,21,F,right,0.76405,stranger-related
l,0,no,selfA,AS99,21,F,right,0.77799,self-related
a,1,no,selfA,AS99,21,F,right,1.141875,self-related
l,1,yes,selfA,AS99,21,F,right,0.71122,self-related
a,1,no,selfA,AS99,21,F,right,0.559515,self-related
a,1,no,selfA,AS99,21,F,right,0.69444,self-related
a,0,yes,selfA,AS99,21,F,right,0.67634,self-related
l,1,yes,selfA,AS99,21,F,right,1.47517,stranger-related
l,0,no,selfA,AS99,21,F,right,0.664935,stranger-related
l,1,yes,selfA,AS99,21,F,right,0.582295,self-related
a,1,no,selfA,AS99,21,F,right,0.73082,stranger-related
l,1,yes,selfA,AS99,21,F,right,0.653075,self-related
l,0,no,selfA,AS99,21,F,right,0.57541,self-related
l,1,yes,selfA,AS99,21,F,right,0.618955,self-related
l,1,yes,selfA,AS99,21,F,right,0.65195,self-related
l,1,yes,selfA,AS99,21,F,right,0.87738,stranger-related
l,1,yes,selfA,AS99,21,F,right,0.595855,self-related
a,1,no,selfA,AS99,21,F,right,0.777635,self-related
a,1,no,selfA,AS99,21,F,right,0.615415,self-related
l,1,yes,selfA,AS99,21,F,right,0.663305,self-related
a,1,no,selfA,AS99,21,F,right,0.77559,stranger-related
a,1,no,selfA,AS99,21,F,right,0.88521,stranger-related
a,1,no,selfA,AS99,21,F,right,0.69799,stranger-related
l,1,yes,selfA,AS99,21,F,right,0.994185,stranger-related
a,1,no,selfA,AS99,21,F,right,0.767795,stranger-related
a,1,no,selfA,AS99,21,F,right,0.945365,stranger-related
l,0,no,selfA,AS99,21,F,right,0.69264,stranger-related
a,0,yes,selfA,AS99,21,F,right,0.65561,stranger-related
l,1,yes,selfA,AS99,21,F,right,0.72005,self-related
l,0,no,selfA,AS99,21,F,right,0.54352,self-related
l,0,no,selfA,AS99,21,F,right,0.61338,self-related
l,1,yes,selfA,AS99,21,F,right,0.69774,self-related
a,1,no,selfA,AS99,21,F,right,0.69685,stranger-related
a,0,yes,selfA,AS99,21,F,right,0.89887,stranger-related
l,1,yes,selfA,AS99,21,F,right,0.92505,self-related
l,0,no,selfA,AS99,21,F,right,0.76,self-related
a,1,no,selfA,AS99,21,F,right,0.775705,self-related
l,1,yes,selfA,AS99,21,F,right,0.76288,stranger-related
l,1,yes,selfA,AS99,21,F,right,0.78098,self-related
a,1,no,selfA,AS99,21,F,right,0.968055,self-related
l,0,no,selfA,AS99,21,F,right,0.60852,stranger-related
a,1,no,selfA,AS99,21,F,right,0.927485,self-related
l,1,yes,selfA,AS99,21,F,right,0.747625,stranger-related
l,1,yes,selfA,AS99,21,F,right,0.824135,self-related
a,1,no,selfA,AS99,21,F,right,0.892985,self-related
l,0,no,selfA,AS99,21,F,right,0.67277,stranger-related
l,1,yes,selfA,AS99,21,F,right,0.6949,self-related
l,1,yes,selfA,AS99,21,F,right,0.683205,self-related
a,1,no,selfA,AS99,21,F,right,1.049295,self-related
a,1,no,selfA,AS99,21,F,right,0.759285,self-related
l,0,no,selfA,AS99,21,F,right,0.76277,self-related
l,1,yes,selfA,AS99,21,F,right,1.05705,stranger-related
l,1,yes,selfA,AS99,21,F,right,0.78794,self-related
a,1,no,selfA,AS99,21,F,right,0.85236,stranger-related
a,0,yes,selfA,AS99,21,F,right,0.75769,stranger-related
a,1,no,selfA,AS99,21,F,right,0.961185,stranger-related
a,1,no,selfA,AS99,21,F,right,0.81662,self-related
a,1,no,selfA,AS99,21,F,right,0.716555,self-related
a,1,no,selfA,AS99,21,F,right,0.78118,stranger-related
a,1,no,selfA,AS99,21,F,right,0.78478,self-related
l,1,yes,selfA,AS99,21,F,right,0.74984,stranger-related
a,1,no,selfA,AS99,21,F,right,0.84352,stranger-related
l,0,no,selfA,AS99,21,F,right,0.726885,self-related
a,1,no,selfA,AS99,21,F,right,0.769535,self-related
a,1,no,selfA,AS99,21,F,right,0.776365,stranger-related
a,0,yes,selfA,AS99,21,F,right,0.86424,stranger-related
l,1,yes,selfA,AS99,21,F,right,0.727025,self-related
a,1,no,selfA,AS99,21,F,right,1.067045,self-related
l,1,yes,selfA,AS99,21,F,right,0.90251,self-related
a,1,no,selfA,AS99,21,F,right,0.69216,stranger-related
a,1,no,selfA,AS99,21,F,right,0.643575,stranger-related
l,1,yes,selfA,AS99,21,F,right,0.8132,stranger-related
a,1,no,selfA,AS99,21,F,right,0.958615,self-related
a,0,yes,selfA,AS99,21,F,right,1.04184,self-related
l,1,yes,selfA,AS99,21,F,right,1.118995,self-related
a,0,yes,selfA,AS99,21,F,right,0.908845,stranger-related
l,1,yes,selfA,AS99,21,F,right,0.744845,stranger-related
a,1,no,selfA,AS99,21,F,right,0.645525,self-related
a,1,no,selfA,AS99,21,F,right,0.82173,stranger-related
a,1,no,selfA,AS99,21,F,right,0.9985,stranger-related
a,1,no,selfA,AS99,21,F,right,1.078035,stranger-related
a,1,no,selfA,AS99,21,F,right,0.992455,self-related
a,1,no,selfA,AS99,21,F,right,0.79402,self-related
a,1,no,selfA,AS99,21,F,right,0.78533,stranger-related
l,1,yes,selfA,AS99,21,F,right,0.89575,stranger-related
l,1,yes,selfA,AS99,21,F,right,0.712385,stranger-related
l,1,yes,selfA,AS99,21,F,right,1.03794,self-related
l,1,yes,selfA,AS99,21,F,right,0.71179,self-related
a,1,no,selfA,AS99,21,F,right,0.930465,stranger-related
l,1,yes,selfA,AS99,21,F,right,0.77779,stranger-related
l,1,yes,selfA,AS99,21,F,right,0.607215,stranger-related
l,1,yes,selfA,AS99,21,F,right,0.82509,self-related
a,1,no,selfA,AS99,21,F,right,0.76251,stranger-related
l,0,no,selfA,AS99,21,F,right,0.64234,self-related
l,1,yes,selfA,AS99,21,F,right,0.831785,self-related
l,1,yes,selfA,AS99,21,F,right,0.641205,self-related
l,1,yes,selfA,AS99,21,F,right,0.961095,stranger-related
a,1,no,selfA,AS99,21,F,right,0.910975,stranger-related
l,0,no,selfA,AS99,21,F,right,0.76277,self-related
l,1,yes,selfA,AS99,21,F,right,0.7123,stranger-related
l,1,yes,selfA,AS99,21,F,right,0.796475,self-related
a,1,no,selfA,AS99,21,F,right,0.757985,stranger-related
l,1,yes,selfA,AS99,21,F,right,0.74376,self-related
a,0,yes,selfA,AS99,21,F,right,0.792925,stranger-related
l,1,yes,selfA,AS99,21,F,right,0.975045,stranger-related
a,0,yes,selfA,AS99,21,F,right,0.851525,stranger-related
a,0,yes,selfA,AS99,21,F,right,0.81918,stranger-related
l,0,no,selfA,AS99,21,F,right,0.616065,self-related
a,1,no,selfA,AS99,21,F,right,0.74463,stranger-related
a,1,no,selfA,AS99,21,F,right,1.01277,self-related
l,1,yes,selfA,AS99,21,F,right,0.744265,self-related
a,1,no,selfA,AS99,21,F,right,1.03607,self-related
l,0,no,selfA,AS99,21,F,right,1.083615,stranger-related
a,1,no,selfA,AS99,21,F,right,1.29338,stranger-related
l,1,yes,selfA,AS99,21,F,right,0.87243,stranger-related
a,1,no,selfA,AS99,21,F,right,0.788285,stranger-related
l,1,yes,selfA,AS99,21,F,right,1.26697,stranger-related
l,0,no,selfA,AS99,21,F,right,0.939525,stranger-related
a,1,no,selfA,AS99,21,F,right,0.945505,stranger-related
a,1,no,selfA,AS99,21,F,right,1.027355,self-related
l,0,no,selfA,AS99,21,F,right,1.06792,self-related
l,1,yes,selfA,AS99,21,F,right,0.85355,stranger-related
l,1,yes,selfA,AS99,21,F,right,0.59153,self-related
l,1,yes,selfA,AS99,21,F,right,0.830015,stranger-related
a,1,no,selfA,AS99,21,F,right,0.867705,stranger-related
l,1,yes,selfA,AS99,21,F,right,1.353765,stranger-related
a,1,no,selfA,AS99,21,F,right,0.7513,stranger-related
l,1,yes,selfA,AS99,21,F,right,0.762155,self-related
a,1,no,selfA,AS99,21,F,right,0.69835,stranger-related
a,1,no,selfA,AS99,21,F,right,0.95869,stranger-related
l,0,no,selfA,AS99,21,F,right,0.677125,self-related
l,0,no,selfA,AS99,21,F,right,0.84093,self-related
a,1,no,selfA,AS99,21,F,right,0.89299,stranger-related
a,1,no,selfA,AS99,21,F,right,0.889,self-related
a,1,no,selfA,AS99,21,F,right,0.6973,self-related
l,0,no,selfA,AS99,21,F,right,0.69351,stranger-related
l,1,yes,selfA,AS99,21,F,right,1.21146,self-related
l,1,yes,selfA,AS99,21,F,right,0.99591,stranger-related
l,1,yes,selfA,AS99,21,F,right,0.794465,stranger-related
a,0,yes,selfA,AS99,21,F,right,0.652185,self-related
a,1,no,selfA,AS99,21,F,right,0.910205,self-related
a,1,no,selfA,AS99,21,F,right,0.74054,stranger-related
a,1,no,selfA,AS99,21,F,right,0.79457,stranger-related
a,1,no,selfA,AS99,21,F,right,0.780065,stranger-related
missed,missed,no,selfA,AS99,21,F,right,,self-related
a,1,no,selfA,AS99,21,F,right,0.874665,self-related
a,0,yes,selfA,AS99,21,F,right,0.64123,self-related
l,1,yes,selfA,AS99,21,F,right,0.756825,self-related
a,1,no,selfA,AS99,21,F,right,0.69392,stranger-related
l,0,no,selfA,EDP98,22,,,0.861705,stranger-related
missed,missed,yes,selfA,EDP98,22,,,,self-related
a,0,yes,selfA,EDP98,22,,,0.670365,self-related
l,1,yes,selfA,EDP98,22,,,1.295315,stranger-related
a,0,yes,selfA,EDP98,22,,,1.32607,self-related
l,0,no,selfA,EDP98,22,,,0.89058,self-related
missed,missed,no,selfA,EDP98,22,,,,self-related
l,1,yes,selfA,EDP98,22,,,0.676275,self-related
a,0,yes,selfA,EDP98,22,,,0.534945,stranger-related
l,0,no,selfA,EDP98,22,,,0.73467,self-related
a,1,no,selfA,EDP98,22,,,0.759105,stranger-related
l,1,yes,selfA,EDP98,22,,,0.989285,stranger-related
l,0,no,selfA,EDP98,22,,,0.65505,self-related
a,1,no,selfA,EDP98,22,,,0.90998,stranger-related
a,0,yes,selfA,EDP98,22,,,0.640225,self-related
l,0,no,selfA,EDP98,22,,,0.44252,stranger-related
a,0,yes,selfA,EDP98,22,,,0.532635,stranger-related
l,0,no,selfA,EDP98,22,,,0.490115,self-related
l,1,yes,selfA,EDP98,22,,,0.30862,stranger-related
a,1,no,selfA,EDP98,22,,,0.27277,self-related
l,1,yes,selfA,EDP98,22,,,0.31411,stranger-related
a,1,no,selfA,EDP98,22,,,0.318,stranger-related
l,0,no,selfA,EDP98,22,,,0.38395,stranger-related
a,0,yes,selfA,EDP98,22,,,0.52349,self-related
l,1,yes,selfA,EDP98,22,,,0.2884,self-related
l,0,no,selfA,EDP98,22,,,0.34163,self-related
a,0,yes,selfA,EDP98,22,,,0.26617,self-related
l,0,no,selfA,EDP98,22,,,0.459905,self-related
l,1,yes,selfA,EDP98,22,,,0.34381,stranger-related
a,0,yes,selfA,EDP98,22,,,0.285095,self-related
l,1,yes,selfA,EDP98,22,,,0.289155,self-related
a,0,yes,selfA,EDP98,22,,,0.655715,stranger-related
l,0,no,selfA,EDP98,22,,,0.51558,self-related
a,0,yes,selfA,EDP98,22,,,0.379045,stranger-related
l,0,no,selfA,EDP98,22,,,0.24294,self-related
l,1,yes,selfA,EDP98,22,,,0.00177,self-related
l,1,yes,selfA,EDP98,22,,,0.082325,self-related
l,1,yes,selfA,EDP98,22,,,0.28782,stranger-related
a,1,no,selfA,EDP98,22,,,0.047225,self-related
missed,missed,yes,selfA,EDP98,22,,,,self-related
l,0,no,selfA,EDP98,22,,,0.288375,stranger-related
a,1,no,selfA,EDP98,22,,,0.336185,self-related
a,0,yes,selfA,EDP98,22,,,0.53032,stranger-related
l,0,no,selfA,EDP98,22,,,0.44354,stranger-related
l,0,no,selfA,EDP98,22,,,0.778615,self-related
a,1,no,selfA,EDP98,22,,,0.34056,self-related
a,1,no,selfA,EDP98,22,,,0.440425,self-related
a,0,yes,selfA,EDP98,22,,,0.32696,self-related
l,0,no,selfA,EDP98,22,,,0.23733,stranger-related
a,1,no,selfA,EDP98,22,,,0.142105,self-related
l,0,no,selfA,EDP98,22,,,0.265035,stranger-related
a,1,no,selfA,EDP98,22,,,0.355555,stranger-related
a,0,yes,selfA,EDP98,22,,,0.71916,stranger-related
l,1,yes,selfA,EDP98,22,,,0.57343,stranger-related
a,1,no,selfA,EDP98,22,,,0.380615,stranger-related
l,0,no,selfA,EDP98,22,,,0.28437,self-related
a,0,yes,selfA,EDP98,22,,,1.22424,stranger-related
a,1,no,selfA,EDP98,22,,,0.48014,stranger-related
l,1,yes,selfA,EDP98,22,,,0.08247,stranger-related
a,0,yes,selfA,EDP98,22,,,0.24705,self-related
a,0,yes,selfA,EDP98,22,,,0.562285,self-related
l,1,yes,selfA,EDP98,22,,,0.522505,stranger-related
a,0,yes,selfA,EDP98,22,,,0.446655,self-related
a,1,no,selfA,EDP98,22,,,0.638905,stranger-related
a,0,yes,selfA,EDP98,22,,,0.35392,stranger-related
l,1,yes,selfA,EDP98,22,,,0.31563,stranger-related
a,0,yes,selfA,EDP98,22,,,0.262445,self-related
l,1,yes,selfA,EDP98,22,,,0.26826,self-related
l,1,yes,selfA,EDP98,22,,,0.364415,stranger-related
a,1,no,selfA,EDP98,22,,,0.250255,stranger-related
l,0,no,selfA,EDP98,22,,,0.32435,self-related
a,1,no,selfA,EDP98,22,,,0.528405,stranger-related
a,0,yes,selfA,EDP98,22,,,0.541855,self-related
a,1,no,selfA,EDP98,22,,,0.49927,stranger-related
l,0,no,selfA,EDP98,22,,,0.205965,stranger-related
a,1,no,selfA,EDP98,22,,,0.197645,stranger-related
a,0,yes,selfA,EDP98,22,,,0.210675,self-related
a,0,yes,selfA,EDP98,22,,,0.258285,self-related
a,0,yes,selfA,EDP98,22,,,0.331195,self-related
a,0,yes,selfA,EDP98,22,,,0.11003,stranger-related
l,1,yes,selfA,EDP98,22,,,0.22157,stranger-related
l,1,yes,selfA,EDP98,22,,,0.207265,stranger-related
l,0,no,selfA,EDP98,22,,,0.052165,stranger-related
l,1,yes,selfA,EDP98,22,,,0.00851,stranger-related
a,0,yes,selfA,EDP98,22,,,0.809955,stranger-related
l,1,yes,selfA,EDP98,22,,,0.262495,self-related
l,1,yes,selfA,EDP98,22,,,0.415215,self-related
a,1,no,selfA,EDP98,22,,,0.25123,self-related
l,0,no,selfA,EDP98,22,,,0.264165,stranger-related
a,1,no,selfA,EDP98,22,,,0.35881,self-related
a,0,yes,selfA,EDP98,22,,,0.380955,stranger-related
a,0,yes,selfA,EDP98,22,,,0.66602,self-related
l,0,no,selfA,EDP98,22,,,0.341345,self-related
a,0,yes,selfA,EDP98,22,,,0.09656,self-related
a,0,yes,selfA,EDP98,22,,,0.0667,self-related
a,0,yes,selfA,EDP98,22,,,0.257385,self-related
l,1,yes,selfA,EDP98,22,,,0.763775,stranger-related
l,1,yes,selfA,EDP98,22,,,0.332445,self-related
l,1,yes,selfA,EDP98,22,,,0.321665,self-related
l,0,no,selfA,EDP98,22,,,0.428635,stranger-related
a,0,yes,selfA,EDP98,22,,,0.7491,self-related
