"Subject","Age","Gender","Handedness","Matching","Label_Identity","Origin_Identity","English_Identity","Standarlized_Identity","Session","RT_ms","RT_sec","ACC"
10,"22","m","R","Matching","Self","Self","Self","Self","1",379,0.379,1
10,"22","m","R","Matching","Close","Friend","Friend","Close","1",830,0.83,1
10,"22","m","R","Matching","Stranger","Stranger","Stranger","Stranger","1",695,0.695,1
10,"22","m","R","Nonmatching","Self","Friend","Friend","Close","1",571,0.571,1
10,"22","m","R","Nonmatching","Close","Stranger","Stranger","Stranger","1",483,0.483,1
10,"22","m","R","Nonmatching","Stranger","Self","Self","Self","1",1066,1.066,3
10,"22","m","R","Nonmatching","Close","Self","Self","Self","1",713,0.713,1
10,"22","m","R","Matching","Close","Friend","Friend","Close","1",570,0.57,1
10,"22","m","R","Matching","Close","Friend","Friend","Close","1",375,0.375,1
10,"22","m","R","Nonmatching","Self","Friend","Friend","Close","1",654,0.654,0
10,"22","m","R","Nonmatching","Stranger","Friend","Friend","Close","1",850,0.85,0
10,"22","m","R","Matching","Close","Friend","Friend","Close","1",484,0.484,1
10,"22","m","R","Nonmatching","Close","Stranger","Stranger","Stranger","1",455,0.455,1
10,"22","m","R","Nonmatching","Stranger","Friend","Friend","Close","1",1083,1.083,3
10,"22","m","R","Matching","Self","Self","Self","Self","1",421,0.421,1
10,"22","m","R","Nonmatching","Stranger","Friend","Friend","Close","1",433,0.433,1
10,"22","m","R","Matching","Stranger","Stranger","Stranger","Stranger","1",724,0.724,1
10,"22","m","R","Nonmatching","Close","Stranger","Stranger","Stranger","1",631,0.631,1
10,"22","m","R","Nonmatching","Close","Stranger","Stranger","Stranger","1",522,0.522,1
10,"22","m","R","Matching","Close","Friend","Friend","Close","1",462,0.462,1
10,"22","m","R","Matching","Close","Friend","Friend","Close","1",375,0.375,1
10,"22","m","R","Matching","Self","Self","Self","Self","1",765,0.765,1
10,"22","m","R","Matching","Close","Friend","Friend","Close","1",546,0.546,1
10,"22","m","R","Matching","Stranger","Stranger","Stranger","Stranger","1",555,0.555,1
10,"22","m","R","Matching","Stranger","Stranger","Stranger","Stranger","1",568,0.568,0
10,"22","m","R","Nonmatching","Stranger","Friend","Friend","Close","1",677,0.677,1
10,"22","m","R","Nonmatching","Close","Stranger","Stranger","Stranger","1",618,0.618,1
10,"22","m","R","Matching","Close","Friend","Friend","Close","1",524,0.524,1
10,"22","m","R","Nonmatching","Stranger","Self","Self","Self","1",506,0.506,1
10,"22","m","R","Matching","Self","Self","Self","Self","1",713,0.713,1
10,"22","m","R","Nonmatching","Self","Stranger","Stranger","Stranger","1",671,0.671,1
10,"22","m","R","Nonmatching","Close","Self","Self","Self","1",541,0.541,1
10,"22","m","R","Matching","Self","Self","Self","Self","1",413,0.413,1
10,"22","m","R","Matching","Stranger","Stranger","Stranger","Stranger","1",522,0.522,0
10,"22","m","R","Nonmatching","Stranger","Friend","Friend","Close","1",851,0.851,1
10,"22","m","R","Matching","Stranger","Stranger","Stranger","Stranger","1",542,0.542,1
10,"22","m","R","Matching","Self","Self","Self","Self","1",532,0.532,1
10,"22","m","R","Matching","Stranger","Stranger","Stranger","Stranger","1",1707,1.707,3
10,"22","m","R","Nonmatching","Stranger","Self","Self","Self","1",806,0.806,1
10,"22","m","R","Matching","Stranger","Stranger","Stranger","Stranger","1",447,0.447,1
10,"22","m","R","Nonmatching","Stranger","Self","Self","Self","1",652,0.652,1
10,"22","m","R","Matching","Close","Friend","Friend","Close","1",767,0.767,1
10,"22","m","R","Nonmatching","Stranger","Friend","Friend","Close","1",636,0.636,1
10,"22","m","R","Matching","Close","Friend","Friend","Close","1",468,0.468,1
10,"22","m","R","Matching","Self","Self","Self","Self","1",433,0.433,1
10,"22","m","R","Matching","Self","Self","Self","Self","1",495,0.495,1
10,"22","m","R","Matching","Self","Self","Self","Self","1",379,0.379,1
10,"22","m","R","Nonmatching","Close","Self","Self","Self","1",472,0.472,1
10,"22","m","R","Matching","Stranger","Stranger","Stranger","Stranger","1",512,0.512,1
10,"22","m","R","Matching","Self","Self","Self","Self","1",538,0.538,1
10,"22","m","R","Matching","Stranger","Stranger","Stranger","Stranger","1",689,0.689,1
10,"22","m","R","Matching","Stranger","Stranger","Stranger","Stranger","1",515,0.515,1
10,"22","m","R","Matching","Stranger","Stranger","Stranger","Stranger","1",442,0.442,1
10,"22","m","R","Matching","Close","Friend","Friend","Close","1",651,0.651,1
10,"22","m","R","Matching","Self","Self","Self","Self","1",395,0.395,1
10,"22","m","R","Nonmatching","Stranger","Self","Self","Self","1",733,0.733,1
10,"22","m","R","Matching","Self","Self","Self","Self","1",375,0.375,1
10,"22","m","R","Nonmatching","Self","Friend","Friend","Close","1",847,0.847,1
10,"22","m","R","Nonmatching","Self","Friend","Friend","Close","1",601,0.601,1
10,"22","m","R","Nonmatching","Self","Friend","Friend","Close","1",525,0.525,1
10,"22","m","R","Nonmatching","Self","Stranger","Stranger","Stranger","1",493,0.493,1
10,"22","m","R","Nonmatching","Self","Friend","Friend","Close","1",611,0.611,1
10,"22","m","R","Nonmatching","Self","Stranger","Stranger","Stranger","1",839,0.839,1
10,"22","m","R","Matching","Stranger","Stranger","Stranger","Stranger","1",463,0.463,1
10,"22","m","R","Nonmatching","Stranger","Self","Self","Self","1",529,0.529,1
10,"22","m","R","Nonmatching","Stranger","Friend","Friend","Close","1",785,0.785,1
10,"22","m","R","Matching","Close","Friend","Friend","Close","1",876,0.876,1
10,"22","m","R","Matching","Stranger","Stranger","Stranger","Stranger","1",572,0.572,1
10,"22","m","R","Nonmatching","Stranger","Self","Self","Self","1",530,0.53,1
10,"22","m","R","Matching","Self","Self","Self","Self","1",447,0.447,1
10,"22","m","R","Nonmatching","Self","Stranger","Stranger","Stranger","1",454,0.454,0
10,"22","m","R","Nonmatching","Close","Self","Self","Self","1",483,0.483,1
10,"22","m","R","Nonmatching","Stranger","Friend","Friend","Close","1",445,0.445,1
10,"22","m","R","Nonmatching","Self","Friend","Friend","Close","1",1155,1.155,3
10,"22","m","R","Nonmatching","Self","Stranger","Stranger","Stranger","1",513,0.513,1
10,"22","m","R","Matching","Self","Self","Self","Self","1",471,0.471,1
10,"22","m","R","Nonmatching","Self","Stranger","Stranger","Stranger","1",514,0.514,1
10,"22","m","R","Nonmatching","Self","Stranger","Stranger","Stranger","1",499,0.499,0
10,"22","m","R","Matching","Self","Self","Self","Self","1",378,0.378,1
10,"22","m","R","Nonmatching","Self","Stranger","Stranger","Stranger","1",522,0.522,1
10,"22","m","R","Matching","Close","Friend","Friend","Close","1",412,0.412,1
10,"22","m","R","Nonmatching","Stranger","Self","Self","Self","1",771,0.771,1
10,"22","m","R","Nonmatching","Self","Friend","Friend","Close","1",648,0.648,1
10,"22","m","R","Nonmatching","Stranger","Friend","Friend","Close","1",675,0.675,1
10,"22","m","R","Matching","Close","Friend","Friend","Close","1",330,0.33,1
10,"22","m","R","Nonmatching","Close","Self","Self","Self","1",739,0.739,1
10,"22","m","R","Matching","Stranger","Stranger","Stranger","Stranger","1",564,0.564,1
10,"22","m","R","Nonmatching","Stranger","Self","Self","Self","1",501,0.501,1
10,"22","m","R","Matching","Stranger","Stranger","Stranger","Stranger","1",612,0.612,1
10,"22","m","R","Nonmatching","Stranger","Self","Self","Self","1",723,0.723,1
10,"22","m","R","Nonmatching","Close","Stranger","Stranger","Stranger","1",555,0.555,1
10,"22","m","R","Nonmatching","Stranger","Friend","Friend","Close","1",495,0.495,1
10,"22","m","R","Nonmatching","Self","Friend","Friend","Close","1",482,0.482,1
10,"22","m","R","Nonmatching","Self","Friend","Friend","Close","1",885,0.885,1
10,"22","m","R","Matching","Close","Friend","Friend","Close","1",571,0.571,1
10,"22","m","R","Matching","Self","Self","Self","Self","1",418,0.418,1
10,"22","m","R","Nonmatching","Self","Stranger","Stranger","Stranger","1",621,0.621,1
10,"22","m","R","Matching","Close","Friend","Friend","Close","1",519,0.519,0
10,"22","m","R","Nonmatching","Self","Friend","Friend","Close","1",895,0.895,1
10,"22","m","R","Matching","Stranger","Stranger","Stranger","Stranger","1",625,0.625,1
10,"22","m","R","Matching","Self","Self","Self","Self","1",363,0.363,1
10,"22","m","R","Matching","Stranger","Stranger","Stranger","Stranger","1",663,0.663,0
10,"22","m","R","Matching","Stranger","Stranger","Stranger","Stranger","1",466,0.466,1
10,"22","m","R","Matching","Self","Self","Self","Self","1",543,0.543,1
10,"22","m","R","Nonmatching","Close","Self","Self","Self","1",596,0.596,1
10,"22","m","R","Nonmatching","Self","Stranger","Stranger","Stranger","1",979,0.979,1
10,"22","m","R","Matching","Stranger","Stranger","Stranger","Stranger","1",924,0.924,0
10,"22","m","R","Nonmatching","Stranger","Self","Self","Self","1",496,0.496,1
10,"22","m","R","Matching","Stranger","Stranger","Stranger","Stranger","1",410,0.41,1
10,"22","m","R","Matching","Stranger","Stranger","Stranger","Stranger","1",705,0.705,1
10,"22","m","R","Nonmatching","Self","Stranger","Stranger","Stranger","1",671,0.671,1
10,"22","m","R","Matching","Close","Friend","Friend","Close","1",491,0.491,1
10,"22","m","R","Matching","Close","Friend","Friend","Close","1",432,0.432,1
10,"22","m","R","Matching","Self","Self","Self","Self","1",553,0.553,1
10,"22","m","R","Nonmatching","Close","Self","Self","Self","1",873,0.873,1
10,"22","m","R","Matching","Close","Friend","Friend","Close","1",421,0.421,1
10,"22","m","R","Matching","Stranger","Stranger","Stranger","Stranger","1",620,0.62,1
10,"22","m","R","Matching","Close","Friend","Friend","Close","1",753,0.753,0
10,"22","m","R","Nonmatching","Close","Self","Self","Self","1",805,0.805,1
10,"22","m","R","Nonmatching","Self","Friend","Friend","Close","1",786,0.786,0
10,"22","m","R","Nonmatching","Close","Stranger","Stranger","Stranger","1",345,0.345,0
10,"22","m","R","Matching","Self","Self","Self","Self","1",472,0.472,1
10,"22","m","R","Nonmatching","Self","Friend","Friend","Close","1",659,0.659,1
10,"22","m","R","Matching","Close","Friend","Friend","Close","1",604,0.604,1
10,"22","m","R","Matching","Self","Self","Self","Self","1",322,0.322,1
10,"22","m","R","Nonmatching","Close","Stranger","Stranger","Stranger","1",843,0.843,1
10,"22","m","R","Nonmatching","Stranger","Self","Self","Self","1",727,0.727,1
10,"22","m","R","Nonmatching","Stranger","Self","Self","Self","1",482,0.482,1
10,"22","m","R","Matching","Self","Self","Self","Self","1",371,0.371,1
10,"22","m","R","Matching","Close","Friend","Friend","Close","1",1079,1.079,3
10,"22","m","R","Matching","Self","Self","Self","Self","1",553,0.553,1
10,"22","m","R","Matching","Stranger","Stranger","Stranger","Stranger","1",541,0.541,1
10,"22","m","R","Matching","Close","Friend","Friend","Close","1",418,0.418,1
10,"22","m","R","Matching","Stranger","Stranger","Stranger","Stranger","1",674,0.674,0
10,"22","m","R","Matching","Stranger","Stranger","Stranger","Stranger","1",641,0.641,1
10,"22","m","R","Nonmatching","Close","Stranger","Stranger","Stranger","1",606,0.606,1
10,"22","m","R","Nonmatching","Close","Self","Self","Self","1",503,0.503,1
10,"22","m","R","Nonmatching","Stranger","Self","Self","Self","1",1077,1.077,3
10,"22","m","R","Matching","Close","Friend","Friend","Close","1",620,0.62,1
10,"22","m","R","Matching","Stranger","Stranger","Stranger","Stranger","1",669,0.669,1
10,"22","m","R","Nonmatching","Stranger","Friend","Friend","Close","1",577,0.577,1
10,"22","m","R","Matching","Self","Self","Self","Self","1",560,0.56,1
10,"22","m","R","Matching","Stranger","Stranger","Stranger","Stranger","1",631,0.631,0
10,"22","m","R","Matching","Close","Friend","Friend","Close","1",457,0.457,1
10,"22","m","R","Nonmatching","Close","Stranger","Stranger","Stranger","1",560,0.56,1
10,"22","m","R","Nonmatching","Self","Stranger","Stranger","Stranger","1",599,0.599,1
10,"22","m","R","Matching","Stranger","Stranger","Stranger","Stranger","1",405,0.405,1
10,"22","m","R","Nonmatching","Close","Self","Self","Self","1",677,0.677,1
10,"22","m","R","Nonmatching","Stranger","Friend","Friend","Close","1",545,0.545,1
10,"22","m","R","Matching","Close","Friend","Friend","Close","1",772,0.772,0
10,"22","m","R","Matching","Self","Self","Self","Self","1",385,0.385,1
10,"22","m","R","Nonmatching","Self","Stranger","Stranger","Stranger","1",433,0.433,0
10,"22","m","R","Matching","Close","Friend","Friend","Close","1",241,0.241,1
10,"22","m","R","Matching","Stranger","Stranger","Stranger","Stranger","1",1058,1.058,3
10,"22","m","R","Nonmatching","Self","Friend","Friend","Close","1",671,0.671,1
10,"22","m","R","Matching","Self","Self","Self","Self","1",453,0.453,1
10,"22","m","R","Matching","Stranger","Stranger","Stranger","Stranger","1",590,0.59,1
10,"22","m","R","Nonmatching","Close","Stranger","Stranger","Stranger","1",679,0.679,1
10,"22","m","R","Nonmatching","Close","Stranger","Stranger","Stranger","1",587,0.587,1
10,"22","m","R","Nonmatching","Close","Stranger","Stranger","Stranger","1",552,0.552,1
10,"22","m","R","Nonmatching","Stranger","Friend","Friend","Close","1",515,0.515,1
10,"22","m","R","Nonmatching","Close","Stranger","Stranger","Stranger","1",555,0.555,1
10,"22","m","R","Matching","Self","Self","Self","Self","1",426,0.426,1
10,"22","m","R","Matching","Self","Self","Self","Self","1",369,0.369,1
10,"22","m","R","Nonmatching","Self","Stranger","Stranger","Stranger","1",447,0.447,0
10,"22","m","R","Nonmatching","Close","Stranger","Stranger","Stranger","1",523,0.523,1
10,"22","m","R","Nonmatching","Close","Self","Self","Self","1",662,0.662,1
10,"22","m","R","Matching","Self","Self","Self","Self","1",791,0.791,1
10,"22","m","R","Matching","Self","Self","Self","Self","1",266,0.266,1
10,"22","m","R","Nonmatching","Close","Self","Self","Self","1",693,0.693,1
10,"22","m","R","Matching","Stranger","Stranger","Stranger","Stranger","1",442,0.442,1
10,"22","m","R","Nonmatching","Close","Stranger","Stranger","Stranger","1",709,0.709,1
10,"22","m","R","Nonmatching","Stranger","Friend","Friend","Close","1",382,0.382,1
10,"22","m","R","Nonmatching","Close","Self","Self","Self","1",464,0.464,1
10,"22","m","R","Nonmatching","Close","Stranger","Stranger","Stranger","1",838,0.838,1
10,"22","m","R","Nonmatching","Self","Stranger","Stranger","Stranger","1",537,0.537,1
10,"22","m","R","Nonmatching","Self","Stranger","Stranger","Stranger","1",438,0.438,0
10,"22","m","R","Matching","Close","Friend","Friend","Close","1",587,0.587,0
10,"22","m","R","Matching","Close","Friend","Friend","Close","1",417,0.417,1
10,"22","m","R","Nonmatching","Stranger","Friend","Friend","Close","1",498,0.498,1
10,"22","m","R","Nonmatching","Close","Stranger","Stranger","Stranger","1",634,0.634,1
10,"22","m","R","Nonmatching","Stranger","Friend","Friend","Close","1",986,0.986,1
10,"22","m","R","Matching","Close","Friend","Friend","Close","1",646,0.646,1
10,"22","m","R","Nonmatching","Self","Friend","Friend","Close","1",613,0.613,1
10,"22","m","R","Nonmatching","Self","Friend","Friend","Close","1",607,0.607,1
10,"22","m","R","Matching","Close","Friend","Friend","Close","1",914,0.914,0
10,"22","m","R","Matching","Close","Friend","Friend","Close","1",665,0.665,1
10,"22","m","R","Nonmatching","Close","Stranger","Stranger","Stranger","1",515,0.515,1
10,"22","m","R","Nonmatching","Close","Self","Self","Self","1",629,0.629,1
10,"22","m","R","Matching","Stranger","Stranger","Stranger","Stranger","1",852,0.852,0
10,"22","m","R","Matching","Self","Self","Self","Self","1",724,0.724,1
10,"22","m","R","Matching","Stranger","Stranger","Stranger","Stranger","1",566,0.566,1
10,"22","m","R","Matching","Close","Friend","Friend","Close","1",332,0.332,1
10,"22","m","R","Matching","Stranger","Stranger","Stranger","Stranger","1",746,0.746,0
10,"22","m","R","Nonmatching","Stranger","Friend","Friend","Close","1",444,0.444,1
10,"22","m","R","Matching","Self","Self","Self","Self","1",566,0.566,1
10,"22","m","R","Nonmatching","Self","Friend","Friend","Close","1",549,0.549,1
10,"22","m","R","Nonmatching","Close","Self","Self","Self","1",1434,1.434,3
10,"22","m","R","Matching","Self","Self","Self","Self","1",442,0.442,1
10,"22","m","R","Nonmatching","Stranger","Friend","Friend","Close","1",413,0.413,1
10,"22","m","R","Matching","Close","Friend","Friend","Close","1",598,0.598,1
10,"22","m","R","Nonmatching","Self","Stranger","Stranger","Stranger","1",647,0.647,1
10,"22","m","R","Nonmatching","Close","Self","Self","Self","1",535,0.535,1
10,"22","m","R","Nonmatching","Self","Friend","Friend","Close","1",644,0.644,1
10,"22","m","R","Nonmatching","Self","Friend","Friend","Close","1",347,0.347,0
10,"22","m","R","Nonmatching","Close","Self","Self","Self","1",1259,1.259,3
10,"22","m","R","Matching","Stranger","Stranger","Stranger","Stranger","1",480,0.48,1
10,"22","m","R","Nonmatching","Close","Stranger","Stranger","Stranger","1",465,0.465,1
10,"22","m","R","Matching","Stranger","Stranger","Stranger","Stranger","1",490,0.49,1
10,"22","m","R","Nonmatching","Stranger","Friend","Friend","Close","1",1015,1.015,3
10,"22","m","R","Nonmatching","Stranger","Self","Self","Self","1",481,0.481,1
10,"22","m","R","Nonmatching","Close","Self","Self","Self","1",486,0.486,1
10,"22","m","R","Matching","Close","Friend","Friend","Close","1",427,0.427,0
10,"22","m","R","Matching","Self","Self","Self","Self","1",595,0.595,1
10,"22","m","R","Matching","Close","Friend","Friend","Close","1",437,0.437,1
10,"22","m","R","Nonmatching","Self","Stranger","Stranger","Stranger","1",329,0.329,0
10,"22","m","R","Nonmatching","Close","Self","Self","Self","1",443,0.443,0
10,"22","m","R","Matching","Stranger","Stranger","Stranger","Stranger","1",929,0.929,0
10,"22","m","R","Nonmatching","Stranger","Self","Self","Self","1",618,0.618,1
