Shape,Label,Condition,ShapeLoc,resp,rt,WeShape,TheyShape,AloneShape,SelfShape,corr,trialinBlock,Block,Handedness,First Language,Participant Number,Gender,Age,Training/Experiment,Outlier,Self/Other,Identity Label,Shapetype,Pronountype
They,We,Mismatch,Top,n,0.766832112,CIRCLE,STAR,DIAMOND,TRIANGLE,1,35,2,r,Hungarian,20,Female,27,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
You,You,Match,Bottom,m,0.766814347,CIRCLE,STAR,DIAMOND,TRIANGLE,1,36,2,r,Hungarian,20,Female,27,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
We,We,Match,Top,m,0.766831718,CIRCLE,STAR,DIAMOND,TRIANGLE,1,37,2,r,Hungarian,20,Female,27,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
Self,Self,Match,Top,m,0.633484356,CIRCLE,STAR,DIAMOND,TRIANGLE,1,38,2,r,Hungarian,20,Female,27,EXPERIMENT,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
Self,Self,Match,Top,m,0.483503859,CIRCLE,STAR,DIAMOND,TRIANGLE,1,39,2,r,Hungarian,20,Female,27,EXPERIMENT,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
We,We,Match,Bottom,m,0.766843167,CIRCLE,STAR,DIAMOND,TRIANGLE,1,40,2,r,Hungarian,20,Female,27,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
You,We,Mismatch,Top,n,0.933282694,CIRCLE,STAR,DIAMOND,TRIANGLE,1,41,2,r,Hungarian,20,Female,27,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,SINGULARSHAPE,PLURALLABEL
We,You,Mismatch,Bottom,n,0.850120176,CIRCLE,STAR,DIAMOND,TRIANGLE,1,42,2,r,Hungarian,20,Female,27,EXPERIMENT,0,SELFSHAPE,OTHERLABEL,PLURALSHAPE,SINGULARLABEL
You,You,Match,Top,m,0.966848615,CIRCLE,STAR,DIAMOND,TRIANGLE,1,43,2,r,Hungarian,20,Female,27,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
Self,You,Mismatch,Bottom,n,0.733752185,CIRCLE,STAR,DIAMOND,TRIANGLE,1,44,2,r,Hungarian,20,Female,27,EXPERIMENT,0,SELFSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
You,Self,Mismatch,Top,n,1.083514281,CIRCLE,STAR,DIAMOND,TRIANGLE,1,45,2,r,Hungarian,20,Female,27,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
They,They,Match,Top,m,0.866868197,CIRCLE,STAR,DIAMOND,TRIANGLE,1,46,2,r,Hungarian,20,Female,27,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,PLURALLABEL
You,You,Match,Top,m,0.9501381,CIRCLE,STAR,DIAMOND,TRIANGLE,1,47,2,r,Hungarian,20,Female,27,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
They,They,Match,Top,m,1.000152786,CIRCLE,STAR,DIAMOND,TRIANGLE,1,48,2,r,Hungarian,20,Female,27,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,PLURALLABEL
We,We,Match,Bottom,m,0.550180106,CIRCLE,STAR,DIAMOND,TRIANGLE,1,49,2,r,Hungarian,20,Female,27,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
Self,Self,Match,Bottom,m,0.750165419,CIRCLE,STAR,DIAMOND,TRIANGLE,1,50,2,r,Hungarian,20,Female,27,EXPERIMENT,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
They,We,Mismatch,Bottom,n,0.833513097,CIRCLE,STAR,DIAMOND,TRIANGLE,1,51,2,r,Hungarian,20,Female,27,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
They,We,Mismatch,Bottom,n,0.933517992,CIRCLE,STAR,DIAMOND,TRIANGLE,1,52,2,r,Hungarian,20,Female,27,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
Self,You,Mismatch,Top,m,1.316851931,CIRCLE,STAR,DIAMOND,TRIANGLE,0,53,2,r,Hungarian,20,Female,27,EXPERIMENT,1,SELFSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
We,Self,Mismatch,Bottom,n,0.700254959,CIRCLE,STAR,DIAMOND,TRIANGLE,1,54,2,r,Hungarian,20,Female,27,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,SINGULARLABEL
You,Self,Mismatch,Bottom,n,0.816859037,CIRCLE,STAR,DIAMOND,TRIANGLE,1,55,2,r,Hungarian,20,Female,27,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
We,You,Mismatch,Top,n,0.866844114,CIRCLE,STAR,DIAMOND,TRIANGLE,1,56,2,r,Hungarian,20,Female,27,EXPERIMENT,0,SELFSHAPE,OTHERLABEL,PLURALSHAPE,SINGULARLABEL
Self,Self,Match,Top,n,0.866827533,CIRCLE,STAR,DIAMOND,TRIANGLE,0,57,2,r,Hungarian,20,Female,27,EXPERIMENT,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
We,We,Match,Top,m,0.533515782,CIRCLE,STAR,DIAMOND,TRIANGLE,1,58,2,r,Hungarian,20,Female,27,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
They,You,Mismatch,Top,n,1.016806845,CIRCLE,STAR,DIAMOND,TRIANGLE,1,59,2,r,Hungarian,20,Female,27,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,SINGULARLABEL
You,You,Match,Top,n,1.350135968,CIRCLE,STAR,DIAMOND,TRIANGLE,0,60,2,r,Hungarian,20,Female,27,EXPERIMENT,1,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
Self,Self,Match,Bottom,m,0.600209005,CIRCLE,STAR,DIAMOND,TRIANGLE,1,61,2,r,Hungarian,20,Female,27,EXPERIMENT,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
You,You,Match,Top,m,1.116810951,CIRCLE,STAR,DIAMOND,TRIANGLE,1,62,2,r,Hungarian,20,Female,27,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
We,Self,Mismatch,Bottom,n,0.900154207,CIRCLE,STAR,DIAMOND,TRIANGLE,1,63,2,r,Hungarian,20,Female,27,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,SINGULARLABEL
They,They,Match,Bottom,m,0.716811109,CIRCLE,STAR,DIAMOND,TRIANGLE,1,64,2,r,Hungarian,20,Female,27,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,PLURALLABEL
We,We,Match,Top,m,0.700186265,CIRCLE,STAR,DIAMOND,TRIANGLE,1,65,2,r,Hungarian,20,Female,27,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
We,They,Mismatch,Bottom,n,0.850165577,CIRCLE,STAR,DIAMOND,TRIANGLE,1,66,2,r,Hungarian,20,Female,27,EXPERIMENT,0,SELFSHAPE,OTHERLABEL,PLURALSHAPE,PLURALLABEL
You,We,Mismatch,Bottom,n,0.783453009,CIRCLE,STAR,DIAMOND,TRIANGLE,1,67,2,r,Hungarian,20,Female,27,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,SINGULARSHAPE,PLURALLABEL
We,Self,Mismatch,Top,n,0.800211689,CIRCLE,STAR,DIAMOND,TRIANGLE,1,68,2,r,Hungarian,20,Female,27,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,SINGULARLABEL
They,You,Mismatch,Top,n,0.750167393,CIRCLE,STAR,DIAMOND,TRIANGLE,1,69,2,r,Hungarian,20,Female,27,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,SINGULARLABEL
Self,Self,Match,Top,m,0.933524309,CIRCLE,STAR,DIAMOND,TRIANGLE,1,70,2,r,Hungarian,20,Female,27,EXPERIMENT,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
Self,You,Mismatch,Bottom,n,1.266825006,CIRCLE,STAR,DIAMOND,TRIANGLE,1,71,2,r,Hungarian,20,Female,27,EXPERIMENT,0,SELFSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
They,They,Match,Bottom,m,0.716869934,CIRCLE,STAR,DIAMOND,TRIANGLE,1,72,2,r,Hungarian,20,Female,27,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,PLURALLABEL
You,You,Match,Bottom,n,0.866827928,CIRCLE,STAR,DIAMOND,TRIANGLE,0,73,2,r,Hungarian,20,Female,27,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
You,Self,Mismatch,Bottom,n,0.766858564,CIRCLE,STAR,DIAMOND,TRIANGLE,1,74,2,r,Hungarian,20,Female,27,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
We,We,Match,Bottom,m,0.700171657,CIRCLE,STAR,DIAMOND,TRIANGLE,1,75,2,r,Hungarian,20,Female,27,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
They,They,Match,Top,m,0.683491936,CIRCLE,STAR,DIAMOND,TRIANGLE,1,76,2,r,Hungarian,20,Female,27,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,PLURALLABEL
You,Self,Mismatch,Top,n,1.116836613,CIRCLE,STAR,DIAMOND,TRIANGLE,1,77,2,r,Hungarian,20,Female,27,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
You,You,Match,Bottom,m,0.900172368,CIRCLE,STAR,DIAMOND,TRIANGLE,1,78,2,r,Hungarian,20,Female,27,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
We,Self,Mismatch,Top,n,1.066847983,CIRCLE,STAR,DIAMOND,TRIANGLE,1,79,2,r,Hungarian,20,Female,27,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,SINGULARLABEL
They,They,Match,Bottom,m,0.950139679,CIRCLE,STAR,DIAMOND,TRIANGLE,1,80,2,r,Hungarian,20,Female,27,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,PLURALLABEL
Self,You,Mismatch,Top,n,1.116834244,CIRCLE,STAR,DIAMOND,TRIANGLE,1,81,2,r,Hungarian,20,Female,27,EXPERIMENT,0,SELFSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
Self,We,Mismatch,Top,n,0.916833928,CIRCLE,STAR,DIAMOND,TRIANGLE,1,82,2,r,Hungarian,20,Female,27,EXPERIMENT,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,PLURALLABEL
You,You,Match,Bottom,m,0.950182711,CIRCLE,STAR,DIAMOND,TRIANGLE,1,83,2,r,Hungarian,20,Female,27,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
Self,We,Mismatch,Bottom,n,0.700191397,CIRCLE,STAR,DIAMOND,TRIANGLE,1,84,2,r,Hungarian,20,Female,27,EXPERIMENT,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,PLURALLABEL
You,You,Match,Top,m,0.850134783,CIRCLE,STAR,DIAMOND,TRIANGLE,1,85,2,r,Hungarian,20,Female,27,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
We,We,Match,Top,m,0.766835666,CIRCLE,STAR,DIAMOND,TRIANGLE,1,86,2,r,Hungarian,20,Female,27,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
You,You,Match,Bottom,m,0.983480171,CIRCLE,STAR,DIAMOND,TRIANGLE,1,87,2,r,Hungarian,20,Female,27,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
We,We,Match,Top,m,0.766827375,CIRCLE,STAR,DIAMOND,TRIANGLE,1,88,2,r,Hungarian,20,Female,27,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
You,You,Match,Bottom,m,0.733503859,CIRCLE,STAR,DIAMOND,TRIANGLE,1,89,2,r,Hungarian,20,Female,27,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
Self,They,Mismatch,Top,n,0.883480013,CIRCLE,STAR,DIAMOND,TRIANGLE,1,90,2,r,Hungarian,20,Female,27,EXPERIMENT,0,SELFSHAPE,OTHERLABEL,SINGULARSHAPE,PLURALLABEL
They,Self,Mismatch,Bottom,n,0.733499121,CIRCLE,STAR,DIAMOND,TRIANGLE,1,91,2,r,Hungarian,20,Female,27,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,PLURALSHAPE,SINGULARLABEL
You,We,Mismatch,Top,n,0.683539311,CIRCLE,STAR,DIAMOND,TRIANGLE,1,92,2,r,Hungarian,20,Female,27,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,SINGULARSHAPE,PLURALLABEL
Self,They,Mismatch,Top,n,0.750170157,CIRCLE,STAR,DIAMOND,TRIANGLE,1,93,2,r,Hungarian,20,Female,27,EXPERIMENT,0,SELFSHAPE,OTHERLABEL,SINGULARSHAPE,PLURALLABEL
We,You,Mismatch,Top,n,0.950216664,CIRCLE,STAR,DIAMOND,TRIANGLE,1,94,2,r,Hungarian,20,Female,27,EXPERIMENT,0,SELFSHAPE,OTHERLABEL,PLURALSHAPE,SINGULARLABEL
Self,Self,Match,Top,m,0.816830612,CIRCLE,STAR,DIAMOND,TRIANGLE,1,95,2,r,Hungarian,20,Female,27,EXPERIMENT,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
We,They,Mismatch,Top,n,0.716837561,CIRCLE,STAR,DIAMOND,TRIANGLE,1,96,2,r,Hungarian,20,Female,27,EXPERIMENT,0,SELFSHAPE,OTHERLABEL,PLURALSHAPE,PLURALLABEL
They,We,Mismatch,Bottom,n,0.733513729,CIRCLE,STAR,DIAMOND,TRIANGLE,1,1,3,r,Hungarian,20,Female,27,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
They,They,Match,Top,m,0.766820663,CIRCLE,STAR,DIAMOND,TRIANGLE,1,2,3,r,Hungarian,20,Female,27,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,PLURALLABEL
We,We,Match,Bottom,m,0.650175131,CIRCLE,STAR,DIAMOND,TRIANGLE,1,3,3,r,Hungarian,20,Female,27,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
They,They,Match,Bottom,m,0.666836692,CIRCLE,STAR,DIAMOND,TRIANGLE,1,4,3,r,Hungarian,20,Female,27,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,PLURALLABEL
We,We,Match,Bottom,m,0.583515071,CIRCLE,STAR,DIAMOND,TRIANGLE,1,5,3,r,Hungarian,20,Female,27,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
You,You,Match,Top,m,0.766818689,CIRCLE,STAR,DIAMOND,TRIANGLE,1,6,3,r,Hungarian,20,Female,27,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
Self,Self,Match,Bottom,m,0.666835113,CIRCLE,STAR,DIAMOND,TRIANGLE,1,7,3,r,Hungarian,20,Female,27,EXPERIMENT,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
We,We,Match,Bottom,m,0.633517124,CIRCLE,STAR,DIAMOND,TRIANGLE,1,8,3,r,Hungarian,20,Female,27,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
You,You,Match,Bottom,m,0.650165656,CIRCLE,STAR,DIAMOND,TRIANGLE,1,9,3,r,Hungarian,20,Female,27,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
You,We,Mismatch,Top,n,0.783482224,CIRCLE,STAR,DIAMOND,TRIANGLE,1,10,3,r,Hungarian,20,Female,27,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,SINGULARSHAPE,PLURALLABEL
You,Self,Mismatch,Bottom,n,0.800176158,CIRCLE,STAR,DIAMOND,TRIANGLE,1,11,3,r,Hungarian,20,Female,27,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
You,You,Match,Bottom,m,0.716875066,CIRCLE,STAR,DIAMOND,TRIANGLE,1,12,3,r,Hungarian,20,Female,27,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
We,Self,Mismatch,Top,n,1.016816321,CIRCLE,STAR,DIAMOND,TRIANGLE,1,13,3,r,Hungarian,20,Female,27,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,SINGULARLABEL
We,They,Mismatch,Bottom,n,0.700209558,CIRCLE,STAR,DIAMOND,TRIANGLE,1,14,3,r,Hungarian,20,Female,27,EXPERIMENT,0,SELFSHAPE,OTHERLABEL,PLURALSHAPE,PLURALLABEL
They,You,Mismatch,Top,n,0.733493594,CIRCLE,STAR,DIAMOND,TRIANGLE,1,15,3,r,Hungarian,20,Female,27,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,SINGULARLABEL
They,They,Match,Bottom,m,0.916815373,CIRCLE,STAR,DIAMOND,TRIANGLE,1,16,3,r,Hungarian,20,Female,27,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,PLURALLABEL
We,Self,Mismatch,Top,n,0.916823664,CIRCLE,STAR,DIAMOND,TRIANGLE,1,17,3,r,Hungarian,20,Female,27,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,SINGULARLABEL
You,You,Match,Top,m,0.916806688,CIRCLE,STAR,DIAMOND,TRIANGLE,1,18,3,r,Hungarian,20,Female,27,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
They,You,Mismatch,Bottom,n,0.700184685,CIRCLE,STAR,DIAMOND,TRIANGLE,1,19,3,r,Hungarian,20,Female,27,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,SINGULARLABEL
We,We,Match,Bottom,m,0.716836771,CIRCLE,STAR,DIAMOND,TRIANGLE,1,20,3,r,Hungarian,20,Female,27,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
You,We,Mismatch,Bottom,n,1.066632425,CIRCLE,STAR,DIAMOND,TRIANGLE,1,21,3,r,Hungarian,20,Female,27,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,SINGULARSHAPE,PLURALLABEL
They,We,Mismatch,Top,n,0.783496831,CIRCLE,STAR,DIAMOND,TRIANGLE,1,22,3,r,Hungarian,20,Female,27,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
We,We,Match,Bottom,m,0.850129256,CIRCLE,STAR,DIAMOND,TRIANGLE,1,23,3,r,Hungarian,20,Female,27,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
We,We,Match,Top,m,0.733505043,CIRCLE,STAR,DIAMOND,TRIANGLE,1,24,3,r,Hungarian,20,Female,27,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
They,They,Match,Bottom,m,0.733496358,CIRCLE,STAR,DIAMOND,TRIANGLE,1,25,3,r,Hungarian,20,Female,27,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,PLURALLABEL
They,We,Mismatch,Bottom,n,0.983478197,CIRCLE,STAR,DIAMOND,TRIANGLE,1,26,3,r,Hungarian,20,Female,27,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
You,They,Mismatch,Bottom,n,1.216787027,CIRCLE,STAR,DIAMOND,TRIANGLE,1,27,3,r,Hungarian,20,Female,27,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,PLURALLABEL
They,Self,Mismatch,Bottom,n,0.883466195,CIRCLE,STAR,DIAMOND,TRIANGLE,1,28,3,r,Hungarian,20,Female,27,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,PLURALSHAPE,SINGULARLABEL
We,We,Match,Top,m,0.583478355,CIRCLE,STAR,DIAMOND,TRIANGLE,1,29,3,r,Hungarian,20,Female,27,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
Self,Self,Match,Top,m,0.96686717,CIRCLE,STAR,DIAMOND,TRIANGLE,1,30,3,r,Hungarian,20,Female,27,EXPERIMENT,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
We,We,Match,Top,m,0.783494857,CIRCLE,STAR,DIAMOND,TRIANGLE,1,31,3,r,Hungarian,20,Female,27,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
You,You,Match,Bottom,m,1.000165025,CIRCLE,STAR,DIAMOND,TRIANGLE,1,32,3,r,Hungarian,20,Female,27,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
You,You,Match,Top,m,0.783483803,CIRCLE,STAR,DIAMOND,TRIANGLE,1,33,3,r,Hungarian,20,Female,27,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
Self,You,Mismatch,Bottom,n,0.666818137,CIRCLE,STAR,DIAMOND,TRIANGLE,1,34,3,r,Hungarian,20,Female,27,EXPERIMENT,0,SELFSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
We,We,Match,Top,m,0.76681711,CIRCLE,STAR,DIAMOND,TRIANGLE,1,35,3,r,Hungarian,20,Female,27,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
Self,Self,Match,Top,m,1.016803687,CIRCLE,STAR,DIAMOND,TRIANGLE,1,36,3,r,Hungarian,20,Female,27,EXPERIMENT,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
You,You,Match,Bottom,m,0.933520756,CIRCLE,STAR,DIAMOND,TRIANGLE,1,37,3,r,Hungarian,20,Female,27,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
We,They,Mismatch,Bottom,n,0.783501569,CIRCLE,STAR,DIAMOND,TRIANGLE,1,38,3,r,Hungarian,20,Female,27,EXPERIMENT,0,SELFSHAPE,OTHERLABEL,PLURALSHAPE,PLURALLABEL
They,They,Match,Top,m,0.883523835,CIRCLE,STAR,DIAMOND,TRIANGLE,1,39,3,r,Hungarian,20,Female,27,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,PLURALLABEL
Self,They,Mismatch,Top,n,1.050131941,CIRCLE,STAR,DIAMOND,TRIANGLE,1,40,3,r,Hungarian,20,Female,27,EXPERIMENT,0,SELFSHAPE,OTHERLABEL,SINGULARSHAPE,PLURALLABEL
Self,We,Mismatch,Bottom,n,0.683543259,CIRCLE,STAR,DIAMOND,TRIANGLE,1,41,3,r,Hungarian,20,Female,27,EXPERIMENT,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,PLURALLABEL
We,They,Mismatch,Top,n,0.750149628,CIRCLE,STAR,DIAMOND,TRIANGLE,1,42,3,r,Hungarian,20,Female,27,EXPERIMENT,0,SELFSHAPE,OTHERLABEL,PLURALSHAPE,PLURALLABEL
They,Self,Mismatch,Top,n,0.816844825,CIRCLE,STAR,DIAMOND,TRIANGLE,1,43,3,r,Hungarian,20,Female,27,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,PLURALSHAPE,SINGULARLABEL
Self,You,Mismatch,Top,n,1.133502911,CIRCLE,STAR,DIAMOND,TRIANGLE,1,44,3,r,Hungarian,20,Female,27,EXPERIMENT,0,SELFSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
Self,They,Mismatch,Top,n,1.000145285,CIRCLE,STAR,DIAMOND,TRIANGLE,1,45,3,r,Hungarian,20,Female,27,EXPERIMENT,0,SELFSHAPE,OTHERLABEL,SINGULARSHAPE,PLURALLABEL
Self,We,Mismatch,Bottom,n,0.716843088,CIRCLE,STAR,DIAMOND,TRIANGLE,1,46,3,r,Hungarian,20,Female,27,EXPERIMENT,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,PLURALLABEL
Self,Self,Match,Top,m,0.733503859,CIRCLE,STAR,DIAMOND,TRIANGLE,1,47,3,r,Hungarian,20,Female,27,EXPERIMENT,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
We,You,Mismatch,Bottom,n,0.783511439,CIRCLE,STAR,DIAMOND,TRIANGLE,1,48,3,r,Hungarian,20,Female,27,EXPERIMENT,0,SELFSHAPE,OTHERLABEL,PLURALSHAPE,SINGULARLABEL
They,Self,Mismatch,Bottom,n,0.666813794,CIRCLE,STAR,DIAMOND,TRIANGLE,1,49,3,r,Hungarian,20,Female,27,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,PLURALSHAPE,SINGULARLABEL
Self,Self,Match,Bottom,m,0.733515308,CIRCLE,STAR,DIAMOND,TRIANGLE,1,50,3,r,Hungarian,20,Female,27,EXPERIMENT,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
Self,Self,Match,Bottom,m,0.666835902,CIRCLE,STAR,DIAMOND,TRIANGLE,1,51,3,r,Hungarian,20,Female,27,EXPERIMENT,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
They,You,Mismatch,Top,n,0.850166762,CIRCLE,STAR,DIAMOND,TRIANGLE,1,52,3,r,Hungarian,20,Female,27,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,SINGULARLABEL
Self,You,Mismatch,Top,n,0.666862749,CIRCLE,STAR,DIAMOND,TRIANGLE,1,53,3,r,Hungarian,20,Female,27,EXPERIMENT,0,SELFSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
You,They,Mismatch,Bottom,n,1.00015397,CIRCLE,STAR,DIAMOND,TRIANGLE,1,54,3,r,Hungarian,20,Female,27,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,PLURALLABEL
We,You,Mismatch,Bottom,n,0.783514992,CIRCLE,STAR,DIAMOND,TRIANGLE,1,55,3,r,Hungarian,20,Female,27,EXPERIMENT,0,SELFSHAPE,OTHERLABEL,PLURALSHAPE,SINGULARLABEL
Self,You,Mismatch,Bottom,n,1.033495252,CIRCLE,STAR,DIAMOND,TRIANGLE,1,56,3,r,Hungarian,20,Female,27,EXPERIMENT,0,SELFSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
