"Subject","Block","Bin","Trial","Age","Gender","Handedness","Shape","Label","Matching","Origin_Identity","English_Identity","Standarlized_Identity","Morality","Response","RT_ms","RT_sec","ACC"
7336,3,1,20,19,"female","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","m",618.4,0.6184,0
7336,3,1,21,19,"female","R","immoralSelf","immoralOther","Nonmatching","Self","Self","Self","Bad","m",829.3,0.8293,1
7336,3,1,22,19,"female","R","immoralOther","immoralSelf","Nonmatching","Other","Other","Stranger","Bad","m",812.4,0.8124,1
7336,3,1,23,19,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","n",607.4,0.6074,1
7336,3,1,24,19,"female","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","n",414.1,0.4141,1
7336,3,2,1,19,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","n",640.9,0.6409,1
7336,3,2,2,19,"female","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","n",572.3,0.5723,1
7336,3,2,3,19,"female","R","immoralSelf","immoralOther","Nonmatching","Self","Self","Self","Bad","m",750.3,0.7503,1
7336,3,2,4,19,"female","R","moralOther","immoralOther","Nonmatching","Other","Other","Stranger","Good","n",476,0.476,0
7336,3,2,5,19,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","n",580.1,0.5801,1
7336,3,2,6,19,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","m",642.3,0.6423,0
7336,3,2,7,19,"female","R","immoralSelf","immoralOther","Nonmatching","Self","Self","Self","Bad","m",541.6,0.5416,1
7336,3,2,8,19,"female","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","n",527.1,0.5271,1
7336,3,2,9,19,"female","R","moralSelf","immoralOther","Nonmatching","Self","Self","Self","Good","m",540.4,0.5404,1
7336,3,2,10,19,"female","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","n",765.9,0.7659,1
7336,3,2,11,19,"female","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","n",479.9,0.4799,1
7336,3,2,12,19,"female","R","moralSelf","immoralSelf","Nonmatching","Self","Self","Self","Good","m",556.2,0.5562,1
7336,3,2,13,19,"female","R","moralSelf","moralOther","Nonmatching","Self","Self","Self","Good","n",594,0.594,0
7336,3,2,14,19,"female","R","moralOther","moralSelf","Nonmatching","Other","Other","Stranger","Good","n",892.4,0.8924,0
7336,3,2,15,19,"female","R","immoralSelf","immoralOther","Nonmatching","Self","Self","Self","Bad","m",748.9,0.7489,1
7336,3,2,16,19,"female","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","n",626.7,0.6267,1
7336,3,2,17,19,"female","R","immoralOther","moralOther","Nonmatching","Other","Other","Stranger","Bad","m",649.8,0.6498,1
7336,3,2,18,19,"female","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","m",625.5,0.6255,0
7336,3,2,19,19,"female","R","immoralOther","moralOther","Nonmatching","Other","Other","Stranger","Bad","m",592.6,0.5926,1
7336,3,2,20,19,"female","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","n",619,0.619,1
7336,3,2,21,19,"female","R","moralOther","immoralOther","Nonmatching","Other","Other","Stranger","Good","m",725.9,0.7259,1
7336,3,2,22,19,"female","R","immoralOther","moralSelf","Nonmatching","Other","Other","Stranger","Bad","m",574.9,0.5749,1
7336,3,2,23,19,"female","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","n",589.2,0.5892,1
7336,3,2,24,19,"female","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","m",591.6,0.5916,0
7336,3,3,1,19,"female","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","n",770,0.77,1
7336,3,3,2,19,"female","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","n",524,0.524,1
7336,3,3,3,19,"female","R","immoralOther","moralSelf","Nonmatching","Other","Other","Stranger","Bad","m",645,0.645,1
7336,3,3,4,19,"female","R","moralOther","immoralOther","Nonmatching","Other","Other","Stranger","Good","m",852.6,0.8526,1
7336,3,3,5,19,"female","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","n",708.2,0.7082,1
7336,3,3,6,19,"female","R","immoralSelf","moralSelf","Nonmatching","Self","Self","Self","Bad","m",545,0.545,1
7336,3,3,7,19,"female","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","m",658.6,0.6586,0
7336,3,3,8,19,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","n",686.4,0.6864,1
7336,3,3,9,19,"female","R","moralSelf","immoralOther","Nonmatching","Self","Self","Self","Good","m",594.7,0.5947,1
7336,3,3,10,19,"female","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","n",693.1,0.6931,1
7336,3,3,11,19,"female","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","n",581.6,0.5816,1
7336,3,3,12,19,"female","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","n",523.7,0.5237,1
7336,3,3,13,19,"female","R","moralSelf","immoralSelf","Nonmatching","Self","Self","Self","Good","m",628.9,0.6289,1
7336,3,3,14,19,"female","R","moralOther","moralSelf","Nonmatching","Other","Other","Stranger","Good","n",732,0.732,0
7336,3,3,15,19,"female","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","n",577.3,0.5773,1
7336,3,3,16,19,"female","R","moralSelf","moralOther","Nonmatching","Self","Self","Self","Good","m",847.5,0.8475,1
7336,3,3,17,19,"female","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","m",567.1,0.5671,0
7336,3,3,18,19,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","n",625.1,0.6251,1
7336,3,3,19,19,"female","R","immoralOther","moralSelf","Nonmatching","Other","Other","Stranger","Bad","m",632.3,0.6323,1
7336,3,3,20,19,"female","R","immoralOther","moralSelf","Nonmatching","Other","Other","Stranger","Bad","m",815.4,0.8154,1
7336,3,3,21,19,"female","R","immoralSelf","immoralOther","Nonmatching","Self","Self","Self","Bad","m",738.3,0.7383,1
7336,3,3,22,19,"female","R","moralOther","moralSelf","Nonmatching","Other","Other","Stranger","Good","m",811.8,0.8118,1
7336,3,3,23,19,"female","R","immoralSelf","immoralOther","Nonmatching","Self","Self","Self","Bad","m",790.6,0.7906,1
7336,3,3,24,19,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","n",945.1,0.9451,1
7336,3,4,1,19,"female","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","n",481.8,0.4818,1
7336,3,4,2,19,"female","R","immoralSelf","moralOther","Nonmatching","Self","Self","Self","Bad","m",606.2,0.6062,1
7336,3,4,3,19,"female","R","moralOther","moralSelf","Nonmatching","Other","Other","Stranger","Good","m",556.8,0.5568,1
7336,3,4,4,19,"female","R","moralSelf","moralOther","Nonmatching","Self","Self","Self","Good","m",602.6,0.6026,1
7336,3,4,5,19,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","n",601.2,0.6012,1
7336,3,4,6,19,"female","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","n",631.9,0.6319,1
7336,3,4,7,19,"female","R","immoralOther","moralOther","Nonmatching","Other","Other","Stranger","Bad","m",775,0.775,1
7336,3,4,8,19,"female","R","moralSelf","immoralOther","Nonmatching","Self","Self","Self","Good","m",709.2,0.7092,1
7336,3,4,9,19,"female","R","immoralSelf","immoralOther","Nonmatching","Self","Self","Self","Bad","m",625.9,0.6259,1
7336,3,4,10,19,"female","R","immoralOther","moralOther","Nonmatching","Other","Other","Stranger","Bad","m",673.2,0.6732,1
7336,3,4,11,19,"female","R","moralOther","moralSelf","Nonmatching","Other","Other","Stranger","Good","m",593.2,0.5932,1
7336,3,4,12,19,"female","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","n",627.7,0.6277,1
7336,3,4,13,19,"female","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","n",666.9,0.6669,1
7336,3,4,14,19,"female","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","n",486.6,0.4866,1
7336,3,4,15,19,"female","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","n",451,0.451,1
7336,3,4,16,19,"female","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","m",618.6,0.6186,0
7336,3,4,17,19,"female","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","n",605.5,0.6055,1
7336,3,4,18,19,"female","R","immoralSelf","immoralOther","Nonmatching","Self","Self","Self","Bad","m",620.2,0.6202,1
7336,3,4,19,19,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","n",735,0.735,1
7336,3,4,20,19,"female","R","moralSelf","immoralSelf","Nonmatching","Self","Self","Self","Good","m",660.3,0.6603,1
7336,3,4,21,19,"female","R","moralOther","immoralSelf","Nonmatching","Other","Other","Stranger","Good","m",768.2,0.7682,1
7336,3,4,22,19,"female","R","immoralOther","moralOther","Nonmatching","Other","Other","Stranger","Bad","m",1026.1,1.0261,1
7336,3,4,23,19,"female","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","n",609.4,0.6094,1
7336,3,4,24,19,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","n",532.3,0.5323,1
7336,3,5,1,19,"female","R","immoralOther","moralOther","Nonmatching","Other","Other","Stranger","Bad","n",433.5,0.4335,0
7336,3,5,2,19,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","n",620.8,0.6208,1
7336,3,5,3,19,"female","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","n",516,0.516,1
7336,3,5,4,19,"female","R","immoralSelf","immoralOther","Nonmatching","Self","Self","Self","Bad","m",693.1,0.6931,1
7336,3,5,5,19,"female","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","n",565.6,0.5656,1
7336,3,5,6,19,"female","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","n",711.6,0.7116,1
7336,3,5,7,19,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","n",604.4,0.6044,1
7336,3,5,8,19,"female","R","moralSelf","immoralSelf","Nonmatching","Self","Self","Self","Good","m",619,0.619,1
7336,3,5,9,19,"female","R","immoralSelf","moralSelf","Nonmatching","Self","Self","Self","Bad","m",885.9,0.8859,1
7336,3,5,10,19,"female","R","moralOther","immoralSelf","Nonmatching","Other","Other","Stranger","Good","m",770.2,0.7702,1
7336,3,5,11,19,"female","R","moralSelf","immoralSelf","Nonmatching","Self","Self","Self","Good","m",548.2,0.5482,1
7336,3,5,12,19,"female","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","n",525.7,0.5257,1
7336,3,5,13,19,"female","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","n",774.7,0.7747,1
7336,3,5,14,19,"female","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","n",612.9,0.6129,1
7336,3,5,15,19,"female","R","immoralOther","moralSelf","Nonmatching","Other","Other","Stranger","Bad","m",575.8,0.5758,1
7336,3,5,16,19,"female","R","moralOther","immoralSelf","Nonmatching","Other","Other","Stranger","Good","m",782,0.782,1
7336,3,5,17,19,"female","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","n",788.3,0.7883,1
7336,3,5,18,19,"female","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","n",534.6,0.5346,1
7336,3,5,19,19,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","n",588,0.588,1
7336,3,5,20,19,"female","R","moralSelf","moralOther","Nonmatching","Self","Self","Self","Good","m",1006.3,1.0063,1
7336,3,5,21,19,"female","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","n",629.1,0.6291,1
7336,3,5,22,19,"female","R","immoralOther","moralSelf","Nonmatching","Other","Other","Stranger","Bad","m",564.2,0.5642,1
7336,3,5,23,19,"female","R","immoralSelf","moralSelf","Nonmatching","Self","Self","Self","Bad","m",734.1,0.7341,1
7336,3,5,24,19,"female","R","moralOther","moralSelf","Nonmatching","Other","Other","Stranger","Good","m",667.4,0.6674,1
7337,1,1,1,22,"male","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad",NA,1084.1,1.0841,-1
7337,1,1,1,22,"male","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good",NA,1084.1,1.0841,-1
7337,1,1,1,22,"male","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","m",864.9,0.8649,0
7337,1,1,1,22,"male","R","moralOther","moralSelf","Nonmatching","Other","Other","Stranger","Good","m",859.9,0.8599,1
7337,1,1,1,22,"male","R","moralOther","immoralOther","Nonmatching","Other","Other","Stranger","Good","m",806.3,0.8063,1
7337,1,1,1,22,"male","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad",NA,1084.1,1.0841,-1
7337,1,1,2,22,"male","R","immoralSelf","moralOther","Nonmatching","Self","Self","Self","Bad","m",481.6,0.4816,1
7337,1,1,2,22,"male","R","immoralOther","moralOther","Nonmatching","Other","Other","Stranger","Bad","j",981.8,0.9818,2
7337,1,1,2,22,"male","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","n",851,0.851,1
7337,1,1,2,22,"male","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","n",838.1,0.8381,1
7337,1,1,2,22,"male","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","n",515.1,0.5151,1
7337,1,1,2,22,"male","R","immoralOther","moralSelf","Nonmatching","Other","Other","Stranger","Bad","m",698.8,0.6988,1
7337,1,1,3,22,"male","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","n",668,0.668,1
7337,1,1,3,22,"male","R","immoralSelf","moralSelf","Nonmatching","Self","Self","Self","Bad",NA,1084.1,1.0841,-1
7337,1,1,3,22,"male","R","immoralOther","immoralSelf","Nonmatching","Other","Other","Stranger","Bad","m",776.7,0.7767,1
7337,1,1,3,22,"male","R","moralSelf","immoralOther","Nonmatching","Self","Self","Self","Good","m",791.5,0.7915,1
7337,1,1,3,22,"male","R","moralOther","immoralSelf","Nonmatching","Other","Other","Stranger","Good","m",818.3,0.8183,1
7337,1,1,3,22,"male","R","immoralOther","moralOther","Nonmatching","Other","Other","Stranger","Bad","m",897.4,0.8974,1
7337,1,1,4,22,"male","R","moralSelf","immoralOther","Nonmatching","Self","Self","Self","Good","m",922.2,0.9222,1
7337,1,1,4,22,"male","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","m",780.5,0.7805,0
7337,1,1,4,22,"male","R","immoralSelf","immoralOther","Nonmatching","Self","Self","Self","Bad","m",629,0.629,1
7337,1,1,4,22,"male","R","immoralOther","moralSelf","Nonmatching","Other","Other","Stranger","Bad","m",608.1,0.6081,1
7337,1,1,4,22,"male","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","n",523.3,0.5233,1
7337,1,1,4,22,"male","R","immoralOther","moralOther","Nonmatching","Other","Other","Stranger","Bad","m",704.1,0.7041,1
7337,1,1,5,22,"male","R","immoralOther","moralSelf","Nonmatching","Other","Other","Stranger","Bad","m",601.4,0.6014,1
7337,1,1,5,22,"male","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","n",696.9,0.6969,1
7337,1,1,5,22,"male","R","moralOther","immoralOther","Nonmatching","Other","Other","Stranger","Good","n",626.3,0.6263,0
7337,1,1,5,22,"male","R","moralOther","immoralSelf","Nonmatching","Other","Other","Stranger","Good","m",764.8,0.7648,1
7337,1,1,5,22,"male","R","immoralSelf","immoralOther","Nonmatching","Self","Self","Self","Bad","m",754.4,0.7544,1
7337,1,1,5,22,"male","R","moralOther","moralSelf","Nonmatching","Other","Other","Stranger","Good","m",715,0.715,1
7337,1,1,6,22,"male","R","immoralOther","moralSelf","Nonmatching","Other","Other","Stranger","Bad","m",550.2,0.5502,1
7337,1,1,6,22,"male","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","n",999.6,0.9996,1
7337,1,1,6,22,"male","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","m",887.6,0.8876,0
7337,1,1,6,22,"male","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","n",461,0.461,1
7337,1,1,6,22,"male","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","n",878.3,0.8783,1
7337,1,1,6,22,"male","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","n",642.2,0.6422,1
7337,1,1,7,22,"male","R","moralOther","immoralOther","Nonmatching","Other","Other","Stranger","Good","m",842,0.842,1
7337,1,1,7,22,"male","R","moralSelf","moralOther","Nonmatching","Self","Self","Self","Good","n",828.3,0.8283,0
7337,1,1,7,22,"male","R","moralOther","immoralOther","Nonmatching","Other","Other","Stranger","Good","m",738.1,0.7381,1
7337,1,1,7,22,"male","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","n",767,0.767,1
7337,1,1,7,22,"male","R","immoralOther","moralOther","Nonmatching","Other","Other","Stranger","Bad","m",772.5,0.7725,1
7337,1,1,7,22,"male","R","moralOther","immoralSelf","Nonmatching","Other","Other","Stranger","Good","m",771.7,0.7717,1
7337,1,1,8,22,"male","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","n",411.5,0.4115,1
7337,1,1,8,22,"male","R","immoralSelf","moralSelf","Nonmatching","Self","Self","Self","Bad","m",801.7,0.8017,1
7337,1,1,8,22,"male","R","moralSelf","moralOther","Nonmatching","Self","Self","Self","Good","m",785.6,0.7856,1
7337,1,1,8,22,"male","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","n",622.9,0.6229,1
7337,1,1,8,22,"male","R","immoralSelf","immoralOther","Nonmatching","Self","Self","Self","Bad","m",788.6,0.7886,1
7337,1,1,8,22,"male","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","n",659.8,0.6598,1
7337,1,1,9,22,"male","R","immoralSelf","moralSelf","Nonmatching","Self","Self","Self","Bad","m",676.6,0.6766,1
7337,1,1,9,22,"male","R","immoralOther","moralOther","Nonmatching","Other","Other","Stranger","Bad","m",782.4,0.7824,1
7337,1,1,9,22,"male","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","n",346.3,0.3463,1
7337,1,1,9,22,"male","R","moralSelf","immoralOther","Nonmatching","Self","Self","Self","Good","m",900.3,0.9003,1
7337,1,1,9,22,"male","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","n",501.2,0.5012,1
7337,1,1,9,22,"male","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","n",845.7,0.8457,1
7337,1,1,10,22,"male","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","n",594.8,0.5948,1
7337,1,1,10,22,"male","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","n",714.8,0.7148,1
