"","Subject","Block","Bin","Trial","Age","Gender","Handedness","Shape","Label","Matching","Origin_Identity","English_Identity","Standarlized_Identity","Morality","Response","RT_ms","RT_sec","ACC"
"24205",7344,1,1,15,20,"female","R","moralSelf","moralOther","Nonmatching","Self","Self","Self","Good","n",589.4,0.5894,0
"24206",7344,1,1,15,20,"female","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","n",623.7,0.6237,1
"24207",7344,1,1,15,20,"female","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","n",538.5,0.5385,1
"24208",7344,1,1,15,20,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","n",745.6,0.7456,1
"24209",7344,1,1,15,20,"female","R","moralSelf","immoralSelf","Nonmatching","Self","Self","Self","Good","m",689.1,0.6891,1
"24210",7344,1,1,15,20,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","n",694.8,0.6948,1
"24211",7344,1,1,16,20,"female","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","m",969.4,0.9694,0
"24212",7344,1,1,16,20,"female","R","moralSelf","immoralSelf","Nonmatching","Self","Self","Self","Good","m",677.8,0.6778,1
"24213",7344,1,1,16,20,"female","R","immoralSelf","moralOther","Nonmatching","Self","Self","Self","Bad","m",752.6,0.7526,1
"24214",7344,1,1,16,20,"female","R","moralOther","immoralSelf","Nonmatching","Other","Other","Stranger","Good","m",655.8,0.6558,1
"24215",7344,1,1,16,20,"female","R","moralOther","immoralOther","Nonmatching","Other","Other","Stranger","Good","m",673.3,0.6733,1
"24216",7344,1,1,16,20,"female","R","moralSelf","immoralOther","Nonmatching","Self","Self","Self","Good","m",598.9,0.5989,1
"24217",7344,1,1,17,20,"female","R","moralOther","moralSelf","Nonmatching","Other","Other","Stranger","Good","n",793.6,0.7936,0
"24218",7344,1,1,17,20,"female","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","n",528,0.528,1
"24219",7344,1,1,17,20,"female","R","immoralSelf","immoralOther","Nonmatching","Self","Self","Self","Bad","m",860.7,0.8607,1
"24220",7344,1,1,17,20,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","n",592,0.592,1
"24221",7344,1,1,17,20,"female","R","immoralSelf","immoralOther","Nonmatching","Self","Self","Self","Bad","m",549.4,0.5494,1
"24222",7344,1,1,17,20,"female","R","immoralOther","immoralSelf","Nonmatching","Other","Other","Stranger","Bad","m",657.2,0.6572,1
"24223",7344,1,1,18,20,"female","R","moralSelf","immoralOther","Nonmatching","Self","Self","Self","Good","m",589.9,0.5899,1
"24224",7344,1,1,18,20,"female","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","n",552.2,0.5522,1
"24225",7344,1,1,18,20,"female","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","n",610.8,0.6108,1
"24226",7344,1,1,18,20,"female","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","n",828.1,0.8281,1
"24227",7344,1,1,18,20,"female","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","n",993.6,0.9936,1
"24228",7344,1,1,18,20,"female","R","immoralSelf","moralSelf","Nonmatching","Self","Self","Self","Bad","m",743.3,0.7433,1
"24229",7344,1,1,19,20,"female","R","immoralSelf","immoralOther","Nonmatching","Self","Self","Self","Bad","m",753.9,0.7539,1
"24230",7344,1,1,19,20,"female","R","immoralSelf","moralSelf","Nonmatching","Self","Self","Self","Bad","m",948.2,0.9482,1
"24231",7344,1,1,19,20,"female","R","moralSelf","immoralOther","Nonmatching","Self","Self","Self","Good","m",547,0.547,1
"24232",7344,1,1,19,20,"female","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","n",632.2,0.6322,1
"24233",7344,1,1,19,20,"female","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","n",621.8,0.6218,1
"24234",7344,1,1,19,20,"female","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad",NA,1085,1.085,-1
"24235",7344,1,1,20,20,"female","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","n",606.1,0.6061,1
"24236",7344,1,1,20,20,"female","R","immoralOther","moralSelf","Nonmatching","Other","Other","Stranger","Bad","m",720.3,0.7203,1
"24237",7344,1,1,20,20,"female","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","n",481.1,0.4811,1
"24238",7344,1,1,20,20,"female","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","n",420.3,0.4203,1
"24239",7344,1,1,20,20,"female","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","n",595.8,0.5958,1
"24240",7344,1,1,20,20,"female","R","immoralOther","immoralSelf","Nonmatching","Other","Other","Stranger","Bad","m",583.5,0.5835,1
"24241",7344,1,1,21,20,"female","R","immoralOther","immoralSelf","Nonmatching","Other","Other","Stranger","Bad","m",888.3,0.8883,1
"24242",7344,1,1,21,20,"female","R","immoralOther","immoralSelf","Nonmatching","Other","Other","Stranger","Bad","m",1074.5,1.0745,1
"24243",7344,1,1,21,20,"female","R","moralOther","moralSelf","Nonmatching","Other","Other","Stranger","Good","m",907.2,0.9072,1
"24244",7344,1,1,21,20,"female","R","immoralOther","moralOther","Nonmatching","Other","Other","Stranger","Bad","m",914.4,0.9144,1
"24245",7344,1,1,21,20,"female","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","n",440,0.44,1
"24246",7344,1,1,21,20,"female","R","immoralSelf","moralOther","Nonmatching","Self","Self","Self","Bad","m",597.6,0.5976,1
"24247",7344,1,1,22,20,"female","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","n",480.4,0.4804,1
"24248",7344,1,1,22,20,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","n",582.7,0.5827,1
"24249",7344,1,1,22,20,"female","R","immoralOther","moralSelf","Nonmatching","Other","Other","Stranger","Bad","m",551.4,0.5514,1
"24250",7344,1,1,22,20,"female","R","moralSelf","immoralOther","Nonmatching","Self","Self","Self","Good","m",646.7,0.6467,1
"24251",7344,1,1,22,20,"female","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","n",482.2,0.4822,1
"24252",7344,1,1,22,20,"female","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","n",791.7,0.7917,1
"24253",7344,1,1,23,20,"female","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","n",946.5,0.9465,1
"24254",7344,1,1,23,20,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","n",908.8,0.9088,1
"24255",7344,1,1,23,20,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","n",523.6,0.5236,1
"24256",7344,1,1,23,20,"female","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","n",856.7,0.8567,1
"24257",7344,1,1,23,20,"female","R","moralSelf","immoralSelf","Nonmatching","Self","Self","Self","Good","m",716.2,0.7162,1
"24258",7344,1,1,23,20,"female","R","moralOther","immoralSelf","Nonmatching","Other","Other","Stranger","Good","m",547.9,0.5479,1
"24259",7344,1,1,24,20,"female","R","immoralOther","immoralSelf","Nonmatching","Other","Other","Stranger","Bad","m",672.6,0.6726,1
"24260",7344,1,1,24,20,"female","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","n",593,0.593,1
"24261",7344,1,1,24,20,"female","R","immoralSelf","immoralOther","Nonmatching","Self","Self","Self","Bad","m",549.7,0.5497,1
"24262",7344,1,1,24,20,"female","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","n",480.9,0.4809,1
"24263",7344,1,1,24,20,"female","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","n",696.4,0.6964,1
"24264",7344,1,1,24,20,"female","R","immoralOther","moralOther","Nonmatching","Other","Other","Stranger","Bad","m",776.2,0.7762,1
"24265",7344,1,2,1,20,"female","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","m",540.8,0.5408,0
"24266",7344,1,2,1,20,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","n",621.1,0.6211,1
"24267",7344,1,2,1,20,"female","R","moralSelf","moralOther","Nonmatching","Self","Self","Self","Good","m",521.8,0.5218,1
"24268",7344,1,2,1,20,"female","R","moralOther","moralSelf","Nonmatching","Other","Other","Stranger","Good","m",651,0.651,1
"24269",7344,1,2,1,20,"female","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","n",536.5,0.5365,1
"24270",7344,1,2,1,20,"female","R","immoralOther","immoralSelf","Nonmatching","Other","Other","Stranger","Bad","m",472.3,0.4723,1
"24271",7344,1,2,2,20,"female","R","moralOther","immoralOther","Nonmatching","Other","Other","Stranger","Good","n",698.9,0.6989,0
"24272",7344,1,2,2,20,"female","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","n",699.2,0.6992,1
"24273",7344,1,2,2,20,"female","R","moralOther","immoralSelf","Nonmatching","Other","Other","Stranger","Good","m",691.9,0.6919,1
"24274",7344,1,2,2,20,"female","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","n",555.1,0.5551,1
"24275",7344,1,2,2,20,"female","R","moralSelf","immoralOther","Nonmatching","Self","Self","Self","Good","m",840.6,0.8406,1
"24276",7344,1,2,2,20,"female","R","immoralSelf","immoralOther","Nonmatching","Self","Self","Self","Bad","m",692.3,0.6923,1
"24277",7344,1,2,3,20,"female","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","n",465,0.465,1
"24278",7344,1,2,3,20,"female","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","n",441.4,0.4414,1
"24279",7344,1,2,3,20,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","n",652.4,0.6524,1
"24280",7344,1,2,3,20,"female","R","moralSelf","moralOther","Nonmatching","Self","Self","Self","Good","m",495.3,0.4953,1
"24281",7344,1,2,3,20,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","n",690.7,0.6907,1
"24282",7344,1,2,3,20,"female","R","immoralSelf","moralOther","Nonmatching","Self","Self","Self","Bad","m",644.5,0.6445,1
"24283",7344,1,2,4,20,"female","R","moralOther","immoralSelf","Nonmatching","Other","Other","Stranger","Good","m",711.1,0.7111,1
"24284",7344,1,2,4,20,"female","R","moralOther","immoralOther","Nonmatching","Other","Other","Stranger","Good","m",819.5,0.8195,1
"24285",7344,1,2,4,20,"female","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","n",652.2,0.6522,1
"24286",7344,1,2,4,20,"female","R","immoralSelf","immoralOther","Nonmatching","Self","Self","Self","Bad","m",695.4,0.6954,1
"24287",7344,1,2,4,20,"female","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","n",490.9,0.4909,1
"24288",7344,1,2,4,20,"female","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","n",510.6,0.5106,1
"24289",7344,1,2,5,20,"female","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","n",499.2,0.4992,1
"24290",7344,1,2,5,20,"female","R","moralSelf","moralOther","Nonmatching","Self","Self","Self","Good","m",665.7,0.6657,1
"24291",7344,1,2,5,20,"female","R","immoralSelf","moralOther","Nonmatching","Self","Self","Self","Bad","m",756.3,0.7563,1
"24292",7344,1,2,5,20,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","n",623.6,0.6236,1
"24293",7344,1,2,5,20,"female","R","moralOther","immoralSelf","Nonmatching","Other","Other","Stranger","Good","m",731,0.731,1
"24294",7344,1,2,5,20,"female","R","immoralOther","immoralSelf","Nonmatching","Other","Other","Stranger","Bad","m",562.8,0.5628,1
"24295",7344,1,2,6,20,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","n",817.4,0.8174,1
"24296",7344,1,2,6,20,"female","R","immoralOther","moralOther","Nonmatching","Other","Other","Stranger","Bad","m",679.7,0.6797,1
"24297",7344,1,2,6,20,"female","R","moralSelf","immoralSelf","Nonmatching","Self","Self","Self","Good","m",792.5,0.7925,1
"24298",7344,1,2,6,20,"female","R","moralSelf","moralOther","Nonmatching","Self","Self","Self","Good","m",541.6,0.5416,1
"24299",7344,1,2,6,20,"female","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","n",435.2,0.4352,1
"24300",7344,1,2,6,20,"female","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","m",604.8,0.6048,0
"24301",7344,1,2,7,20,"female","R","immoralOther","immoralSelf","Nonmatching","Other","Other","Stranger","Bad","m",839.6,0.8396,1
"24302",7344,1,2,7,20,"female","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","n",505.8,0.5058,1
"24303",7344,1,2,7,20,"female","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","n",676.6,0.6766,1
"24304",7344,1,2,7,20,"female","R","immoralOther","moralSelf","Nonmatching","Other","Other","Stranger","Bad","m",651.8,0.6518,1
"24305",7344,1,2,7,20,"female","R","immoralOther","immoralSelf","Nonmatching","Other","Other","Stranger","Bad","m",583.3,0.5833,1
"24306",7344,1,2,7,20,"female","R","moralSelf","immoralSelf","Nonmatching","Self","Self","Self","Good","n",510.9,0.5109,0
"24307",7344,1,2,8,20,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","n",889.6,0.8896,1
"24308",7344,1,2,8,20,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","n",872,0.872,1
"24309",7344,1,2,8,20,"female","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","n",616.8,0.6168,1
"24310",7344,1,2,8,20,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","n",508,0.508,1
"24311",7344,1,2,8,20,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad",NA,1085,1.085,-1
"24312",7344,1,2,8,20,"female","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","m",691.1,0.6911,0
"24313",7344,1,2,9,20,"female","R","immoralSelf","moralOther","Nonmatching","Self","Self","Self","Bad","m",681.8,0.6818,1
"24314",7344,1,2,9,20,"female","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","n",492.1,0.4921,1
"24315",7344,1,2,9,20,"female","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","m",464.9,0.4649,0
"24316",7344,1,2,9,20,"female","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","m",544.1,0.5441,0
"24317",7344,1,2,9,20,"female","R","immoralSelf","moralOther","Nonmatching","Self","Self","Self","Bad","m",639.6,0.6396,1
"24318",7344,1,2,9,20,"female","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","n",691.2,0.6912,1
"24319",7344,1,2,10,20,"female","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","n",540,0.54,1
"24320",7344,1,2,10,20,"female","R","moralSelf","immoralSelf","Nonmatching","Self","Self","Self","Good","m",612.2,0.6122,1
"24321",7344,1,2,10,20,"female","R","immoralSelf","immoralOther","Nonmatching","Self","Self","Self","Bad","m",551,0.551,1
"24322",7344,1,2,10,20,"female","R","moralSelf","immoralSelf","Nonmatching","Self","Self","Self","Good","m",550.2,0.5502,1
"24323",7344,1,2,10,20,"female","R","immoralSelf","immoralOther","Nonmatching","Self","Self","Self","Bad","m",761.8,0.7618,1
"24324",7344,1,2,10,20,"female","R","moralSelf","moralOther","Nonmatching","Self","Self","Self","Good","m",603.4,0.6034,1
"24325",7344,1,2,11,20,"female","R","immoralSelf","moralOther","Nonmatching","Self","Self","Self","Bad","m",810,0.81,1
"24326",7344,1,2,11,20,"female","R","immoralSelf","moralSelf","Nonmatching","Self","Self","Self","Bad","m",764.4,0.7644,1
"24327",7344,1,2,11,20,"female","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","n",571.1,0.5711,1
"24328",7344,1,2,11,20,"female","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","n",818.2,0.8182,1
"24329",7344,1,2,11,20,"female","R","moralSelf","immoralSelf","Nonmatching","Self","Self","Self","Good","n",507.8,0.5078,0
"24330",7344,1,2,11,20,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","n",581.6,0.5816,1
"24331",7344,1,2,12,20,"female","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","m",858.2,0.8582,0
"24332",7344,1,2,12,20,"female","R","immoralOther","immoralSelf","Nonmatching","Other","Other","Stranger","Bad","m",630.6,0.6306,1
"24333",7344,1,2,12,20,"female","R","immoralOther","moralSelf","Nonmatching","Other","Other","Stranger","Bad","m",563.2,0.5632,1
"24334",7344,1,2,12,20,"female","R","immoralSelf","moralOther","Nonmatching","Self","Self","Self","Bad","m",784.5,0.7845,1
"24335",7344,1,2,12,20,"female","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","n",568,0.568,1
"24336",7344,1,2,12,20,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","n",635.7,0.6357,1
"24337",7344,1,2,13,20,"female","R","moralSelf","immoralSelf","Nonmatching","Self","Self","Self","Good","m",824.5,0.8245,1
"24338",7344,1,2,13,20,"female","R","immoralSelf","moralSelf","Nonmatching","Self","Self","Self","Bad","m",698.6,0.6986,1
"24339",7344,1,2,13,20,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","n",813.3,0.8133,1
"24340",7344,1,2,13,20,"female","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","n",630.5,0.6305,1
"24341",7344,1,2,13,20,"female","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","n",768.1,0.7681,1
"24342",7344,1,2,13,20,"female","R","moralOther","immoralOther","Nonmatching","Other","Other","Stranger","Good","m",647.7,0.6477,1
"24343",7344,1,2,14,20,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","m",694.6,0.6946,0
"24344",7344,1,2,14,20,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","n",664.8,0.6648,1
"24345",7344,1,2,14,20,"female","R","immoralOther","moralOther","Nonmatching","Other","Other","Stranger","Bad","n",541.5,0.5415,0
"24346",7344,1,2,14,20,"female","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","n",506.7,0.5067,1
"24347",7344,1,2,14,20,"female","R","immoralOther","immoralSelf","Nonmatching","Other","Other","Stranger","Bad","m",480.3,0.4803,1
"24348",7344,1,2,14,20,"female","R","moralOther","immoralSelf","Nonmatching","Other","Other","Stranger","Good","m",575.8,0.5758,1
"24349",7344,1,2,15,20,"female","R","moralOther","immoralSelf","Nonmatching","Other","Other","Stranger","Good","m",854.7,0.8547,1
"24350",7344,1,2,15,20,"female","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","n",694.9,0.6949,1
