"","Subject","Label","Matching","Origin_Identity","English_Identity","Standardized_Idnetity","RT_ms","RT_sec","ACC"
"7733",23,"Self","Matching","Self","Self","Self",548,0.548,1
"7734",23,"Self","Matching","Self","Self","Self",448,0.448,1
"7735",23,"Self","Matching","Self","Self","Self",896,0.896,1
"7736",23,"Self","Matching","Self","Self","Self",492,0.492,1
"7737",23,"Self","Matching","Self","Self","Self",392,0.392,1
"7738",23,"Self","Matching","Self","Self","Self",376,0.376,1
"7739",23,"Self","Matching","Self","Self","Self",444,0.444,1
"7740",23,"Self","Matching","Self","Self","Self",452,0.452,1
"7741",23,"Self","Matching","Self","Self","Self",568,0.568,1
"7742",23,"Self","Matching","Self","Self","Self",472,0.472,1
"7743",23,"Self","Matching","Self","Self","Self",480,0.48,1
"7744",23,"Self","Matching","Self","Self","Self",580,0.58,0
"7745",23,"Self","Matching","Self","Self","Self",744,0.744,1
"7746",23,"Self","Matching","Self","Self","Self",532,0.532,1
"7747",23,"Self","Matching","Self","Self","Self",656,0.656,1
"7748",23,"Self","Matching","Self","Self","Self",612,0.612,1
"7749",23,"Self","Matching","Self","Self","Self",684,0.684,1
"7750",23,"Self","Matching","Self","Self","Self",572,0.572,1
"7751",23,"Self","Matching","Self","Self","Self",712,0.712,1
"7752",23,"Self","Matching","Self","Self","Self",680,0.68,1
"7753",23,"Self","Matching","Self","Self","Self",568,0.568,1
"7754",23,"Self","Matching","Self","Self","Self",560,0.56,1
"7755",23,"Self","Matching","Self","Self","Self",568,0.568,1
"7756",23,"Self","Matching","Self","Self","Self",812,0.812,1
"7757",23,"Self","Matching","Self","Self","Self",616,0.616,1
"7758",23,"Self","Matching","Self","Self","Self",584,0.584,1
"7759",23,"Self","Matching","Self","Self","Self",404,0.404,1
"7760",23,"Self","Matching","Self","Self","Self",532,0.532,1
"7761",23,"Self","Matching","Self","Self","Self",552,0.552,1
"7762",23,"Self","Matching","Self","Self","Self",540,0.54,1
"7763",23,"Self","Matching","Self","Self","Self",632,0.632,0
"7764",23,"Self","Matching","Self","Self","Self",440,0.44,1
"7765",23,"Self","Matching","Self","Self","Self",360,0.36,1
"7766",23,"Self","Matching","Self","Self","Self",432,0.432,1
"7767",23,"Self","Matching","Self","Self","Self",588,0.588,1
"7768",23,"Self","Matching","Self","Self","Self",576,0.576,1
"7769",23,"Self","Matching","Self","Self","Self",388,0.388,1
"7770",23,"Self","Matching","Self","Self","Self",752,0.752,1
"7771",23,"Self","Matching","Self","Self","Self",536,0.536,1
"7772",23,"Friend","Matching","Self","Self","Self",948,0.948,1
"7773",23,"Friend","Matching","Self","Self","Self",568,0.568,1
"7774",23,"Friend","Matching","Self","Self","Self",504,0.504,1
"7775",23,"Friend","Matching","Self","Self","Self",536,0.536,1
"7776",23,"Friend","Matching","Self","Self","Self",660,0.66,1
"7777",23,"Friend","Matching","Self","Self","Self",576,0.576,1
"7778",23,"Friend","Matching","Self","Self","Self",616,0.616,1
"7779",23,"Friend","Matching","Self","Self","Self",584,0.584,1
"7780",23,"Friend","Matching","Self","Self","Self",536,0.536,1
"7781",23,"Friend","Matching","Self","Self","Self",420,0.42,1
"7782",23,"Friend","Matching","Self","Self","Self",396,0.396,1
"7783",23,"Friend","Matching","Self","Self","Self",476,0.476,1
"7784",23,"Friend","Matching","Self","Self","Self",560,0.56,1
"7785",23,"Friend","Matching","Self","Self","Self",488,0.488,1
"7786",23,"Friend","Matching","Self","Self","Self",620,0.62,1
"7787",23,"Friend","Matching","Self","Self","Self",636,0.636,1
"7788",23,"Friend","Matching","Self","Self","Self",640,0.64,1
"7789",23,"Friend","Matching","Self","Self","Self",436,0.436,1
"7790",23,"Friend","Matching","Self","Self","Self",460,0.46,0
"7791",23,"Friend","Matching","Self","Self","Self",544,0.544,1
"7792",23,"Friend","Matching","Self","Self","Self",552,0.552,1
"7793",23,"Friend","Matching","Self","Self","Self",588,0.588,1
"7794",23,"Friend","Matching","Self","Self","Self",536,0.536,1
"7795",23,"Friend","Matching","Self","Self","Self",612,0.612,1
"7796",23,"Self","Nonmatching","Friend","Friend","Close",820,0.82,1
"7797",23,"Self","Nonmatching","Friend","Friend","Close",856,0.856,1
"7798",23,"Self","Nonmatching","Friend","Friend","Close",684,0.684,1
"7799",23,"Self","Nonmatching","Friend","Friend","Close",856,0.856,1
"7800",23,"Self","Nonmatching","Friend","Friend","Close",752,0.752,1
"7801",23,"Self","Nonmatching","Friend","Friend","Close",484,0.484,0
"7802",23,"Self","Nonmatching","Friend","Friend","Close",828,0.828,1
"7803",23,"Self","Nonmatching","Friend","Friend","Close",736,0.736,1
"7804",23,"Self","Nonmatching","Friend","Friend","Close",668,0.668,0
"7805",23,"Self","Nonmatching","Friend","Friend","Close",624,0.624,1
"7806",23,"Self","Nonmatching","Friend","Friend","Close",724,0.724,1
"7807",23,"Self","Nonmatching","Friend","Friend","Close",780,0.78,1
"7808",23,"Self","Nonmatching","Friend","Friend","Close",944,0.944,1
"7809",23,"Self","Nonmatching","Friend","Friend","Close",776,0.776,1
"7810",23,"Self","Nonmatching","Friend","Friend","Close",672,0.672,1
"7811",23,"Self","Nonmatching","Friend","Friend","Close",496,0.496,0
"7812",23,"Self","Nonmatching","Friend","Friend","Close",844,0.844,1
"7813",23,"Self","Nonmatching","Friend","Friend","Close",812,0.812,0
"7814",23,"Self","Nonmatching","Friend","Friend","Close",736,0.736,1
"7815",23,"Self","Nonmatching","Friend","Friend","Close",772,0.772,1
"7816",23,"Self","Nonmatching","Friend","Friend","Close",792,0.792,1
"7817",23,"Self","Nonmatching","Friend","Friend","Close",748,0.748,1
"7818",23,"Self","Nonmatching","Friend","Friend","Close",760,0.76,1
"7819",23,"Self","Nonmatching","Friend","Friend","Close",628,0.628,0
"7820",23,"Friend","Nonmatching","Friend","Friend","Close",644,0.644,1
"7821",23,"Friend","Nonmatching","Friend","Friend","Close",1012,1.012,1
"7822",23,"Friend","Nonmatching","Friend","Friend","Close",792,0.792,1
"7823",23,"Friend","Nonmatching","Friend","Friend","Close",568,0.568,1
"7824",23,"Friend","Nonmatching","Friend","Friend","Close",812,0.812,1
"7825",23,"Friend","Nonmatching","Friend","Friend","Close",840,0.84,1
"7826",23,"Friend","Nonmatching","Friend","Friend","Close",1052,1.052,1
"7827",23,"Friend","Nonmatching","Friend","Friend","Close",792,0.792,0
"7828",23,"Friend","Nonmatching","Friend","Friend","Close",592,0.592,1
"7829",23,"Friend","Nonmatching","Friend","Friend","Close",672,0.672,1
"7830",23,"Friend","Nonmatching","Friend","Friend","Close",624,0.624,1
"7831",23,"Friend","Nonmatching","Friend","Friend","Close",608,0.608,1
"7832",23,"Friend","Nonmatching","Friend","Friend","Close",624,0.624,0
"7833",23,"Friend","Nonmatching","Friend","Friend","Close",548,0.548,1
"7834",23,"Friend","Nonmatching","Friend","Friend","Close",520,0.52,1
"7835",23,"Friend","Nonmatching","Friend","Friend","Close",720,0.72,1
"7836",23,"Friend","Nonmatching","Friend","Friend","Close",464,0.464,1
"7837",23,"Friend","Nonmatching","Friend","Friend","Close",428,0.428,1
"7838",23,"Friend","Nonmatching","Friend","Friend","Close",516,0.516,1
"7839",23,"Friend","Nonmatching","Friend","Friend","Close",536,0.536,1
"7840",23,"Friend","Nonmatching","Friend","Friend","Close",872,0.872,1
"7841",23,"Friend","Nonmatching","Friend","Friend","Close",576,0.576,1
"7842",23,"Friend","Nonmatching","Friend","Friend","Close",572,0.572,0
"7843",23,"Friend","Nonmatching","Friend","Friend","Close",496,0.496,1
"7844",23,"Friend","Nonmatching","Friend","Friend","Close",452,0.452,1
"7845",23,"Friend","Nonmatching","Friend","Friend","Close",520,0.52,1
"7846",23,"Friend","Nonmatching","Friend","Friend","Close",660,0.66,1
"7847",23,"Friend","Nonmatching","Friend","Friend","Close",688,0.688,1
"7848",23,"Friend","Nonmatching","Friend","Friend","Close",472,0.472,1
"7849",23,"Friend","Nonmatching","Friend","Friend","Close",504,0.504,0
"7850",23,"Friend","Nonmatching","Friend","Friend","Close",476,0.476,1
"7851",23,"Friend","Nonmatching","Friend","Friend","Close",500,0.5,1
"7852",23,"Friend","Nonmatching","Friend","Friend","Close",584,0.584,1
"7853",23,"Friend","Nonmatching","Friend","Friend","Close",604,0.604,1
"7854",23,"Friend","Nonmatching","Friend","Friend","Close",484,0.484,1
"7855",23,"Friend","Nonmatching","Friend","Friend","Close",596,0.596,1
"7856",23,"Friend","Nonmatching","Friend","Friend","Close",460,0.46,1
"7857",23,"Friend","Nonmatching","Friend","Friend","Close",648,0.648,1
"7858",23,"Friend","Nonmatching","Friend","Friend","Close",440,0.44,1
"7859",23,"Friend","Nonmatching","Friend","Friend","Close",552,0.552,1
"7860",23,"Friend","Nonmatching","Friend","Friend","Close",392,0.392,1
"7861",23,"Friend","Nonmatching","Friend","Friend","Close",372,0.372,0
"7862",23,"Friend","Nonmatching","Friend","Friend","Close",576,0.576,1
"7863",23,"Friend","Nonmatching","Friend","Friend","Close",428,0.428,1
"7864",23,"Friend","Nonmatching","Friend","Friend","Close",480,0.48,1
"7865",23,"Friend","Nonmatching","Friend","Friend","Close",516,0.516,1
"7866",23,"Friend","Nonmatching","Friend","Friend","Close",872,0.872,1
"7867",23,"Friend","Nonmatching","Friend","Friend","Close",608,0.608,1
"7868",23,"Friend","Nonmatching","Friend","Friend","Close",480,0.48,1
"7869",23,"Friend","Nonmatching","Friend","Friend","Close",480,0.48,0
"7870",23,"Friend","Nonmatching","Friend","Friend","Close",752,0.752,1
"7871",23,"Friend","Nonmatching","Friend","Friend","Close",604,0.604,1
"7872",23,"Friend","Nonmatching","Friend","Friend","Close",476,0.476,1
"7873",23,"Friend","Nonmatching","Friend","Friend","Close",1012,1.012,1
"7874",23,"Friend","Nonmatching","Friend","Friend","Close",584,0.584,1
"7875",23,"Friend","Nonmatching","Friend","Friend","Close",552,0.552,1
"7876",23,"Friend","Nonmatching","Friend","Friend","Close",424,0.424,1
"7877",23,"Friend","Nonmatching","Friend","Friend","Close",620,0.62,1
"7878",23,"Friend","Nonmatching","Friend","Friend","Close",680,0.68,1
"7879",23,"Friend","Nonmatching","Friend","Friend","Close",608,0.608,1
"7880",23,"Friend","Nonmatching","Friend","Friend","Close",580,0.58,1
"7881",23,"Friend","Nonmatching","Friend","Friend","Close",456,0.456,1
"7882",23,"Friend","Nonmatching","Friend","Friend","Close",496,0.496,1
"7883",23,"Friend","Nonmatching","Friend","Friend","Close",552,0.552,0
"7884",23,"Friend","Nonmatching","Friend","Friend","Close",576,0.576,1
"7885",23,"Friend","Nonmatching","Friend","Friend","Close",616,0.616,0
"7886",23,"Friend","Nonmatching","Friend","Friend","Close",604,0.604,1
"7887",23,"Friend","Nonmatching","Friend","Friend","Close",672,0.672,1
"7888",23,"Friend","Nonmatching","Friend","Friend","Close",536,0.536,1
"7889",23,"Friend","Nonmatching","Friend","Friend","Close",816,0.816,1
"7890",23,"Friend","Nonmatching","Friend","Friend","Close",580,0.58,1
"7891",23,"Friend","Nonmatching","Friend","Friend","Close",492,0.492,1
"7892",23,"Friend","Nonmatching","Friend","Friend","Close",568,0.568,1
"7893",23,"Self","Nonmatching","Self","Self","Self",800,0.8,0
"7894",23,"Self","Nonmatching","Self","Self","Self",764,0.764,0
"7895",23,"Self","Nonmatching","Self","Self","Self",856,0.856,1
"7896",23,"Self","Nonmatching","Self","Self","Self",756,0.756,1
"7897",23,"Self","Nonmatching","Self","Self","Self",760,0.76,1
"7898",23,"Self","Nonmatching","Self","Self","Self",888,0.888,1
"7899",23,"Self","Nonmatching","Self","Self","Self",1084,1.084,1
"7900",23,"Self","Nonmatching","Self","Self","Self",716,0.716,1
"7901",23,"Self","Nonmatching","Self","Self","Self",752,0.752,1
"7902",23,"Self","Nonmatching","Self","Self","Self",820,0.82,1
"7903",23,"Self","Nonmatching","Self","Self","Self",816,0.816,0
"7904",23,"Self","Nonmatching","Self","Self","Self",884,0.884,1
"7905",23,"Self","Nonmatching","Self","Self","Self",648,0.648,1
"7906",23,"Self","Nonmatching","Self","Self","Self",736,0.736,1
"7907",23,"Self","Nonmatching","Self","Self","Self",1056,1.056,1
"7908",23,"Self","Nonmatching","Self","Self","Self",520,0.52,0
"7909",23,"Self","Nonmatching","Self","Self","Self",616,0.616,1
"7910",23,"Self","Nonmatching","Self","Self","Self",732,0.732,1
"7911",23,"Self","Nonmatching","Self","Self","Self",700,0.7,1
"7912",23,"Self","Nonmatching","Self","Self","Self",564,0.564,0
"7913",23,"Self","Nonmatching","Self","Self","Self",584,0.584,0
"7914",23,"Self","Nonmatching","Self","Self","Self",872,0.872,0
"7915",23,"Self","Nonmatching","Self","Self","Self",452,0.452,0
"7916",23,"Self","Nonmatching","Self","Self","Self",648,0.648,1
"7917",23,"Self","Nonmatching","Self","Self","Self",568,0.568,1
"7918",23,"Self","Nonmatching","Self","Self","Self",696,0.696,1
"7919",23,"Self","Nonmatching","Self","Self","Self",824,0.824,1
"7920",23,"Self","Nonmatching","Self","Self","Self",808,0.808,1
"7921",23,"Self","Nonmatching","Self","Self","Self",644,0.644,1
"7922",23,"Self","Nonmatching","Self","Self","Self",776,0.776,1
"7923",23,"Self","Nonmatching","Self","Self","Self",1004,1.004,1
"7924",23,"Self","Nonmatching","Self","Self","Self",540,0.54,1
"7925",23,"Self","Nonmatching","Self","Self","Self",696,0.696,1
"7926",23,"Self","Nonmatching","Self","Self","Self",628,0.628,1
"7927",23,"Self","Nonmatching","Self","Self","Self",876,0.876,1
"7928",23,"Self","Nonmatching","Self","Self","Self",576,0.576,0
"7929",23,"Self","Nonmatching","Self","Self","Self",644,0.644,1
"7930",23,"Self","Nonmatching","Self","Self","Self",684,0.684,0
"7931",23,"Self","Nonmatching","Self","Self","Self",548,0.548,0
"7932",23,"Self","Nonmatching","Self","Self","Self",680,0.68,1
"7933",23,"Self","Nonmatching","Self","Self","Self",1020,1.02,1
"7934",23,"Self","Nonmatching","Self","Self","Self",808,0.808,1
"7935",23,"Self","Nonmatching","Self","Self","Self",656,0.656,1
"7936",23,"Self","Nonmatching","Self","Self","Self",844,0.844,1
"7937",23,"Self","Nonmatching","Self","Self","Self",712,0.712,1
"7938",23,"Self","Nonmatching","Self","Self","Self",928,0.928,1
"7939",23,"Self","Nonmatching","Self","Self","Self",528,0.528,0
"7940",23,"Self","Nonmatching","Self","Self","Self",832,0.832,1
"7941",23,"Self","Nonmatching","Self","Self","Self",632,0.632,1
"7942",23,"Self","Nonmatching","Self","Self","Self",560,0.56,0
"7943",23,"Self","Nonmatching","Self","Self","Self",692,0.692,1
"7944",23,"Self","Nonmatching","Self","Self","Self",616,0.616,1
"7945",23,"Self","Nonmatching","Self","Self","Self",560,0.56,0
"7946",23,"Self","Nonmatching","Self","Self","Self",832,0.832,0
"7947",23,"Self","Nonmatching","Self","Self","Self",816,0.816,1
"7948",23,"Self","Nonmatching","Self","Self","Self",640,0.64,1
"7949",23,"Self","Nonmatching","Self","Self","Self",608,0.608,1
"7950",23,"Self","Nonmatching","Self","Self","Self",672,0.672,1
"7951",23,"Self","Nonmatching","Self","Self","Self",784,0.784,1
"7952",23,"Self","Nonmatching","Self","Self","Self",524,0.524,1
"7953",23,"Self","Nonmatching","Self","Self","Self",680,0.68,1
"7954",23,"Self","Nonmatching","Self","Self","Self",696,0.696,1
"7955",23,"Self","Nonmatching","Self","Self","Self",452,0.452,1
"7956",23,"Self","Nonmatching","Self","Self","Self",456,0.456,0
"7957",23,"Self","Nonmatching","Self","Self","Self",728,0.728,1
"7958",23,"Self","Nonmatching","Self","Self","Self",624,0.624,0
"7959",23,"Self","Nonmatching","Self","Self","Self",684,0.684,1
"7960",23,"Self","Nonmatching","Self","Self","Self",888,0.888,1
"7961",23,"Self","Nonmatching","Self","Self","Self",528,0.528,1
"7962",23,"Self","Nonmatching","Self","Self","Self",612,0.612,0
"7963",23,"Self","Nonmatching","Self","Self","Self",616,0.616,1
"7964",23,"Friend","Nonmatching","Self","Self","Self",864,0.864,1
"7965",23,"Friend","Nonmatching","Self","Self","Self",760,0.76,1
"7966",23,"Friend","Nonmatching","Self","Self","Self",696,0.696,0
"7967",23,"Friend","Nonmatching","Self","Self","Self",580,0.58,1
"7968",23,"Friend","Nonmatching","Self","Self","Self",632,0.632,1
"7969",23,"Friend","Nonmatching","Self","Self","Self",784,0.784,1
"7970",23,"Friend","Nonmatching","Self","Self","Self",648,0.648,1
"7971",23,"Friend","Nonmatching","Self","Self","Self",476,0.476,1
"7972",23,"Friend","Nonmatching","Self","Self","Self",540,0.54,1
"7973",23,"Friend","Nonmatching","Self","Self","Self",476,0.476,0
"7974",23,"Friend","Nonmatching","Self","Self","Self",548,0.548,1
"7975",23,"Friend","Nonmatching","Self","Self","Self",1004,1.004,1
"7976",23,"Friend","Nonmatching","Self","Self","Self",588,0.588,1
"7977",23,"Friend","Nonmatching","Self","Self","Self",568,0.568,1
"7978",23,"Friend","Nonmatching","Self","Self","Self",568,0.568,1
"7979",23,"Friend","Nonmatching","Self","Self","Self",424,0.424,0
"7980",23,"Friend","Nonmatching","Self","Self","Self",360,0.36,0
"7981",23,"Friend","Nonmatching","Self","Self","Self",612,0.612,0
"7982",23,"Friend","Nonmatching","Self","Self","Self",796,0.796,0
"7983",23,"Friend","Nonmatching","Self","Self","Self",636,0.636,1
"7984",23,"Friend","Nonmatching","Self","Self","Self",524,0.524,0
"7985",23,"Friend","Nonmatching","Self","Self","Self",508,0.508,1
"7986",23,"Friend","Nonmatching","Self","Self","Self",820,0.82,1
"7987",23,"Friend","Nonmatching","Self","Self","Self",580,0.58,1
"7988",24,"Self","Matching","Friend","Friend","Close",962,0.962,1
"7989",24,"Self","Matching","Friend","Friend","Close",537,0.537,0
"7990",24,"Self","Matching","Friend","Friend","Close",476,0.476,1
"7991",24,"Self","Matching","Friend","Friend","Close",741,0.741,0
"7992",24,"Self","Matching","Friend","Friend","Close",706,0.706,0
"7993",24,"Self","Matching","Friend","Friend","Close",599,0.599,0
"7994",24,"Self","Matching","Friend","Friend","Close",577,0.577,0
"7995",24,"Self","Matching","Friend","Friend","Close",886,0.886,1
"7996",24,"Self","Matching","Friend","Friend","Close",705,0.705,1
"7997",24,"Self","Matching","Friend","Friend","Close",488,0.488,1
"7998",24,"Self","Matching","Friend","Friend","Close",686,0.686,0
"7999",24,"Self","Matching","Friend","Friend","Close",562,0.562,0
"8000",24,"Self","Matching","Friend","Friend","Close",936,0.936,0
"8001",24,"Self","Matching","Friend","Friend","Close",827,0.827,1
"8002",24,"Self","Matching","Friend","Friend","Close",1071,1.071,1
"8003",24,"Self","Matching","Friend","Friend","Close",726,0.726,0
"8004",24,"Self","Matching","Friend","Friend","Close",500,0.5,0
"8005",24,"Self","Matching","Friend","Friend","Close",587,0.587,0
