"","Subject","Label","Shape","Matching","Origin_Identity","English_Identity","Standardized_Idnetity","RT_ms","RT_sec","ACC"
"8361",24,"Friend","Self","Nonmatching","Self","Self","Self",483,0.483,1
"8362",24,"Friend","Self","Nonmatching","Self","Self","Self",477,0.477,1
"8363",24,"Friend","Self","Nonmatching","Self","Self","Self",382,0.382,1
"8364",24,"Friend","Self","Nonmatching","Self","Self","Self",629,0.629,1
"8365",24,"Friend","Self","Nonmatching","Self","Self","Self",380,0.38,1
"8366",24,"Friend","Self","Nonmatching","Self","Self","Self",476,0.476,1
"8367",24,"Friend","Self","Nonmatching","Self","Self","Self",494,0.494,1
"8368",24,"Friend","Self","Nonmatching","Self","Self","Self",441,0.441,1
"8369",24,"Friend","Self","Nonmatching","Self","Self","Self",365,0.365,1
"8370",24,"Friend","Self","Nonmatching","Self","Self","Self",344,0.344,1
"8371",24,"Friend","Self","Nonmatching","Self","Self","Self",360,0.36,1
"8372",24,"Friend","Self","Nonmatching","Self","Self","Self",391,0.391,1
"8373",24,"Friend","Self","Nonmatching","Self","Self","Self",379,0.379,1
"8374",24,"Friend","Self","Nonmatching","Self","Self","Self",349,0.349,1
"8375",24,"Friend","Self","Nonmatching","Self","Self","Self",336,0.336,1
"8376",24,"Friend","Self","Nonmatching","Self","Self","Self",438,0.438,1
"8377",24,"Friend","Self","Nonmatching","Self","Self","Self",238,0.238,1
"8378",24,"Friend","Self","Nonmatching","Self","Self","Self",403,0.403,1
"8379",24,"Friend","Self","Nonmatching","Self","Self","Self",228,0.228,1
"8380",24,"Friend","Self","Nonmatching","Self","Self","Self",243,0.243,1
"8381",24,"Friend","Self","Nonmatching","Self","Self","Self",396,0.396,1
"8382",24,"Friend","Self","Nonmatching","Self","Self","Self",374,0.374,1
"8383",24,"Friend","Self","Nonmatching","Self","Self","Self",244,0.244,1
"8384",24,"Friend","Self","Nonmatching","Self","Self","Self",223,0.223,1
"8385",24,"Friend","Self","Nonmatching","Self","Self","Self",582,0.582,1
"8386",24,"Friend","Self","Nonmatching","Self","Self","Self",395,0.395,1
"8387",24,"Friend","Self","Nonmatching","Self","Self","Self",294,0.294,1
"8388",24,"Friend","Self","Nonmatching","Self","Self","Self",339,0.339,1
"8389",24,"Friend","Self","Nonmatching","Self","Self","Self",380,0.38,1
"8390",24,"Friend","Self","Nonmatching","Self","Self","Self",359,0.359,1
"8391",24,"Friend","Self","Nonmatching","Self","Self","Self",258,0.258,1
"8392",24,"Friend","Self","Nonmatching","Self","Self","Self",375,0.375,1
"8393",24,"Self","Self","Nonmatching","Self","Self","Self",918,0.918,1
"8394",24,"Self","Self","Nonmatching","Self","Self","Self",867,0.867,1
"8395",24,"Self","Self","Nonmatching","Self","Self","Self",335,0.335,1
"8396",24,"Self","Self","Nonmatching","Self","Self","Self",451,0.451,1
"8397",24,"Self","Self","Nonmatching","Self","Self","Self",374,0.374,1
"8398",24,"Self","Self","Nonmatching","Self","Self","Self",279,0.279,1
"8399",24,"Self","Self","Nonmatching","Self","Self","Self",408,0.408,1
"8400",24,"Self","Self","Nonmatching","Self","Self","Self",598,0.598,1
"8401",24,"Self","Self","Nonmatching","Self","Self","Self",330,0.33,1
"8402",24,"Self","Self","Nonmatching","Self","Self","Self",515,0.515,1
"8403",24,"Self","Self","Nonmatching","Self","Self","Self",480,0.48,1
"8404",24,"Self","Self","Nonmatching","Self","Self","Self",361,0.361,1
"8405",24,"Self","Self","Nonmatching","Self","Self","Self",269,0.269,1
"8406",24,"Self","Self","Nonmatching","Self","Self","Self",241,0.241,1
"8407",24,"Self","Self","Nonmatching","Self","Self","Self",244,0.244,1
"8408",24,"Self","Self","Nonmatching","Self","Self","Self",281,0.281,1
"8409",24,"Self","Self","Nonmatching","Self","Self","Self",409,0.409,1
"8410",24,"Self","Self","Nonmatching","Self","Self","Self",259,0.259,1
"8411",24,"Self","Self","Nonmatching","Self","Self","Self",395,0.395,1
"8412",24,"Self","Self","Nonmatching","Self","Self","Self",318,0.318,1
"8413",24,"Self","Self","Nonmatching","Self","Self","Self",270,0.27,1
"8414",24,"Self","Self","Nonmatching","Self","Self","Self",583,0.583,1
"8415",24,"Self","Self","Nonmatching","Self","Self","Self",262,0.262,1
"8416",24,"Friend","Self","Nonmatching","Self","Self","Self",464,0.464,0
"8417",24,"Friend","Self","Nonmatching","Self","Self","Self",465,0.465,0
"8418",24,"Friend","Self","Nonmatching","Self","Self","Self",328,0.328,0
"8419",24,"Friend","Self","Nonmatching","Self","Self","Self",471,0.471,0
"8420",24,"Friend","Self","Nonmatching","Self","Self","Self",541,0.541,0
"8421",24,"Friend","Self","Nonmatching","Self","Self","Self",412,0.412,0
"8422",24,"Friend","Self","Nonmatching","Self","Self","Self",250,0.25,0
"8423",24,"Friend","Self","Nonmatching","Self","Self","Self",347,0.347,0
"8424",24,"Self","Self","Nonmatching","Self","Self","Self",579,0.579,0
"8425",25,"Self","Friend","Matching","Friend","Friend","Close",493,0.493,1
"8426",25,"Self","Friend","Matching","Friend","Friend","Close",536,0.536,1
"8427",25,"Self","Friend","Matching","Friend","Friend","Close",726,0.726,1
"8428",25,"Self","Friend","Matching","Friend","Friend","Close",478,0.478,1
"8429",25,"Self","Friend","Matching","Friend","Friend","Close",896,0.896,1
"8430",25,"Self","Friend","Matching","Friend","Friend","Close",601,0.601,1
"8431",25,"Self","Friend","Matching","Friend","Friend","Close",438,0.438,1
"8432",25,"Self","Friend","Matching","Friend","Friend","Close",484,0.484,1
"8433",25,"Self","Friend","Matching","Friend","Friend","Close",439,0.439,1
"8434",25,"Self","Friend","Matching","Friend","Friend","Close",874,0.874,1
"8435",25,"Self","Friend","Matching","Friend","Friend","Close",726,0.726,1
"8436",25,"Self","Friend","Matching","Friend","Friend","Close",849,0.849,1
"8437",25,"Self","Friend","Matching","Friend","Friend","Close",543,0.543,1
"8438",25,"Self","Friend","Matching","Friend","Friend","Close",451,0.451,1
"8439",25,"Self","Friend","Matching","Friend","Friend","Close",845,0.845,1
"8440",25,"Self","Friend","Matching","Friend","Friend","Close",466,0.466,1
"8441",25,"Self","Friend","Matching","Friend","Friend","Close",561,0.561,1
"8442",25,"Self","Friend","Matching","Friend","Friend","Close",580,0.58,1
"8443",25,"Self","Friend","Matching","Friend","Friend","Close",604,0.604,1
"8444",25,"Self","Friend","Matching","Friend","Friend","Close",521,0.521,1
"8445",25,"Self","Friend","Matching","Friend","Friend","Close",633,0.633,1
"8446",25,"Self","Friend","Matching","Friend","Friend","Close",505,0.505,1
"8447",25,"Self","Friend","Matching","Friend","Friend","Close",457,0.457,1
"8448",25,"Self","Friend","Matching","Friend","Friend","Close",618,0.618,1
"8449",25,"Self","Friend","Matching","Friend","Friend","Close",626,0.626,1
"8450",25,"Self","Friend","Matching","Friend","Friend","Close",346,0.346,1
"8451",25,"Self","Friend","Matching","Friend","Friend","Close",390,0.39,1
"8452",25,"Self","Friend","Matching","Friend","Friend","Close",650,0.65,1
"8453",25,"Self","Friend","Matching","Friend","Friend","Close",695,0.695,1
"8454",25,"Self","Friend","Matching","Friend","Friend","Close",730,0.73,1
"8455",25,"Self","Friend","Matching","Friend","Friend","Close",429,0.429,1
"8456",25,"Self","Friend","Matching","Friend","Friend","Close",637,0.637,1
"8457",25,"Self","Friend","Matching","Friend","Friend","Close",613,0.613,1
"8458",25,"Self","Friend","Matching","Friend","Friend","Close",477,0.477,1
"8459",25,"Self","Friend","Matching","Friend","Friend","Close",851,0.851,1
"8460",25,"Self","Friend","Matching","Friend","Friend","Close",500,0.5,1
"8461",25,"Self","Friend","Matching","Friend","Friend","Close",651,0.651,1
"8462",25,"Self","Friend","Matching","Friend","Friend","Close",978,0.978,1
"8463",25,"Self","Friend","Matching","Friend","Friend","Close",779,0.779,1
"8464",25,"Self","Friend","Matching","Friend","Friend","Close",372,0.372,1
"8465",25,"Self","Friend","Matching","Friend","Friend","Close",778,0.778,1
"8466",25,"Self","Friend","Matching","Friend","Friend","Close",609,0.609,1
"8467",25,"Self","Friend","Matching","Friend","Friend","Close",672,0.672,1
"8468",25,"Self","Friend","Matching","Friend","Friend","Close",484,0.484,1
"8469",25,"Self","Friend","Matching","Friend","Friend","Close",343,0.343,1
"8470",25,"Self","Friend","Matching","Friend","Friend","Close",445,0.445,1
"8471",25,"Self","Friend","Matching","Friend","Friend","Close",574,0.574,1
"8472",25,"Self","Friend","Matching","Friend","Friend","Close",482,0.482,1
"8473",25,"Friend","Friend","Matching","Friend","Friend","Close",477,0.477,1
"8474",25,"Friend","Friend","Matching","Friend","Friend","Close",783,0.783,1
"8475",25,"Friend","Friend","Matching","Friend","Friend","Close",580,0.58,1
"8476",25,"Friend","Friend","Matching","Friend","Friend","Close",368,0.368,1
"8477",25,"Friend","Friend","Matching","Friend","Friend","Close",563,0.563,1
"8478",25,"Friend","Friend","Matching","Friend","Friend","Close",636,0.636,1
"8479",25,"Friend","Friend","Matching","Friend","Friend","Close",475,0.475,1
"8480",25,"Friend","Friend","Matching","Friend","Friend","Close",879,0.879,1
"8481",25,"Friend","Friend","Matching","Friend","Friend","Close",648,0.648,1
"8482",25,"Friend","Friend","Matching","Friend","Friend","Close",735,0.735,1
"8483",25,"Friend","Friend","Matching","Friend","Friend","Close",663,0.663,1
"8484",25,"Friend","Friend","Matching","Friend","Friend","Close",543,0.543,1
"8485",25,"Self","Friend","Matching","Friend","Friend","Close",327,0.327,0
"8486",25,"Self","Friend","Matching","Friend","Friend","Close",608,0.608,0
"8487",25,"Self","Friend","Matching","Friend","Friend","Close",472,0.472,0
"8488",25,"Self","Friend","Matching","Friend","Friend","Close",734,0.734,0
"8489",25,"Self","Friend","Matching","Friend","Friend","Close",980,0.98,0
"8490",25,"Self","Friend","Matching","Friend","Friend","Close",415,0.415,0
"8491",25,"Self","Friend","Matching","Friend","Friend","Close",358,0.358,0
"8492",25,"Self","Friend","Matching","Friend","Friend","Close",777,0.777,0
"8493",25,"Self","Friend","Matching","Friend","Friend","Close",1057,1.057,0
"8494",25,"Self","Friend","Matching","Friend","Friend","Close",606,0.606,0
"8495",25,"Self","Friend","Matching","Friend","Friend","Close",484,0.484,0
"8496",25,"Self","Friend","Matching","Friend","Friend","Close",476,0.476,0
"8497",25,"Self","Friend","Matching","Friend","Friend","Close",490,0.49,0
"8498",25,"Self","Friend","Matching","Friend","Friend","Close",564,0.564,0
"8499",25,"Self","Friend","Matching","Friend","Friend","Close",762,0.762,0
"8500",25,"Self","Friend","Matching","Friend","Friend","Close",439,0.439,0
"8501",25,"Self","Friend","Matching","Friend","Friend","Close",686,0.686,0
"8502",25,"Self","Friend","Matching","Friend","Friend","Close",767,0.767,0
"8503",25,"Self","Friend","Matching","Friend","Friend","Close",637,0.637,0
"8504",25,"Self","Friend","Matching","Friend","Friend","Close",786,0.786,0
"8505",25,"Self","Friend","Matching","Friend","Friend","Close",689,0.689,0
"8506",25,"Self","Friend","Matching","Friend","Friend","Close",634,0.634,0
"8507",25,"Self","Friend","Matching","Friend","Friend","Close",798,0.798,0
"8508",25,"Self","Friend","Matching","Friend","Friend","Close",632,0.632,0
"8509",25,"Self","Friend","Matching","Friend","Friend","Close",538,0.538,0
"8510",25,"Self","Friend","Matching","Friend","Friend","Close",549,0.549,0
"8511",25,"Friend","Friend","Matching","Friend","Friend","Close",496,0.496,0
"8512",25,"Friend","Friend","Matching","Friend","Friend","Close",720,0.72,0
"8513",25,"Friend","Friend","Matching","Friend","Friend","Close",455,0.455,0
"8514",25,"Friend","Friend","Matching","Friend","Friend","Close",550,0.55,0
"8515",25,"Friend","Friend","Matching","Friend","Friend","Close",742,0.742,0
"8516",25,"Friend","Friend","Matching","Friend","Friend","Close",250,0.25,0
"8517",25,"Friend","Friend","Matching","Friend","Friend","Close",413,0.413,0
"8518",25,"Friend","Friend","Matching","Friend","Friend","Close",685,0.685,0
"8519",25,"Friend","Friend","Matching","Friend","Friend","Close",396,0.396,0
"8520",25,"Friend","Friend","Matching","Friend","Friend","Close",750,0.75,0
"8521",25,"Friend","Friend","Matching","Friend","Friend","Close",273,0.273,0
"8522",25,"Self","Self","Matching","Self","Self","Self",425,0.425,1
"8523",25,"Self","Self","Matching","Self","Self","Self",728,0.728,1
"8524",25,"Self","Self","Matching","Self","Self","Self",614,0.614,1
"8525",25,"Self","Self","Matching","Self","Self","Self",784,0.784,1
"8526",25,"Self","Self","Matching","Self","Self","Self",546,0.546,1
"8527",25,"Self","Self","Matching","Self","Self","Self",781,0.781,1
"8528",25,"Self","Self","Matching","Self","Self","Self",573,0.573,1
"8529",25,"Self","Self","Matching","Self","Self","Self",515,0.515,1
"8530",25,"Self","Self","Matching","Self","Self","Self",503,0.503,1
"8531",25,"Self","Self","Matching","Self","Self","Self",914,0.914,1
"8532",25,"Self","Self","Matching","Self","Self","Self",615,0.615,1
"8533",25,"Self","Self","Matching","Self","Self","Self",621,0.621,1
"8534",25,"Self","Self","Matching","Self","Self","Self",641,0.641,1
"8535",25,"Friend","Self","Matching","Self","Self","Self",425,0.425,1
"8536",25,"Friend","Self","Matching","Self","Self","Self",569,0.569,1
"8537",25,"Friend","Self","Matching","Self","Self","Self",442,0.442,1
"8538",25,"Friend","Self","Matching","Self","Self","Self",710,0.71,1
"8539",25,"Friend","Self","Matching","Self","Self","Self",542,0.542,1
"8540",25,"Friend","Self","Matching","Self","Self","Self",738,0.738,1
"8541",25,"Friend","Self","Matching","Self","Self","Self",608,0.608,1
"8542",25,"Friend","Self","Matching","Self","Self","Self",550,0.55,1
"8543",25,"Friend","Self","Matching","Self","Self","Self",495,0.495,1
"8544",25,"Friend","Self","Matching","Self","Self","Self",545,0.545,1
"8545",25,"Friend","Self","Matching","Self","Self","Self",510,0.51,1
"8546",25,"Friend","Self","Matching","Self","Self","Self",592,0.592,1
"8547",25,"Friend","Self","Matching","Self","Self","Self",619,0.619,1
"8548",25,"Friend","Self","Matching","Self","Self","Self",727,0.727,1
"8549",25,"Friend","Self","Matching","Self","Self","Self",589,0.589,1
"8550",25,"Friend","Self","Matching","Self","Self","Self",629,0.629,1
"8551",25,"Friend","Self","Matching","Self","Self","Self",584,0.584,1
"8552",25,"Friend","Self","Matching","Self","Self","Self",307,0.307,1
"8553",25,"Friend","Self","Matching","Self","Self","Self",238,0.238,1
"8554",25,"Friend","Self","Matching","Self","Self","Self",472,0.472,1
"8555",25,"Friend","Self","Matching","Self","Self","Self",215,0.215,1
"8556",25,"Friend","Self","Matching","Self","Self","Self",369,0.369,1
"8557",25,"Friend","Self","Matching","Self","Self","Self",307,0.307,1
"8558",25,"Friend","Self","Matching","Self","Self","Self",546,0.546,1
"8559",25,"Friend","Self","Matching","Self","Self","Self",557,0.557,1
"8560",25,"Friend","Self","Matching","Self","Self","Self",590,0.59,1
"8561",25,"Friend","Self","Matching","Self","Self","Self",395,0.395,1
"8562",25,"Friend","Self","Matching","Self","Self","Self",308,0.308,1
"8563",25,"Friend","Self","Matching","Self","Self","Self",583,0.583,1
"8564",25,"Friend","Self","Matching","Self","Self","Self",401,0.401,1
"8565",25,"Friend","Self","Matching","Self","Self","Self",519,0.519,1
"8566",25,"Friend","Self","Matching","Self","Self","Self",440,0.44,1
"8567",25,"Friend","Self","Matching","Self","Self","Self",316,0.316,1
"8568",25,"Friend","Self","Matching","Self","Self","Self",455,0.455,1
"8569",25,"Friend","Self","Matching","Self","Self","Self",955,0.955,1
"8570",25,"Friend","Self","Matching","Self","Self","Self",582,0.582,1
"8571",25,"Friend","Self","Matching","Self","Self","Self",595,0.595,1
"8572",25,"Friend","Self","Matching","Self","Self","Self",892,0.892,1
"8573",25,"Friend","Self","Matching","Self","Self","Self",522,0.522,1
"8574",25,"Friend","Self","Matching","Self","Self","Self",667,0.667,1
"8575",25,"Friend","Self","Matching","Self","Self","Self",532,0.532,1
"8576",25,"Friend","Self","Matching","Self","Self","Self",581,0.581,1
"8577",25,"Friend","Self","Matching","Self","Self","Self",894,0.894,1
"8578",25,"Friend","Self","Matching","Self","Self","Self",659,0.659,1
"8579",25,"Self","Self","Matching","Self","Self","Self",598,0.598,0
"8580",25,"Self","Self","Matching","Self","Self","Self",820,0.82,0
"8581",25,"Self","Self","Matching","Self","Self","Self",451,0.451,0
"8582",25,"Self","Self","Matching","Self","Self","Self",523,0.523,0
"8583",25,"Self","Self","Matching","Self","Self","Self",556,0.556,0
"8584",25,"Self","Self","Matching","Self","Self","Self",408,0.408,0
"8585",25,"Self","Self","Matching","Self","Self","Self",448,0.448,0
"8586",25,"Self","Self","Matching","Self","Self","Self",599,0.599,0
"8587",25,"Self","Self","Matching","Self","Self","Self",897,0.897,0
"8588",25,"Self","Self","Matching","Self","Self","Self",556,0.556,0
"8589",25,"Friend","Self","Matching","Self","Self","Self",482,0.482,0
"8590",25,"Friend","Self","Matching","Self","Self","Self",477,0.477,0
"8591",25,"Friend","Self","Matching","Self","Self","Self",497,0.497,0
"8592",25,"Friend","Self","Matching","Self","Self","Self",512,0.512,0
"8593",25,"Friend","Self","Matching","Self","Self","Self",595,0.595,0
"8594",25,"Friend","Self","Matching","Self","Self","Self",601,0.601,0
"8595",25,"Friend","Self","Matching","Self","Self","Self",535,0.535,0
"8596",25,"Friend","Self","Matching","Self","Self","Self",408,0.408,0
"8597",25,"Friend","Self","Matching","Self","Self","Self",325,0.325,0
"8598",25,"Friend","Self","Matching","Self","Self","Self",301,0.301,0
"8599",25,"Friend","Self","Matching","Self","Self","Self",232,0.232,0
"8600",25,"Friend","Self","Matching","Self","Self","Self",265,0.265,0
"8601",25,"Friend","Self","Matching","Self","Self","Self",445,0.445,0
"8602",25,"Friend","Self","Matching","Self","Self","Self",273,0.273,0
"8603",25,"Friend","Self","Matching","Self","Self","Self",349,0.349,0
