"","Subject","Word","Shape","Matching","Origin_Identity","English_Identity","Standarlized_Identity","RT_ms","RT_sec","ACC"
"2055",13,"YOU","Self","Matching","Self","Self","Self",721,0.721,1
"2056",13,"YOU","Self","Matching","Self","Self","Self",422,0.422,0
"2057",13,"YOU","Friend","Nonmatching","Friend","Friend","Close",658,0.658,1
"2058",13,"YOU","Friend","Nonmatching","Friend","Friend","Close",237,0.237,1
"2059",13,"YOU","Friend","Nonmatching","Friend","Friend","Close",628,0.628,1
"2060",13,"YOU","Friend","Nonmatching","Friend","Friend","Close",463,0.463,1
"2061",13,"YOU","Friend","Nonmatching","Friend","Friend","Close",478,0.478,1
"2062",13,"YOU","Friend","Nonmatching","Friend","Friend","Close",405,0.405,1
"2063",13,"YOU","Friend","Nonmatching","Friend","Friend","Close",580,0.58,1
"2064",13,"YOU","Friend","Nonmatching","Friend","Friend","Close",745,0.745,1
"2065",13,"YOU","Friend","Nonmatching","Friend","Friend","Close",831,0.831,1
"2066",13,"YOU","Friend","Nonmatching","Friend","Friend","Close",1085,1.085,1
"2067",13,"YOU","Friend","Nonmatching","Friend","Friend","Close",1060,1.06,1
"2068",13,"YOU","Friend","Nonmatching","Friend","Friend","Close",872,0.872,1
"2069",13,"YOU","Friend","Nonmatching","Friend","Friend","Close",810,0.81,1
"2070",13,"YOU","Friend","Nonmatching","Friend","Friend","Close",612,0.612,1
"2071",13,"YOU","Friend","Nonmatching","Friend","Friend","Close",544,0.544,1
"2072",13,"YOU","Friend","Nonmatching","Friend","Friend","Close",481,0.481,1
"2073",13,"YOU","Friend","Nonmatching","Friend","Friend","Close",667,0.667,1
"2074",13,"YOU","Friend","Nonmatching","Friend","Friend","Close",389,0.389,1
"2075",13,"YOU","Friend","Nonmatching","Friend","Friend","Close",370,0.37,0
"2076",13,"YOU","Friend","Nonmatching","Friend","Friend","Close",394,0.394,0
"2077",13,"YOU","Friend","Nonmatching","Friend","Friend","Close",380,0.38,0
"2078",13,"YOU","Friend","Nonmatching","Friend","Friend","Close",232,0.232,0
"2079",13,"YOU","Friend","Nonmatching","Friend","Friend","Close",228,0.228,0
"2080",13,"YOU","Friend","Nonmatching","Friend","Friend","Close",322,0.322,0
"2081",13,"YOU","Friend","Nonmatching","Friend","Friend","Close",364,0.364,1
"2082",13,"YOU","Friend","Nonmatching","Friend","Friend","Close",334,0.334,0
"2083",13,"YOU","Friend","Nonmatching","Friend","Friend","Close",241,0.241,0
"2084",13,"YOU","Friend","Nonmatching","Friend","Friend","Close",297,0.297,0
"2085",13,"YOU","Friend","Nonmatching","Friend","Friend","Close",487,0.487,0
"2086",13,"YOU","Friend","Nonmatching","Friend","Friend","Close",304,0.304,1
"2087",13,"YOU","Friend","Nonmatching","Friend","Friend","Close",494,0.494,0
"2088",13,"YOU","Friend","Nonmatching","Friend","Friend","Close",242,0.242,1
"2089",13,"YOU","Friend","Nonmatching","Friend","Friend","Close",227,0.227,0
"2090",13,"YOU","Friend","Nonmatching","Friend","Friend","Close",442,0.442,0
"2091",13,"YOU","Friend","Nonmatching","Friend","Friend","Close",421,0.421,0
"2092",13,"YOU","Friend","Nonmatching","Friend","Friend","Close",340,0.34,0
"2093",13,"YOU","Friend","Nonmatching","Friend","Friend","Close",476,0.476,0
"2094",13,"FRIEND","Self","Nonmatching","Self","Self","Self",776,0.776,1
"2095",13,"FRIEND","Self","Nonmatching","Self","Self","Self",953,0.953,0
"2096",13,"FRIEND","Self","Nonmatching","Self","Self","Self",333,0.333,0
"2097",13,"FRIEND","Self","Nonmatching","Self","Self","Self",528,0.528,0
"2098",13,"FRIEND","Self","Nonmatching","Self","Self","Self",259,0.259,0
"2099",13,"FRIEND","Self","Nonmatching","Self","Self","Self",227,0.227,1
"2100",13,"FRIEND","Self","Nonmatching","Self","Self","Self",915,0.915,0
"2101",13,"FRIEND","Self","Nonmatching","Self","Self","Self",747,0.747,1
"2102",13,"FRIEND","Self","Nonmatching","Self","Self","Self",788,0.788,1
"2103",13,"FRIEND","Self","Nonmatching","Self","Self","Self",346,0.346,0
"2104",13,"FRIEND","Self","Nonmatching","Self","Self","Self",832,0.832,0
"2105",13,"FRIEND","Self","Nonmatching","Self","Self","Self",690,0.69,0
"2106",13,"FRIEND","Self","Nonmatching","Self","Self","Self",410,0.41,1
"2107",13,"FRIEND","Self","Nonmatching","Self","Self","Self",1038,1.038,1
"2108",13,"FRIEND","Self","Nonmatching","Self","Self","Self",257,0.257,0
"2109",13,"FRIEND","Self","Nonmatching","Self","Self","Self",268,0.268,1
"2110",13,"FRIEND","Self","Nonmatching","Self","Self","Self",366,0.366,0
"2111",13,"FRIEND","Self","Nonmatching","Self","Self","Self",265,0.265,0
"2112",13,"FRIEND","Self","Nonmatching","Self","Self","Self",406,0.406,0
"2113",13,"FRIEND","Self","Nonmatching","Self","Self","Self",279,0.279,0
"2114",13,"FRIEND","Self","Nonmatching","Self","Self","Self",432,0.432,0
"2115",13,"FRIEND","Self","Nonmatching","Self","Self","Self",1063,1.063,1
"2116",13,"FRIEND","Self","Nonmatching","Self","Self","Self",255,0.255,0
"2117",13,"FRIEND","Self","Nonmatching","Self","Self","Self",502,0.502,1
"2118",13,"FRIEND","Self","Nonmatching","Self","Self","Self",721,0.721,1
"2119",13,"FRIEND","Self","Nonmatching","Self","Self","Self",261,0.261,0
"2120",13,"FRIEND","Self","Nonmatching","Self","Self","Self",243,0.243,0
"2121",13,"FRIEND","Self","Nonmatching","Self","Self","Self",368,0.368,0
"2122",13,"FRIEND","Self","Nonmatching","Self","Self","Self",407,0.407,1
"2123",13,"FRIEND","Self","Nonmatching","Self","Self","Self",229,0.229,0
"2124",13,"FRIEND","Self","Nonmatching","Self","Self","Self",520,0.52,0
"2125",13,"FRIEND","Self","Nonmatching","Self","Self","Self",322,0.322,1
"2126",13,"FRIEND","Self","Nonmatching","Self","Self","Self",911,0.911,0
"2127",13,"FRIEND","Self","Nonmatching","Self","Self","Self",238,0.238,1
"2128",13,"FRIEND","Self","Nonmatching","Self","Self","Self",356,0.356,0
"2129",14,"FRIEND","Friend","Matching","Friend","Friend","Close",472,0.472,1
"2130",14,"FRIEND","Friend","Matching","Friend","Friend","Close",685,0.685,1
"2131",14,"FRIEND","Friend","Matching","Friend","Friend","Close",729,0.729,1
"2132",14,"FRIEND","Friend","Matching","Friend","Friend","Close",511,0.511,1
"2133",14,"FRIEND","Friend","Matching","Friend","Friend","Close",592,0.592,1
"2134",14,"FRIEND","Friend","Matching","Friend","Friend","Close",811,0.811,1
"2135",14,"FRIEND","Friend","Matching","Friend","Friend","Close",878,0.878,1
"2136",14,"FRIEND","Friend","Matching","Friend","Friend","Close",1065,1.065,1
"2137",14,"FRIEND","Friend","Matching","Friend","Friend","Close",532,0.532,1
"2138",14,"FRIEND","Friend","Matching","Friend","Friend","Close",385,0.385,0
"2139",14,"FRIEND","Friend","Matching","Friend","Friend","Close",574,0.574,1
"2140",14,"FRIEND","Friend","Matching","Friend","Friend","Close",949,0.949,1
"2141",14,"FRIEND","Friend","Matching","Friend","Friend","Close",826,0.826,0
"2142",14,"FRIEND","Friend","Matching","Friend","Friend","Close",580,0.58,1
"2143",14,"FRIEND","Friend","Matching","Friend","Friend","Close",543,0.543,1
"2144",14,"FRIEND","Friend","Matching","Friend","Friend","Close",609,0.609,1
"2145",14,"FRIEND","Friend","Matching","Friend","Friend","Close",629,0.629,0
"2146",14,"FRIEND","Friend","Matching","Friend","Friend","Close",630,0.63,0
"2147",14,"FRIEND","Friend","Matching","Friend","Friend","Close",568,0.568,0
"2148",14,"FRIEND","Friend","Matching","Friend","Friend","Close",368,0.368,1
"2149",14,"FRIEND","Friend","Matching","Friend","Friend","Close",398,0.398,1
"2150",14,"FRIEND","Friend","Matching","Friend","Friend","Close",818,0.818,1
"2151",14,"FRIEND","Friend","Matching","Friend","Friend","Close",617,0.617,1
"2152",14,"FRIEND","Friend","Matching","Friend","Friend","Close",566,0.566,1
"2153",14,"FRIEND","Friend","Matching","Friend","Friend","Close",1034,1.034,1
"2154",14,"FRIEND","Friend","Matching","Friend","Friend","Close",822,0.822,1
"2155",14,"FRIEND","Friend","Matching","Friend","Friend","Close",906,0.906,1
"2156",14,"FRIEND","Friend","Matching","Friend","Friend","Close",439,0.439,1
"2157",14,"FRIEND","Friend","Matching","Friend","Friend","Close",1036,1.036,1
"2158",14,"FRIEND","Friend","Matching","Friend","Friend","Close",632,0.632,1
"2159",14,"FRIEND","Friend","Matching","Friend","Friend","Close",581,0.581,1
"2160",14,"FRIEND","Friend","Matching","Friend","Friend","Close",586,0.586,1
"2161",14,"FRIEND","Friend","Matching","Friend","Friend","Close",706,0.706,1
"2162",14,"FRIEND","Friend","Matching","Friend","Friend","Close",518,0.518,1
"2163",14,"FRIEND","Friend","Matching","Friend","Friend","Close",601,0.601,1
"2164",14,"FRIEND","Friend","Matching","Friend","Friend","Close",885,0.885,1
"2165",14,"FRIEND","Friend","Matching","Friend","Friend","Close",760,0.76,1
"2166",14,"FRIEND","Friend","Matching","Friend","Friend","Close",687,0.687,1
"2167",14,"FRIEND","Friend","Matching","Friend","Friend","Close",605,0.605,1
"2168",14,"FRIEND","Friend","Matching","Friend","Friend","Close",628,0.628,1
"2169",14,"FRIEND","Friend","Matching","Friend","Friend","Close",472,0.472,1
"2170",14,"FRIEND","Friend","Matching","Friend","Friend","Close",710,0.71,1
"2171",14,"FRIEND","Friend","Matching","Friend","Friend","Close",870,0.87,0
"2172",14,"FRIEND","Friend","Matching","Friend","Friend","Close",654,0.654,1
"2173",14,"YOU","Self","Matching","Self","Self","Self",698,0.698,1
"2174",14,"YOU","Self","Matching","Self","Self","Self",661,0.661,1
"2175",14,"YOU","Self","Matching","Self","Self","Self",525,0.525,1
"2176",14,"YOU","Self","Matching","Self","Self","Self",642,0.642,1
"2177",14,"YOU","Self","Matching","Self","Self","Self",749,0.749,1
"2178",14,"YOU","Self","Matching","Self","Self","Self",600,0.6,0
"2179",14,"YOU","Self","Matching","Self","Self","Self",684,0.684,1
"2180",14,"YOU","Self","Matching","Self","Self","Self",690,0.69,0
"2181",14,"YOU","Self","Matching","Self","Self","Self",455,0.455,1
"2182",14,"YOU","Self","Matching","Self","Self","Self",945,0.945,1
"2183",14,"YOU","Self","Matching","Self","Self","Self",563,0.563,1
"2184",14,"YOU","Self","Matching","Self","Self","Self",627,0.627,1
"2185",14,"YOU","Self","Matching","Self","Self","Self",561,0.561,1
"2186",14,"YOU","Self","Matching","Self","Self","Self",644,0.644,1
"2187",14,"YOU","Self","Matching","Self","Self","Self",569,0.569,1
"2188",14,"YOU","Self","Matching","Self","Self","Self",618,0.618,1
"2189",14,"YOU","Self","Matching","Self","Self","Self",717,0.717,0
"2190",14,"YOU","Self","Matching","Self","Self","Self",404,0.404,1
"2191",14,"YOU","Self","Matching","Self","Self","Self",833,0.833,1
"2192",14,"YOU","Self","Matching","Self","Self","Self",741,0.741,1
"2193",14,"YOU","Self","Matching","Self","Self","Self",865,0.865,0
"2194",14,"YOU","Self","Matching","Self","Self","Self",927,0.927,1
"2195",14,"YOU","Self","Matching","Self","Self","Self",439,0.439,0
"2196",14,"YOU","Self","Matching","Self","Self","Self",445,0.445,1
"2197",14,"YOU","Self","Matching","Self","Self","Self",804,0.804,1
"2198",14,"YOU","Self","Matching","Self","Self","Self",654,0.654,1
"2199",14,"YOU","Self","Matching","Self","Self","Self",595,0.595,1
"2200",14,"YOU","Self","Matching","Self","Self","Self",584,0.584,1
"2201",14,"YOU","Self","Matching","Self","Self","Self",632,0.632,1
"2202",14,"YOU","Self","Matching","Self","Self","Self",593,0.593,1
"2203",14,"YOU","Self","Matching","Self","Self","Self",522,0.522,1
"2204",14,"YOU","Self","Matching","Self","Self","Self",563,0.563,1
"2205",14,"YOU","Self","Matching","Self","Self","Self",547,0.547,0
"2206",14,"YOU","Self","Matching","Self","Self","Self",673,0.673,1
"2207",14,"YOU","Self","Matching","Self","Self","Self",730,0.73,1
"2208",14,"YOU","Self","Matching","Self","Self","Self",713,0.713,1
"2209",14,"YOU","Self","Matching","Self","Self","Self",567,0.567,1
"2210",14,"YOU","Self","Matching","Self","Self","Self",654,0.654,1
"2211",14,"YOU","Self","Matching","Self","Self","Self",599,0.599,1
"2212",14,"YOU","Self","Matching","Self","Self","Self",613,0.613,1
"2213",14,"YOU","Self","Matching","Self","Self","Self",633,0.633,1
"2214",14,"YOU","Self","Matching","Self","Self","Self",752,0.752,1
"2215",14,"YOU","Self","Matching","Self","Self","Self",532,0.532,1
"2216",14,"YOU","Self","Matching","Self","Self","Self",560,0.56,1
"2217",14,"YOU","Friend","Nonmatching","Friend","Friend","Close",574,0.574,1
"2218",14,"YOU","Friend","Nonmatching","Friend","Friend","Close",567,0.567,1
"2219",14,"YOU","Friend","Nonmatching","Friend","Friend","Close",559,0.559,1
"2220",14,"YOU","Friend","Nonmatching","Friend","Friend","Close",547,0.547,1
"2221",14,"YOU","Friend","Nonmatching","Friend","Friend","Close",636,0.636,1
"2222",14,"YOU","Friend","Nonmatching","Friend","Friend","Close",924,0.924,1
"2223",14,"YOU","Friend","Nonmatching","Friend","Friend","Close",644,0.644,1
"2224",14,"YOU","Friend","Nonmatching","Friend","Friend","Close",631,0.631,1
"2225",14,"YOU","Friend","Nonmatching","Friend","Friend","Close",801,0.801,1
"2226",14,"YOU","Friend","Nonmatching","Friend","Friend","Close",560,0.56,1
"2227",14,"YOU","Friend","Nonmatching","Friend","Friend","Close",690,0.69,1
"2228",14,"YOU","Friend","Nonmatching","Friend","Friend","Close",897,0.897,1
"2229",14,"YOU","Friend","Nonmatching","Friend","Friend","Close",833,0.833,1
"2230",14,"YOU","Friend","Nonmatching","Friend","Friend","Close",568,0.568,1
"2231",14,"YOU","Friend","Nonmatching","Friend","Friend","Close",552,0.552,0
"2232",14,"YOU","Friend","Nonmatching","Friend","Friend","Close",556,0.556,1
"2233",14,"YOU","Friend","Nonmatching","Friend","Friend","Close",610,0.61,1
"2234",14,"YOU","Friend","Nonmatching","Friend","Friend","Close",618,0.618,1
"2235",14,"YOU","Friend","Nonmatching","Friend","Friend","Close",921,0.921,1
"2236",14,"YOU","Friend","Nonmatching","Friend","Friend","Close",1002,1.002,1
"2237",14,"YOU","Friend","Nonmatching","Friend","Friend","Close",647,0.647,1
"2238",14,"YOU","Friend","Nonmatching","Friend","Friend","Close",215,0.215,1
"2239",14,"YOU","Friend","Nonmatching","Friend","Friend","Close",462,0.462,1
"2240",14,"YOU","Friend","Nonmatching","Friend","Friend","Close",827,0.827,1
"2241",14,"YOU","Friend","Nonmatching","Friend","Friend","Close",887,0.887,1
"2242",14,"YOU","Friend","Nonmatching","Friend","Friend","Close",618,0.618,1
"2243",14,"YOU","Friend","Nonmatching","Friend","Friend","Close",991,0.991,1
"2244",14,"YOU","Friend","Nonmatching","Friend","Friend","Close",685,0.685,1
"2245",14,"YOU","Friend","Nonmatching","Friend","Friend","Close",971,0.971,1
"2246",14,"YOU","Friend","Nonmatching","Friend","Friend","Close",860,0.86,1
"2247",14,"YOU","Friend","Nonmatching","Friend","Friend","Close",637,0.637,1
"2248",14,"YOU","Friend","Nonmatching","Friend","Friend","Close",598,0.598,1
"2249",14,"YOU","Friend","Nonmatching","Friend","Friend","Close",668,0.668,1
"2250",14,"YOU","Friend","Nonmatching","Friend","Friend","Close",510,0.51,1
"2251",14,"YOU","Friend","Nonmatching","Friend","Friend","Close",543,0.543,1
"2252",14,"YOU","Friend","Nonmatching","Friend","Friend","Close",884,0.884,1
"2253",14,"YOU","Friend","Nonmatching","Friend","Friend","Close",669,0.669,1
"2254",14,"YOU","Friend","Nonmatching","Friend","Friend","Close",690,0.69,1
"2255",14,"YOU","Friend","Nonmatching","Friend","Friend","Close",602,0.602,1
"2256",14,"YOU","Friend","Nonmatching","Friend","Friend","Close",846,0.846,1
"2257",14,"FRIEND","Self","Nonmatching","Self","Self","Self",565,0.565,0
"2258",14,"FRIEND","Self","Nonmatching","Self","Self","Self",630,0.63,0
"2259",14,"FRIEND","Self","Nonmatching","Self","Self","Self",885,0.885,1
"2260",14,"FRIEND","Self","Nonmatching","Self","Self","Self",646,0.646,1
"2261",14,"FRIEND","Self","Nonmatching","Self","Self","Self",750,0.75,1
"2262",14,"FRIEND","Self","Nonmatching","Self","Self","Self",623,0.623,1
"2263",14,"FRIEND","Self","Nonmatching","Self","Self","Self",709,0.709,1
"2264",14,"FRIEND","Self","Nonmatching","Self","Self","Self",666,0.666,1
"2265",14,"FRIEND","Self","Nonmatching","Self","Self","Self",609,0.609,1
"2266",14,"FRIEND","Self","Nonmatching","Self","Self","Self",684,0.684,1
"2267",14,"FRIEND","Self","Nonmatching","Self","Self","Self",1002,1.002,0
"2268",14,"FRIEND","Self","Nonmatching","Self","Self","Self",728,0.728,1
"2269",14,"FRIEND","Self","Nonmatching","Self","Self","Self",776,0.776,1
"2270",14,"FRIEND","Self","Nonmatching","Self","Self","Self",598,0.598,0
"2271",14,"FRIEND","Self","Nonmatching","Self","Self","Self",635,0.635,1
"2272",14,"FRIEND","Self","Nonmatching","Self","Self","Self",581,0.581,0
"2273",14,"FRIEND","Self","Nonmatching","Self","Self","Self",625,0.625,1
"2274",14,"FRIEND","Self","Nonmatching","Self","Self","Self",691,0.691,1
"2275",14,"FRIEND","Self","Nonmatching","Self","Self","Self",733,0.733,1
"2276",14,"FRIEND","Self","Nonmatching","Self","Self","Self",814,0.814,1
"2277",14,"FRIEND","Self","Nonmatching","Self","Self","Self",658,0.658,1
"2278",14,"FRIEND","Self","Nonmatching","Self","Self","Self",920,0.92,1
"2279",14,"FRIEND","Self","Nonmatching","Self","Self","Self",654,0.654,1
"2280",14,"FRIEND","Self","Nonmatching","Self","Self","Self",704,0.704,1
"2281",14,"FRIEND","Self","Nonmatching","Self","Self","Self",905,0.905,1
"2282",14,"FRIEND","Self","Nonmatching","Self","Self","Self",784,0.784,1
"2283",14,"FRIEND","Self","Nonmatching","Self","Self","Self",619,0.619,1
"2284",14,"FRIEND","Self","Nonmatching","Self","Self","Self",493,0.493,0
"2285",14,"FRIEND","Self","Nonmatching","Self","Self","Self",605,0.605,1
"2286",14,"FRIEND","Self","Nonmatching","Self","Self","Self",857,0.857,1
"2287",14,"FRIEND","Self","Nonmatching","Self","Self","Self",859,0.859,1
"2288",14,"FRIEND","Self","Nonmatching","Self","Self","Self",854,0.854,1
"2289",14,"FRIEND","Self","Nonmatching","Self","Self","Self",655,0.655,1
"2290",14,"FRIEND","Self","Nonmatching","Self","Self","Self",712,0.712,1
"2291",14,"FRIEND","Self","Nonmatching","Self","Self","Self",582,0.582,1
"2292",14,"FRIEND","Self","Nonmatching","Self","Self","Self",930,0.93,1
"2293",14,"FRIEND","Self","Nonmatching","Self","Self","Self",766,0.766,1
"2294",14,"FRIEND","Self","Nonmatching","Self","Self","Self",594,0.594,1
"2295",14,"FRIEND","Self","Nonmatching","Self","Self","Self",568,0.568,1
"2296",15,"FRIEND","Friend","Matching","Friend","Friend","Close",792,0.792,1
"2297",15,"FRIEND","Friend","Matching","Friend","Friend","Close",528,0.528,1
"2298",15,"FRIEND","Friend","Matching","Friend","Friend","Close",508,0.508,0
"2299",15,"FRIEND","Friend","Matching","Friend","Friend","Close",309,0.309,1
"2300",15,"FRIEND","Friend","Matching","Friend","Friend","Close",618,0.618,0
"2301",15,"FRIEND","Friend","Matching","Friend","Friend","Close",909,0.909,1
"2302",15,"FRIEND","Friend","Matching","Friend","Friend","Close",1035,1.035,1
"2303",15,"FRIEND","Friend","Matching","Friend","Friend","Close",531,0.531,1
"2304",15,"FRIEND","Friend","Matching","Friend","Friend","Close",584,0.584,0
"2305",15,"FRIEND","Friend","Matching","Friend","Friend","Close",384,0.384,1
"2306",15,"FRIEND","Friend","Matching","Friend","Friend","Close",477,0.477,0
"2307",15,"FRIEND","Friend","Matching","Friend","Friend","Close",389,0.389,1
"2308",15,"FRIEND","Friend","Matching","Friend","Friend","Close",1056,1.056,1
