"Subject","Gender","Age","Handedness","Matching","Origin_Identity","English_Identity","Standarlized_Identity","RT_ms","RT_sec","ACC"
12,"female",22,"right","Matching","none","none","NonPerson",542,0.542,1
12,"female",22,"right","Nonmatching","Mutter","Mother","Close",731,0.731,1
12,"female",22,"right","Nonmatching","Ich","Self","Self",695,0.695,1
12,"female",22,"right","Matching","Bekannter","Acquaintance","Acquaintance",1046,1.046,1
12,"female",22,"right","Matching","Bekannter","Acquaintance","Acquaintance",444,0.444,1
12,"female",22,"right","Nonmatching","none","none","NonPerson",469,0.469,1
12,"female",22,"right","Nonmatching","Bekannter","Acquaintance","Acquaintance",550,0.55,1
12,"female",22,"right","Matching","Mutter","Mother","Close",626,0.626,1
12,"female",22,"right","Nonmatching","Ich","Self","Self",539,0.539,1
12,"female",22,"right","Nonmatching","Mutter","Mother","Close",527,0.527,1
12,"female",22,"right","Matching","Bekannter","Acquaintance","Acquaintance",333,0.333,1
12,"female",22,"right","Matching","Bekannter","Acquaintance","Acquaintance",395,0.395,1
12,"female",22,"right","Matching","none","none","NonPerson",447,0.447,1
12,"female",22,"right","Matching","Ich","Self","Self",656,0.656,1
12,"female",22,"right","Matching","none","none","NonPerson",800,0.8,1
12,"female",22,"right","Nonmatching","none","none","NonPerson",569,0.569,1
12,"female",22,"right","Nonmatching","Bekannter","Acquaintance","Acquaintance",436,0.436,1
12,"female",22,"right","Matching","Ich","Self","Self",598,0.598,1
12,"female",22,"right","Nonmatching","Bekannter","Acquaintance","Acquaintance",512,0.512,1
12,"female",22,"right","Nonmatching","none","none","NonPerson",599,0.599,1
12,"female",22,"right","Matching","Mutter","Mother","Close",481,0.481,1
12,"female",22,"right","Matching","Mutter","Mother","Close",400,0.4,1
12,"female",22,"right","Nonmatching","Ich","Self","Self",924,0.924,1
12,"female",22,"right","Nonmatching","Mutter","Mother","Close",807,0.807,1
12,"female",22,"right","Matching","Bekannter","Acquaintance","Acquaintance",507,0.507,1
12,"female",22,"right","Matching","Mutter","Mother","Close",489,0.489,0
12,"female",22,"right","Matching","Ich","Self","Self",528,0.528,1
12,"female",22,"right","Nonmatching","Ich","Self","Self",934,0.934,1
12,"female",22,"right","Nonmatching","none","none","NonPerson",553,0.553,1
12,"female",22,"right","Nonmatching","Mutter","Mother","Close",693,0.693,1
12,"female",22,"right","Nonmatching","Mutter","Mother","Close",467,0.467,1
12,"female",22,"right","Nonmatching","Bekannter","Acquaintance","Acquaintance",707,0.707,1
12,"female",22,"right","Matching","Mutter","Mother","Close",897,0.897,1
12,"female",22,"right","Matching","Ich","Self","Self",542,0.542,1
12,"female",22,"right","Nonmatching","none","none","NonPerson",603,0.603,1
12,"female",22,"right","Matching","Bekannter","Acquaintance","Acquaintance",741,0.741,1
12,"female",22,"right","Nonmatching","Bekannter","Acquaintance","Acquaintance",537,0.537,1
12,"female",22,"right","Matching","none","none","NonPerson",678,0.678,1
12,"female",22,"right","Nonmatching","Ich","Self","Self",805,0.805,1
12,"female",22,"right","Matching","none","none","NonPerson",502,0.502,1
12,"female",22,"right","Matching","Ich","Self","Self",692,0.692,1
12,"female",22,"right","Nonmatching","Bekannter","Acquaintance","Acquaintance",722,0.722,1
12,"female",22,"right","Matching","Bekannter","Acquaintance","Acquaintance",383,0.383,1
12,"female",22,"right","Nonmatching","Mutter","Mother","Close",482,0.482,1
12,"female",22,"right","Nonmatching","none","none","NonPerson",553,0.553,1
12,"female",22,"right","Nonmatching","Mutter","Mother","Close",694,0.694,1
12,"female",22,"right","Nonmatching","Bekannter","Acquaintance","Acquaintance",548,0.548,1
12,"female",22,"right","Matching","Mutter","Mother","Close",560,0.56,1
12,"female",22,"right","Matching","none","none","NonPerson",701,0.701,1
12,"female",22,"right","Matching","Mutter","Mother","Close",570,0.57,1
12,"female",22,"right","Nonmatching","Ich","Self","Self",814,0.814,1
12,"female",22,"right","Matching","none","none","NonPerson",662,0.662,1
12,"female",22,"right","Matching","Bekannter","Acquaintance","Acquaintance",454,0.454,1
12,"female",22,"right","Matching","Ich","Self","Self",527,0.527,1
12,"female",22,"right","Nonmatching","none","none","NonPerson",405,0.405,1
12,"female",22,"right","Nonmatching","Ich","Self","Self",1152,1.152,0
12,"female",22,"right","Matching","none","none","NonPerson",609,0.609,1
12,"female",22,"right","Nonmatching","Ich","Self","Self",707,0.707,1
12,"female",22,"right","Nonmatching","none","none","NonPerson",1136,1.136,1
12,"female",22,"right","Matching","Bekannter","Acquaintance","Acquaintance",418,0.418,1
12,"female",22,"right","Nonmatching","Ich","Self","Self",475,0.475,1
12,"female",22,"right","Matching","Mutter","Mother","Close",411,0.411,1
12,"female",22,"right","Matching","Bekannter","Acquaintance","Acquaintance",607,0.607,1
12,"female",22,"right","Nonmatching","Mutter","Mother","Close",753,0.753,1
12,"female",22,"right","Nonmatching","Mutter","Mother","Close",468,0.468,1
12,"female",22,"right","Matching","Ich","Self","Self",644,0.644,1
12,"female",22,"right","Matching","Mutter","Mother","Close",436,0.436,1
12,"female",22,"right","Nonmatching","Bekannter","Acquaintance","Acquaintance",614,0.614,1
12,"female",22,"right","Nonmatching","Bekannter","Acquaintance","Acquaintance",624,0.624,1
12,"female",22,"right","Nonmatching","none","none","NonPerson",1137,1.137,1
12,"female",22,"right","Matching","none","none","NonPerson",763,0.763,1
12,"female",22,"right","Matching","Ich","Self","Self",686,0.686,1
13,"female",22,"right","Nonmatching","Mutter","Mother","Close",1834,1.834,0
13,"female",22,"right","Nonmatching","Ich","Self","Self",1868,1.868,1
13,"female",22,"right","Matching","Mutter","Mother","Close",1556,1.556,1
13,"female",22,"right","Matching","Mutter","Mother","Close",1026,1.026,1
13,"female",22,"right","Matching","Bekannter","Acquaintance","Acquaintance",1001,1.001,1
13,"female",22,"right","Matching","Ich","Self","Self",721,0.721,1
13,"female",22,"right","Nonmatching","none","none","NonPerson",485,0.485,1
13,"female",22,"right","Nonmatching","none","none","NonPerson",508,0.508,1
13,"female",22,"right","Matching","Bekannter","Acquaintance","Acquaintance",851,0.851,0
13,"female",22,"right","Nonmatching","Bekannter","Acquaintance","Acquaintance",561,0.561,1
13,"female",22,"right","Matching","none","none","NonPerson",445,0.445,1
13,"female",22,"right","Nonmatching","Bekannter","Acquaintance","Acquaintance",335,0.335,1
13,"female",22,"right","Matching","Ich","Self","Self",718,0.718,1
13,"female",22,"right","Nonmatching","Mutter","Mother","Close",682,0.682,1
13,"female",22,"right","Matching","none","none","NonPerson",504,0.504,1
13,"female",22,"right","Nonmatching","Ich","Self","Self",431,0.431,0
13,"female",22,"right","Matching","Mutter","Mother","Close",905,0.905,1
13,"female",22,"right","Matching","none","none","NonPerson",508,0.508,1
13,"female",22,"right","Nonmatching","none","none","NonPerson",531,0.531,1
13,"female",22,"right","Matching","Ich","Self","Self",392,0.392,0
13,"female",22,"right","Matching","Bekannter","Acquaintance","Acquaintance",428,0.428,1
13,"female",22,"right","Nonmatching","Bekannter","Acquaintance","Acquaintance",494,0.494,1
13,"female",22,"right","Nonmatching","Ich","Self","Self",590,0.59,1
13,"female",22,"right","Matching","Mutter","Mother","Close",537,0.537,1
13,"female",22,"right","Matching","Ich","Self","Self",382,0.382,0
13,"female",22,"right","Matching","none","none","NonPerson",418,0.418,1
13,"female",22,"right","Nonmatching","Mutter","Mother","Close",580,0.58,1
13,"female",22,"right","Matching","Bekannter","Acquaintance","Acquaintance",616,0.616,1
13,"female",22,"right","Nonmatching","none","none","NonPerson",321,0.321,1
13,"female",22,"right","Nonmatching","Ich","Self","Self",543,0.543,1
13,"female",22,"right","Nonmatching","Mutter","Mother","Close",581,0.581,1
13,"female",22,"right","Nonmatching","Bekannter","Acquaintance","Acquaintance",559,0.559,1
13,"female",22,"right","Nonmatching","Ich","Self","Self",580,0.58,1
13,"female",22,"right","Matching","none","none","NonPerson",383,0.383,1
13,"female",22,"right","Matching","none","none","NonPerson",395,0.395,1
13,"female",22,"right","Nonmatching","Mutter","Mother","Close",623,0.623,1
13,"female",22,"right","Nonmatching","Ich","Self","Self",409,0.409,0
13,"female",22,"right","Matching","Bekannter","Acquaintance","Acquaintance",572,0.572,1
13,"female",22,"right","Matching","Mutter","Mother","Close",440,0.44,1
13,"female",22,"right","Nonmatching","Bekannter","Acquaintance","Acquaintance",473,0.473,0
13,"female",22,"right","Nonmatching","none","none","NonPerson",514,0.514,1
13,"female",22,"right","Nonmatching","Mutter","Mother","Close",575,0.575,1
13,"female",22,"right","Nonmatching","none","none","NonPerson",539,0.539,1
13,"female",22,"right","Matching","Ich","Self","Self",528,0.528,1
13,"female",22,"right","Nonmatching","Bekannter","Acquaintance","Acquaintance",470,0.47,1
13,"female",22,"right","Matching","Mutter","Mother","Close",542,0.542,1
13,"female",22,"right","Matching","Bekannter","Acquaintance","Acquaintance",539,0.539,1
13,"female",22,"right","Matching","Ich","Self","Self",496,0.496,1
13,"female",22,"right","Matching","Bekannter","Acquaintance","Acquaintance",827,0.827,1
13,"female",22,"right","Nonmatching","none","none","NonPerson",531,0.531,1
13,"female",22,"right","Matching","Mutter","Mother","Close",319,0.319,1
13,"female",22,"right","Matching","Bekannter","Acquaintance","Acquaintance",311,0.311,0
13,"female",22,"right","Nonmatching","Ich","Self","Self",406,0.406,0
13,"female",22,"right","Nonmatching","Mutter","Mother","Close",746,0.746,1
13,"female",22,"right","Nonmatching","none","none","NonPerson",422,0.422,1
13,"female",22,"right","Nonmatching","Mutter","Mother","Close",736,0.736,1
13,"female",22,"right","Matching","none","none","NonPerson",524,0.524,1
13,"female",22,"right","Matching","none","none","NonPerson",658,0.658,1
13,"female",22,"right","Matching","Mutter","Mother","Close",2074,2.074,1
13,"female",22,"right","Nonmatching","Bekannter","Acquaintance","Acquaintance",736,0.736,1
13,"female",22,"right","Nonmatching","Ich","Self","Self",604,0.604,1
13,"female",22,"right","Matching","Ich","Self","Self",437,0.437,1
13,"female",22,"right","Nonmatching","Bekannter","Acquaintance","Acquaintance",607,0.607,1
13,"female",22,"right","Matching","Ich","Self","Self",545,0.545,1
13,"female",22,"right","Nonmatching","Bekannter","Acquaintance","Acquaintance",518,0.518,1
13,"female",22,"right","Matching","Ich","Self","Self",484,0.484,1
13,"female",22,"right","Matching","Mutter","Mother","Close",419,0.419,0
13,"female",22,"right","Nonmatching","none","none","NonPerson",438,0.438,1
13,"female",22,"right","Nonmatching","none","none","NonPerson",520,0.52,1
13,"female",22,"right","Matching","Bekannter","Acquaintance","Acquaintance",614,0.614,1
13,"female",22,"right","Matching","Mutter","Mother","Close",640,0.64,1
13,"female",22,"right","Matching","Ich","Self","Self",544,0.544,1
13,"female",22,"right","Nonmatching","Ich","Self","Self",396,0.396,1
13,"female",22,"right","Nonmatching","Mutter","Mother","Close",736,0.736,1
13,"female",22,"right","Nonmatching","Mutter","Mother","Close",363,0.363,1
13,"female",22,"right","Matching","none","none","NonPerson",480,0.48,1
13,"female",22,"right","Matching","Bekannter","Acquaintance","Acquaintance",624,0.624,1
13,"female",22,"right","Nonmatching","Ich","Self","Self",553,0.553,1
13,"female",22,"right","Nonmatching","Bekannter","Acquaintance","Acquaintance",509,0.509,1
13,"female",22,"right","Matching","none","none","NonPerson",452,0.452,1
13,"female",22,"right","Nonmatching","Bekannter","Acquaintance","Acquaintance",541,0.541,1
13,"female",22,"right","Nonmatching","Mutter","Mother","Close",442,0.442,1
13,"female",22,"right","Nonmatching","Bekannter","Acquaintance","Acquaintance",636,0.636,1
13,"female",22,"right","Matching","Bekannter","Acquaintance","Acquaintance",507,0.507,1
13,"female",22,"right","Matching","none","none","NonPerson",610,0.61,1
13,"female",22,"right","Matching","Ich","Self","Self",588,0.588,1
13,"female",22,"right","Matching","Ich","Self","Self",575,0.575,1
13,"female",22,"right","Nonmatching","Ich","Self","Self",467,0.467,1
13,"female",22,"right","Nonmatching","none","none","NonPerson",395,0.395,1
13,"female",22,"right","Matching","none","none","NonPerson",415,0.415,1
13,"female",22,"right","Nonmatching","Ich","Self","Self",545,0.545,1
13,"female",22,"right","Matching","Mutter","Mother","Close",550,0.55,1
13,"female",22,"right","Matching","Bekannter","Acquaintance","Acquaintance",587,0.587,1
13,"female",22,"right","Nonmatching","Mutter","Mother","Close",486,0.486,1
13,"female",22,"right","Nonmatching","none","none","NonPerson",373,0.373,1
13,"female",22,"right","Matching","Mutter","Mother","Close",577,0.577,1
13,"female",22,"right","Matching","Ich","Self","Self",555,0.555,1
13,"female",22,"right","Nonmatching","none","none","NonPerson",456,0.456,1
13,"female",22,"right","Nonmatching","Bekannter","Acquaintance","Acquaintance",513,0.513,1
13,"female",22,"right","Matching","none","none","NonPerson",519,0.519,1
13,"female",22,"right","Nonmatching","Mutter","Mother","Close",484,0.484,1
13,"female",22,"right","Matching","Bekannter","Acquaintance","Acquaintance",540,0.54,1
13,"female",22,"right","Nonmatching","Bekannter","Acquaintance","Acquaintance",577,0.577,1
13,"female",22,"right","Nonmatching","Mutter","Mother","Close",540,0.54,1
13,"female",22,"right","Matching","Mutter","Mother","Close",522,0.522,1
13,"female",22,"right","Matching","none","none","NonPerson",439,0.439,1
13,"female",22,"right","Matching","Bekannter","Acquaintance","Acquaintance",657,0.657,1
13,"female",22,"right","Matching","Ich","Self","Self",465,0.465,1
13,"female",22,"right","Matching","Mutter","Mother","Close",433,0.433,1
13,"female",22,"right","Nonmatching","Ich","Self","Self",499,0.499,1
13,"female",22,"right","Nonmatching","Ich","Self","Self",394,0.394,1
13,"female",22,"right","Nonmatching","none","none","NonPerson",518,0.518,1
13,"female",22,"right","Nonmatching","Mutter","Mother","Close",538,0.538,1
13,"female",22,"right","Matching","Bekannter","Acquaintance","Acquaintance",408,0.408,1
13,"female",22,"right","Matching","Mutter","Mother","Close",443,0.443,1
13,"female",22,"right","Nonmatching","Ich","Self","Self",549,0.549,1
13,"female",22,"right","Matching","Ich","Self","Self",489,0.489,1
13,"female",22,"right","Matching","none","none","NonPerson",384,0.384,1
13,"female",22,"right","Matching","Bekannter","Acquaintance","Acquaintance",532,0.532,1
13,"female",22,"right","Matching","Mutter","Mother","Close",450,0.45,1
13,"female",22,"right","Matching","none","none","NonPerson",427,0.427,1
13,"female",22,"right","Matching","Ich","Self","Self",437,0.437,1
13,"female",22,"right","Nonmatching","Bekannter","Acquaintance","Acquaintance",535,0.535,1
13,"female",22,"right","Nonmatching","Mutter","Mother","Close",548,0.548,1
13,"female",22,"right","Nonmatching","Bekannter","Acquaintance","Acquaintance",527,0.527,1
13,"female",22,"right","Nonmatching","Ich","Self","Self",573,0.573,1
13,"female",22,"right","Nonmatching","none","none","NonPerson",369,0.369,1
13,"female",22,"right","Nonmatching","none","none","NonPerson",422,0.422,1
13,"female",22,"right","Nonmatching","Ich","Self","Self",512,0.512,1
13,"female",22,"right","Nonmatching","none","none","NonPerson",495,0.495,1
13,"female",22,"right","Nonmatching","Mutter","Mother","Close",510,0.51,1
13,"female",22,"right","Matching","none","none","NonPerson",373,0.373,1
13,"female",22,"right","Nonmatching","none","none","NonPerson",410,0.41,1
13,"female",22,"right","Nonmatching","Bekannter","Acquaintance","Acquaintance",581,0.581,1
13,"female",22,"right","Matching","Bekannter","Acquaintance","Acquaintance",433,0.433,1
13,"female",22,"right","Nonmatching","Mutter","Mother","Close",545,0.545,1
13,"female",22,"right","Matching","none","none","NonPerson",358,0.358,1
13,"female",22,"right","Matching","Mutter","Mother","Close",436,0.436,1
13,"female",22,"right","Matching","Ich","Self","Self",542,0.542,1
13,"female",22,"right","Matching","Ich","Self","Self",531,0.531,1
13,"female",22,"right","Matching","Bekannter","Acquaintance","Acquaintance",592,0.592,1
13,"female",22,"right","Matching","Mutter","Mother","Close",491,0.491,1
