"","Subject","Shape","Matching","Origin_Identity","English_Identity","Standarlized_Identity","Group","RT_ms","RT_sec","ACC"
"9436",27,"Friend","Nonmatching","Self","Self","Self","1",497,0.497,1
"9437",27,"Stranger","Nonmatching","Self","Self","Self","1",528,0.528,1
"9438",27,"Friend","Nonmatching","Self","Self","Self","1",550,0.55,1
"9439",27,"Stranger","Nonmatching","Self","Self","Self","1",596,0.596,1
"9440",27,"Friend","Nonmatching","Self","Self","Self","1",482,0.482,1
"9441",27,"Stranger","Nonmatching","Self","Self","Self","1",688,0.688,1
"9442",27,"Friend","Nonmatching","Self","Self","Self","1",528,0.528,1
"9443",27,"Friend","Nonmatching","Self","Self","Self","1",516,0.516,1
"9444",27,"Stranger","Nonmatching","Self","Self","Self","1",707,0.707,0
"9445",27,"Stranger","Nonmatching","Self","Self","Self","1",590,0.59,1
"9446",27,"Friend","Nonmatching","Self","Self","Self","1",544,0.544,1
"9447",27,"Friend","Nonmatching","Self","Self","Self","1",506,0.506,1
"9448",27,"Stranger","Nonmatching","Self","Self","Self","1",471,0.471,1
"9449",27,"Stranger","Nonmatching","Self","Self","Self","1",647,0.647,1
"9450",27,"Friend","Nonmatching","Self","Self","Self","1",610,0.61,1
"9451",27,"Friend","Nonmatching","Self","Self","Self","1",541,0.541,1
"9452",27,"Stranger","Nonmatching","Self","Self","Self","1",493,0.493,1
"9453",27,"Stranger","Nonmatching","Self","Self","Self","1",704,0.704,1
"9454",27,"Friend","Nonmatching","Self","Self","Self","1",553,0.553,1
"9455",27,"Friend","Nonmatching","Self","Self","Self","1",472,0.472,1
"9456",27,"Stranger","Nonmatching","Self","Self","Self","1",393,0.393,1
"9457",27,"Stranger","Nonmatching","Self","Self","Self","1",501,0.501,1
"9458",27,"Friend","Nonmatching","Self","Self","Self","1",619,0.619,1
"9459",27,"Friend","Nonmatching","Self","Self","Self","1",659,0.659,1
"9460",27,"Stranger","Nonmatching","Self","Self","Self","1",561,0.561,1
"9461",27,"Friend","Nonmatching","Self","Self","Self","1",705,0.705,1
"9462",27,"Stranger","Nonmatching","Self","Self","Self","1",451,0.451,1
"9463",27,"Friend","Nonmatching","Self","Self","Self","1",775,0.775,1
"9464",27,"Stranger","Nonmatching","Self","Self","Self","1",628,0.628,1
"9465",27,"Friend","Nonmatching","Self","Self","Self","1",564,0.564,1
"9466",27,"Stranger","Nonmatching","Self","Self","Self","1",656,0.656,1
"9467",27,"Stranger","Nonmatching","Self","Self","Self","1",522,0.522,1
"9468",27,"Friend","Nonmatching","Self","Self","Self","1",650,0.65,1
"9469",27,"Stranger","Nonmatching","Self","Self","Self","1",546,0.546,1
"9470",27,"Friend","Nonmatching","Self","Self","Self","1",614,0.614,1
"9471",27,"Friend","Nonmatching","Self","Self","Self","1",675,0.675,1
"9472",27,"Stranger","Nonmatching","Self","Self","Self","1",596,0.596,1
"9473",27,"Friend","Nonmatching","Self","Self","Self","1",709,0.709,1
"9474",27,"Stranger","Nonmatching","Self","Self","Self","1",524,0.524,1
"9475",27,"Friend","Nonmatching","Self","Self","Self","1",617,0.617,0
"9476",27,"Stranger","Nonmatching","Self","Self","Self","1",431,0.431,1
"9477",27,"Friend","Nonmatching","Self","Self","Self","1",602,0.602,1
"9478",27,"Stranger","Nonmatching","Self","Self","Self","1",573,0.573,1
"9479",27,"Stranger","Nonmatching","Self","Self","Self","1",493,0.493,1
"9480",27,"Friend","Nonmatching","Self","Self","Self","1",622,0.622,1
"9481",27,"Friend","Nonmatching","Self","Self","Self","1",569,0.569,0
"9482",27,"Stranger","Nonmatching","Self","Self","Self","1",482,0.482,1
"9483",27,"Friend","Nonmatching","Self","Self","Self","1",657,0.657,1
"9484",27,"Stranger","Nonmatching","Self","Self","Self","1",570,0.57,1
"9485",27,"Stranger","Nonmatching","Self","Self","Self","1",538,0.538,1
"9486",27,"Friend","Nonmatching","Self","Self","Self","1",713,0.713,1
"9487",27,"Friend","Nonmatching","Self","Self","Self","1",667,0.667,1
"9488",27,"Stranger","Nonmatching","Self","Self","Self","1",436,0.436,1
"9489",27,"Friend","Nonmatching","Self","Self","Self","1",689,0.689,1
"9490",27,"Stranger","Nonmatching","Self","Self","Self","1",485,0.485,1
"9491",27,"Friend","Nonmatching","Self","Self","Self","1",528,0.528,1
"9492",27,"Stranger","Nonmatching","Self","Self","Self","1",613,0.613,1
"9493",27,"Stranger","Nonmatching","Self","Self","Self","1",512,0.512,1
"9494",27,"Friend","Nonmatching","Self","Self","Self","1",587,0.587,1
"9495",27,"Friend","Nonmatching","Stranger","Stranger","Stranger","1",NA,NA,NA
"9496",27,"Self","Nonmatching","Stranger","Stranger","Stranger","1",NA,NA,NA
"9497",27,"Self","Nonmatching","Stranger","Stranger","Stranger","1",NA,NA,NA
"9498",27,"Friend","Nonmatching","Stranger","Stranger","Stranger","1",NA,NA,NA
"9499",27,"Friend","Nonmatching","Stranger","Stranger","Stranger","1",NA,NA,NA
"9500",27,"Self","Nonmatching","Stranger","Stranger","Stranger","1",NA,NA,NA
"9501",27,"Friend","Nonmatching","Stranger","Stranger","Stranger","1",NA,NA,NA
"9502",27,"Self","Nonmatching","Stranger","Stranger","Stranger","1",NA,NA,NA
"9503",27,"Self","Nonmatching","Stranger","Stranger","Stranger","1",NA,NA,NA
"9504",27,"Friend","Nonmatching","Stranger","Stranger","Stranger","1",NA,NA,NA
"9505",27,"Friend","Nonmatching","Stranger","Stranger","Stranger","1",686,0.686,1
"9506",27,"Self","Nonmatching","Stranger","Stranger","Stranger","1",628,0.628,1
"9507",27,"Self","Nonmatching","Stranger","Stranger","Stranger","1",559,0.559,1
"9508",27,"Friend","Nonmatching","Stranger","Stranger","Stranger","1",757,0.757,1
"9509",27,"Friend","Nonmatching","Stranger","Stranger","Stranger","1",772,0.772,1
"9510",27,"Self","Nonmatching","Stranger","Stranger","Stranger","1",507,0.507,1
"9511",27,"Friend","Nonmatching","Stranger","Stranger","Stranger","1",0,0,0
"9512",27,"Self","Nonmatching","Stranger","Stranger","Stranger","1",911,0.911,1
"9513",27,"Self","Nonmatching","Stranger","Stranger","Stranger","1",733,0.733,1
"9514",27,"Friend","Nonmatching","Stranger","Stranger","Stranger","1",704,0.704,1
"9515",27,"Friend","Nonmatching","Stranger","Stranger","Stranger","1",636,0.636,1
"9516",27,"Self","Nonmatching","Stranger","Stranger","Stranger","1",463,0.463,1
"9517",27,"Self","Nonmatching","Stranger","Stranger","Stranger","1",749,0.749,1
"9518",27,"Friend","Nonmatching","Stranger","Stranger","Stranger","1",472,0.472,1
"9519",27,"Self","Nonmatching","Stranger","Stranger","Stranger","1",401,0.401,1
"9520",27,"Friend","Nonmatching","Stranger","Stranger","Stranger","1",551,0.551,1
"9521",27,"Friend","Nonmatching","Stranger","Stranger","Stranger","1",549,0.549,1
"9522",27,"Self","Nonmatching","Stranger","Stranger","Stranger","1",621,0.621,1
"9523",27,"Self","Nonmatching","Stranger","Stranger","Stranger","1",561,0.561,1
"9524",27,"Friend","Nonmatching","Stranger","Stranger","Stranger","1",587,0.587,1
"9525",27,"Self","Nonmatching","Stranger","Stranger","Stranger","1",503,0.503,1
"9526",27,"Friend","Nonmatching","Stranger","Stranger","Stranger","1",444,0.444,1
"9527",27,"Friend","Nonmatching","Stranger","Stranger","Stranger","1",886,0.886,1
"9528",27,"Self","Nonmatching","Stranger","Stranger","Stranger","1",537,0.537,1
"9529",27,"Friend","Nonmatching","Stranger","Stranger","Stranger","1",420,0.42,1
"9530",27,"Self","Nonmatching","Stranger","Stranger","Stranger","1",695,0.695,1
"9531",27,"Friend","Nonmatching","Stranger","Stranger","Stranger","1",833,0.833,1
"9532",27,"Self","Nonmatching","Stranger","Stranger","Stranger","1",549,0.549,1
"9533",27,"Friend","Nonmatching","Stranger","Stranger","Stranger","1",493,0.493,1
"9534",27,"Self","Nonmatching","Stranger","Stranger","Stranger","1",705,0.705,1
"9535",27,"Self","Nonmatching","Stranger","Stranger","Stranger","1",502,0.502,1
"9536",27,"Friend","Nonmatching","Stranger","Stranger","Stranger","1",522,0.522,0
"9537",27,"Self","Nonmatching","Stranger","Stranger","Stranger","1",570,0.57,1
"9538",27,"Friend","Nonmatching","Stranger","Stranger","Stranger","1",599,0.599,0
"9539",27,"Self","Nonmatching","Stranger","Stranger","Stranger","1",612,0.612,1
"9540",27,"Friend","Nonmatching","Stranger","Stranger","Stranger","1",680,0.68,1
"9541",27,"Friend","Nonmatching","Stranger","Stranger","Stranger","1",553,0.553,1
"9542",27,"Self","Nonmatching","Stranger","Stranger","Stranger","1",495,0.495,1
"9543",27,"Self","Nonmatching","Stranger","Stranger","Stranger","1",549,0.549,1
"9544",27,"Friend","Nonmatching","Stranger","Stranger","Stranger","1",735,0.735,1
"9545",27,"Self","Nonmatching","Stranger","Stranger","Stranger","1",517,0.517,1
"9546",27,"Friend","Nonmatching","Stranger","Stranger","Stranger","1",745,0.745,1
"9547",27,"Friend","Nonmatching","Stranger","Stranger","Stranger","1",634,0.634,1
"9548",27,"Self","Nonmatching","Stranger","Stranger","Stranger","1",667,0.667,1
"9549",27,"Friend","Nonmatching","Stranger","Stranger","Stranger","1",864,0.864,1
"9550",27,"Self","Nonmatching","Stranger","Stranger","Stranger","1",528,0.528,1
"9551",27,"Self","Nonmatching","Stranger","Stranger","Stranger","1",518,0.518,1
"9552",27,"Friend","Nonmatching","Stranger","Stranger","Stranger","1",514,0.514,1
"9553",27,"Self","Nonmatching","Stranger","Stranger","Stranger","1",461,0.461,1
"9554",27,"Friend","Nonmatching","Stranger","Stranger","Stranger","1",663,0.663,1
"9555",27,"Self","Nonmatching","Stranger","Stranger","Stranger","1",675,0.675,1
"9556",27,"Friend","Nonmatching","Stranger","Stranger","Stranger","1",589,0.589,1
"9557",27,"Friend","Nonmatching","Stranger","Stranger","Stranger","1",530,0.53,1
"9558",27,"Self","Nonmatching","Stranger","Stranger","Stranger","1",572,0.572,1
"9559",27,"Friend","Nonmatching","Stranger","Stranger","Stranger","1",715,0.715,1
"9560",27,"Self","Nonmatching","Stranger","Stranger","Stranger","1",574,0.574,1
"9561",27,"Self","Nonmatching","Stranger","Stranger","Stranger","1",549,0.549,1
"9562",27,"Friend","Nonmatching","Stranger","Stranger","Stranger","1",706,0.706,1
"9563",27,"Self","Nonmatching","Stranger","Stranger","Stranger","1",826,0.826,0
"9564",27,"Friend","Nonmatching","Stranger","Stranger","Stranger","1",671,0.671,1
"9565",28,"Self","Matching","Friend","Friend","Close","2",NA,NA,NA
"9566",28,"Stranger","Matching","Friend","Friend","Close","2",NA,NA,NA
"9567",28,"Self","Matching","Friend","Friend","Close","2",NA,NA,NA
"9568",28,"Stranger","Matching","Friend","Friend","Close","2",NA,NA,NA
"9569",28,"Self","Matching","Friend","Friend","Close","2",NA,NA,NA
"9570",28,"Stranger","Matching","Friend","Friend","Close","2",NA,NA,NA
"9571",28,"Stranger","Matching","Friend","Friend","Close","2",744,0.744,0
"9572",28,"Self","Matching","Friend","Friend","Close","2",0,0,0
"9573",28,"Self","Matching","Friend","Friend","Close","2",632,0.632,1
"9574",28,"Stranger","Matching","Friend","Friend","Close","2",1021,1.021,0
"9575",28,"Self","Matching","Friend","Friend","Close","2",756,0.756,1
"9576",28,"Stranger","Matching","Friend","Friend","Close","2",0,0,0
"9577",28,"Stranger","Matching","Friend","Friend","Close","2",932,0.932,1
"9578",28,"Self","Matching","Friend","Friend","Close","2",614,0.614,1
"9579",28,"Stranger","Matching","Friend","Friend","Close","2",733,0.733,1
"9580",28,"Self","Matching","Friend","Friend","Close","2",721,0.721,1
"9581",28,"Stranger","Matching","Friend","Friend","Close","2",714,0.714,1
"9582",28,"Self","Matching","Friend","Friend","Close","2",625,0.625,1
"9583",28,"Self","Matching","Friend","Friend","Close","2",592,0.592,1
"9584",28,"Stranger","Matching","Friend","Friend","Close","2",906,0.906,1
"9585",28,"Self","Matching","Friend","Friend","Close","2",598,0.598,1
"9586",28,"Stranger","Matching","Friend","Friend","Close","2",748,0.748,1
"9587",28,"Stranger","Matching","Friend","Friend","Close","2",610,0.61,1
"9588",28,"Self","Matching","Friend","Friend","Close","2",298,0.298,0
"9589",28,"Stranger","Matching","Friend","Friend","Close","2",0,0,0
"9590",28,"Self","Matching","Friend","Friend","Close","2",666,0.666,1
"9591",28,"Stranger","Matching","Friend","Friend","Close","2",0,0,0
"9592",28,"Self","Matching","Friend","Friend","Close","2",489,0.489,1
"9593",28,"Stranger","Matching","Friend","Friend","Close","2",759,0.759,1
"9594",28,"Self","Matching","Friend","Friend","Close","2",0,0,0
"9595",28,"Self","Matching","Friend","Friend","Close","2",455,0.455,0
"9596",28,"Stranger","Matching","Friend","Friend","Close","2",815,0.815,1
"9597",28,"Self","Matching","Friend","Friend","Close","2",770,0.77,1
"9598",28,"Stranger","Matching","Friend","Friend","Close","2",763,0.763,1
"9599",28,"Stranger","Matching","Friend","Friend","Close","2",556,0.556,0
"9600",28,"Self","Matching","Friend","Friend","Close","2",643,0.643,1
"9601",28,"Stranger","Matching","Friend","Friend","Close","2",758,0.758,1
"9602",28,"Self","Matching","Friend","Friend","Close","2",638,0.638,1
"9603",28,"Self","Matching","Friend","Friend","Close","2",628,0.628,1
"9604",28,"Stranger","Matching","Friend","Friend","Close","2",835,0.835,1
"9605",28,"Self","Matching","Friend","Friend","Close","2",608,0.608,1
"9606",28,"Stranger","Matching","Friend","Friend","Close","2",691,0.691,1
"9607",28,"Self","Matching","Friend","Friend","Close","2",535,0.535,1
"9608",28,"Stranger","Matching","Friend","Friend","Close","2",790,0.79,1
"9609",28,"Self","Matching","Friend","Friend","Close","2",685,0.685,1
"9610",28,"Stranger","Matching","Friend","Friend","Close","2",707,0.707,1
"9611",28,"Stranger","Matching","Friend","Friend","Close","2",729,0.729,1
"9612",28,"Self","Matching","Friend","Friend","Close","2",576,0.576,1
"9613",28,"Stranger","Matching","Friend","Friend","Close","2",584,0.584,1
"9614",28,"Self","Matching","Friend","Friend","Close","2",638,0.638,1
"9615",28,"Stranger","Matching","Friend","Friend","Close","2",964,0.964,1
"9616",28,"Self","Matching","Friend","Friend","Close","2",631,0.631,1
"9617",28,"Stranger","Matching","Friend","Friend","Close","2",891,0.891,1
"9618",28,"Self","Matching","Friend","Friend","Close","2",622,0.622,1
"9619",28,"Self","Matching","Friend","Friend","Close","2",563,0.563,1
"9620",28,"Stranger","Matching","Friend","Friend","Close","2",691,0.691,1
"9621",28,"Self","Matching","Friend","Friend","Close","2",705,0.705,1
"9622",28,"Stranger","Matching","Friend","Friend","Close","2",910,0.91,1
"9623",28,"Self","Matching","Friend","Friend","Close","2",586,0.586,1
"9624",28,"Stranger","Matching","Friend","Friend","Close","2",591,0.591,1
"9625",28,"Self","Matching","Friend","Friend","Close","2",655,0.655,1
"9626",28,"Stranger","Matching","Friend","Friend","Close","2",624,0.624,1
"9627",28,"Stranger","Matching","Friend","Friend","Close","2",693,0.693,1
"9628",28,"Self","Matching","Friend","Friend","Close","2",806,0.806,1
"9629",28,"Self","Matching","Friend","Friend","Close","2",626,0.626,1
"9630",28,"Stranger","Matching","Friend","Friend","Close","2",594,0.594,1
"9631",28,"Stranger","Matching","Self","Self","Self","2",NA,NA,NA
"9632",28,"Friend","Matching","Self","Self","Self","2",NA,NA,NA
"9633",28,"Friend","Matching","Self","Self","Self","2",NA,NA,NA
"9634",28,"Stranger","Matching","Self","Self","Self","2",NA,NA,NA
"9635",28,"Friend","Matching","Self","Self","Self","2",NA,NA,NA
"9636",28,"Stranger","Matching","Self","Self","Self","2",NA,NA,NA
"9637",28,"Friend","Matching","Self","Self","Self","2",612,0.612,1
"9638",28,"Stranger","Matching","Self","Self","Self","2",805,0.805,1
"9639",28,"Friend","Matching","Self","Self","Self","2",928,0.928,1
"9640",28,"Stranger","Matching","Self","Self","Self","2",729,0.729,1
"9641",28,"Friend","Matching","Self","Self","Self","2",574,0.574,0
"9642",28,"Stranger","Matching","Self","Self","Self","2",583,0.583,1
"9643",28,"Friend","Matching","Self","Self","Self","2",463,0.463,0
"9644",28,"Stranger","Matching","Self","Self","Self","2",686,0.686,1
"9645",28,"Stranger","Matching","Self","Self","Self","2",490,0.49,1
"9646",28,"Friend","Matching","Self","Self","Self","2",654,0.654,1
"9647",28,"Friend","Matching","Self","Self","Self","2",481,0.481,0
"9648",28,"Stranger","Matching","Self","Self","Self","2",697,0.697,1
"9649",28,"Stranger","Matching","Self","Self","Self","2",612,0.612,1
"9650",28,"Friend","Matching","Self","Self","Self","2",718,0.718,1
"9651",28,"Friend","Matching","Self","Self","Self","2",572,0.572,1
"9652",28,"Stranger","Matching","Self","Self","Self","2",665,0.665,1
"9653",28,"Friend","Matching","Self","Self","Self","2",666,0.666,1
"9654",28,"Stranger","Matching","Self","Self","Self","2",544,0.544,1
"9655",28,"Friend","Matching","Self","Self","Self","2",405,0.405,0
"9656",28,"Stranger","Matching","Self","Self","Self","2",476,0.476,1
"9657",28,"Stranger","Matching","Self","Self","Self","2",478,0.478,1
"9658",28,"Friend","Matching","Self","Self","Self","2",529,0.529,1
"9659",28,"Friend","Matching","Self","Self","Self","2",792,0.792,1
"9660",28,"Stranger","Matching","Self","Self","Self","2",667,0.667,1
"9661",28,"Stranger","Matching","Self","Self","Self","2",600,0.6,1
"9662",28,"Friend","Matching","Self","Self","Self","2",660,0.66,1
"9663",28,"Stranger","Matching","Self","Self","Self","2",824,0.824,1
"9664",28,"Friend","Matching","Self","Self","Self","2",755,0.755,1
"9665",28,"Friend","Matching","Self","Self","Self","2",640,0.64,1
"9666",28,"Stranger","Matching","Self","Self","Self","2",569,0.569,1
"9667",28,"Friend","Matching","Self","Self","Self","2",434,0.434,0
"9668",28,"Stranger","Matching","Self","Self","Self","2",570,0.57,1
"9669",28,"Friend","Matching","Self","Self","Self","2",683,0.683,1
"9670",28,"Stranger","Matching","Self","Self","Self","2",549,0.549,1
"9671",28,"Friend","Matching","Self","Self","Self","2",936,0.936,1
"9672",28,"Stranger","Matching","Self","Self","Self","2",531,0.531,1
"9673",28,"Stranger","Matching","Self","Self","Self","2",508,0.508,1
"9674",28,"Friend","Matching","Self","Self","Self","2",649,0.649,1
"9675",28,"Stranger","Matching","Self","Self","Self","2",534,0.534,1
"9676",28,"Friend","Matching","Self","Self","Self","2",576,0.576,1
"9677",28,"Friend","Matching","Self","Self","Self","2",380,0.38,0
"9678",28,"Stranger","Matching","Self","Self","Self","2",641,0.641,1
"9679",28,"Friend","Matching","Self","Self","Self","2",0,0,0
"9680",28,"Stranger","Matching","Self","Self","Self","2",703,0.703,1
"9681",28,"Stranger","Matching","Self","Self","Self","2",454,0.454,1
"9682",28,"Friend","Matching","Self","Self","Self","2",661,0.661,1
"9683",28,"Friend","Matching","Self","Self","Self","2",883,0.883,1
"9684",28,"Stranger","Matching","Self","Self","Self","2",574,0.574,1
"9685",28,"Stranger","Matching","Self","Self","Self","2",507,0.507,1
