subj_idx,person,match,stim,accuracy,response,rt
12,Self,mismatch,0,1,0,0.777
12,Friend,mismatch,0,0,1,0.507
12,Self,mismatch,0,1,0,0.696
12,Friend,match,1,1,1,0.47
12,Self,match,1,1,1,0.589
12,Stranger,match,1,1,1,0.729
12,Friend,mismatch,0,1,0,0.662
12,Stranger,match,1,1,1,0.716
12,Self,match,1,1,1,0.548
12,Friend,match,1,1,1,0.604
12,Stranger,match,1,1,1,0.548
12,Self,match,1,1,1,0.454
12,Self,mismatch,0,1,0,0.538
12,Stranger,mismatch,0,1,0,0.612
12,Friend,match,1,1,1,0.675
12,Stranger,mismatch,0,0,1,0.445
12,Friend,mismatch,0,0,1,0.608
12,Self,mismatch,0,1,0,0.584
12,Self,match,1,1,1,0.488
12,Friend,mismatch,0,1,0,0.806
12,Friend,match,1,1,1,0.558
12,Self,mismatch,0,1,0,0.624
12,Friend,match,1,1,1,0.527
12,Self,mismatch,0,1,0,0.659
12,Stranger,mismatch,0,1,0,0.702
12,Friend,mismatch,0,0,1,0.441
12,Stranger,mismatch,0,1,0,0.629
12,Self,match,1,1,1,0.596
12,Stranger,match,1,1,1,0.642
12,Stranger,match,1,0,0,0.789
12,Self,match,1,1,1,0.561
12,Friend,match,1,1,1,0.491
12,Friend,match,1,1,1,0.526
12,Self,mismatch,0,1,0,0.692
12,Stranger,match,1,1,1,0.546
12,Friend,mismatch,0,0,1,0.791
12,Stranger,match,1,1,1,0.619
12,Stranger,mismatch,0,1,0,0.954
12,Self,match,1,1,1,0.524
12,Friend,mismatch,0,1,0,0.806
12,Self,mismatch,0,1,0,0.728
12,Stranger,mismatch,0,1,0,0.607
12,Self,mismatch,0,1,0,0.587
12,Friend,mismatch,0,1,0,0.737
12,Friend,mismatch,0,0,1,0.444
12,Self,match,1,1,1,0.546
12,Stranger,mismatch,0,1,0,0.52
12,Stranger,match,1,1,1,0.551
12,Friend,match,1,1,1,0.656
12,Stranger,match,1,1,1,0.712
12,Stranger,mismatch,0,1,0,0.646
12,Self,mismatch,0,1,0,0.573
12,Friend,match,1,1,1,0.642
12,Self,match,1,1,1,0.565
12,Friend,match,1,1,1,0.596
12,Stranger,match,1,1,1,0.68
12,Stranger,mismatch,0,0,1,0.602
12,Self,match,1,1,1,0.51
12,Friend,mismatch,0,1,0,0.733
12,Self,match,1,0,0,0.54
12,Friend,match,1,1,1,0.536
12,Stranger,mismatch,0,1,0,0.503
12,Self,mismatch,0,1,0,0.573
12,Stranger,match,1,1,1,0.567
12,Self,mismatch,0,1,0,0.496
12,Friend,mismatch,0,1,0,0.876
12,Self,match,1,1,1,0.541
12,Friend,match,1,1,1,1.023
12,Friend,mismatch,0,1,0,0.579
12,Stranger,mismatch,0,1,0,0.773
12,Friend,match,1,1,1,0.632
12,Friend,mismatch,0,1,0,0.972
12,Self,mismatch,0,1,0,0.492
12,Stranger,match,1,1,1,0.747
12,Stranger,match,1,0,0,0.47
12,Self,match,1,1,1,0.525
12,Stranger,mismatch,0,1,0,0.746
12,Self,mismatch,0,1,0,0.558
12,Self,match,1,1,1,0.665
12,Friend,match,1,1,1,0.759
12,Stranger,match,1,1,1,0.43
12,Self,mismatch,0,1,0,0.58
12,Friend,mismatch,0,1,0,0.579
12,Self,mismatch,0,1,0,0.551
12,Stranger,mismatch,0,1,0,0.924
12,Stranger,match,1,1,1,0.644
12,Stranger,mismatch,0,1,0,0.641
12,Friend,match,1,1,1,0.586
12,Self,match,1,1,1,0.649
12,Friend,mismatch,0,1,0,0.737
12,Self,mismatch,0,1,0,0.495
12,Friend,mismatch,0,1,0,0.582
12,Stranger,mismatch,0,1,0,0.558
12,Friend,match,1,1,1,0.586
12,Stranger,mismatch,0,1,0,0.573
12,Stranger,match,1,1,1,0.621
12,Stranger,match,1,1,1,0.693
12,Friend,match,1,1,1,0.537
12,Self,match,1,1,1,0.619
12,Friend,mismatch,0,1,0,0.99
12,Self,match,1,1,1,0.483
12,Self,mismatch,0,1,0,0.562
12,Stranger,match,1,1,1,0.645
12,Self,match,1,1,1,0.604
12,Stranger,match,1,1,1,0.609
12,Self,mismatch,0,1,0,0.533
12,Stranger,mismatch,0,1,0,0.65
12,Stranger,mismatch,0,1,0,0.572
12,Friend,match,1,1,1,0.604
12,Self,match,1,1,1,0.492
12,Friend,match,1,1,1,0.566
12,Friend,mismatch,0,0,1,0.569
12,Self,mismatch,0,1,0,0.837
12,Friend,mismatch,0,1,0,0.771
12,Stranger,match,1,1,1,0.358
12,Friend,mismatch,0,0,1,0.617
12,Friend,mismatch,0,1,0,0.737
12,Self,mismatch,0,1,0,0.536
12,Self,match,1,1,1,0.506
12,Friend,match,1,1,1,0.517
12,Stranger,match,1,1,1,0.593
12,Self,match,1,1,1,0.541
12,Self,mismatch,0,1,0,0.609
12,Friend,match,1,1,1,0.609
12,Stranger,mismatch,0,1,0,0.622
12,Stranger,mismatch,0,1,0,0.691
12,Stranger,match,1,1,1,0.483
12,Self,mismatch,0,1,0,0.47
12,Friend,mismatch,0,1,0,0.592
12,Friend,match,1,1,1,0.667
12,Stranger,match,1,0,0,0.519
12,Stranger,mismatch,0,1,0,0.752
12,Stranger,mismatch,0,0,1,0.452
12,Self,match,1,1,1,0.368
12,Friend,mismatch,0,1,0,0.802
12,Friend,match,1,1,1,0.919
12,Self,mismatch,0,0,1,0.46
12,Self,match,1,1,1,0.553
12,Self,match,1,1,1,0.546
12,Friend,mismatch,0,1,0,0.63
12,Stranger,match,1,1,1,0.465
12,Self,mismatch,0,1,0,0.732
12,Stranger,mismatch,0,1,0,0.633
12,Friend,match,1,1,1,0.58
12,Friend,mismatch,0,1,0,0.732
12,Stranger,match,1,1,1,0.679
12,Friend,match,1,1,1,0.605
12,Self,match,1,1,1,0.471
12,Self,mismatch,0,1,0,0.619
12,Stranger,mismatch,0,1,0,0.631
12,Friend,match,1,1,1,0.533
12,Self,match,1,1,1,0.589
12,Self,mismatch,0,1,0,0.642
12,Self,match,1,1,1,0.679
12,Friend,mismatch,0,1,0,0.721
12,Stranger,match,1,1,1,0.703
12,Stranger,mismatch,0,1,0,0.725
12,Stranger,match,1,1,1,0.593
12,Friend,mismatch,0,0,1,0.605
12,Stranger,mismatch,0,1,0,0.622
12,Self,mismatch,0,1,0,0.588
12,Friend,match,1,1,1,0.605
12,Friend,mismatch,0,1,0,0.921
12,Stranger,match,1,1,1,0.622
12,Friend,match,1,1,1,0.607
12,Friend,match,1,1,1,0.462
12,Stranger,mismatch,0,1,0,0.65
12,Friend,mismatch,0,1,0,0.585
12,Self,match,1,1,1,0.832
12,Self,mismatch,0,1,0,0.566
12,Stranger,match,1,1,1,0.644
12,Stranger,mismatch,0,1,0,0.635
12,Self,match,1,1,1,0.621
12,Stranger,match,1,1,1,0.597
12,Friend,mismatch,0,1,0,0.732
12,Friend,mismatch,0,1,0,0.598
12,Friend,match,1,1,1,0.645
12,Self,match,1,1,1,0.547
12,Stranger,mismatch,0,1,0,0.69
12,Self,mismatch,0,1,0,0.736
12,Stranger,match,1,1,1,0.682
12,Self,mismatch,0,1,0,0.601
12,Self,match,1,1,1,0.683
12,Stranger,mismatch,0,1,0,0.56
12,Stranger,match,1,1,1,0.708
12,Friend,mismatch,0,0,1,0.537
12,Friend,match,1,1,1,0.567
12,Friend,match,1,1,1,0.556
12,Stranger,mismatch,0,1,0,0.814
12,Friend,mismatch,0,0,1,0.644
12,Self,mismatch,0,1,0,0.727
12,Stranger,match,1,1,1,0.356
12,Self,mismatch,0,1,0,0.681
12,Self,match,1,0,0,0.654
12,Stranger,mismatch,0,1,0,0.855
12,Self,match,1,1,1,0.72
12,Self,match,1,1,1,0.419
12,Friend,match,1,1,1,0.669
12,Stranger,match,1,1,1,0.986
12,Stranger,mismatch,0,1,0,0.736
12,Stranger,match,1,0,0,0.625
12,Stranger,mismatch,0,1,0,0.662
12,Self,match,1,1,1,0.566
12,Self,mismatch,0,1,0,0.562
12,Friend,mismatch,0,1,0,0.853
12,Friend,mismatch,0,1,0,0.909
12,Friend,match,1,1,1,0.631
12,Self,mismatch,0,1,0,0.649
12,Friend,mismatch,0,1,0,0.761
12,Friend,match,1,1,1,0.697
12,Stranger,match,1,1,1,0.659
12,Self,mismatch,0,1,0,0.769
12,Friend,match,1,0,0,0.583
12,Self,match,1,1,1,0.727
12,Stranger,match,1,1,1,0.671
12,Stranger,mismatch,0,1,0,0.522
12,Friend,mismatch,0,1,0,0.593
12,Self,match,1,1,1,0.588
12,Self,mismatch,0,1,0,0.534
1,Self,match,1,1,1,0.858
1,Friend,match,1,1,1,1.043
1,Stranger,mismatch,0,1,0,0.931
1,Stranger,match,1,1,1,0.918
1,Friend,mismatch,0,1,0,0.701
1,Self,mismatch,0,1,0,0.875
1,Friend,mismatch,0,1,0,0.957
1,Self,mismatch,0,1,0,0.898
1,Self,match,1,1,1,0.746
1,Friend,mismatch,0,1,0,0.731
1,Stranger,mismatch,0,1,0,0.783
1,Self,mismatch,0,1,0,0.944
1,Self,match,1,1,1,0.77
1,Friend,match,1,1,1,0.736
1,Friend,mismatch,0,1,0,0.902
1,Self,mismatch,0,1,0,0.822
1,Friend,match,1,0,0,1.009
1,Stranger,match,1,1,1,1.037
1,Self,match,1,1,1,0.867
1,Friend,mismatch,0,0,1,0.867
1,Friend,match,1,0,0,0.998
1,Stranger,mismatch,0,1,0,1.038
1,Self,match,1,1,1,0.794
1,Stranger,mismatch,0,1,0,1.069
1,Friend,match,1,1,1,1.091
1,Self,match,1,1,1,1.026
1,Stranger,mismatch,0,1,0,0.745
1,Friend,match,1,1,1,0.839
1,Stranger,match,1,1,1,0.846
1,Friend,mismatch,0,1,0,0.725
1,Self,mismatch,0,1,0,0.992
1,Friend,mismatch,0,1,0,0.552
1,Self,mismatch,0,1,0,0.964
1,Friend,match,1,1,1,0.889
1,Self,match,1,1,1,0.919
1,Stranger,mismatch,0,1,0,0.766
1,Self,match,1,1,1,1.02
1,Stranger,match,1,0,0,0.636
1,Stranger,match,1,0,0,0.895
1,Friend,mismatch,0,1,0,0.762
1,Friend,match,1,1,1,0.738
1,Self,mismatch,0,1,0,0.898
1,Stranger,mismatch,0,1,0,0.974
1,Stranger,match,1,1,1,0.958
1,Friend,mismatch,0,1,0,0.742
1,Self,mismatch,0,1,0,0.855
1,Friend,mismatch,0,1,0,0.931
1,Friend,match,1,1,1,1.05
1,Self,mismatch,0,1,0,0.714
1,Stranger,mismatch,0,1,0,0.879
1,Friend,match,1,1,1,0.712
1,Self,match,1,0,0,0.636
1,Self,match,1,1,1,0.704
1,Stranger,mismatch,0,1,0,0.575
1,Stranger,match,1,1,1,0.97
1,Friend,mismatch,0,1,0,0.755
1,Self,match,1,1,1,0.602
1,Friend,match,1,1,1,0.8
1,Friend,match,1,1,1,0.765
1,Stranger,mismatch,0,1,0,0.753
1,Self,mismatch,0,1,0,0.916
1,Self,match,1,1,1,0.638
1,Stranger,match,1,1,1,0.826
1,Self,mismatch,0,1,0,0.835
1,Friend,mismatch,0,1,0,0.782
1,Stranger,match,1,1,1,0.623
1,Friend,mismatch,0,0,1,0.733
1,Stranger,mismatch,0,1,0,0.749
1,Stranger,match,1,1,1,0.935
1,Stranger,mismatch,0,1,0,0.699
1,Self,mismatch,0,1,0,0.802
1,Friend,match,1,0,0,0.982
1,Friend,match,1,1,1,0.764
1,Self,match,1,1,1,0.73
1,Self,mismatch,0,1,0,0.694
1,Stranger,match,1,0,0,0.637
1,Self,mismatch,0,1,0,1.067
1,Self,match,1,1,1,0.845
1,Stranger,match,1,1,1,0.86
1,Friend,mismatch,0,0,1,0.624
1,Stranger,mismatch,0,1,0,0.651
1,Friend,mismatch,0,1,0,0.82
1,Self,mismatch,0,0,1,0.951
1,Self,match,1,1,1,0.752
1,Friend,match,1,0,0,0.591
1,Stranger,mismatch,0,1,0,0.621
1,Friend,match,1,0,0,1.037
1,Stranger,mismatch,0,1,0,0.801
1,Self,match,1,1,1,0.677
1,Stranger,match,1,1,1,0.615
1,Stranger,match,1,1,1,1.017
1,Self,mismatch,0,1,0,0.698
1,Stranger,mismatch,0,1,0,0.896
1,Self,mismatch,0,1,0,0.827
1,Friend,mismatch,0,1,0,0.737
1,Friend,match,1,1,1,0.737
1,Self,match,1,1,1,0.929
1,Friend,mismatch,0,1,0,0.846
1,Stranger,mismatch,0,1,0,0.783
1,Self,match,1,1,1,0.997
1,Stranger,match,1,0,0,0.823
1,Self,mismatch,0,1,0,0.725
1,Friend,match,1,1,1,0.765
1,Friend,mismatch,0,1,0,0.63
1,Stranger,match,1,0,0,0.797
1,Friend,match,1,1,1,1.079
1,Stranger,mismatch,0,1,0,0.825
1,Self,mismatch,0,0,1,0.963
1,Friend,mismatch,0,1,0,1.056
1,Friend,match,1,1,1,0.807
1,Self,match,1,1,1,0.698
1,Stranger,mismatch,0,1,0,0.662
1,Friend,match,1,1,1,0.618
1,Self,mismatch,0,1,0,0.791
1,Friend,mismatch,0,1,0,0.949
1,Self,mismatch,0,1,0,0.681
1,Stranger,match,1,0,0,0.553
1,Self,match,1,1,1,0.664
1,Stranger,mismatch,0,1,0,0.842
1,Self,mismatch,0,1,0,1.078
1,Stranger,mismatch,0,1,0,1.004
1,Stranger,match,1,1,1,0.917
1,Self,match,1,0,0,0.751
1,Stranger,mismatch,0,1,0,0.779
1,Self,mismatch,0,1,0,0.916
1,Friend,match,1,0,0,0.415
1,Self,match,1,1,1,0.665
1,Friend,match,1,1,1,0.756
1,Friend,mismatch,0,1,0,0.66
1,Stranger,match,1,1,1,0.902
1,Friend,mismatch,0,1,0,0.641
1,Stranger,mismatch,0,1,0,0.641
1,Self,match,1,1,1,0.834
1,Stranger,mismatch,0,1,0,0.566
1,Friend,match,1,1,1,0.564
1,Stranger,match,1,0,0,0.589
1,Stranger,match,1,0,0,0.678
1,Friend,match,1,1,1,1.031
1,Friend,mismatch,0,1,0,0.766
1,Self,match,1,1,1,0.722
1,Self,mismatch,0,1,0,0.849
1,Self,match,1,0,0,0.709
1,Stranger,mismatch,0,1,0,1.077
1,Self,match,1,0,0,0.891
1,Friend,match,1,0,0,0.764
1,Self,mismatch,0,1,0,1.048
1,Stranger,match,1,1,1,0.955
1,Friend,mismatch,0,1,0,0.916
1,Stranger,match,1,1,1,0.688
1,Self,mismatch,0,1,0,0.934
1,Friend,match,1,1,1,0.44
1,Self,mismatch,0,1,0,0.571
1,Friend,mismatch,0,1,0,0.773
1,Friend,match,1,1,1,0.674
1,Friend,mismatch,0,1,0,0.806
1,Self,match,1,1,1,0.845
1,Stranger,mismatch,0,1,0,0.706
1,Self,match,1,1,1,0.686
1,Stranger,mismatch,0,1,0,0.824
1,Stranger,match,1,1,1,0.604
1,Friend,match,1,1,1,0.604
1,Stranger,match,1,0,0,0.633
1,Self,mismatch,0,1,0,0.727
1,Stranger,mismatch,0,0,1,0.738
1,Friend,mismatch,0,1,0,0.719
1,Friend,match,1,1,1,0.704
1,Friend,match,1,0,0,0.916
1,Stranger,match,1,0,0,0.695
1,Self,match,1,1,1,0.892
1,Friend,mismatch,0,1,0,1.025
1,Self,mismatch,0,1,0,0.865
1,Self,mismatch,0,1,0,0.976
1,Stranger,mismatch,0,1,0,0.797
1,Stranger,match,1,1,1,0.57
1,Self,match,1,1,1,0.62
1,Stranger,match,1,1,1,0.707
1,Self,match,1,1,1,0.922
1,Friend,match,1,1,1,0.608
1,Friend,match,1,1,1,0.836
1,Stranger,mismatch,0,1,0,0.857
1,Stranger,match,1,0,0,0.629
1,Friend,mismatch,0,1,0,0.879
1,Self,match,1,1,1,0.688
1,Friend,mismatch,0,1,0,0.712
1,Self,mismatch,0,0,1,0.724
1,Self,mismatch,0,1,0,0.879
1,Self,match,1,1,1,0.878
1,Self,mismatch,0,1,0,0.655
1,Stranger,mismatch,0,1,0,0.588
1,Friend,mismatch,0,1,0,0.78
1,Friend,match,1,0,0,0.667
1,Friend,mismatch,0,0,1,0.694
1,Friend,match,1,0,0,0.359
1,Stranger,match,1,1,1,0.611
1,Self,match,1,0,0,0.751
1,Self,mismatch,0,1,0,0.987
1,Stranger,match,1,0,0,0.867
1,Stranger,mismatch,0,0,1,0.792
1,Self,match,1,0,0,0.906
1,Stranger,match,1,1,1,0.987
1,Stranger,match,1,1,1,0.851
1,Self,mismatch,0,1,0,0.725
1,Friend,match,1,1,1,1.012
1,Friend,mismatch,0,1,0,0.8
1,Self,mismatch,0,0,1,0.856
1,Self,match,1,0,0,0.566
1,Friend,match,1,0,0,0.689
1,Stranger,mismatch,0,1,0,0.869
1,Stranger,mismatch,0,1,0,1.018
1,Friend,mismatch,0,0,1,0.708
1,Self,match,1,1,1,0.647
1,Stranger,match,1,1,1,0.877
1,Friend,match,1,1,1,0.506
1,Friend,mismatch,0,1,0,0.85
1,Self,mismatch,0,1,0,0.76
1,Stranger,mismatch,0,1,0,0.832
1,Friend,match,1,0,0,0.836
1,Self,mismatch,0,1,0,0.822
1,Self,match,1,1,1,0.552
1,Stranger,mismatch,0,1,0,0.778
1,Friend,mismatch,0,1,0,0.986
1,Self,match,1,1,1,0.802
1,Stranger,match,1,0,0,1.052
1,Friend,mismatch,0,1,0,0.773
1,Self,mismatch,0,1,0,0.948
1,Stranger,mismatch,0,1,0,0.628
1,Stranger,match,1,1,1,0.843
1,Friend,match,1,1,1,0.685
1,Self,mismatch,0,1,0,0.659
1,Self,match,1,1,1,0.582
1,Friend,match,1,0,0,0.804
1,Stranger,mismatch,0,1,0,0.953
1,Self,match,1,1,1,1.057
1,Stranger,mismatch,0,1,0,0.598
1,Stranger,match,1,0,0,0.737
1,Friend,mismatch,0,1,0,0.844
1,Self,mismatch,0,1,0,0.997
1,Stranger,match,1,1,1,0.861
1,Friend,mismatch,0,1,0,1.015
1,Friend,match,1,1,1,0.788
1,Friend,match,1,0,0,0.754
1,Self,match,1,1,1,0.607
1,Friend,match,1,1,1,0.701
1,Stranger,match,1,1,1,0.749
1,Friend,match,1,0,0,0.977
1,Friend,mismatch,0,1,0,0.915
1,Stranger,mismatch,0,1,0,0.876
1,Self,match,1,1,1,0.637
1,Self,mismatch,0,1,0,0.729
1,Friend,mismatch,0,1,0,0.646
1,Stranger,mismatch,0,1,0,0.791
1,Self,mismatch,0,1,0,0.763
1,Self,match,1,1,1,0.878
1,Stranger,match,1,1,1,1.053
1,Self,mismatch,0,1,0,0.978
1,Friend,match,1,0,0,0.913
1,Self,match,1,1,1,0.587
1,Stranger,mismatch,0,1,0,0.864
1,Friend,mismatch,0,0,1,0.769
1,Self,mismatch,0,1,0,0.595
1,Stranger,mismatch,0,1,0,0.864
1,Self,match,1,1,1,0.525
1,Friend,match,1,1,1,0.739
1,Friend,mismatch,0,1,0,0.605
1,Stranger,match,1,1,1,0.682
1,Stranger,match,1,1,1,0.634
1,Friend,mismatch,0,1,0,0.802
1,Stranger,mismatch,0,1,0,0.713
1,Self,match,1,0,0,0.721
1,Stranger,mismatch,0,0,1,1.002
1,Friend,match,1,1,1,0.621
1,Stranger,match,1,0,0,0.676
1,Self,match,1,1,1,0.92
1,Friend,match,1,1,1,0.707
1,Self,mismatch,0,1,0,0.751
1,Friend,mismatch,0,1,0,0.838
1,Self,mismatch,0,1,0,1.094
1,Stranger,match,1,1,1,0.762
1,Stranger,match,1,0,0,0.985
1,Stranger,mismatch,0,1,0,0.745
1,Self,match,1,1,1,0.608
1,Stranger,match,1,1,1,0.844
1,Friend,match,1,1,1,0.74
1,Stranger,mismatch,0,1,0,0.895
1,Self,match,1,1,1,0.567
1,Friend,match,1,1,1,0.948
1,Self,mismatch,0,1,0,0.78
1,Friend,mismatch,0,1,0,0.96
1,Self,mismatch,0,1,0,1.095
1,Friend,mismatch,0,0,1,1.099
1,Self,match,1,1,1,0.723
1,Stranger,mismatch,0,1,0,0.645
1,Friend,match,1,0,0,0.742
1,Stranger,match,1,1,1,0.689
1,Friend,match,1,1,1,0.863
1,Self,match,1,1,1,0.733
1,Stranger,mismatch,0,1,0,0.952
1,Friend,mismatch,0,1,0,0.93
1,Self,mismatch,0,1,0,0.971
1,Stranger,match,1,1,1,0.662
1,Friend,mismatch,0,1,0,0.857
1,Stranger,match,1,1,1,0.866
1,Stranger,mismatch,0,1,0,0.647
1,Self,mismatch,0,1,0,0.903
1,Friend,match,1,1,1,0.832
1,Self,mismatch,0,0,1,0.734
1,Friend,match,1,0,0,0.558
1,Self,match,1,1,1,0.65
1,Friend,mismatch,0,1,0,0.75
1,Stranger,match,1,1,1,0.955
1,Self,match,1,0,0,0.555
1,Friend,mismatch,0,1,0,1.05
1,Friend,match,1,1,1,0.917
1,Self,mismatch,0,1,0,0.865
1,Stranger,match,1,0,0,0.838
1,Friend,mismatch,0,0,1,0.758
1,Friend,mismatch,0,1,0,0.969
1,Stranger,match,1,0,0,0.692
1,Stranger,mismatch,0,1,0,0.851
1,Friend,match,1,1,1,0.956
1,Self,match,1,0,0,0.566
1,Self,match,1,1,1,0.615
1,Stranger,mismatch,0,1,0,0.633
1,Stranger,mismatch,0,1,0,0.648
1,Stranger,match,1,1,1,0.729
1,Friend,match,1,0,0,0.75
1,Friend,match,1,1,1,0.731
1,Friend,mismatch,0,1,0,0.818
1,Stranger,mismatch,0,1,0,0.996
1,Stranger,match,1,1,1,0.664
1,Friend,mismatch,0,1,0,0.693
1,Self,mismatch,0,1,0,0.824
1,Self,match,1,1,1,0.856
1,Friend,mismatch,0,1,0,0.988
1,Self,match,1,1,1,0.721
1,Stranger,match,1,0,0,1.016
1,Stranger,match,1,1,1,0.553
1,Self,match,1,1,1,0.424
1,Stranger,mismatch,0,1,0,0.615
1,Stranger,mismatch,0,0,1,0.959
1,Friend,mismatch,0,1,0,0.82
1,Friend,match,1,0,0,0.931
1,Self,mismatch,0,1,0,1.088
1,Friend,match,1,1,1,0.823
1,Stranger,match,1,1,1,1.078
1,Friend,match,1,0,0,0.787
1,Self,match,1,1,1,0.553
1,Friend,mismatch,0,1,0,0.902
1,Stranger,mismatch,0,0,1,0.832
1,Friend,mismatch,0,1,0,0.656
1,Self,mismatch,0,0,1,0.573
1,Stranger,mismatch,0,1,0,0.808
1,Self,mismatch,0,1,0,1.031
1,Friend,match,1,1,1,1.018
1,Friend,match,1,1,1,0.915
1,Friend,mismatch,0,1,0,0.823
1,Self,match,1,1,1,0.445
1,Stranger,match,1,0,0,0.662
1,Friend,match,1,1,1,0.609
1,Self,mismatch,0,1,0,0.827
1,Self,mismatch,0,1,0,0.844
1,Friend,mismatch,0,1,0,0.777
1,Stranger,mismatch,0,1,0,0.836
1,Self,match,1,1,1,0.494
1,Friend,match,1,0,0,0.714
1,Self,match,1,1,1,0.666
1,Stranger,mismatch,0,1,0,0.528
1,Self,mismatch,0,1,0,0.806
1,Self,mismatch,0,1,0,0.64
1,Stranger,match,1,1,1,0.703
1,Stranger,match,1,0,0,0.601
1,Friend,mismatch,0,0,1,0.706
1,Self,match,1,1,1,0.735
1,Friend,mismatch,0,1,0,1.001
1,Friend,match,1,1,1,0.774
1,Stranger,mismatch,0,1,0,0.77
1,Self,match,1,1,1,0.761
1,Friend,match,1,1,1,0.824
1,Stranger,mismatch,0,1,0,0.658
1,Stranger,mismatch,0,1,0,0.836
1,Friend,mismatch,0,1,0,0.794
1,Self,mismatch,0,1,0,0.766
1,Self,match,1,1,1,0.564
1,Friend,mismatch,0,1,0,0.558
1,Stranger,match,1,1,1,0.753
1,Stranger,match,1,0,0,0.695
1,Friend,match,1,1,1,0.607
1,Self,mismatch,0,1,0,0.669
1,Stranger,match,1,1,1,0.902
1,Self,match,1,0,0,0.742
1,Stranger,match,1,1,1,0.823
1,Friend,match,1,1,1,0.6
1,Self,mismatch,0,1,0,0.676
1,Self,match,1,1,1,0.622
1,Friend,match,1,0,0,0.685
1,Friend,mismatch,0,1,0,1.091
1,Friend,mismatch,0,0,1,0.663
1,Self,mismatch,0,1,0,0.87
1,Stranger,mismatch,0,0,1,1.094
1,Stranger,match,1,0,0,0.746
1,Stranger,mismatch,0,1,0,0.877
1,Self,match,1,0,0,0.647
1,Self,match,1,1,1,0.67
1,Self,mismatch,0,1,0,0.592
1,Self,mismatch,0,1,0,0.773
1,Stranger,mismatch,0,0,1,0.767
1,Stranger,match,1,1,1,0.937
1,Friend,match,1,0,0,0.878
1,Friend,mismatch,0,1,0,0.81
1,Friend,mismatch,0,1,0,0.937
1,Self,match,1,1,1,0.853
1,Friend,match,1,1,1,1
1,Stranger,mismatch,0,1,0,0.742
1,Self,mismatch,0,0,1,0.526
1,Self,match,1,1,1,0.533
1,Friend,mismatch,0,1,0,0.639
1,Friend,match,1,0,0,0.702
1,Friend,mismatch,0,1,0,1.097
1,Stranger,mismatch,0,1,0,0.9
1,Self,mismatch,0,1,0,0.832
1,Stranger,match,1,1,1,0.713
1,Stranger,match,1,1,1,0.934
1,Self,match,1,1,1,0.99
1,Stranger,mismatch,0,1,0,0.584
1,Friend,match,1,1,1,0.535
1,Stranger,match,1,1,1,0.99
1,Self,mismatch,0,1,0,0.799
1,Self,match,1,1,1,0.736
1,Stranger,mismatch,0,1,0,0.66
1,Friend,match,1,1,1,0.845
1,Friend,mismatch,0,1,0,0.735
1,Self,mismatch,0,0,1,0.637
1,Friend,mismatch,0,1,0,0.587
1,Stranger,match,1,0,0,0.647
1,Self,mismatch,0,1,0,0.713
1,Stranger,match,1,1,1,0.87
1,Self,mismatch,0,1,0,0.772
1,Stranger,match,1,0,0,0.821
1,Friend,mismatch,0,1,0,0.78
1,Self,match,1,1,1,0.967
1,Friend,match,1,1,1,0.756
1,Stranger,mismatch,0,1,0,0.569
1,Stranger,mismatch,0,1,0,0.709
1,Friend,mismatch,0,0,1,0.802
1,Friend,match,1,1,1,0.988
1,Self,match,1,1,1,0.94
1,Friend,match,1,1,1,0.978
1,Self,match,1,1,1,0.963
1,Friend,mismatch,0,1,0,0.772
1,Friend,match,1,0,0,1.062
1,Self,mismatch,0,1,0,1.033
1,Stranger,mismatch,0,1,0,1.008
1,Stranger,match,1,1,1,0.66
1,Friend,mismatch,0,1,0,0.843
1,Self,mismatch,0,0,1,0.668
1,Self,match,1,0,0,0.575
1,Stranger,mismatch,0,1,0,0.827
1,Friend,match,1,1,1,0.815
1,Self,mismatch,0,1,0,0.809
1,Stranger,mismatch,0,1,0,0.727
1,Self,match,1,1,1,0.551
1,Stranger,match,1,0,0,0.741
1,Friend,mismatch,0,1,0,0.995
1,Stranger,match,1,1,1,0.906
1,Stranger,mismatch,0,1,0,0.748
1,Friend,mismatch,0,0,1,0.873
1,Self,match,1,1,1,0.652
1,Friend,match,1,0,0,0.506
1,Stranger,match,1,1,1,0.497
1,Stranger,mismatch,0,0,1,0.672
1,Friend,mismatch,0,1,0,0.723
1,Stranger,match,1,0,0,0.703
1,Friend,match,1,0,0,0.446
1,Stranger,mismatch,0,0,1,0.459
1,Self,mismatch,0,1,0,0.597
1,Friend,match,1,0,0,0.787
1,Friend,mismatch,0,0,1,0.433
1,Self,mismatch,0,0,1,0.727
1,Self,match,1,1,1,0.752
1,Friend,match,1,0,0,0.774
1,Self,mismatch,0,1,0,1.068
1,Friend,match,1,1,1,0.828
1,Stranger,match,1,1,1,0.749
1,Friend,mismatch,0,1,0,0.713
1,Stranger,match,1,1,1,0.669
1,Stranger,mismatch,0,1,0,0.816
1,Stranger,mismatch,0,0,1,0.729
1,Friend,mismatch,0,1,0,1.021
1,Self,mismatch,0,1,0,0.687
1,Self,mismatch,0,1,0,0.887
1,Stranger,match,1,1,1,0.67
1,Self,mismatch,0,1,0,0.602
1,Stranger,match,1,1,1,0.885
1,Friend,match,1,0,0,0.663
1,Friend,mismatch,0,1,0,0.919
1,Stranger,mismatch,0,1,0,0.992
1,Self,match,1,1,1,0.572
1,Stranger,mismatch,0,1,0,0.654
