"","Subject","Matching","Identity","ShapeLoc","RT_ms","RT_sec","ACC"
"6766",30,"Nonmatching","Self","Bottom",434,0.434,0
"6767",30,"Nonmatching","Self","Bottom",967,0.967,1
"6768",30,"Nonmatching","Self","Bottom",567,0.567,1
"6769",30,"Nonmatching","Self","Bottom",550,0.55,1
"6770",30,"Nonmatching","Self","Bottom",750,0.75,1
"6771",30,"Nonmatching","Self","Bottom",667,0.667,1
"6772",30,"Nonmatching","Self","Bottom",750,0.75,1
"6773",30,"Nonmatching","Self","Top",600,0.6,1
"6774",30,"Nonmatching","Self","Top",734,0.734,1
"6775",30,"Nonmatching","Self","Top",683,0.683,1
"6776",30,"Nonmatching","Self","Top",817,0.817,1
"6777",30,"Nonmatching","Self","Top",917,0.917,1
"6778",30,"Nonmatching","Self","Top",717,0.717,1
"6779",30,"Nonmatching","Self","Top",434,0.434,0
"6780",30,"Nonmatching","Self","Top",700,0.7,1
"6781",30,"Nonmatching","Self","Top",534,0.534,1
"6782",30,"Nonmatching","Self","Top",584,0.584,1
"6783",30,"Nonmatching","Self","Top",550,0.55,1
"6784",30,"Nonmatching","Self","Top",600,0.6,1
"6785",30,"Nonmatching","Self","Top",684,0.684,1
"6786",30,"Nonmatching","Self","Top",484,0.484,1
"6787",30,"Nonmatching","Self","Top",567,0.567,0
"6788",30,"Nonmatching","Self","Top",534,0.534,1
"6789",30,"Nonmatching","Self","Top",550,0.55,1
"6790",30,"Nonmatching","Self","Top",783,0.783,1
"6791",30,"Nonmatching","Partner","Bottom",667,0.667,1
"6792",30,"Nonmatching","Partner","Bottom",484,0.484,0
"6793",30,"Nonmatching","Partner","Bottom",734,0.734,0
"6794",30,"Nonmatching","Partner","Bottom",484,0.484,1
"6795",30,"Nonmatching","Partner","Bottom",1083,1.083,1
"6796",30,"Nonmatching","Partner","Bottom",850,0.85,0
"6797",30,"Nonmatching","Partner","Bottom",634,0.634,1
"6798",30,"Nonmatching","Partner","Bottom",733,0.733,1
"6799",30,"Nonmatching","Partner","Bottom",734,0.734,1
"6800",30,"Nonmatching","Partner","Bottom",700,0.7,1
"6801",30,"Nonmatching","Partner","Bottom",784,0.784,1
"6802",30,"Nonmatching","Partner","Bottom",550,0.55,1
"6803",30,"Nonmatching","Partner","Bottom",550,0.55,1
"6804",30,"Nonmatching","Partner","Bottom",600,0.6,1
"6805",30,"Nonmatching","Partner","Bottom",617,0.617,0
"6806",30,"Nonmatching","Partner","Bottom",500,0.5,0
"6807",30,"Nonmatching","Partner","Bottom",634,0.634,0
"6808",30,"Nonmatching","Partner","Bottom",650,0.65,1
"6809",30,"Nonmatching","Partner","Bottom",567,0.567,1
"6810",30,"Nonmatching","Partner","Bottom",484,0.484,0
"6811",30,"Nonmatching","Partner","Top",767,0.767,1
"6812",30,"Nonmatching","Partner","Top",600,0.6,0
"6813",30,"Nonmatching","Partner","Top",884,0.884,1
"6814",30,"Nonmatching","Partner","Top",650,0.65,0
"6815",30,"Nonmatching","Partner","Top",600,0.6,1
"6816",30,"Nonmatching","Partner","Top",683,0.683,1
"6817",30,"Nonmatching","Partner","Top",667,0.667,1
"6818",30,"Nonmatching","Partner","Top",683,0.683,1
"6819",30,"Nonmatching","Partner","Top",734,0.734,1
"6820",30,"Nonmatching","Partner","Top",567,0.567,1
"6821",30,"Nonmatching","Partner","Top",634,0.634,1
"6822",30,"Nonmatching","Partner","Top",717,0.717,1
"6823",30,"Nonmatching","Partner","Top",500,0.5,0
"6824",30,"Nonmatching","Partner","Top",500,0.5,1
"6825",30,"Nonmatching","Partner","Top",634,0.634,1
"6826",30,"Nonmatching","Partner","Top",467,0.467,0
"6827",30,"Nonmatching","Partner","Top",534,0.534,1
"6828",30,"Nonmatching","Partner","Top",617,0.617,0
"6829",30,"Nonmatching","Partner","Top",367,0.367,0
"6830",30,"Nonmatching","Partner","Top",433,0.433,0
"6831",30,"Nonmatching","Stranger","Bottom",717,0.717,1
"6832",30,"Nonmatching","Stranger","Bottom",717,0.717,1
"6833",30,"Nonmatching","Stranger","Bottom",634,0.634,1
"6834",30,"Nonmatching","Stranger","Bottom",384,0.384,0
"6835",30,"Nonmatching","Stranger","Bottom",350,0.35,0
"6836",30,"Nonmatching","Stranger","Bottom",650,0.65,1
"6837",30,"Nonmatching","Stranger","Bottom",634,0.634,1
"6838",30,"Nonmatching","Stranger","Bottom",634,0.634,1
"6839",30,"Nonmatching","Stranger","Bottom",700,0.7,1
"6840",30,"Nonmatching","Stranger","Bottom",650,0.65,1
"6841",30,"Nonmatching","Stranger","Bottom",617,0.617,1
"6842",30,"Nonmatching","Stranger","Bottom",534,0.534,0
"6843",30,"Nonmatching","Stranger","Bottom",467,0.467,1
"6844",30,"Nonmatching","Stranger","Bottom",484,0.484,1
"6845",30,"Nonmatching","Stranger","Bottom",400,0.4,0
"6846",30,"Nonmatching","Stranger","Bottom",550,0.55,1
"6847",30,"Nonmatching","Stranger","Bottom",450,0.45,0
"6848",30,"Nonmatching","Stranger","Bottom",617,0.617,1
"6849",30,"Nonmatching","Stranger","Bottom",434,0.434,0
"6850",30,"Nonmatching","Stranger","Bottom",484,0.484,0
"6851",30,"Nonmatching","Stranger","Top",550,0.55,1
"6852",30,"Nonmatching","Stranger","Top",500,0.5,1
"6853",30,"Nonmatching","Stranger","Top",584,0.584,1
"6854",30,"Nonmatching","Stranger","Top",400,0.4,0
"6855",30,"Nonmatching","Stranger","Top",633,0.633,1
"6856",30,"Nonmatching","Stranger","Top",433,0.433,0
"6857",30,"Nonmatching","Stranger","Top",617,0.617,1
"6858",30,"Nonmatching","Stranger","Top",650,0.65,1
"6859",30,"Nonmatching","Stranger","Top",484,0.484,0
"6860",30,"Nonmatching","Stranger","Top",550,0.55,1
"6861",30,"Nonmatching","Stranger","Top",417,0.417,0
"6862",30,"Nonmatching","Stranger","Top",584,0.584,0
"6863",30,"Nonmatching","Stranger","Top",517,0.517,1
"6864",30,"Nonmatching","Stranger","Top",484,0.484,1
"6865",30,"Nonmatching","Stranger","Top",684,0.684,1
"6866",30,"Nonmatching","Stranger","Top",584,0.584,1
"6867",30,"Nonmatching","Stranger","Top",450,0.45,0
"6868",30,"Nonmatching","Stranger","Top",600,0.6,1
"6869",30,"Nonmatching","Stranger","Top",517,0.517,1
"6870",31,"Matching","Self","Bottom",684,0.684,1
"6871",31,"Matching","Self","Bottom",367,0.367,1
"6872",31,"Matching","Self","Bottom",367,0.367,1
"6873",31,"Matching","Self","Bottom",650,0.65,0
"6874",31,"Matching","Self","Bottom",683,0.683,1
"6875",31,"Matching","Self","Bottom",433,0.433,1
"6876",31,"Matching","Self","Bottom",550,0.55,1
"6877",31,"Matching","Self","Bottom",650,0.65,1
"6878",31,"Matching","Self","Bottom",684,0.684,1
"6879",31,"Matching","Self","Bottom",584,0.584,1
"6880",31,"Matching","Self","Bottom",417,0.417,1
"6881",31,"Matching","Self","Bottom",434,0.434,1
"6882",31,"Matching","Self","Bottom",667,0.667,1
"6883",31,"Matching","Self","Bottom",584,0.584,1
"6884",31,"Matching","Self","Bottom",667,0.667,0
"6885",31,"Matching","Self","Bottom",584,0.584,1
"6886",31,"Matching","Self","Bottom",634,0.634,1
"6887",31,"Matching","Self","Bottom",584,0.584,0
"6888",31,"Matching","Self","Bottom",634,0.634,1
"6889",31,"Matching","Self","Bottom",700,0.7,1
"6890",31,"Matching","Self","Top",434,0.434,1
"6891",31,"Matching","Self","Top",434,0.434,1
"6892",31,"Matching","Self","Top",700,0.7,1
"6893",31,"Matching","Self","Top",517,0.517,1
"6894",31,"Matching","Self","Top",333,0.333,1
"6895",31,"Matching","Self","Top",650,0.65,0
"6896",31,"Matching","Self","Top",400,0.4,1
"6897",31,"Matching","Self","Top",600,0.6,1
"6898",31,"Matching","Self","Top",534,0.534,1
"6899",31,"Matching","Self","Top",550,0.55,1
"6900",31,"Matching","Self","Top",634,0.634,1
"6901",31,"Matching","Self","Top",750,0.75,1
"6902",31,"Matching","Self","Top",533,0.533,1
"6903",31,"Matching","Self","Top",417,0.417,1
"6904",31,"Matching","Self","Top",667,0.667,1
"6905",31,"Matching","Self","Top",484,0.484,1
"6906",31,"Matching","Self","Top",650,0.65,0
"6907",31,"Matching","Self","Top",734,0.734,1
"6908",31,"Matching","Partner","Bottom",684,0.684,1
"6909",31,"Matching","Partner","Bottom",817,0.817,0
"6910",31,"Matching","Partner","Bottom",900,0.9,1
"6911",31,"Matching","Partner","Bottom",1367,1.367,1
"6912",31,"Matching","Partner","Bottom",667,0.667,1
"6913",31,"Matching","Partner","Bottom",550,0.55,1
"6914",31,"Matching","Partner","Bottom",550,0.55,1
"6915",31,"Matching","Partner","Bottom",867,0.867,1
"6916",31,"Matching","Partner","Bottom",633,0.633,1
"6917",31,"Matching","Partner","Bottom",600,0.6,1
"6918",31,"Matching","Partner","Bottom",667,0.667,1
"6919",31,"Matching","Partner","Bottom",1317,1.317,1
"6920",31,"Matching","Partner","Bottom",650,0.65,1
"6921",31,"Matching","Partner","Bottom",1234,1.234,1
"6922",31,"Matching","Partner","Bottom",1150,1.15,1
"6923",31,"Matching","Partner","Bottom",600,0.6,1
"6924",31,"Matching","Partner","Top",717,0.717,1
"6925",31,"Matching","Partner","Top",467,0.467,1
"6926",31,"Matching","Partner","Top",1400,1.4,1
"6927",31,"Matching","Partner","Top",434,0.434,1
"6928",31,"Matching","Partner","Top",850,0.85,1
"6929",31,"Matching","Partner","Top",784,0.784,1
"6930",31,"Matching","Partner","Top",1034,1.034,1
"6931",31,"Matching","Partner","Top",1017,1.017,1
"6932",31,"Matching","Partner","Top",883,0.883,1
"6933",31,"Matching","Partner","Top",534,0.534,0
"6934",31,"Matching","Partner","Top",1417,1.417,1
"6935",31,"Matching","Partner","Top",917,0.917,1
"6936",31,"Matching","Partner","Top",1200,1.2,1
"6937",31,"Matching","Partner","Top",667,0.667,1
"6938",31,"Matching","Partner","Top",667,0.667,1
"6939",31,"Matching","Partner","Top",667,0.667,1
"6940",31,"Matching","Stranger","Bottom",384,0.384,1
"6941",31,"Matching","Stranger","Bottom",684,0.684,0
"6942",31,"Matching","Stranger","Bottom",400,0.4,0
"6943",31,"Matching","Stranger","Bottom",750,0.75,1
"6944",31,"Matching","Stranger","Bottom",617,0.617,1
"6945",31,"Matching","Stranger","Bottom",684,0.684,0
"6946",31,"Matching","Stranger","Bottom",584,0.584,0
"6947",31,"Matching","Stranger","Bottom",584,0.584,1
"6948",31,"Matching","Stranger","Bottom",1200,1.2,1
"6949",31,"Matching","Stranger","Bottom",450,0.45,1
"6950",31,"Matching","Stranger","Bottom",734,0.734,1
"6951",31,"Matching","Stranger","Bottom",867,0.867,1
"6952",31,"Matching","Stranger","Bottom",917,0.917,1
"6953",31,"Matching","Stranger","Bottom",617,0.617,1
"6954",31,"Matching","Stranger","Bottom",750,0.75,1
"6955",31,"Matching","Stranger","Bottom",684,0.684,1
"6956",31,"Matching","Stranger","Bottom",550,0.55,1
"6957",31,"Matching","Stranger","Bottom",617,0.617,1
"6958",31,"Matching","Stranger","Top",634,0.634,0
"6959",31,"Matching","Stranger","Top",317,0.317,1
"6960",31,"Matching","Stranger","Top",417,0.417,0
"6961",31,"Matching","Stranger","Top",584,0.584,1
"6962",31,"Matching","Stranger","Top",567,0.567,0
"6963",31,"Matching","Stranger","Top",1383,1.383,0
"6964",31,"Matching","Stranger","Top",817,0.817,1
"6965",31,"Matching","Stranger","Top",934,0.934,1
"6966",31,"Matching","Stranger","Top",600,0.6,1
"6967",31,"Matching","Stranger","Top",367,0.367,1
"6968",31,"Matching","Stranger","Top",817,0.817,1
"6969",31,"Matching","Stranger","Top",1000,1,0
"6970",31,"Matching","Stranger","Top",734,0.734,1
"6971",31,"Matching","Stranger","Top",534,0.534,0
"6972",31,"Matching","Stranger","Top",717,0.717,1
"6973",31,"Matching","Stranger","Top",650,0.65,1
"6974",31,"Matching","Stranger","Top",717,0.717,1
"6975",31,"Matching","Stranger","Top",500,0.5,1
"6976",31,"Matching","Stranger","Top",734,0.734,1
"6977",31,"Nonmatching","Self","Bottom",417,0.417,0
"6978",31,"Nonmatching","Self","Bottom",650,0.65,1
"6979",31,"Nonmatching","Self","Bottom",717,0.717,1
"6980",31,"Nonmatching","Self","Bottom",384,0.384,0
"6981",31,"Nonmatching","Self","Bottom",1050,1.05,1
"6982",31,"Nonmatching","Self","Bottom",1450,1.45,1
"6983",31,"Nonmatching","Self","Bottom",767,0.767,1
"6984",31,"Nonmatching","Self","Bottom",650,0.65,1
"6985",31,"Nonmatching","Self","Bottom",650,0.65,1
"6986",31,"Nonmatching","Self","Bottom",683,0.683,1
"6987",31,"Nonmatching","Self","Bottom",550,0.55,0
"6988",31,"Nonmatching","Self","Bottom",484,0.484,1
"6989",31,"Nonmatching","Self","Bottom",750,0.75,1
"6990",31,"Nonmatching","Self","Bottom",967,0.967,1
"6991",31,"Nonmatching","Self","Bottom",567,0.567,1
"6992",31,"Nonmatching","Self","Bottom",550,0.55,1
"6993",31,"Nonmatching","Self","Bottom",683,0.683,1
"6994",31,"Nonmatching","Self","Bottom",550,0.55,1
"6995",31,"Nonmatching","Self","Bottom",434,0.434,0
"6996",31,"Nonmatching","Self","Bottom",1167,1.167,1
"6997",31,"Nonmatching","Self","Top",750,0.75,1
"6998",31,"Nonmatching","Self","Top",317,0.317,0
"6999",31,"Nonmatching","Self","Top",800,0.8,1
"7000",31,"Nonmatching","Self","Top",984,0.984,1
"7001",31,"Nonmatching","Self","Top",400,0.4,0
"7002",31,"Nonmatching","Self","Top",550,0.55,1
"7003",31,"Nonmatching","Self","Top",684,0.684,1
"7004",31,"Nonmatching","Self","Top",717,0.717,1
"7005",31,"Nonmatching","Self","Top",1250,1.25,1
"7006",31,"Nonmatching","Self","Top",533,0.533,1
"7007",31,"Nonmatching","Self","Top",567,0.567,1
"7008",31,"Nonmatching","Self","Top",917,0.917,1
"7009",31,"Nonmatching","Self","Top",650,0.65,1
"7010",31,"Nonmatching","Self","Top",884,0.884,1
"7011",31,"Nonmatching","Self","Top",634,0.634,1
"7012",31,"Nonmatching","Self","Top",700,0.7,1
"7013",31,"Nonmatching","Self","Top",717,0.717,1
"7014",31,"Nonmatching","Self","Top",550,0.55,0
"7015",31,"Nonmatching","Self","Top",767,0.767,1
"7016",31,"Nonmatching","Self","Top",600,0.6,1
"7017",31,"Nonmatching","Partner","Bottom",567,0.567,0
"7018",31,"Nonmatching","Partner","Bottom",634,0.634,1
"7019",31,"Nonmatching","Partner","Bottom",734,0.734,1
"7020",31,"Nonmatching","Partner","Bottom",1384,1.384,1
"7021",31,"Nonmatching","Partner","Bottom",784,0.784,0
"7022",31,"Nonmatching","Partner","Bottom",550,0.55,0
"7023",31,"Nonmatching","Partner","Bottom",633,0.633,1
"7024",31,"Nonmatching","Partner","Bottom",634,0.634,1
"7025",31,"Nonmatching","Partner","Bottom",567,0.567,0
"7026",31,"Nonmatching","Partner","Bottom",634,0.634,1
"7027",31,"Nonmatching","Partner","Bottom",584,0.584,0
"7028",31,"Nonmatching","Partner","Bottom",1000,1,1
"7029",31,"Nonmatching","Partner","Bottom",917,0.917,1
"7030",31,"Nonmatching","Partner","Bottom",767,0.767,1
"7031",31,"Nonmatching","Partner","Bottom",767,0.767,1
"7032",31,"Nonmatching","Partner","Bottom",600,0.6,1
"7033",31,"Nonmatching","Partner","Bottom",867,0.867,1
"7034",31,"Nonmatching","Partner","Bottom",934,0.934,1
"7035",31,"Nonmatching","Partner","Bottom",1067,1.067,1
"7036",31,"Nonmatching","Partner","Bottom",1167,1.167,1
"7037",31,"Nonmatching","Partner","Top",367,0.367,0
"7038",31,"Nonmatching","Partner","Top",350,0.35,0
"7039",31,"Nonmatching","Partner","Top",1033,1.033,1
"7040",31,"Nonmatching","Partner","Top",1234,1.234,1
"7041",31,"Nonmatching","Partner","Top",567,0.567,0
"7042",31,"Nonmatching","Partner","Top",884,0.884,1
"7043",31,"Nonmatching","Partner","Top",534,0.534,0
"7044",31,"Nonmatching","Partner","Top",684,0.684,0
"7045",31,"Nonmatching","Partner","Top",1034,1.034,1
"7046",31,"Nonmatching","Partner","Top",584,0.584,1
"7047",31,"Nonmatching","Partner","Top",484,0.484,0
"7048",31,"Nonmatching","Partner","Top",634,0.634,1
"7049",31,"Nonmatching","Partner","Top",550,0.55,1
"7050",31,"Nonmatching","Partner","Top",1050,1.05,1
"7051",31,"Nonmatching","Partner","Top",884,0.884,1
"7052",31,"Nonmatching","Partner","Top",884,0.884,1
"7053",31,"Nonmatching","Partner","Top",900,0.9,1
"7054",31,"Nonmatching","Partner","Top",900,0.9,1
"7055",31,"Nonmatching","Partner","Top",1033,1.033,1
"7056",31,"Nonmatching","Partner","Top",1067,1.067,1
"7057",31,"Nonmatching","Stranger","Bottom",667,0.667,1
"7058",31,"Nonmatching","Stranger","Bottom",834,0.834,1
"7059",31,"Nonmatching","Stranger","Bottom",484,0.484,0
"7060",31,"Nonmatching","Stranger","Bottom",734,0.734,1
"7061",31,"Nonmatching","Stranger","Bottom",450,0.45,0
"7062",31,"Nonmatching","Stranger","Bottom",500,0.5,0
"7063",31,"Nonmatching","Stranger","Bottom",484,0.484,0
"7064",31,"Nonmatching","Stranger","Bottom",584,0.584,0
"7065",31,"Nonmatching","Stranger","Bottom",717,0.717,1
"7066",31,"Nonmatching","Stranger","Bottom",534,0.534,0
"7067",31,"Nonmatching","Stranger","Bottom",650,0.65,1
"7068",31,"Nonmatching","Stranger","Bottom",584,0.584,1
"7069",31,"Nonmatching","Stranger","Bottom",834,0.834,1
"7070",31,"Nonmatching","Stranger","Bottom",617,0.617,1
"7071",31,"Nonmatching","Stranger","Bottom",884,0.884,0
"7072",31,"Nonmatching","Stranger","Bottom",784,0.784,1
"7073",31,"Nonmatching","Stranger","Bottom",1200,1.2,1
"7074",31,"Nonmatching","Stranger","Bottom",617,0.617,1
"7075",31,"Nonmatching","Stranger","Bottom",417,0.417,0
"7076",31,"Nonmatching","Stranger","Bottom",833,0.833,1
"7077",31,"Nonmatching","Stranger","Top",834,0.834,1
"7078",31,"Nonmatching","Stranger","Top",667,0.667,1
"7079",31,"Nonmatching","Stranger","Top",617,0.617,1
"7080",31,"Nonmatching","Stranger","Top",950,0.95,1
"7081",31,"Nonmatching","Stranger","Top",534,0.534,1
"7082",31,"Nonmatching","Stranger","Top",800,0.8,1
"7083",31,"Nonmatching","Stranger","Top",1084,1.084,1
"7084",31,"Nonmatching","Stranger","Top",617,0.617,1
"7085",31,"Nonmatching","Stranger","Top",750,0.75,1
"7086",31,"Nonmatching","Stranger","Top",1367,1.367,1
"7087",31,"Nonmatching","Stranger","Top",584,0.584,0
"7088",31,"Nonmatching","Stranger","Top",467,0.467,0
"7089",31,"Nonmatching","Stranger","Top",1000,1,1
"7090",31,"Nonmatching","Stranger","Top",650,0.65,1
"7091",31,"Nonmatching","Stranger","Top",750,0.75,1
"7092",31,"Nonmatching","Stranger","Top",700,0.7,1
"7093",31,"Nonmatching","Stranger","Top",617,0.617,1
"7094",31,"Nonmatching","Stranger","Top",734,0.734,1
"7095",31,"Nonmatching","Stranger","Top",1067,1.067,1
"7096",31,"Nonmatching","Stranger","Top",600,0.6,1
"7097",32,"Matching","Self","Bottom",450,0.45,0
"7098",32,"Matching","Self","Bottom",683,0.683,1
"7099",32,"Matching","Self","Bottom",550,0.55,1
"7100",32,"Matching","Self","Bottom",650,0.65,1
"7101",32,"Matching","Self","Bottom",650,0.65,1
"7102",32,"Matching","Self","Bottom",700,0.7,1
"7103",32,"Matching","Self","Bottom",567,0.567,1
"7104",32,"Matching","Self","Bottom",633,0.633,1
"7105",32,"Matching","Self","Bottom",667,0.667,1
"7106",32,"Matching","Self","Bottom",717,0.717,1
"7107",32,"Matching","Self","Bottom",567,0.567,1
"7108",32,"Matching","Self","Bottom",633,0.633,1
"7109",32,"Matching","Self","Bottom",434,0.434,1
"7110",32,"Matching","Self","Bottom",467,0.467,1
"7111",32,"Matching","Self","Bottom",683,0.683,1
"7112",32,"Matching","Self","Bottom",517,0.517,1
"7113",32,"Matching","Self","Bottom",567,0.567,1
"7114",32,"Matching","Self","Bottom",433,0.433,1
"7115",32,"Matching","Self","Bottom",634,0.634,1
"7116",32,"Matching","Self","Bottom",584,0.584,1
"7117",32,"Matching","Self","Top",517,0.517,0
"7118",32,"Matching","Self","Top",700,0.7,1
"7119",32,"Matching","Self","Top",617,0.617,1
"7120",32,"Matching","Self","Top",617,0.617,0
"7121",32,"Matching","Self","Top",583,0.583,1
"7122",32,"Matching","Self","Top",650,0.65,1
"7123",32,"Matching","Self","Top",600,0.6,1
"7124",32,"Matching","Self","Top",550,0.55,1
"7125",32,"Matching","Self","Top",617,0.617,1
"7126",32,"Matching","Self","Top",517,0.517,1
"7127",32,"Matching","Self","Top",617,0.617,1
"7128",32,"Matching","Self","Top",517,0.517,1
"7129",32,"Matching","Self","Top",400,0.4,0
"7130",32,"Matching","Self","Top",550,0.55,1
"7131",32,"Matching","Self","Top",567,0.567,1
"7132",32,"Matching","Self","Top",617,0.617,1
"7133",32,"Matching","Self","Top",700,0.7,1
"7134",32,"Matching","Self","Top",634,0.634,1
"7135",32,"Matching","Self","Top",667,0.667,1
"7136",32,"Matching","Self","Top",550,0.55,1
"7137",32,"Matching","Partner","Bottom",884,0.884,1
"7138",32,"Matching","Partner","Bottom",1134,1.134,1
"7139",32,"Matching","Partner","Bottom",634,0.634,1
"7140",32,"Matching","Partner","Bottom",651,0.651,0
"7141",32,"Matching","Partner","Bottom",600,0.6,1
"7142",32,"Matching","Partner","Bottom",683,0.683,1
"7143",32,"Matching","Partner","Bottom",734,0.734,1
"7144",32,"Matching","Partner","Bottom",650,0.65,1
"7145",32,"Matching","Partner","Bottom",783,0.783,1
"7146",32,"Matching","Partner","Bottom",650,0.65,1
"7147",32,"Matching","Partner","Bottom",567,0.567,1
"7148",32,"Matching","Partner","Bottom",533,0.533,1
"7149",32,"Matching","Partner","Bottom",650,0.65,1
"7150",32,"Matching","Partner","Bottom",617,0.617,1
"7151",32,"Matching","Partner","Bottom",583,0.583,0
"7152",32,"Matching","Partner","Bottom",567,0.567,1
"7153",32,"Matching","Partner","Bottom",500,0.5,1
"7154",32,"Matching","Partner","Bottom",633,0.633,1
"7155",32,"Matching","Partner","Bottom",667,0.667,1
"7156",32,"Matching","Partner","Bottom",434,0.434,1
"7157",32,"Matching","Partner","Top",467,0.467,0
"7158",32,"Matching","Partner","Top",551,0.551,1
"7159",32,"Matching","Partner","Top",717,0.717,1
"7160",32,"Matching","Partner","Top",700,0.7,1
"7161",32,"Matching","Partner","Top",750,0.75,1
