"Subject","Block","Trial","Trial_type","Age","Gender","Handedness","Shape","Label","Matching","Origin_Identity","English_Identity","Standarlized_Identity","Response","RT_ms","RT_sec","ACC"
113,4,15,"ExpList",23,"Frau","rechts","circle.png","Fremder","Matching","Stranger","Stranger","Stranger",1,827,0.827,1
113,4,16,"ExpList",23,"Frau","rechts","triangle.png","Fremder","Nonmatching","Self","Self","Self",5,575,0.575,1
113,4,17,"ExpList",23,"Frau","rechts","triangle.png","Ich","Matching","Self","Self","Self",1,504,0.504,1
113,4,18,"ExpList",23,"Frau","rechts","circle.png","Fremder","Matching","Stranger","Stranger","Stranger",1,664,0.664,1
113,4,19,"ExpList",23,"Frau","rechts","circle.png","Fremder","Matching","Stranger","Stranger","Stranger",1,864,0.864,1
113,4,20,"ExpList",23,"Frau","rechts","triangle.png","Fremder","Nonmatching","Self","Self","Self",5,451,0.451,1
113,4,21,"ExpList",23,"Frau","rechts","triangle.png","Ich","Matching","Self","Self","Self",1,274,0.274,1
113,4,22,"ExpList",23,"Frau","rechts","triangle.png","Ich","Matching","Self","Self","Self",1,677,0.677,1
113,4,23,"ExpList",23,"Frau","rechts","circle.png","Fremder","Matching","Stranger","Stranger","Stranger",1,584,0.584,1
113,4,24,"ExpList",23,"Frau","rechts","circle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",5,530,0.53,1
113,4,25,"ExpList",23,"Frau","rechts","circle.png","Fremder","Matching","Stranger","Stranger","Stranger",1,757,0.757,1
113,4,26,"ExpList",23,"Frau","rechts","triangle.png","Ich","Matching","Self","Self","Self",1,528,0.528,1
113,4,27,"ExpList",23,"Frau","rechts","circle.png","Fremder","Matching","Stranger","Stranger","Stranger",1,543,0.543,1
113,4,28,"ExpList",23,"Frau","rechts","circle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",5,463,0.463,1
113,4,29,"ExpList",23,"Frau","rechts","circle.png","Fremder","Matching","Stranger","Stranger","Stranger",1,429,0.429,1
113,4,30,"ExpList",23,"Frau","rechts","triangle.png","Ich","Matching","Self","Self","Self",1,296,0.296,1
113,4,31,"ExpList",23,"Frau","rechts","circle.png","Fremder","Matching","Stranger","Stranger","Stranger",1,592,0.592,1
113,4,32,"ExpList",23,"Frau","rechts","circle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",5,473,0.473,1
113,4,33,"ExpList",23,"Frau","rechts","circle.png","Fremder","Matching","Stranger","Stranger","Stranger",1,543,0.543,1
113,4,34,"ExpList",23,"Frau","rechts","triangle.png","Ich","Matching","Self","Self","Self",1,536,0.536,1
113,4,35,"ExpList",23,"Frau","rechts","triangle.png","Fremder","Nonmatching","Self","Self","Self",5,732,0.732,1
113,4,36,"ExpList",23,"Frau","rechts","triangle.png","Fremder","Nonmatching","Self","Self","Self",5,555,0.555,1
113,4,37,"ExpList",23,"Frau","rechts","circle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",1,411,0.411,0
113,4,38,"ExpList",23,"Frau","rechts","circle.png","Fremder","Matching","Stranger","Stranger","Stranger",1,670,0.67,1
113,4,39,"ExpList",23,"Frau","rechts","triangle.png","Fremder","Nonmatching","Self","Self","Self",5,523,0.523,1
113,4,40,"ExpList",23,"Frau","rechts","triangle.png","Fremder","Nonmatching","Self","Self","Self",5,565,0.565,1
113,4,41,"ExpList",23,"Frau","rechts","circle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",5,453,0.453,1
113,4,42,"ExpList",23,"Frau","rechts","circle.png","Fremder","Matching","Stranger","Stranger","Stranger",1,674,0.674,1
113,4,43,"ExpList",23,"Frau","rechts","triangle.png","Fremder","Nonmatching","Self","Self","Self",5,624,0.624,1
113,4,44,"ExpList",23,"Frau","rechts","triangle.png","Fremder","Nonmatching","Self","Self","Self",5,856,0.856,1
113,4,45,"ExpList",23,"Frau","rechts","circle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",5,569,0.569,1
113,4,46,"ExpList",23,"Frau","rechts","triangle.png","Ich","Matching","Self","Self","Self",1,484,0.484,1
113,4,47,"ExpList",23,"Frau","rechts","triangle.png","Fremder","Nonmatching","Self","Self","Self",5,531,0.531,1
113,4,48,"ExpList",23,"Frau","rechts","triangle.png","Ich","Matching","Self","Self","Self",1,497,0.497,1
113,4,49,"ExpList",23,"Frau","rechts","circle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",5,558,0.558,1
113,4,50,"ExpList",23,"Frau","rechts","circle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",5,635,0.635,1
113,4,51,"ExpList",23,"Frau","rechts","circle.png","Fremder","Matching","Stranger","Stranger","Stranger",1,607,0.607,1
113,4,52,"ExpList",23,"Frau","rechts","triangle.png","Ich","Matching","Self","Self","Self",1,571,0.571,1
113,4,53,"ExpList",23,"Frau","rechts","circle.png","Fremder","Matching","Stranger","Stranger","Stranger",1,557,0.557,1
113,4,54,"ExpList",23,"Frau","rechts","triangle.png","Fremder","Nonmatching","Self","Self","Self",5,674,0.674,1
113,4,55,"ExpList",23,"Frau","rechts","triangle.png","Ich","Matching","Self","Self","Self",1,339,0.339,1
113,4,56,"ExpList",23,"Frau","rechts","circle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",5,793,0.793,1
113,4,57,"ExpList",23,"Frau","rechts","circle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",5,443,0.443,1
113,4,58,"ExpList",23,"Frau","rechts","triangle.png","Ich","Matching","Self","Self","Self",1,305,0.305,1
113,4,59,"ExpList",23,"Frau","rechts","circle.png","Fremder","Matching","Stranger","Stranger","Stranger",1,608,0.608,1
113,4,60,"ExpList",23,"Frau","rechts","triangle.png","Ich","Matching","Self","Self","Self",5,575,0.575,0
113,5,1,"ExpList",23,"Frau","rechts","triangle.png","Fremder","Nonmatching","Self","Self","Self",5,838,0.838,1
113,5,2,"ExpList",23,"Frau","rechts","circle.png","Fremder","Matching","Stranger","Stranger","Stranger",1,592,0.592,1
113,5,3,"ExpList",23,"Frau","rechts","triangle.png","Ich","Matching","Self","Self","Self",1,457,0.457,1
113,5,4,"ExpList",23,"Frau","rechts","circle.png","Fremder","Matching","Stranger","Stranger","Stranger",1,599,0.599,1
113,5,5,"ExpList",23,"Frau","rechts","triangle.png","Fremder","Nonmatching","Self","Self","Self",5,604,0.604,1
113,5,6,"ExpList",23,"Frau","rechts","circle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",5,556,0.556,1
113,5,7,"ExpList",23,"Frau","rechts","triangle.png","Fremder","Nonmatching","Self","Self","Self",5,922,0.922,1
113,5,8,"ExpList",23,"Frau","rechts","triangle.png","Ich","Matching","Self","Self","Self",1,586,0.586,1
113,5,9,"ExpList",23,"Frau","rechts","circle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",5,541,0.541,1
113,5,10,"ExpList",23,"Frau","rechts","circle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",5,557,0.557,1
113,5,11,"ExpList",23,"Frau","rechts","triangle.png","Fremder","Nonmatching","Self","Self","Self",1,464,0.464,0
113,5,12,"ExpList",23,"Frau","rechts","triangle.png","Ich","Matching","Self","Self","Self",1,283,0.283,1
113,5,13,"ExpList",23,"Frau","rechts","circle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",5,648,0.648,1
113,5,14,"ExpList",23,"Frau","rechts","circle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",5,515,0.515,1
113,5,15,"ExpList",23,"Frau","rechts","triangle.png","Ich","Matching","Self","Self","Self",1,553,0.553,1
113,5,16,"ExpList",23,"Frau","rechts","circle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",5,370,0.37,1
113,5,17,"ExpList",23,"Frau","rechts","triangle.png","Fremder","Nonmatching","Self","Self","Self",5,798,0.798,1
113,5,18,"ExpList",23,"Frau","rechts","triangle.png","Ich","Matching","Self","Self","Self",1,596,0.596,1
113,5,19,"ExpList",23,"Frau","rechts","circle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",5,618,0.618,1
113,5,20,"ExpList",23,"Frau","rechts","circle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",5,360,0.36,1
113,5,21,"ExpList",23,"Frau","rechts","circle.png","Fremder","Matching","Stranger","Stranger","Stranger",1,681,0.681,1
113,5,22,"ExpList",23,"Frau","rechts","triangle.png","Ich","Matching","Self","Self","Self",1,582,0.582,1
113,5,23,"ExpList",23,"Frau","rechts","triangle.png","Ich","Matching","Self","Self","Self",1,432,0.432,1
113,5,24,"ExpList",23,"Frau","rechts","triangle.png","Fremder","Nonmatching","Self","Self","Self",5,470,0.47,1
113,5,25,"ExpList",23,"Frau","rechts","circle.png","Fremder","Matching","Stranger","Stranger","Stranger",1,594,0.594,1
113,5,26,"ExpList",23,"Frau","rechts","circle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",5,461,0.461,1
113,5,27,"ExpList",23,"Frau","rechts","circle.png","Fremder","Matching","Stranger","Stranger","Stranger",1,718,0.718,1
113,5,28,"ExpList",23,"Frau","rechts","triangle.png","Ich","Matching","Self","Self","Self",1,460,0.46,1
113,5,29,"ExpList",23,"Frau","rechts","triangle.png","Ich","Matching","Self","Self","Self",1,378,0.378,1
113,5,30,"ExpList",23,"Frau","rechts","triangle.png","Fremder","Nonmatching","Self","Self","Self",5,441,0.441,1
113,5,31,"ExpList",23,"Frau","rechts","circle.png","Fremder","Matching","Stranger","Stranger","Stranger",1,703,0.703,1
113,5,32,"ExpList",23,"Frau","rechts","circle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",5,385,0.385,1
113,5,33,"ExpList",23,"Frau","rechts","circle.png","Fremder","Matching","Stranger","Stranger","Stranger",1,582,0.582,1
113,5,34,"ExpList",23,"Frau","rechts","triangle.png","Fremder","Nonmatching","Self","Self","Self",5,495,0.495,1
113,5,35,"ExpList",23,"Frau","rechts","circle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",5,510,0.51,1
113,5,36,"ExpList",23,"Frau","rechts","circle.png","Fremder","Matching","Stranger","Stranger","Stranger",1,611,0.611,1
113,5,37,"ExpList",23,"Frau","rechts","triangle.png","Ich","Matching","Self","Self","Self",1,462,0.462,1
113,5,38,"ExpList",23,"Frau","rechts","circle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",5,733,0.733,1
113,5,39,"ExpList",23,"Frau","rechts","triangle.png","Fremder","Nonmatching","Self","Self","Self",1,577,0.577,0
113,5,40,"ExpList",23,"Frau","rechts","circle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",5,514,0.514,1
113,5,41,"ExpList",23,"Frau","rechts","triangle.png","Ich","Matching","Self","Self","Self",1,366,0.366,1
113,5,42,"ExpList",23,"Frau","rechts","triangle.png","Fremder","Nonmatching","Self","Self","Self",5,644,0.644,1
113,5,43,"ExpList",23,"Frau","rechts","circle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",5,562,0.562,1
113,5,44,"ExpList",23,"Frau","rechts","circle.png","Fremder","Matching","Stranger","Stranger","Stranger",1,548,0.548,1
113,5,45,"ExpList",23,"Frau","rechts","triangle.png","Ich","Matching","Self","Self","Self",1,511,0.511,1
113,5,46,"ExpList",23,"Frau","rechts","triangle.png","Ich","Matching","Self","Self","Self",1,406,0.406,1
113,5,47,"ExpList",23,"Frau","rechts","circle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",5,572,0.572,1
113,5,48,"ExpList",23,"Frau","rechts","circle.png","Fremder","Matching","Stranger","Stranger","Stranger",1,606,0.606,1
113,5,49,"ExpList",23,"Frau","rechts","triangle.png","Fremder","Nonmatching","Self","Self","Self",5,545,0.545,1
113,5,50,"ExpList",23,"Frau","rechts","triangle.png","Fremder","Nonmatching","Self","Self","Self",5,747,0.747,1
113,5,51,"ExpList",23,"Frau","rechts","circle.png","Fremder","Matching","Stranger","Stranger","Stranger",1,773,0.773,1
113,5,52,"ExpList",23,"Frau","rechts","circle.png","Fremder","Matching","Stranger","Stranger","Stranger",1,434,0.434,1
113,5,53,"ExpList",23,"Frau","rechts","circle.png","Fremder","Matching","Stranger","Stranger","Stranger",1,413,0.413,1
113,5,54,"ExpList",23,"Frau","rechts","triangle.png","Fremder","Nonmatching","Self","Self","Self",5,433,0.433,1
113,5,55,"ExpList",23,"Frau","rechts","triangle.png","Fremder","Nonmatching","Self","Self","Self",5,665,0.665,1
113,5,56,"ExpList",23,"Frau","rechts","circle.png","Fremder","Matching","Stranger","Stranger","Stranger",1,629,0.629,1
113,5,57,"ExpList",23,"Frau","rechts","triangle.png","Ich","Matching","Self","Self","Self",5,658,0.658,0
113,5,58,"ExpList",23,"Frau","rechts","triangle.png","Ich","Matching","Self","Self","Self",1,449,0.449,1
113,5,59,"ExpList",23,"Frau","rechts","triangle.png","Fremder","Nonmatching","Self","Self","Self",5,753,0.753,1
113,5,60,"ExpList",23,"Frau","rechts","circle.png","Fremder","Matching","Stranger","Stranger","Stranger",1,738,0.738,1
114,1,1,"TrainList1",24,"Mann","links","circle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",1,704,0.704,0
114,1,2,"TrainList1",24,"Mann","links","circle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",1,554,0.554,0
114,1,3,"TrainList1",24,"Mann","links","circle.png","Fremder","Matching","Stranger","Stranger","Stranger",1,1031,1.031,1
114,1,4,"TrainList1",24,"Mann","links","circle.png","Fremder","Matching","Stranger","Stranger","Stranger",1,1355,1.355,1
114,1,5,"TrainList1",24,"Mann","links","circle.png","Fremder","Matching","Stranger","Stranger","Stranger",1,597,0.597,1
114,1,6,"TrainList1",24,"Mann","links","triangle.png","Fremder","Nonmatching","Self","Self","Self",5,931,0.931,1
114,1,7,"TrainList1",24,"Mann","links","circle.png","Fremder","Matching","Stranger","Stranger","Stranger",1,838,0.838,1
114,1,8,"TrainList1",24,"Mann","links","triangle.png","Ich","Matching","Self","Self","Self",1,1099,1.099,1
114,1,9,"TrainList1",24,"Mann","links","triangle.png","Ich","Matching","Self","Self","Self",1,447,0.447,1
114,1,10,"TrainList1",24,"Mann","links","circle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",5,754,0.754,1
114,1,11,"TrainList1",24,"Mann","links","triangle.png","Fremder","Nonmatching","Self","Self","Self",1,1451,1.451,0
114,1,12,"TrainList1",24,"Mann","links","triangle.png","Ich","Matching","Self","Self","Self",1,824,0.824,1
114,1,13,"TrainList1",24,"Mann","links","triangle.png","Fremder","Nonmatching","Self","Self","Self",5,1141,1.141,1
114,1,14,"TrainList1",24,"Mann","links","triangle.png","Fremder","Nonmatching","Self","Self","Self",5,1079,1.079,1
114,1,15,"TrainList1",24,"Mann","links","circle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",NA,0,0,0
114,1,16,"TrainList1",24,"Mann","links","circle.png","Fremder","Matching","Stranger","Stranger","Stranger",1,1226,1.226,1
114,1,17,"TrainList1",24,"Mann","links","triangle.png","Fremder","Nonmatching","Self","Self","Self",5,548,0.548,1
114,1,18,"TrainList1",24,"Mann","links","triangle.png","Ich","Matching","Self","Self","Self",1,653,0.653,1
114,1,19,"TrainList1",24,"Mann","links","circle.png","Fremder","Matching","Stranger","Stranger","Stranger",1,938,0.938,1
114,1,20,"TrainList1",24,"Mann","links","triangle.png","Ich","Matching","Self","Self","Self",1,633,0.633,1
114,1,21,"TrainList1",24,"Mann","links","circle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",5,798,0.798,1
114,1,22,"TrainList1",24,"Mann","links","triangle.png","Fremder","Nonmatching","Self","Self","Self",1,796,0.796,0
114,1,23,"TrainList1",24,"Mann","links","triangle.png","Ich","Matching","Self","Self","Self",1,624,0.624,1
114,1,24,"TrainList1",24,"Mann","links","circle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",5,658,0.658,1
114,2,1,"ExpList",24,"Mann","links","triangle.png","Ich","Matching","Self","Self","Self",1,543,0.543,1
114,2,2,"ExpList",24,"Mann","links","triangle.png","Fremder","Nonmatching","Self","Self","Self",5,696,0.696,1
114,2,3,"ExpList",24,"Mann","links","circle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",1,432,0.432,0
114,2,4,"ExpList",24,"Mann","links","triangle.png","Fremder","Nonmatching","Self","Self","Self",NA,0,0,0
114,2,5,"ExpList",24,"Mann","links","triangle.png","Ich","Matching","Self","Self","Self",1,575,0.575,1
114,2,6,"ExpList",24,"Mann","links","circle.png","Fremder","Matching","Stranger","Stranger","Stranger",1,421,0.421,1
114,2,7,"ExpList",24,"Mann","links","circle.png","Fremder","Matching","Stranger","Stranger","Stranger",5,728,0.728,0
114,2,8,"ExpList",24,"Mann","links","triangle.png","Fremder","Nonmatching","Self","Self","Self",5,1074,1.074,1
114,2,9,"ExpList",24,"Mann","links","circle.png","Fremder","Matching","Stranger","Stranger","Stranger",1,1491,1.491,1
114,2,10,"ExpList",24,"Mann","links","triangle.png","Ich","Matching","Self","Self","Self",1,605,0.605,1
114,2,11,"ExpList",24,"Mann","links","triangle.png","Fremder","Nonmatching","Self","Self","Self",5,639,0.639,1
114,2,12,"ExpList",24,"Mann","links","triangle.png","Ich","Matching","Self","Self","Self",1,956,0.956,1
114,2,13,"ExpList",24,"Mann","links","circle.png","Fremder","Matching","Stranger","Stranger","Stranger",1,470,0.47,1
114,2,14,"ExpList",24,"Mann","links","circle.png","Fremder","Matching","Stranger","Stranger","Stranger",NA,0,0,0
114,2,15,"ExpList",24,"Mann","links","circle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",5,846,0.846,1
114,2,16,"ExpList",24,"Mann","links","triangle.png","Fremder","Nonmatching","Self","Self","Self",5,1055,1.055,1
114,2,17,"ExpList",24,"Mann","links","triangle.png","Fremder","Nonmatching","Self","Self","Self",5,1127,1.127,1
114,2,18,"ExpList",24,"Mann","links","triangle.png","Ich","Matching","Self","Self","Self",1,579,0.579,1
114,2,19,"ExpList",24,"Mann","links","circle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",5,716,0.716,1
114,2,20,"ExpList",24,"Mann","links","triangle.png","Fremder","Nonmatching","Self","Self","Self",5,1112,1.112,1
114,2,21,"ExpList",24,"Mann","links","triangle.png","Fremder","Nonmatching","Self","Self","Self",5,820,0.82,1
114,2,22,"ExpList",24,"Mann","links","triangle.png","Ich","Matching","Self","Self","Self",5,691,0.691,0
114,2,23,"ExpList",24,"Mann","links","circle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",5,885,0.885,1
114,2,24,"ExpList",24,"Mann","links","triangle.png","Fremder","Nonmatching","Self","Self","Self",5,1294,1.294,1
114,2,25,"ExpList",24,"Mann","links","triangle.png","Fremder","Nonmatching","Self","Self","Self",5,678,0.678,1
114,2,26,"ExpList",24,"Mann","links","circle.png","Fremder","Matching","Stranger","Stranger","Stranger",1,604,0.604,1
114,2,27,"ExpList",24,"Mann","links","circle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",5,794,0.794,1
114,2,28,"ExpList",24,"Mann","links","triangle.png","Ich","Matching","Self","Self","Self",1,619,0.619,1
114,2,29,"ExpList",24,"Mann","links","triangle.png","Fremder","Nonmatching","Self","Self","Self",5,751,0.751,1
114,2,30,"ExpList",24,"Mann","links","triangle.png","Fremder","Nonmatching","Self","Self","Self",NA,0,0,0
114,2,31,"ExpList",24,"Mann","links","circle.png","Fremder","Matching","Stranger","Stranger","Stranger",5,829,0.829,0
114,2,32,"ExpList",24,"Mann","links","triangle.png","Ich","Matching","Self","Self","Self",1,760,0.76,1
114,2,33,"ExpList",24,"Mann","links","triangle.png","Ich","Matching","Self","Self","Self",1,762,0.762,1
114,2,34,"ExpList",24,"Mann","links","circle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",5,524,0.524,1
114,2,35,"ExpList",24,"Mann","links","triangle.png","Ich","Matching","Self","Self","Self",1,600,0.6,1
114,2,36,"ExpList",24,"Mann","links","circle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",5,804,0.804,1
114,2,37,"ExpList",24,"Mann","links","circle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",5,603,0.603,1
114,2,38,"ExpList",24,"Mann","links","triangle.png","Ich","Matching","Self","Self","Self",1,672,0.672,1
114,2,39,"ExpList",24,"Mann","links","triangle.png","Fremder","Nonmatching","Self","Self","Self",1,935,0.935,0
