"","Subject","Trial","Matching","Face","Label","Response","Label_Identity","Origin_Identity","English_Identity","Standarlized_Identity","RT_ms","RT_sec","ACC"
"13624",213,56,"Nonmatching","m38","Stranger","right","Stranger","Other","Stranger","Stranger",1160,1.16,1
"13625",213,57,"Nonmatching","f27","Stranger","right","Stranger","Other","Stranger","Stranger",556,0.556,1
"13626",213,58,"Nonmatching","f27","Stranger","right","Stranger","Other","Stranger","Stranger",737,0.737,1
"13627",213,59,"Nonmatching","f18","Me","right","Me","User","Self","Self",564,0.564,1
"13628",213,60,"Matching","m38","Me","left","Me","Other","Stranger","Stranger",953,0.953,1
"13629",213,61,"Nonmatching","m34","Me","right","Me","User","Self","Self",579,0.579,1
"13630",213,62,"Matching","m34","Me","left","Me","User","Self","Self",1175,1.175,0
"13631",213,63,"Nonmatching","f4","Me","right","Me","Other","Stranger","Stranger",493,0.493,0
"13632",213,64,"Matching","m33","Me","left","Me","Other","Stranger","Stranger",1664,1.664,1
"13633",214,1,"Matching","f4","Me","left","Me","Other","Stranger","Stranger",5705.3,5.7053,1
"13634",214,2,"Nonmatching","f15","Me","right","Me","User","Self","Self",747.8,0.7478,1
"13635",214,3,"Nonmatching","m35","Me","right","Me","User","Self","Self",405.1,0.4051,1
"13636",214,4,"Matching","f18","Stranger","left","Stranger","User","Self","Self",380.5,0.3805,1
"13637",214,5,"Matching","m38","Stranger","right","Stranger","Other","Stranger","Stranger",413.3,0.4133,1
"13638",214,6,"Nonmatching","f4","Me","right","Me","Other","Stranger","Stranger",762.3,0.7623,0
"13639",214,7,"Matching","f4","Stranger","right","Stranger","Other","Stranger","Stranger",1252.8,1.2528,1
"13640",214,8,"Matching","m35","Me","left","Me","User","Self","Self",634.7,0.6347,0
"13641",214,9,"Matching","m35","Stranger","right","Stranger","User","Self","Self",817.1,0.8171,0
"13642",214,10,"Matching","f15","Me","left","Me","User","Self","Self",1464.5,1.4645,0
"13643",214,11,"Nonmatching","f18","Me","left","Me","User","Self","Self",597.3,0.5973,0
"13644",214,12,"Matching","f27","Stranger","right","Stranger","Other","Stranger","Stranger",1676,1.676,1
"13645",214,13,"Matching","m38","Stranger","right","Stranger","Other","Stranger","Stranger",1745.9,1.7459,1
"13646",214,14,"Nonmatching","m35","Stranger","left","Stranger","User","Self","Self",2588.1,2.5881,1
"13647",214,15,"Nonmatching","f27","Me","left","Me","Other","Stranger","Stranger",1315.8,1.3158,1
"13648",214,16,"Nonmatching","m38","Stranger","right","Stranger","Other","Stranger","Stranger",2102,2.102,1
"13649",214,17,"Matching","f18","Me","right","Me","User","Self","Self",1659.2,1.6592,1
"13650",214,18,"Matching","m38","Me","right","Me","Other","Stranger","Stranger",1080.5,1.0805,0
"13651",214,19,"Nonmatching","f18","Me","right","Me","User","Self","Self",996.1,0.9961,1
"13652",214,20,"Matching","m34","Stranger","right","Stranger","User","Self","Self",1828.4,1.8284,0
"13653",214,21,"Matching","f27","Me","left","Me","Other","Stranger","Stranger",1163.2,1.1632,1
"13654",214,22,"Nonmatching","f4","Me","left","Me","Other","Stranger","Stranger",1348.4,1.3484,1
"13655",214,23,"Matching","m35","Stranger","left","Stranger","User","Self","Self",1037.9,1.0379,1
"13656",214,24,"Matching","f15","Me","right","Me","User","Self","Self",1700.1,1.7001,1
"13657",214,25,"Nonmatching","m34","Me","right","Me","User","Self","Self",1743.7,1.7437,1
"13658",214,26,"Nonmatching","m38","Stranger","right","Stranger","Other","Stranger","Stranger",1883,1.883,1
"13659",214,27,"Matching","m35","Me","right","Me","User","Self","Self",767.2,0.7672,1
"13660",214,28,"Matching","f18","Me","right","Me","User","Self","Self",422.7,0.4227,1
"13661",214,29,"Nonmatching","f4","Stranger","right","Stranger","Other","Stranger","Stranger",1615.1,1.6151,1
"13662",214,30,"Matching","f4","Me","right","Me","Other","Stranger","Stranger",326.7,0.3267,0
"13663",214,31,"Matching","m34","Me","right","Me","User","Self","Self",1577.3,1.5773,1
"13664",214,32,"Matching","f15","Stranger","right","Stranger","User","Self","Self",874.4,0.8744,0
"13665",214,33,"Nonmatching","m33","Stranger","left","Stranger","Other","Stranger","Stranger",1399.3,1.3993,0
"13666",214,34,"Nonmatching","m33","Me","right","Me","Other","Stranger","Stranger",2270.9,2.2709,0
"13667",214,35,"Matching","f4","Stranger","right","Stranger","Other","Stranger","Stranger",804,0.804,1
"13668",214,36,"Matching","m38","Me","right","Me","Other","Stranger","Stranger",851.7,0.8517,0
"13669",214,37,"Nonmatching","m34","Stranger","left","Stranger","User","Self","Self",977.5,0.9775,1
"13670",214,38,"Nonmatching","f18","Stranger","left","Stranger","User","Self","Self",792.5,0.7925,1
"13671",214,39,"Matching","f27","Me","left","Me","Other","Stranger","Stranger",850.6,0.8506,1
"13672",214,40,"Nonmatching","m35","Stranger","left","Stranger","User","Self","Self",3016.5,3.0165,1
"13673",214,41,"Nonmatching","m33","Stranger","right","Stranger","Other","Stranger","Stranger",1647.4,1.6474,1
"13674",214,42,"Matching","m33","Stranger","right","Stranger","Other","Stranger","Stranger",613,0.613,1
"13675",214,43,"Matching","m33","Stranger","right","Stranger","Other","Stranger","Stranger",459.9,0.4599,1
"13676",214,44,"Matching","f15","Stranger","left","Stranger","User","Self","Self",2297.7,2.2977,1
"13677",214,45,"Nonmatching","f27","Stranger","right","Stranger","Other","Stranger","Stranger",662,0.662,1
"13678",214,46,"Matching","m34","Me","right","Me","User","Self","Self",1379.5,1.3795,1
"13679",214,47,"Matching","f18","Stranger","left","Stranger","User","Self","Self",1907.8,1.9078,1
"13680",214,48,"Nonmatching","f27","Stranger","right","Stranger","Other","Stranger","Stranger",719.6,0.7196,1
"13681",214,49,"Nonmatching","m35","Me","right","Me","User","Self","Self",978.2,0.9782,1
"13682",214,50,"Nonmatching","m38","Me","left","Me","Other","Stranger","Stranger",979.3,0.9793,1
"13683",214,51,"Matching","m33","Me","left","Me","Other","Stranger","Stranger",571.4,0.5714,1
"13684",214,52,"Nonmatching","f15","Stranger","left","Stranger","User","Self","Self",2204.8,2.2048,1
"13685",214,53,"Nonmatching","f15","Stranger","left","Stranger","User","Self","Self",564.3,0.5643,1
"13686",214,54,"Matching","m33","Me","left","Me","Other","Stranger","Stranger",949.5,0.9495,1
"13687",214,55,"Nonmatching","m34","Me","right","Me","User","Self","Self",1679.3,1.6793,1
"13688",214,56,"Matching","f27","Stranger","right","Stranger","Other","Stranger","Stranger",371.6,0.3716,1
"13689",214,57,"Matching","m34","Stranger","right","Stranger","User","Self","Self",811.2,0.8112,0
"13690",214,58,"Nonmatching","f27","Me","left","Me","Other","Stranger","Stranger",700.1,0.7001,1
"13691",214,59,"Nonmatching","m33","Me","left","Me","Other","Stranger","Stranger",2351.6,2.3516,1
"13692",214,60,"Nonmatching","f4","Stranger","right","Stranger","Other","Stranger","Stranger",608.8,0.6088,1
"13693",214,61,"Nonmatching","m38","Me","left","Me","Other","Stranger","Stranger",1577,1.577,1
"13694",214,62,"Nonmatching","f15","Me","right","Me","User","Self","Self",569.8,0.5698,1
"13695",214,63,"Nonmatching","m34","Stranger","left","Stranger","User","Self","Self",555.2,0.5552,1
"13696",214,64,"Nonmatching","f18","Stranger","left","Stranger","User","Self","Self",779.7,0.7797,1
"13697",215,1,"Nonmatching","f4","Me","left","Me","Other","Stranger","Stranger",5206.9,5.2069,1
"13698",215,2,"Matching","m38","Stranger","left","Stranger","Other","Stranger","Stranger",2863.3,2.8633,0
"13699",215,3,"Nonmatching","m33","Stranger","right","Stranger","Other","Stranger","Stranger",2750.9,2.7509,1
"13700",215,4,"Nonmatching","m33","Stranger","left","Stranger","Other","Stranger","Stranger",6018.9,6.0189,0
"13701",215,5,"Matching","m33","Me","right","Me","Other","Stranger","Stranger",1392.7,1.3927,0
"13702",215,6,"Matching","m35","Stranger","right","Stranger","User","Self","Self",2493.5,2.4935,0
"13703",215,7,"Nonmatching","f15","Me","left","Me","User","Self","Self",1243.9,1.2439,0
"13704",215,8,"Matching","f4","Me","right","Me","Other","Stranger","Stranger",2645.7,2.6457,0
"13705",215,9,"Matching","m34","Me","left","Me","User","Self","Self",1021.5,1.0215,0
"13706",215,10,"Matching","m33","Stranger","right","Stranger","Other","Stranger","Stranger",2479.9,2.4799,1
"13707",215,11,"Matching","m38","Me","left","Me","Other","Stranger","Stranger",1015.9,1.0159,1
"13708",215,12,"Matching","m35","Stranger","right","Stranger","User","Self","Self",2385.9,2.3859,0
"13709",215,13,"Nonmatching","f18","Me","left","Me","User","Self","Self",1236.6,1.2366,0
"13710",215,14,"Nonmatching","f27","Stranger","right","Stranger","Other","Stranger","Stranger",1502.8,1.5028,1
"13711",215,15,"Nonmatching","m38","Stranger","left","Stranger","Other","Stranger","Stranger",1589.4,1.5894,0
"13712",215,16,"Nonmatching","m35","Me","right","Me","User","Self","Self",1391.3,1.3913,1
"13713",215,17,"Matching","m33","Stranger","left","Stranger","Other","Stranger","Stranger",1211.7,1.2117,0
"13714",215,18,"Nonmatching","f4","Stranger","right","Stranger","Other","Stranger","Stranger",1519.5,1.5195,1
"13715",215,19,"Nonmatching","m34","Stranger","left","Stranger","User","Self","Self",421.1,0.4211,1
"13716",215,20,"Matching","f18","Stranger","left","Stranger","User","Self","Self",3072.4,3.0724,1
"13717",215,21,"Nonmatching","f15","Stranger","right","Stranger","User","Self","Self",1501.9,1.5019,0
"13718",215,22,"Nonmatching","f15","Me","left","Me","User","Self","Self",1397.9,1.3979,0
"13719",215,23,"Matching","f27","Stranger","right","Stranger","Other","Stranger","Stranger",1096.6,1.0966,1
"13720",215,24,"Nonmatching","m34","Me","left","Me","User","Self","Self",1055.6,1.0556,0
"13721",215,25,"Matching","m34","Me","right","Me","User","Self","Self",968.7,0.9687,1
"13722",215,26,"Matching","m34","Stranger","left","Stranger","User","Self","Self",949.8,0.9498,1
"13723",215,27,"Nonmatching","f4","Stranger","right","Stranger","Other","Stranger","Stranger",1369.8,1.3698,1
"13724",215,28,"Matching","f27","Stranger","left","Stranger","Other","Stranger","Stranger",1870.1,1.8701,0
"13725",215,29,"Matching","f4","Stranger","right","Stranger","Other","Stranger","Stranger",1454,1.454,1
"13726",215,30,"Nonmatching","f4","Me","left","Me","Other","Stranger","Stranger",1135.4,1.1354,1
"13727",215,31,"Nonmatching","m35","Stranger","right","Stranger","User","Self","Self",1076.5,1.0765,0
"13728",215,32,"Matching","f4","Me","left","Me","Other","Stranger","Stranger",957,0.957,1
"13729",215,33,"Nonmatching","m35","Stranger","right","Stranger","User","Self","Self",1098.3,1.0983,0
"13730",215,34,"Matching","m34","Stranger","left","Stranger","User","Self","Self",1145.6,1.1456,1
"13731",215,35,"Nonmatching","f18","Stranger","right","Stranger","User","Self","Self",1878.6,1.8786,0
"13732",215,36,"Nonmatching","m38","Me","left","Me","Other","Stranger","Stranger",847.1,0.8471,1
"13733",215,37,"Matching","f15","Stranger","right","Stranger","User","Self","Self",2520.4,2.5204,0
"13734",215,38,"Matching","m38","Me","left","Me","Other","Stranger","Stranger",1053.4,1.0534,1
"13735",215,39,"Nonmatching","m35","Me","right","Me","User","Self","Self",1006.7,1.0067,1
"13736",215,40,"Nonmatching","m33","Me","right","Me","Other","Stranger","Stranger",873.6,0.8736,0
"13737",215,41,"Matching","f27","Me","left","Me","Other","Stranger","Stranger",1258,1.258,1
"13738",215,42,"Matching","f15","Stranger","right","Stranger","User","Self","Self",858.8,0.8588,0
"13739",215,43,"Nonmatching","m38","Stranger","left","Stranger","Other","Stranger","Stranger",1940,1.94,0
"13740",215,44,"Matching","f4","Stranger","right","Stranger","Other","Stranger","Stranger",1338.1,1.3381,1
"13741",215,45,"Matching","m35","Me","left","Me","User","Self","Self",2447.3,2.4473,0
"13742",215,46,"Nonmatching","f15","Stranger","left","Stranger","User","Self","Self",10551.6,10.5516,1
"13743",215,47,"Matching","f18","Me","right","Me","User","Self","Self",9150.8,9.1508,1
"13744",215,48,"Nonmatching","f27","Stranger","left","Stranger","Other","Stranger","Stranger",1045.4,1.0454,0
"13745",215,49,"Nonmatching","m34","Stranger","right","Stranger","User","Self","Self",1199.8,1.1998,0
"13746",215,50,"Matching","m38","Stranger","left","Stranger","Other","Stranger","Stranger",1274.7,1.2747,0
"13747",215,51,"Nonmatching","f18","Stranger","left","Stranger","User","Self","Self",986.2,0.9862,1
"13748",215,52,"Matching","f18","Me","left","Me","User","Self","Self",318.3,0.3183,0
"13749",215,53,"Matching","f27","Me","left","Me","Other","Stranger","Stranger",229.2,0.2292,1
"13750",215,54,"Matching","f15","Me","left","Me","User","Self","Self",56,0.056,0
"13751",215,55,"Nonmatching","m38","Me","left","Me","Other","Stranger","Stranger",338.8,0.3388,1
"13752",215,56,"Matching","m35","Me","left","Me","User","Self","Self",328.4,0.3284,0
"13753",215,57,"Matching","f15","Me","left","Me","User","Self","Self",487.8,0.4878,0
"13754",215,58,"Nonmatching","f18","Me","left","Me","User","Self","Self",711.9,0.7119,0
"13755",215,59,"Nonmatching","m33","Me","left","Me","Other","Stranger","Stranger",623.4,0.6234,1
"13756",215,60,"Nonmatching","f27","Me","right","Me","Other","Stranger","Stranger",2914,2.914,0
"13757",215,61,"Matching","m33","Me","left","Me","Other","Stranger","Stranger",1223.5,1.2235,1
"13758",215,62,"Nonmatching","m34","Me","left","Me","User","Self","Self",986.1,0.9861,0
"13759",215,63,"Matching","f18","Stranger","right","Stranger","User","Self","Self",1413.6,1.4136,0
"13760",215,64,"Nonmatching","f27","Me","left","Me","Other","Stranger","Stranger",1720,1.72,1
"13761",216,1,"Nonmatching","f18","Stranger","left","Stranger","User","Self","Self",1555.2,1.5552,1
"13762",216,2,"Nonmatching","f15","Stranger","left","Stranger","User","Self","Self",833,0.833,1
"13763",216,3,"Nonmatching","f15","Stranger","left","Stranger","User","Self","Self",497.5,0.4975,1
"13764",216,4,"Nonmatching","m34","Me","left","Me","User","Self","Self",1369.7,1.3697,0
"13765",216,5,"Nonmatching","f27","Stranger","right","Stranger","Other","Stranger","Stranger",1415.2,1.4152,1
"13766",216,6,"Matching","f15","Me","right","Me","User","Self","Self",991.7,0.9917,1
"13767",216,7,"Nonmatching","m35","Me","left","Me","User","Self","Self",1420.6,1.4206,0
"13768",216,8,"Matching","m35","Stranger","left","Stranger","User","Self","Self",910.9,0.9109,1
"13769",216,9,"Matching","m38","Me","left","Me","Other","Stranger","Stranger",1270.5,1.2705,1
"13770",216,10,"Nonmatching","m33","Me","right","Me","Other","Stranger","Stranger",1588.8,1.5888,0
"13771",216,11,"Nonmatching","m35","Me","right","Me","User","Self","Self",856.8,0.8568,1
"13772",216,12,"Matching","m33","Stranger","left","Stranger","Other","Stranger","Stranger",1366.4,1.3664,0
"13773",216,13,"Nonmatching","f4","Me","right","Me","Other","Stranger","Stranger",1691,1.691,0
"13774",216,14,"Nonmatching","m34","Me","right","Me","User","Self","Self",577.8,0.5778,1
"13775",216,15,"Matching","f18","Stranger","left","Stranger","User","Self","Self",644.8,0.6448,1
"13776",216,16,"Matching","m35","Me","right","Me","User","Self","Self",624,0.624,1
"13777",216,17,"Nonmatching","f18","Me","right","Me","User","Self","Self",682.5,0.6825,1
"13778",216,18,"Nonmatching","m38","Me","left","Me","Other","Stranger","Stranger",795.6,0.7956,1
"13779",216,19,"Matching","f4","Stranger","right","Stranger","Other","Stranger","Stranger",711.4,0.7114,1
"13780",216,20,"Nonmatching","f27","Me","left","Me","Other","Stranger","Stranger",1091,1.091,1
"13781",216,21,"Nonmatching","m35","Stranger","left","Stranger","User","Self","Self",757.7,0.7577,1
"13782",216,22,"Nonmatching","f18","Me","right","Me","User","Self","Self",488.2,0.4882,1
"13783",216,23,"Matching","f15","Me","right","Me","User","Self","Self",454.9,0.4549,1
"13784",216,24,"Nonmatching","m38","Stranger","right","Stranger","Other","Stranger","Stranger",2369.9,2.3699,1
"13785",216,25,"Nonmatching","m34","Stranger","left","Stranger","User","Self","Self",1238.2,1.2382,1
"13786",216,26,"Matching","f27","Stranger","right","Stranger","Other","Stranger","Stranger",821.8,0.8218,1
"13787",216,27,"Matching","f18","Me","right","Me","User","Self","Self",835.2,0.8352,1
"13788",216,28,"Nonmatching","m38","Stranger","right","Stranger","Other","Stranger","Stranger",977.4,0.9774,1
"13789",216,29,"Matching","f27","Me","left","Me","Other","Stranger","Stranger",1201.9,1.2019,1
"13790",216,30,"Matching","m33","Stranger","left","Stranger","Other","Stranger","Stranger",883.4,0.8834,0
"13791",216,31,"Matching","m33","Me","left","Me","Other","Stranger","Stranger",928.6,0.9286,1
"13792",216,32,"Matching","f4","Me","left","Me","Other","Stranger","Stranger",680.9,0.6809,1
"13793",216,33,"Matching","m34","Me","right","Me","User","Self","Self",793.3,0.7933,1
"13794",216,34,"Matching","f15","Stranger","left","Stranger","User","Self","Self",879.4,0.8794,1
"13795",216,35,"Matching","m34","Stranger","left","Stranger","User","Self","Self",864.9,0.8649,1
"13796",216,36,"Matching","f4","Me","left","Me","Other","Stranger","Stranger",1455.4,1.4554,1
"13797",216,37,"Nonmatching","f27","Stranger","right","Stranger","Other","Stranger","Stranger",948.3,0.9483,1
"13798",216,38,"Nonmatching","m35","Stranger","left","Stranger","User","Self","Self",934.8,0.9348,1
"13799",216,39,"Nonmatching","m34","Stranger","left","Stranger","User","Self","Self",1086.8,1.0868,1
"13800",216,40,"Matching","m34","Stranger","left","Stranger","User","Self","Self",1235.5,1.2355,1
"13801",216,41,"Matching","m35","Me","right","Me","User","Self","Self",1047.6,1.0476,1
"13802",216,42,"Matching","f18","Me","right","Me","User","Self","Self",1670.2,1.6702,1
