"Subject","Age","Gender","Handedness","Label","Label_Identity","Origin_Identity","English_Identity","Standarlized_Identity","Matching","Condition","Race","RT_ms","RT_sec","ACC"
32,20,"female","right","Self","Self","other","Stranger","Stranger","Nonmatching","Asian","White",832.1903339,0.8321903339,1
32,20,"female","right","Self","Self","other","Stranger","Stranger","Nonmatching","Asian","White",797.4673482,0.7974673482,1
32,20,"female","right","Self","Self","self","Self","Self","Matching","Asian","Asian",792.829168,0.792829168,1
32,20,"female","right","Self","Self","other","Stranger","Stranger","Nonmatching","Asian","White",952.687413,0.952687413,1
32,20,"female","right","Other","Stranger","other","Stranger","Stranger","Matching","Asian","White",962.7568969,0.9627568969,1
32,20,"female","right","Other","Stranger","self","Self","Self","Nonmatching","Asian","Asian",NA,NA,2
32,20,"female","right","Other","Stranger","other","Stranger","Stranger","Matching","Asian","White",1164.913303,1.164913303,1
32,20,"female","right","Self","Self","self","Self","Self","Matching","Asian","Asian",934.361883,0.934361883,1
32,20,"female","right","Self","Self","other","Stranger","Stranger","Nonmatching","Asian","White",822.8609031,0.8228609031,0
32,20,"female","right","Other","Stranger","self","Self","Self","Nonmatching","Asian","Asian",1084.993571,1.084993571,1
32,20,"female","right","Self","Self","other","Stranger","Stranger","Nonmatching","Asian","White",1043.013513,1.043013513,0
32,20,"female","right","Other","Stranger","other","Stranger","Stranger","Matching","Asian","White",1154.534942,1.154534942,1
32,20,"female","right","Self","Self","self","Self","Self","Matching","Asian","Asian",757.208406,0.757208406,1
32,20,"female","right","Self","Self","self","Self","Self","Matching","Asian","Asian",762.5706177,0.7625706177,1
32,20,"female","right","Other","Stranger","other","Stranger","Stranger","Matching","Asian","White",993.9991389,0.9939991389,0
32,20,"female","right","Other","Stranger","other","Stranger","Stranger","Matching","Asian","White",1167.549114,1.167549114,1
32,20,"female","right","Other","Stranger","self","Self","Self","Nonmatching","Asian","Asian",NA,NA,2
32,20,"female","right","Other","Stranger","other","Stranger","Stranger","Matching","Asian","White",950.972049,0.950972049,1
32,20,"female","right","Other","Stranger","other","Stranger","Stranger","Matching","Asian","White",1022.71067,1.02271067,1
32,20,"female","right","Other","Stranger","other","Stranger","Stranger","Matching","Asian","White",824.1245551,0.8241245551,1
32,20,"female","right","Other","Stranger","other","Stranger","Stranger","Matching","Asian","White",692.5019952,0.6925019952,1
32,20,"female","right","Other","Stranger","self","Self","Self","Nonmatching","Asian","Asian",612.4026501,0.6124026501,1
32,20,"female","right","Self","Self","other","Stranger","Stranger","Nonmatching","Asian","White",917.9988601,0.9179988601,0
32,20,"female","right","Other","Stranger","other","Stranger","Stranger","Matching","Asian","White",892.624157,0.892624157,0
32,20,"female","right","Self","Self","self","Self","Self","Matching","Asian","Asian",874.643235,0.874643235,1
32,20,"female","right","Other","Stranger","self","Self","Self","Nonmatching","Asian","Asian",1145.481099,1.145481099,1
32,20,"female","right","Self","Self","other","Stranger","Stranger","Nonmatching","Asian","White",871.7515729,0.8717515729,0
32,20,"female","right","Self","Self","self","Self","Self","Matching","Asian","Asian",825.1030329,0.8251030329,1
32,20,"female","right","Other","Stranger","self","Self","Self","Nonmatching","Asian","Asian",NA,NA,2
32,20,"female","right","Other","Stranger","self","Self","Self","Nonmatching","Asian","Asian",NA,NA,2
32,20,"female","right","Self","Self","self","Self","Self","Matching","Asian","Asian",902.6174578,0.9026174578,1
32,20,"female","right","Other","Stranger","self","Self","Self","Nonmatching","Asian","Asian",1032.206316,1.032206316,1
32,20,"female","right","Other","Stranger","self","Self","Self","Nonmatching","Asian","Asian",972.8969052,0.9728969052,1
32,20,"female","right","Other","Stranger","other","Stranger","Stranger","Matching","Asian","White",957.0922749,0.9570922749,1
32,20,"female","right","Self","Self","self","Self","Self","Matching","Asian","Asian",852.1924568,0.8521924568,1
32,20,"female","right","Other","Stranger","other","Stranger","Stranger","Matching","Asian","White",997.5684229,0.9975684229,1
32,20,"female","right","Self","Self","other","Stranger","Stranger","Nonmatching","Asian","White",NA,NA,2
32,20,"female","right","Self","Self","other","Stranger","Stranger","Nonmatching","Asian","White",862.6288502,0.8626288502,1
32,20,"female","right","Self","Self","self","Self","Self","Matching","Asian","Asian",604.9672402,0.6049672402,1
32,20,"female","right","Other","Stranger","self","Self","Self","Nonmatching","Asian","Asian",1032.848414,1.032848414,0
32,20,"female","right","Self","Self","other","Stranger","Stranger","Nonmatching","Asian","White",NA,NA,2
32,20,"female","right","Self","Self","other","Stranger","Stranger","Nonmatching","Asian","White",702.7175091,0.7027175091,1
32,20,"female","right","Other","Stranger","other","Stranger","Stranger","Matching","Asian","White",1102.712199,1.102712199,1
32,20,"female","right","Self","Self","self","Self","Self","Matching","Asian","Asian",748.6825031,0.7486825031,1
32,20,"female","right","Other","Stranger","other","Stranger","Stranger","Matching","Asian","White",NA,NA,2
32,20,"female","right","Other","Stranger","other","Stranger","Stranger","Matching","Asian","White",824.6752671,0.8246752671,1
32,20,"female","right","Other","Stranger","other","Stranger","Stranger","Matching","Asian","White",684.8373711,0.6848373711,1
32,20,"female","right","Self","Self","other","Stranger","Stranger","Nonmatching","Asian","White",899.7132098,0.8997132098,0
32,20,"female","right","Other","Stranger","other","Stranger","Stranger","Matching","Asian","White",972.8663317,0.9728663317,1
32,20,"female","right","Other","Stranger","other","Stranger","Stranger","Matching","Asian","White",822.5256819,0.8225256819,1
32,20,"female","right","Other","Stranger","other","Stranger","Stranger","Matching","Asian","White",684.1934551,0.6841934551,1
32,20,"female","right","Self","Self","other","Stranger","Stranger","Nonmatching","Asian","White",832.720147,0.832720147,0
32,20,"female","right","Self","Self","self","Self","Self","Matching","Asian","Asian",725.0587251,0.7250587251,1
32,20,"female","right","Self","Self","other","Stranger","Stranger","Nonmatching","Asian","White",656.5895369,0.6565895369,1
32,20,"female","right","Other","Stranger","other","Stranger","Stranger","Matching","Asian","White",797.3791608,0.7973791608,1
32,20,"female","right","Self","Self","self","Self","Self","Matching","Asian","Asian",792.055103,0.792055103,1
32,20,"female","right","Other","Stranger","self","Self","Self","Nonmatching","Asian","Asian",1012.921549,1.012921549,1
32,20,"female","right","Self","Self","self","Self","Self","Matching","Asian","Asian",762.4877142,0.7624877142,1
32,20,"female","right","Other","Stranger","self","Self","Self","Nonmatching","Asian","Asian",1029.900123,1.029900123,1
32,20,"female","right","Self","Self","self","Self","Self","Matching","Asian","Asian",672.3480779,0.6723480779,1
32,20,"female","right","Self","Self","self","Self","Self","Matching","Asian","Asian",792.6964317,0.7926964317,1
32,20,"female","right","Other","Stranger","other","Stranger","Stranger","Matching","Asian","White",842.6505812,0.8426505812,0
32,20,"female","right","Other","Stranger","self","Self","Self","Nonmatching","Asian","Asian",1164.711286,1.164711286,1
32,20,"female","right","Self","Self","self","Self","Self","Matching","Asian","Asian",912.8312008,0.9128312008,1
32,20,"female","right","Other","Stranger","other","Stranger","Stranger","Matching","Asian","White",1062.77991,1.06277991,1
32,20,"female","right","Self","Self","self","Self","Self","Matching","Asian","Asian",749.0833336,0.7490833336,1
32,20,"female","right","Other","Stranger","self","Self","Self","Nonmatching","Asian","Asian",1082.39074,1.08239074,1
32,20,"female","right","Other","Stranger","self","Self","Self","Nonmatching","Asian","Asian",874.8138989,0.8748138989,1
32,20,"female","right","Other","Stranger","other","Stranger","Stranger","Matching","Asian","White",667.210822,0.667210822,1
32,20,"female","right","Self","Self","other","Stranger","Stranger","Nonmatching","Asian","White",NA,NA,2
32,20,"female","right","Self","Self","other","Stranger","Stranger","Nonmatching","Asian","White",785.0807752,0.7850807752,1
32,20,"female","right","Self","Self","self","Self","Self","Matching","Asian","Asian",574.323195,0.574323195,1
32,20,"female","right","Other","Stranger","other","Stranger","Stranger","Matching","Asian","White",937.4025129,0.9374025129,1
32,20,"female","right","Self","Self","self","Self","Self","Matching","Asian","Asian",764.7775798,0.7647775798,1
32,20,"female","right","Other","Stranger","other","Stranger","Stranger","Matching","Asian","White",892.3236961,0.8923236961,1
32,20,"female","right","Other","Stranger","other","Stranger","Stranger","Matching","Asian","White",603.0941103,0.6030941103,1
32,20,"female","right","Self","Self","self","Self","Self","Matching","Asian","Asian",724.718655,0.724718655,1
32,20,"female","right","Other","Stranger","self","Self","Self","Nonmatching","Asian","Asian",832.6140079,0.8326140079,0
32,20,"female","right","Other","Stranger","self","Self","Self","Nonmatching","Asian","Asian",700.8419107,0.7008419107,1
32,20,"female","right","Self","Self","other","Stranger","Stranger","Nonmatching","Asian","White",834.590985,0.834590985,1
32,20,"female","right","Self","Self","other","Stranger","Stranger","Nonmatching","Asian","White",697.1651772,0.6971651772,1
32,20,"female","right","Other","Stranger","other","Stranger","Stranger","Matching","Asian","White",1075.475779,1.075475779,1
32,20,"female","right","Other","Stranger","self","Self","Self","Nonmatching","Asian","Asian",1152.375579,1.152375579,1
32,20,"female","right","Self","Self","other","Stranger","Stranger","Nonmatching","Asian","White",857.2573848,0.8572573848,1
32,20,"female","right","Self","Self","other","Stranger","Stranger","Nonmatching","Asian","White",784.906927,0.784906927,1
32,20,"female","right","Self","Self","other","Stranger","Stranger","Nonmatching","Asian","White",824.8810279,0.8248810279,1
32,20,"female","right","Other","Stranger","other","Stranger","Stranger","Matching","Asian","White",827.6142241,0.8276142241,1
32,20,"female","right","Self","Self","self","Self","Self","Matching","Asian","Asian",725.4080707,0.7254080707,1
32,20,"female","right","Other","Stranger","other","Stranger","Stranger","Matching","Asian","White",797.9124039,0.7979124039,1
32,20,"female","right","Other","Stranger","self","Self","Self","Nonmatching","Asian","Asian",964.685414,0.964685414,1
32,20,"female","right","Other","Stranger","self","Self","Self","Nonmatching","Asian","Asian",724.9309761,0.7249309761,1
32,20,"female","right","Other","Stranger","other","Stranger","Stranger","Matching","Asian","White",647.017038,0.647017038,1
32,20,"female","right","Self","Self","other","Stranger","Stranger","Nonmatching","Asian","White",842.74738,0.84274738,1
32,20,"female","right","Self","Self","self","Self","Self","Matching","Asian","Asian",634.3894959,0.6343894959,1
32,20,"female","right","Self","Self","self","Self","Self","Matching","Asian","Asian",632.0384331,0.6320384331,1
32,20,"female","right","Other","Stranger","other","Stranger","Stranger","Matching","Asian","White",824.8268352,0.8248268352,1
32,20,"female","right","Self","Self","other","Stranger","Stranger","Nonmatching","Asian","White",782.688586,0.782688586,1
32,20,"female","right","Self","Self","self","Self","Self","Matching","Asian","Asian",699.6527128,0.6996527128,1
32,20,"female","right","Other","Stranger","self","Self","Self","Nonmatching","Asian","Asian",592.5188432,0.5925188432,0
32,20,"female","right","Other","Stranger","self","Self","Self","Nonmatching","Asian","Asian",892.5725957,0.8925725957,1
32,20,"female","right","Self","Self","self","Self","Self","Matching","Asian","Asian",612.6022274,0.6126022274,1
32,20,"female","right","Other","Stranger","other","Stranger","Stranger","Matching","Asian","White",772.2797487,0.7722797487,0
32,20,"female","right","Self","Self","self","Self","Self","Matching","Asian","Asian",562.5808579,0.5625808579,1
32,20,"female","right","Self","Self","other","Stranger","Stranger","Nonmatching","Asian","White",749.321904,0.749321904,1
32,20,"female","right","Self","Self","self","Self","Self","Matching","Asian","Asian",592.6010241,0.5926010241,1
32,20,"female","right","Self","Self","other","Stranger","Stranger","Nonmatching","Asian","White",689.6928903,0.6896928903,1
32,20,"female","right","Self","Self","self","Self","Self","Matching","Asian","Asian",642.3918442,0.6423918442,1
32,20,"female","right","Self","Self","other","Stranger","Stranger","Nonmatching","Asian","White",692.6791179,0.6926791179,1
32,20,"female","right","Other","Stranger","self","Self","Self","Nonmatching","Asian","Asian",864.9963937,0.8649963937,0
32,20,"female","right","Other","Stranger","self","Self","Self","Nonmatching","Asian","Asian",772.4854499,0.7724854499,1
32,20,"female","right","Self","Self","other","Stranger","Stranger","Nonmatching","Asian","White",785.2061507,0.7852061507,1
32,20,"female","right","Other","Stranger","self","Self","Self","Nonmatching","Asian","Asian",937.2182363,0.9372182363,1
32,20,"female","right","Other","Stranger","other","Stranger","Stranger","Matching","Asian","White",747.3907918,0.7473907918,1
32,20,"female","right","Other","Stranger","self","Self","Self","Nonmatching","Asian","Asian",864.4565376,0.8644565376,1
32,20,"female","right","Self","Self","other","Stranger","Stranger","Nonmatching","Asian","White",837.2296849,0.8372296849,1
32,20,"female","right","Self","Self","other","Stranger","Stranger","Nonmatching","Asian","White",1065.0075,1.0650075,1
32,20,"female","right","Self","Self","self","Self","Self","Matching","Asian","Asian",592.5885639,0.5925885639,1
