"Subject","Origin_Identity","English_Identity","Standarlized_Identity","Matching","Condition","Race","RT_ms","RT_sec","ACC"
22,"other","Stranger","Stranger","Nonmatching",NA,NA,669.7143998,0.6697143998,1
22,"other","Stranger","Stranger","Nonmatching",NA,NA,686.2749001,0.6862749001,0
22,"self","Self","Self","Matching",NA,NA,614.2871999,0.6142871999,1
22,"self","Self","Self","Nonmatching",NA,NA,337.6529999,0.3376529999,0
22,"self","Self","Self","Nonmatching",NA,NA,335.5918,0.3355918,0
22,"self","Self","Self","Matching",NA,NA,333.6105,0.3336105,0
22,"self","Self","Self","Nonmatching",NA,NA,324.36,0.32436,0
22,"self","Self","Self","Nonmatching",NA,NA,394.8953999,0.3948953999,1
22,"self","Self","Self","Nonmatching",NA,NA,382.8323002,0.3828323002,1
22,"self","Self","Self","Nonmatching",NA,NA,523.6370999,0.5236370999,1
22,"self","Self","Self","Nonmatching",NA,NA,378.4973,0.3784973,0
22,"self","Self","Self","Nonmatching",NA,NA,270.9278001,0.2709278001,1
22,"self","Self","Self","Matching",NA,NA,303.5326002,0.3035326002,0
22,"other","Stranger","Stranger","Matching",NA,NA,199.0212002,0.1990212002,1
22,"self","Self","Self","Nonmatching",NA,NA,291.0088,0.2910088,0
22,"self","Self","Self","Matching",NA,NA,234.9800002,0.2349800002,0
22,"other","Stranger","Stranger","Matching",NA,NA,357.0078001,0.3570078001,1
22,"self","Self","Self","Matching",NA,NA,234.3189998,0.2343189998,1
22,"self","Self","Self","Matching",NA,NA,316.1857999,0.3161857999,1
22,"other","Stranger","Stranger","Matching",NA,NA,291.7087001,0.2917087001,1
22,"self","Self","Self","Matching",NA,NA,291.738,0.291738,1
22,"other","Stranger","Stranger","Nonmatching",NA,NA,227.6629999,0.2276629999,0
22,"other","Stranger","Stranger","Nonmatching",NA,NA,414.3246,0.4143246,1
22,"other","Stranger","Stranger","Matching",NA,NA,281.3166,0.2813166,1
22,"self","Self","Self","Nonmatching",NA,NA,169.9940001,0.1699940001,0
22,"self","Self","Self","Nonmatching",NA,NA,150.9195,0.1509195,1
22,"other","Stranger","Stranger","Nonmatching",NA,NA,300.9354,0.3009354,1
22,"self","Self","Self","Matching",NA,NA,332.8758001,0.3328758001,0
22,"other","Stranger","Stranger","Matching",NA,NA,227.6558999,0.2276558999,1
22,"self","Self","Self","Nonmatching",NA,NA,230.3338,0.2303338,0
22,"self","Self","Self","Matching",NA,NA,184.8868001,0.1848868001,0
22,"self","Self","Self","Matching",NA,NA,221.4823999,0.2214823999,1
22,"other","Stranger","Stranger","Matching",NA,NA,536.2592998,0.5362592998,0
22,"self","Self","Self","Nonmatching",NA,NA,774.337,0.774337,1
22,"other","Stranger","Stranger","Nonmatching",NA,NA,578.9959,0.5789959,0
22,"other","Stranger","Stranger","Matching",NA,NA,471.6963999,0.4716963999,0
22,"other","Stranger","Stranger","Matching",NA,NA,320.2005001,0.3202005001,1
22,"self","Self","Self","Matching",NA,NA,646.953,0.646953,1
22,"self","Self","Self","Nonmatching",NA,NA,224.9941002,0.2249941002,0
22,"other","Stranger","Stranger","Matching",NA,NA,1019.7385,1.0197385,0
22,"other","Stranger","Stranger","Nonmatching",NA,NA,726.3503,0.7263503,0
22,"other","Stranger","Stranger","Matching",NA,NA,852.7934002,0.8527934002,1
22,"self","Self","Self","Matching",NA,NA,910.378,0.910378,0
22,"self","Self","Self","Matching",NA,NA,637.5349001,0.6375349001,1
22,"other","Stranger","Stranger","Matching",NA,NA,NA,NA,2
22,"self","Self","Self","Nonmatching",NA,NA,972.2102,0.9722102,0
22,"self","Self","Self","Nonmatching",NA,NA,481.0128,0.4810128,0
22,"self","Self","Self","Nonmatching",NA,NA,849.5754001,0.8495754001,1
22,"other","Stranger","Stranger","Nonmatching",NA,NA,627.5442999,0.6275442999,0
22,"self","Self","Self","Matching",NA,NA,718.1913001,0.7181913001,1
22,"other","Stranger","Stranger","Nonmatching",NA,NA,709.6835,0.7096835,1
22,"other","Stranger","Stranger","Nonmatching",NA,NA,556.9994,0.5569994,1
22,"other","Stranger","Stranger","Matching",NA,NA,802.1501,0.8021501,1
22,"self","Self","Self","Matching",NA,NA,501.5815999,0.5015815999,1
22,"other","Stranger","Stranger","Nonmatching",NA,NA,684.8531999,0.6848531999,1
22,"other","Stranger","Stranger","Nonmatching",NA,NA,548.8968999,0.5488968999,1
22,"self","Self","Self","Matching",NA,NA,602.7318002,0.6027318002,1
22,"other","Stranger","Stranger","Nonmatching",NA,NA,694.3871998,0.6943871998,1
22,"other","Stranger","Stranger","Nonmatching",NA,NA,574.0534,0.5740534,1
22,"self","Self","Self","Nonmatching",NA,NA,731.0999001,0.7310999001,0
22,"other","Stranger","Stranger","Nonmatching",NA,NA,385.5981,0.3855981,1
22,"self","Self","Self","Matching",NA,NA,485.5656002,0.4855656002,0
22,"other","Stranger","Stranger","Nonmatching",NA,NA,365.5632001,0.3655632001,0
22,"other","Stranger","Stranger","Matching",NA,NA,634.8356002,0.6348356002,0
22,"self","Self","Self","Matching",NA,NA,668.7635002,0.6687635002,1
22,"self","Self","Self","Matching",NA,NA,429.6327999,0.4296327999,1
22,"other","Stranger","Stranger","Nonmatching",NA,NA,608.1802,0.6081802,1
22,"other","Stranger","Stranger","Nonmatching",NA,NA,643.6234999,0.6436234999,0
22,"other","Stranger","Stranger","Matching",NA,NA,381.3765,0.3813765,0
22,"self","Self","Self","Nonmatching",NA,NA,666.1177,0.6661177,0
22,"other","Stranger","Stranger","Matching",NA,NA,435.452,0.435452,0
23,"other","Stranger","Stranger","Nonmatching",NA,NA,770.4697,0.7704697,1
23,"other","Stranger","Stranger","Matching",NA,NA,1110.935,1.110935,1
23,"self","Self","Self","Nonmatching",NA,NA,718.1811,0.7181811,1
23,"self","Self","Self","Nonmatching",NA,NA,716.8449,0.7168449,1
23,"self","Self","Self","Nonmatching",NA,NA,676.2945,0.6762945,1
23,"self","Self","Self","Matching",NA,NA,620.6682001,0.6206682001,1
23,"self","Self","Self","Matching",NA,NA,559.3488999,0.5593488999,1
23,"self","Self","Self","Nonmatching",NA,NA,764.7673001,0.7647673001,1
23,"other","Stranger","Stranger","Matching",NA,NA,586.0720002,0.5860720002,1
23,"other","Stranger","Stranger","Matching",NA,NA,454.2857001,0.4542857001,1
23,"self","Self","Self","Matching",NA,NA,783.4657,0.7834657,1
23,"self","Self","Self","Matching",NA,NA,500.0639998,0.5000639998,1
23,"self","Self","Self","Matching",NA,NA,548.1046999,0.5481046999,1
23,"other","Stranger","Stranger","Matching",NA,NA,826.3701,0.8263701,1
23,"other","Stranger","Stranger","Matching",NA,NA,572.9239001,0.5729239001,1
23,"self","Self","Self","Matching",NA,NA,561.6081001,0.5616081001,1
23,"self","Self","Self","Nonmatching",NA,NA,574.973,0.574973,1
23,"other","Stranger","Stranger","Matching",NA,NA,731.4217999,0.7314217999,1
23,"self","Self","Self","Nonmatching",NA,NA,650.1698,0.6501698,1
23,"other","Stranger","Stranger","Matching",NA,NA,852.0479999,0.8520479999,1
23,"other","Stranger","Stranger","Matching",NA,NA,501.5050999,0.5015050999,1
23,"other","Stranger","Stranger","Nonmatching",NA,NA,948.9144001,0.9489144001,1
23,"other","Stranger","Stranger","Matching",NA,NA,658.8290001,0.6588290001,1
23,"other","Stranger","Stranger","Nonmatching",NA,NA,748.0818999,0.7480818999,1
23,"self","Self","Self","Nonmatching",NA,NA,586.2192998,0.5862192998,0
23,"other","Stranger","Stranger","Matching",NA,NA,574.1425999,0.5741425999,1
23,"self","Self","Self","Nonmatching",NA,NA,570.8185001,0.5708185001,1
23,"self","Self","Self","Nonmatching",NA,NA,695.4619,0.6954619,1
23,"self","Self","Self","Matching",NA,NA,647.6999,0.6476999,1
23,"other","Stranger","Stranger","Matching",NA,NA,753.5277,0.7535277,0
23,"self","Self","Self","Nonmatching",NA,NA,966.7281001,0.9667281001,1
23,"self","Self","Self","Matching",NA,NA,484.0948002,0.4840948002,1
23,"self","Self","Self","Matching",NA,NA,556.9239,0.5569239,1
23,"other","Stranger","Stranger","Nonmatching",NA,NA,634.1684998,0.6341684998,1
23,"self","Self","Self","Nonmatching",NA,NA,996.9316998,0.9969316998,1
23,"other","Stranger","Stranger","Nonmatching",NA,NA,825.0500001,0.8250500001,1
23,"other","Stranger","Stranger","Nonmatching",NA,NA,475.5644999,0.4755644999,1
23,"other","Stranger","Stranger","Matching",NA,NA,636.0167,0.6360167,1
23,"self","Self","Self","Nonmatching",NA,NA,774.1894,0.7741894,1
23,"other","Stranger","Stranger","Matching",NA,NA,522.8847999,0.5228847999,0
23,"other","Stranger","Stranger","Matching",NA,NA,601.4235001,0.6014235001,1
23,"self","Self","Self","Nonmatching",NA,NA,596.7407001,0.5967407001,1
23,"other","Stranger","Stranger","Nonmatching",NA,NA,624.8771001,0.6248771001,1
23,"other","Stranger","Stranger","Matching",NA,NA,611.4465999,0.6114465999,1
23,"self","Self","Self","Matching",NA,NA,734.6688998,0.7346688998,1
23,"self","Self","Self","Nonmatching",NA,NA,708.7677999,0.7087677999,1
23,"self","Self","Self","Matching",NA,NA,651.8658998,0.6518658998,1
23,"self","Self","Self","Matching",NA,NA,557.5448,0.5575448,1
23,"other","Stranger","Stranger","Nonmatching",NA,NA,706.8599002,0.7068599002,1
23,"self","Self","Self","Matching",NA,NA,530.1762999,0.5301762999,1
23,"self","Self","Self","Nonmatching",NA,NA,608.8657,0.6088657,1
23,"other","Stranger","Stranger","Nonmatching",NA,NA,532.198,0.532198,0
23,"self","Self","Self","Matching",NA,NA,530.8994001,0.5308994001,1
23,"self","Self","Self","Nonmatching",NA,NA,601.4282,0.6014282,1
23,"self","Self","Self","Nonmatching",NA,NA,700.8193999,0.7008193999,1
23,"other","Stranger","Stranger","Nonmatching",NA,NA,828.8627001,0.8288627001,0
23,"self","Self","Self","Matching",NA,NA,439.4598,0.4394598,1
23,"self","Self","Self","Matching",NA,NA,553.454,0.553454,1
23,"other","Stranger","Stranger","Matching",NA,NA,550.8026001,0.5508026001,0
23,"other","Stranger","Stranger","Nonmatching",NA,NA,380.8313,0.3808313,1
23,"other","Stranger","Stranger","Matching",NA,NA,481.4418999,0.4814418999,0
23,"other","Stranger","Stranger","Matching",NA,NA,666.0921001,0.6660921001,1
23,"other","Stranger","Stranger","Matching",NA,NA,515.3498,0.5153498,1
23,"other","Stranger","Stranger","Nonmatching",NA,NA,706.8182998,0.7068182998,1
23,"self","Self","Self","Nonmatching",NA,NA,826.169,0.826169,1
23,"self","Self","Self","Nonmatching",NA,NA,644.8502999,0.6448502999,1
23,"self","Self","Self","Nonmatching",NA,NA,478.8915,0.4788915,1
23,"other","Stranger","Stranger","Nonmatching",NA,NA,703.6185001,0.7036185001,1
23,"other","Stranger","Stranger","Nonmatching",NA,NA,494.7833999,0.4947833999,1
23,"other","Stranger","Stranger","Nonmatching",NA,NA,542.8167998,0.5428167998,1
23,"other","Stranger","Stranger","Nonmatching",NA,NA,444.8684,0.4448684,1
23,"self","Self","Self","Nonmatching",NA,NA,654.6958999,0.6546958999,1
23,"self","Self","Self","Matching",NA,NA,536.1265,0.5361265,1
23,"other","Stranger","Stranger","Matching",NA,NA,990.1258,0.9901258,1
23,"self","Self","Self","Matching",NA,NA,650.0736999,0.6500736999,1
23,"other","Stranger","Stranger","Nonmatching",NA,NA,803.9236001,0.8039236001,1
23,"self","Self","Self","Matching",NA,NA,751.3144,0.7513144,1
23,"other","Stranger","Stranger","Nonmatching",NA,NA,628.8182,0.6288182,1
23,"other","Stranger","Stranger","Matching",NA,NA,727.4955001,0.7274955001,1
23,"self","Self","Self","Matching",NA,NA,726.1329,0.7261329,1
23,"other","Stranger","Stranger","Nonmatching",NA,NA,668.7768002,0.6687768002,1
23,"other","Stranger","Stranger","Nonmatching",NA,NA,765.3195001,0.7653195001,1
23,"other","Stranger","Stranger","Matching",NA,NA,634.6814001,0.6346814001,1
23,"self","Self","Self","Matching",NA,NA,692.8443001,0.6928443001,1
23,"other","Stranger","Stranger","Nonmatching",NA,NA,604.7544,0.6047544,1
23,"other","Stranger","Stranger","Matching",NA,NA,640.0864001,0.6400864001,1
23,"self","Self","Self","Nonmatching",NA,NA,681.9569999,0.6819569999,1
23,"self","Self","Self","Matching",NA,NA,506.6392999,0.5066392999,1
23,"self","Self","Self","Matching",NA,NA,706.1483001,0.7061483001,1
23,"other","Stranger","Stranger","Nonmatching",NA,NA,633.4623001,0.6334623001,1
23,"other","Stranger","Stranger","Matching",NA,NA,1072.7804,1.0727804,1
23,"self","Self","Self","Matching",NA,NA,417.2753,0.4172753,1
23,"other","Stranger","Stranger","Nonmatching",NA,NA,708.7609998,0.7087609998,1
23,"self","Self","Self","Matching",NA,NA,524.1095,0.5241095,1
23,"self","Self","Self","Nonmatching",NA,NA,594.6066,0.5946066,1
23,"other","Stranger","Stranger","Matching",NA,NA,550.6656,0.5506656,0
23,"other","Stranger","Stranger","Nonmatching",NA,NA,756.7258,0.7567258,1
23,"self","Self","Self","Matching",NA,NA,514.2013999,0.5142013999,1
23,"other","Stranger","Stranger","Nonmatching",NA,NA,697.4814001,0.6974814001,1
23,"self","Self","Self","Matching",NA,NA,577.4145999,0.5774145999,1
23,"other","Stranger","Stranger","Matching",NA,NA,758.0227,0.7580227,1
23,"other","Stranger","Stranger","Matching",NA,NA,411.4293999,0.4114293999,1
23,"other","Stranger","Stranger","Nonmatching",NA,NA,518.6671999,0.5186671999,1
23,"self","Self","Self","Nonmatching",NA,NA,773.2292998,0.7732292998,1
23,"self","Self","Self","Matching",NA,NA,433.9864,0.4339864,1
23,"self","Self","Self","Nonmatching",NA,NA,660.7299,0.6607299,1
23,"other","Stranger","Stranger","Matching",NA,NA,654.0246001,0.6540246001,1
23,"other","Stranger","Stranger","Nonmatching",NA,NA,719.4339999,0.7194339999,1
23,"self","Self","Self","Nonmatching",NA,NA,814.1540999,0.8141540999,1
23,"other","Stranger","Stranger","Matching",NA,NA,689.4256,0.6894256,1
23,"other","Stranger","Stranger","Nonmatching",NA,NA,713.4147,0.7134147,1
23,"other","Stranger","Stranger","Nonmatching",NA,NA,520.8541001,0.5208541001,1
23,"self","Self","Self","Matching",NA,NA,519.1184001,0.5191184001,1
23,"self","Self","Self","Nonmatching",NA,NA,525.7329,0.5257329,1
23,"other","Stranger","Stranger","Matching",NA,NA,660.8865,0.6608865,1
23,"self","Self","Self","Nonmatching",NA,NA,526.1718,0.5261718,1
23,"other","Stranger","Stranger","Nonmatching",NA,NA,676.7281999,0.6767281999,0
23,"other","Stranger","Stranger","Matching",NA,NA,501.2059,0.5012059,0
23,"other","Stranger","Stranger","Matching",NA,NA,556.7631999,0.5567631999,1
23,"self","Self","Self","Matching",NA,NA,553.8981999,0.5538981999,1
23,"self","Self","Self","Matching",NA,NA,695.4367,0.6954367,1
23,"other","Stranger","Stranger","Nonmatching",NA,NA,543.4130998,0.5434130998,1
23,"other","Stranger","Stranger","Nonmatching",NA,NA,669.3760001,0.6693760001,0
23,"self","Self","Self","Nonmatching",NA,NA,830.0045999,0.8300045999,1
23,"self","Self","Self","Nonmatching",NA,NA,584.4409,0.5844409,1
23,"other","Stranger","Stranger","Nonmatching",NA,NA,668.7099,0.6687099,1
23,"self","Self","Self","Matching",NA,NA,469.1975,0.4691975,0
23,"self","Self","Self","Nonmatching",NA,NA,542.0673001,0.5420673001,1
23,"other","Stranger","Stranger","Matching",NA,NA,787.9791001,0.7879791001,1
23,"other","Stranger","Stranger","Nonmatching",NA,NA,600.0683999,0.6000683999,1
23,"other","Stranger","Stranger","Nonmatching",NA,NA,491.9614999,0.4919614999,1
23,"other","Stranger","Stranger","Matching",NA,NA,659.9276001,0.6599276001,1
23,"other","Stranger","Stranger","Nonmatching",NA,NA,613.3598001,0.6133598001,0
23,"self","Self","Self","Nonmatching",NA,NA,728.8158,0.7288158,1
23,"self","Self","Self","Nonmatching",NA,NA,615.3750999,0.6153750999,1
23,"self","Self","Self","Nonmatching",NA,NA,562.4667001,0.5624667001,1
23,"other","Stranger","Stranger","Matching",NA,NA,1000.0117,1.0000117,1
23,"other","Stranger","Stranger","Matching",NA,NA,467.7788999,0.4677788999,1
23,"self","Self","Self","Matching",NA,NA,684.4617999,0.6844617999,1
23,"self","Self","Self","Nonmatching",NA,NA,668.6195,0.6686195,1
23,"self","Self","Self","Matching",NA,NA,525.2000999,0.5252000999,1
23,"self","Self","Self","Nonmatching",NA,NA,555.9747,0.5559747,1
23,"self","Self","Self","Matching",NA,NA,721.2908999,0.7212908999,1
23,"other","Stranger","Stranger","Matching",NA,NA,727.8380999,0.7278380999,1
23,"other","Stranger","Stranger","Matching",NA,NA,518.5723002,0.5185723002,1
23,"other","Stranger","Stranger","Matching",NA,NA,445.3093,0.4453093,1
23,"self","Self","Self","Nonmatching",NA,NA,751.1071998,0.7511071998,1
23,"self","Self","Self","Matching",NA,NA,724.6345,0.7246345,1
23,"self","Self","Self","Nonmatching",NA,NA,787.276,0.787276,1
23,"self","Self","Self","Nonmatching",NA,NA,479.2662,0.4792662,1
23,"self","Self","Self","Matching",NA,NA,519.8558001,0.5198558001,1
23,"self","Self","Self","Matching",NA,NA,526.6612,0.5266612,1
23,"other","Stranger","Stranger","Nonmatching",NA,NA,605.3199,0.6053199,1
23,"self","Self","Self","Nonmatching",NA,NA,504.6573998,0.5046573998,0
23,"other","Stranger","Stranger","Nonmatching",NA,NA,783.8313,0.7838313,1
23,"other","Stranger","Stranger","Matching",NA,NA,692.7021001,0.6927021001,1
23,"other","Stranger","Stranger","Nonmatching",NA,NA,732.575,0.732575,1
23,"other","Stranger","Stranger","Nonmatching",NA,NA,875.3283001,0.8753283001,1
23,"other","Stranger","Stranger","Nonmatching",NA,NA,563.962,0.563962,1
23,"self","Self","Self","Nonmatching",NA,NA,777.2669999,0.7772669999,1
23,"self","Self","Self","Nonmatching",NA,NA,589.9777,0.5899777,1
23,"self","Self","Self","Matching",NA,NA,577.9722999,0.5779722999,1
23,"self","Self","Self","Nonmatching",NA,NA,574.5168,0.5745168,1
23,"other","Stranger","Stranger","Matching",NA,NA,683.1074001,0.6831074001,1
23,"self","Self","Self","Matching",NA,NA,507.9359,0.5079359,1
23,"self","Self","Self","Matching",NA,NA,491.3748,0.4913748,1
23,"other","Stranger","Stranger","Nonmatching",NA,NA,603.5517999,0.6035517999,1
23,"other","Stranger","Stranger","Matching",NA,NA,718.5478001,0.7185478001,1
23,"self","Self","Self","Matching",NA,NA,573.2322999,0.5732322999,1
23,"other","Stranger","Stranger","Nonmatching",NA,NA,657.7154,0.6577154,1
23,"other","Stranger","Stranger","Nonmatching",NA,NA,611.2550001,0.6112550001,1
23,"self","Self","Self","Matching",NA,NA,622.6122,0.6226122,1
23,"self","Self","Self","Nonmatching",NA,NA,665.1969,0.6651969,1
23,"self","Self","Self","Matching",NA,NA,642.555,0.642555,1
23,"self","Self","Self","Nonmatching",NA,NA,500.5011,0.5005011,1
23,"other","Stranger","Stranger","Nonmatching",NA,NA,724.5946,0.7245946,0
23,"other","Stranger","Stranger","Matching",NA,NA,675.2762001,0.6752762001,1
23,"other","Stranger","Stranger","Matching",NA,NA,1051.8337,1.0518337,1
23,"self","Self","Self","Matching",NA,NA,565.1039002,0.5651039002,1
23,"other","Stranger","Stranger","Matching",NA,NA,698.5499999,0.6985499999,1
23,"other","Stranger","Stranger","Matching",NA,NA,747.8595001,0.7478595001,1
23,"self","Self","Self","Nonmatching",NA,NA,1153.695,1.153695,0
23,"self","Self","Self","Matching",NA,NA,759.2930999,0.7592930999,1
23,"other","Stranger","Stranger","Nonmatching",NA,NA,700.3830001,0.7003830001,1
23,"other","Stranger","Stranger","Nonmatching",NA,NA,612.5383999,0.6125383999,1
23,"self","Self","Self","Matching",NA,NA,567.6325001,0.5676325001,1
23,"self","Self","Self","Matching",NA,NA,524.4672,0.5244672,1
23,"self","Self","Self","Nonmatching",NA,NA,667.0210999,0.6670210999,1
23,"other","Stranger","Stranger","Matching",NA,NA,700.31,0.70031,1
23,"other","Stranger","Stranger","Nonmatching",NA,NA,620.3933002,0.6203933002,1
23,"other","Stranger","Stranger","Matching",NA,NA,655.0936999,0.6550936999,1
23,"self","Self","Self","Nonmatching",NA,NA,496.4193001,0.4964193001,1
23,"other","Stranger","Stranger","Nonmatching",NA,NA,NA,NA,2
23,"other","Stranger","Stranger","Matching",NA,NA,757.1121,0.7571121,1
23,"other","Stranger","Stranger","Matching",NA,NA,546.3729999,0.5463729999,1
23,"self","Self","Self","Nonmatching",NA,NA,672.4183001,0.6724183001,1
23,"self","Self","Self","Matching",NA,NA,648.8941,0.6488941,1
23,"self","Self","Self","Matching",NA,NA,539.0667999,0.5390667999,1
23,"other","Stranger","Stranger","Nonmatching",NA,NA,616.8489,0.6168489,1
23,"other","Stranger","Stranger","Nonmatching",NA,NA,484.3482,0.4843482,1
