"","Subject","Age","Gender","Handedness","Shape","Identity","Matching","Response","RT_ms","ACC","RT_sec"
"7385",54809786,21,"Mujer","Diestro","circulo","tu","Nonmatching",5,798,0,0.798
"7386",54809786,21,"Mujer","Diestro","cuadrado","tu","Nonmatching",1,493,1,0.493
"7387",54809786,21,"Mujer","Diestro","triangulo","tu","Matching",5,396,1,0.396
"7388",54809786,21,"Mujer","Diestro","cuadrado","tu","Nonmatching",1,579,1,0.579
"7389",54809786,21,"Mujer","Diestro","circulo","tu","Nonmatching",1,577,1,0.577
"7390",54809786,21,"Mujer","Diestro","triangulo","tu","Matching",5,569,1,0.569
"7391",54809786,21,"Mujer","Diestro","cuadrado","tu","Nonmatching",1,710,1,0.71
"7392",54809786,21,"Mujer","Diestro","circulo","tu","Nonmatching",1,574,1,0.574
"7393",54809786,21,"Mujer","Diestro","triangulo","tu","Matching",5,471,1,0.471
"7394",54809786,21,"Mujer","Diestro","triangulo","tu","Matching",5,344,1,0.344
"7395",54809786,21,"Mujer","Diestro","circulo","tu","Nonmatching",1,572,1,0.572
"7396",54809786,21,"Mujer","Diestro","triangulo","tu","Matching",5,437,1,0.437
"7397",54809786,21,"Mujer","Diestro","cuadrado","tu","Nonmatching",1,956,1,0.956
"7398",54809786,21,"Mujer","Diestro","cuadrado","tu","Nonmatching",1,401,1,0.401
"7399",54809786,21,"Mujer","Diestro","cuadrado","tu","Nonmatching",1,466,1,0.466
"7400",54809786,21,"Mujer","Diestro","triangulo","tu","Matching",5,602,1,0.602
"7401",54809786,21,"Mujer","Diestro","triangulo","tu","Matching",5,386,1,0.386
"7402",54809786,21,"Mujer","Diestro","cuadrado","tu","Nonmatching",1,421,1,0.421
"7403",54809786,21,"Mujer","Diestro","triangulo","tu","Matching",5,387,1,0.387
"7404",54809786,21,"Mujer","Diestro","circulo","tu","Nonmatching",1,500,1,0.5
"7405",54809786,21,"Mujer","Diestro","circulo","tu","Nonmatching",1,903,1,0.903
"7406",54809786,21,"Mujer","Diestro","triangulo","tu","Matching",5,354,1,0.354
"7407",54809786,21,"Mujer","Diestro","triangulo","tu","Matching",5,519,1,0.519
"7408",54809786,21,"Mujer","Diestro","circulo","tu","Nonmatching",1,611,1,0.611
"7409",54809786,21,"Mujer","Diestro","triangulo","tu","Matching",5,470,1,0.47
"7410",54809786,21,"Mujer","Diestro","cuadrado","tu","Nonmatching",1,475,1,0.475
"7411",54809786,21,"Mujer","Diestro","triangulo","tu","Matching",5,727,1,0.727
"7412",54809786,21,"Mujer","Diestro","triangulo","tu","Matching",5,535,1,0.535
"7413",54809786,21,"Mujer","Diestro","triangulo","tu","Matching",5,554,1,0.554
"7414",54809786,21,"Mujer","Diestro","cuadrado","tu","Nonmatching",1,543,1,0.543
"7415",54809786,21,"Mujer","Diestro","triangulo","tu","Matching",1,388,0,0.388
"7416",54809786,21,"Mujer","Diestro","triangulo","tu","Matching",5,733,1,0.733
"7417",54809786,21,"Mujer","Diestro","circulo","tu","Nonmatching",1,470,1,0.47
"7418",54809786,21,"Mujer","Diestro","circulo","tu","Nonmatching",1,800,1,0.8
"7419",54809786,21,"Mujer","Diestro","circulo","tu","Nonmatching",1,559,1,0.559
"7420",54809786,21,"Mujer","Diestro","triangulo","tu","Matching",5,503,1,0.503
"7421",54809786,21,"Mujer","Diestro","cuadrado","tu","Nonmatching",1,669,1,0.669
"7422",54809786,21,"Mujer","Diestro","circulo","tu","Nonmatching",1,580,1,0.58
"7423",54809786,21,"Mujer","Diestro","triangulo","tu","Matching",5,481,1,0.481
"7424",54809786,21,"Mujer","Diestro","cuadrado","tu","Nonmatching",NA,0,0,0
"7425",54809786,21,"Mujer","Diestro","circulo","tu","Nonmatching",1,613,1,0.613
"7426",54809786,21,"Mujer","Diestro","triangulo","tu","Matching",5,504,1,0.504
"7427",54809786,21,"Mujer","Diestro","circulo","tu","Nonmatching",1,449,1,0.449
"7428",54809786,21,"Mujer","Diestro","circulo","tu","Nonmatching",1,400,1,0.4
"7429",54809786,21,"Mujer","Diestro","cuadrado","tu","Nonmatching",1,527,1,0.527
"7430",54809786,21,"Mujer","Diestro","triangulo","tu","Matching",5,430,1,0.43
"7431",54809786,21,"Mujer","Diestro","triangulo","tu","Matching",1,476,0,0.476
"7432",54809786,21,"Mujer","Diestro","cuadrado","tu","Nonmatching",1,482,1,0.482
"7433",54809786,21,"Mujer","Diestro","triangulo","tu","Matching",5,336,1,0.336
"7434",54809786,21,"Mujer","Diestro","cuadrado","tu","Nonmatching",1,687,1,0.687
"7435",54809786,21,"Mujer","Diestro","cuadrado","tu","Nonmatching",1,571,1,0.571
"7436",54809786,21,"Mujer","Diestro","triangulo","tu","Matching",5,404,1,0.404
"7437",54809786,21,"Mujer","Diestro","triangulo","tu","Matching",5,386,1,0.386
"7438",54809786,21,"Mujer","Diestro","triangulo","tu","Matching",5,401,1,0.401
"7439",54809786,21,"Mujer","Diestro","triangulo","tu","Matching",1,480,0,0.48
"7440",54809786,21,"Mujer","Diestro","circulo","tu","Nonmatching",1,509,1,0.509
"7441",55140937,19,"Mujer","Diestro","triangulo","amigo","Matching",NA,0,0,0
"7442",55140937,19,"Mujer","Diestro","triangulo","amigo","Matching",5,569,1,0.569
"7443",55140937,19,"Mujer","Diestro","triangulo","amigo","Matching",5,604,1,0.604
"7444",55140937,19,"Mujer","Diestro","triangulo","amigo","Matching",5,792,1,0.792
"7445",55140937,19,"Mujer","Diestro","circulo","amigo","Nonmatching",1,622,1,0.622
"7446",55140937,19,"Mujer","Diestro","cuadrado","amigo","Nonmatching",1,790,1,0.79
"7447",55140937,19,"Mujer","Diestro","cuadrado","amigo","Nonmatching",1,629,1,0.629
"7448",55140937,19,"Mujer","Diestro","triangulo","amigo","Matching",5,595,1,0.595
"7449",55140937,19,"Mujer","Diestro","triangulo","amigo","Matching",5,444,1,0.444
"7450",55140937,19,"Mujer","Diestro","circulo","amigo","Nonmatching",1,574,1,0.574
"7451",55140937,19,"Mujer","Diestro","cuadrado","amigo","Nonmatching",5,518,0,0.518
"7452",55140937,19,"Mujer","Diestro","triangulo","amigo","Matching",5,320,1,0.32
"7453",55140937,19,"Mujer","Diestro","cuadrado","amigo","Nonmatching",1,567,1,0.567
"7454",55140937,19,"Mujer","Diestro","circulo","amigo","Nonmatching",1,595,1,0.595
"7455",55140937,19,"Mujer","Diestro","circulo","amigo","Nonmatching",1,964,1,0.964
"7456",55140937,19,"Mujer","Diestro","triangulo","amigo","Matching",NA,0,0,0
"7457",55140937,19,"Mujer","Diestro","circulo","amigo","Nonmatching",1,682,1,0.682
"7458",55140937,19,"Mujer","Diestro","triangulo","amigo","Matching",5,658,1,0.658
"7459",55140937,19,"Mujer","Diestro","triangulo","amigo","Matching",5,451,1,0.451
"7460",55140937,19,"Mujer","Diestro","triangulo","amigo","Matching",5,513,1,0.513
"7461",55140937,19,"Mujer","Diestro","triangulo","amigo","Matching",5,349,1,0.349
"7462",55140937,19,"Mujer","Diestro","triangulo","amigo","Matching",5,386,1,0.386
"7463",55140937,19,"Mujer","Diestro","circulo","amigo","Nonmatching",1,426,1,0.426
"7464",55140937,19,"Mujer","Diestro","circulo","amigo","Nonmatching",1,578,1,0.578
"7465",55140937,19,"Mujer","Diestro","triangulo","amigo","Matching",1,621,0,0.621
"7466",55140937,19,"Mujer","Diestro","triangulo","amigo","Matching",1,829,0,0.829
"7467",55140937,19,"Mujer","Diestro","circulo","amigo","Nonmatching",1,873,1,0.873
"7468",55140937,19,"Mujer","Diestro","cuadrado","amigo","Nonmatching",1,556,1,0.556
"7469",55140937,19,"Mujer","Diestro","triangulo","amigo","Matching",5,720,1,0.72
"7470",55140937,19,"Mujer","Diestro","cuadrado","amigo","Nonmatching",1,867,1,0.867
"7471",55140937,19,"Mujer","Diestro","cuadrado","amigo","Nonmatching",1,519,1,0.519
"7472",55140937,19,"Mujer","Diestro","cuadrado","amigo","Nonmatching",5,789,0,0.789
"7473",55140937,19,"Mujer","Diestro","cuadrado","amigo","Nonmatching",1,544,1,0.544
"7474",55140937,19,"Mujer","Diestro","cuadrado","amigo","Nonmatching",1,535,1,0.535
"7475",55140937,19,"Mujer","Diestro","triangulo","amigo","Matching",1,606,0,0.606
"7476",55140937,19,"Mujer","Diestro","triangulo","amigo","Matching",5,656,1,0.656
"7477",55140937,19,"Mujer","Diestro","triangulo","amigo","Matching",5,904,1,0.904
"7478",55140937,19,"Mujer","Diestro","cuadrado","amigo","Nonmatching",5,464,0,0.464
"7479",55140937,19,"Mujer","Diestro","circulo","amigo","Nonmatching",1,782,1,0.782
"7480",55140937,19,"Mujer","Diestro","triangulo","amigo","Matching",5,811,1,0.811
"7481",55140937,19,"Mujer","Diestro","triangulo","amigo","Matching",1,512,0,0.512
"7482",55140937,19,"Mujer","Diestro","circulo","amigo","Nonmatching",1,642,1,0.642
"7483",55140937,19,"Mujer","Diestro","triangulo","amigo","Matching",5,350,1,0.35
"7484",55140937,19,"Mujer","Diestro","circulo","amigo","Nonmatching",1,668,1,0.668
"7485",55140937,19,"Mujer","Diestro","triangulo","amigo","Matching",1,771,0,0.771
"7486",55140937,19,"Mujer","Diestro","cuadrado","amigo","Nonmatching",1,690,1,0.69
"7487",55140937,19,"Mujer","Diestro","triangulo","amigo","Matching",1,521,0,0.521
"7488",55140937,19,"Mujer","Diestro","circulo","amigo","Nonmatching",5,483,0,0.483
"7489",55140937,19,"Mujer","Diestro","cuadrado","amigo","Nonmatching",1,640,1,0.64
"7490",55140937,19,"Mujer","Diestro","triangulo","amigo","Matching",5,507,1,0.507
"7491",55140937,19,"Mujer","Diestro","circulo","amigo","Nonmatching",1,403,1,0.403
"7492",55140937,19,"Mujer","Diestro","cuadrado","amigo","Nonmatching",1,499,1,0.499
"7493",55140937,19,"Mujer","Diestro","triangulo","amigo","Matching",1,425,0,0.425
"7494",55140937,19,"Mujer","Diestro","triangulo","amigo","Matching",5,724,1,0.724
"7495",55140937,19,"Mujer","Diestro","triangulo","amigo","Matching",5,463,1,0.463
"7496",55140937,19,"Mujer","Diestro","circulo","amigo","Nonmatching",1,587,1,0.587
"7497",55140937,19,"Mujer","Diestro","circulo","amigo","Nonmatching",1,696,1,0.696
"7498",55140937,19,"Mujer","Diestro","triangulo","amigo","Matching",5,557,1,0.557
"7499",55140937,19,"Mujer","Diestro","triangulo","amigo","Matching",1,575,0,0.575
"7500",55140937,19,"Mujer","Diestro","triangulo","amigo","Matching",5,584,1,0.584
"7501",55140937,19,"Mujer","Diestro","cuadrado","amigo","Nonmatching",1,651,1,0.651
"7502",55140937,19,"Mujer","Diestro","cuadrado","amigo","Nonmatching",1,677,1,0.677
"7503",55140937,19,"Mujer","Diestro","circulo","amigo","Nonmatching",1,702,1,0.702
"7504",55140937,19,"Mujer","Diestro","triangulo","amigo","Matching",1,487,0,0.487
"7505",55140937,19,"Mujer","Diestro","cuadrado","amigo","Nonmatching",5,1098,0,1.098
"7506",55140937,19,"Mujer","Diestro","triangulo","amigo","Matching",5,738,1,0.738
"7507",55140937,19,"Mujer","Diestro","cuadrado","amigo","Nonmatching",1,494,1,0.494
"7508",55140937,19,"Mujer","Diestro","triangulo","amigo","Matching",5,663,1,0.663
"7509",55140937,19,"Mujer","Diestro","cuadrado","amigo","Nonmatching",1,734,1,0.734
"7510",55140937,19,"Mujer","Diestro","cuadrado","amigo","Nonmatching",1,499,1,0.499
"7511",55140937,19,"Mujer","Diestro","circulo","amigo","Nonmatching",NA,0,0,0
"7512",55140937,19,"Mujer","Diestro","triangulo","amigo","Matching",5,717,1,0.717
"7513",55140937,19,"Mujer","Diestro","triangulo","amigo","Matching",5,566,1,0.566
"7514",55140937,19,"Mujer","Diestro","circulo","amigo","Nonmatching",1,511,1,0.511
"7515",55140937,19,"Mujer","Diestro","triangulo","amigo","Matching",5,630,1,0.63
"7516",55140937,19,"Mujer","Diestro","circulo","amigo","Nonmatching",1,477,1,0.477
"7517",55140937,19,"Mujer","Diestro","triangulo","amigo","Matching",5,633,1,0.633
"7518",55140937,19,"Mujer","Diestro","triangulo","amigo","Matching",5,480,1,0.48
"7519",55140937,19,"Mujer","Diestro","triangulo","amigo","Matching",5,400,1,0.4
"7520",55140937,19,"Mujer","Diestro","circulo","amigo","Nonmatching",5,885,0,0.885
"7521",55140937,19,"Mujer","Diestro","cuadrado","extrano","Matching",1,579,0,0.579
"7522",55140937,19,"Mujer","Diestro","cuadrado","extrano","Matching",1,652,0,0.652
"7523",55140937,19,"Mujer","Diestro","triangulo","extrano","Nonmatching",1,767,1,0.767
"7524",55140937,19,"Mujer","Diestro","triangulo","extrano","Nonmatching",1,978,1,0.978
"7525",55140937,19,"Mujer","Diestro","triangulo","extrano","Nonmatching",1,605,1,0.605
"7526",55140937,19,"Mujer","Diestro","cuadrado","extrano","Matching",1,681,0,0.681
"7527",55140937,19,"Mujer","Diestro","cuadrado","extrano","Matching",5,722,1,0.722
"7528",55140937,19,"Mujer","Diestro","circulo","extrano","Nonmatching",1,801,1,0.801
"7529",55140937,19,"Mujer","Diestro","cuadrado","extrano","Matching",5,889,1,0.889
"7530",55140937,19,"Mujer","Diestro","cuadrado","extrano","Matching",5,886,1,0.886
"7531",55140937,19,"Mujer","Diestro","circulo","extrano","Nonmatching",1,534,1,0.534
"7532",55140937,19,"Mujer","Diestro","cuadrado","extrano","Matching",5,685,1,0.685
"7533",55140937,19,"Mujer","Diestro","circulo","extrano","Nonmatching",1,759,1,0.759
"7534",55140937,19,"Mujer","Diestro","circulo","extrano","Nonmatching",1,561,1,0.561
"7535",55140937,19,"Mujer","Diestro","triangulo","extrano","Nonmatching",1,634,1,0.634
"7536",55140937,19,"Mujer","Diestro","cuadrado","extrano","Matching",5,776,1,0.776
"7537",55140937,19,"Mujer","Diestro","circulo","extrano","Nonmatching",1,712,1,0.712
"7538",55140937,19,"Mujer","Diestro","cuadrado","extrano","Matching",5,714,1,0.714
"7539",55140937,19,"Mujer","Diestro","circulo","extrano","Nonmatching",1,569,1,0.569
"7540",55140937,19,"Mujer","Diestro","cuadrado","extrano","Matching",1,605,0,0.605
"7541",55140937,19,"Mujer","Diestro","triangulo","extrano","Nonmatching",1,597,1,0.597
"7542",55140937,19,"Mujer","Diestro","triangulo","extrano","Nonmatching",1,675,1,0.675
"7543",55140937,19,"Mujer","Diestro","cuadrado","extrano","Matching",5,413,1,0.413
"7544",55140937,19,"Mujer","Diestro","circulo","extrano","Nonmatching",5,553,0,0.553
"7545",55140937,19,"Mujer","Diestro","cuadrado","extrano","Matching",1,669,0,0.669
"7546",55140937,19,"Mujer","Diestro","triangulo","extrano","Nonmatching",1,664,1,0.664
"7547",55140937,19,"Mujer","Diestro","triangulo","extrano","Nonmatching",1,814,1,0.814
"7548",55140937,19,"Mujer","Diestro","cuadrado","extrano","Matching",5,896,1,0.896
"7549",55140937,19,"Mujer","Diestro","cuadrado","extrano","Matching",5,615,1,0.615
"7550",55140937,19,"Mujer","Diestro","circulo","extrano","Nonmatching",1,576,1,0.576
"7551",55140937,19,"Mujer","Diestro","cuadrado","extrano","Matching",5,740,1,0.74
"7552",55140937,19,"Mujer","Diestro","cuadrado","extrano","Matching",5,837,1,0.837
"7553",55140937,19,"Mujer","Diestro","triangulo","extrano","Nonmatching",NA,0,0,0
"7554",55140937,19,"Mujer","Diestro","circulo","extrano","Nonmatching",1,533,1,0.533
"7555",55140937,19,"Mujer","Diestro","triangulo","extrano","Nonmatching",1,1024,1,1.024
"7556",55140937,19,"Mujer","Diestro","cuadrado","extrano","Matching",5,624,1,0.624
"7557",55140937,19,"Mujer","Diestro","cuadrado","extrano","Matching",1,618,0,0.618
"7558",55140937,19,"Mujer","Diestro","cuadrado","extrano","Matching",5,701,1,0.701
"7559",55140937,19,"Mujer","Diestro","cuadrado","extrano","Matching",5,446,1,0.446
"7560",55140937,19,"Mujer","Diestro","circulo","extrano","Nonmatching",1,869,1,0.869
"7561",55140937,19,"Mujer","Diestro","cuadrado","extrano","Matching",5,702,1,0.702
"7562",55140937,19,"Mujer","Diestro","circulo","extrano","Nonmatching",1,583,1,0.583
"7563",55140937,19,"Mujer","Diestro","triangulo","extrano","Nonmatching",1,648,1,0.648
"7564",55140937,19,"Mujer","Diestro","cuadrado","extrano","Matching",5,666,1,0.666
"7565",55140937,19,"Mujer","Diestro","circulo","extrano","Nonmatching",1,549,1,0.549
"7566",55140937,19,"Mujer","Diestro","cuadrado","extrano","Matching",5,508,1,0.508
"7567",55140937,19,"Mujer","Diestro","triangulo","extrano","Nonmatching",1,605,1,0.605
"7568",55140937,19,"Mujer","Diestro","cuadrado","extrano","Matching",5,515,1,0.515
"7569",55140937,19,"Mujer","Diestro","triangulo","extrano","Nonmatching",1,661,1,0.661
"7570",55140937,19,"Mujer","Diestro","circulo","extrano","Nonmatching",1,623,1,0.623
"7571",55140937,19,"Mujer","Diestro","circulo","extrano","Nonmatching",1,515,1,0.515
"7572",55140937,19,"Mujer","Diestro","cuadrado","extrano","Matching",1,459,0,0.459
"7573",55140937,19,"Mujer","Diestro","cuadrado","extrano","Matching",5,457,1,0.457
"7574",55140937,19,"Mujer","Diestro","cuadrado","extrano","Matching",1,489,0,0.489
"7575",55140937,19,"Mujer","Diestro","cuadrado","extrano","Matching",5,870,1,0.87
"7576",55140937,19,"Mujer","Diestro","triangulo","extrano","Nonmatching",1,500,1,0.5
"7577",55140937,19,"Mujer","Diestro","cuadrado","extrano","Matching",5,465,1,0.465
"7578",55140937,19,"Mujer","Diestro","circulo","extrano","Nonmatching",1,520,1,0.52
"7579",55140937,19,"Mujer","Diestro","cuadrado","extrano","Matching",5,542,1,0.542
"7580",55140937,19,"Mujer","Diestro","triangulo","extrano","Nonmatching",1,541,1,0.541
"7581",55140937,19,"Mujer","Diestro","cuadrado","extrano","Matching",5,568,1,0.568
"7582",55140937,19,"Mujer","Diestro","cuadrado","extrano","Matching",5,623,1,0.623
"7583",55140937,19,"Mujer","Diestro","circulo","extrano","Nonmatching",1,692,1,0.692
"7584",55140937,19,"Mujer","Diestro","triangulo","extrano","Nonmatching",1,848,1,0.848
"7585",55140937,19,"Mujer","Diestro","triangulo","extrano","Nonmatching",1,634,1,0.634
"7586",55140937,19,"Mujer","Diestro","triangulo","extrano","Nonmatching",1,390,1,0.39
"7587",55140937,19,"Mujer","Diestro","cuadrado","extrano","Matching",5,587,1,0.587
"7588",55140937,19,"Mujer","Diestro","cuadrado","extrano","Matching",1,558,0,0.558
"7589",55140937,19,"Mujer","Diestro","cuadrado","extrano","Matching",1,622,0,0.622
"7590",55140937,19,"Mujer","Diestro","circulo","extrano","Nonmatching",1,563,1,0.563
"7591",55140937,19,"Mujer","Diestro","cuadrado","extrano","Matching",5,516,1,0.516
"7592",55140937,19,"Mujer","Diestro","triangulo","extrano","Nonmatching",1,721,1,0.721
"7593",55140937,19,"Mujer","Diestro","cuadrado","extrano","Matching",5,502,1,0.502
"7594",55140937,19,"Mujer","Diestro","triangulo","extrano","Nonmatching",1,591,1,0.591
"7595",55140937,19,"Mujer","Diestro","cuadrado","extrano","Matching",1,605,0,0.605
"7596",55140937,19,"Mujer","Diestro","circulo","extrano","Nonmatching",1,594,1,0.594
"7597",55140937,19,"Mujer","Diestro","circulo","extrano","Nonmatching",1,529,1,0.529
"7598",55140937,19,"Mujer","Diestro","cuadrado","extrano","Matching",5,539,1,0.539
"7599",55140937,19,"Mujer","Diestro","circulo","extrano","Nonmatching",1,507,1,0.507
"7600",55140937,19,"Mujer","Diestro","cuadrado","extrano","Matching",5,551,1,0.551
"7601",55140937,19,"Mujer","Diestro","cuadrado","tu","Nonmatching",1,757,1,0.757
"7602",55140937,19,"Mujer","Diestro","circulo","tu","Matching",5,383,1,0.383
"7603",55140937,19,"Mujer","Diestro","circulo","tu","Matching",5,559,1,0.559
"7604",55140937,19,"Mujer","Diestro","circulo","tu","Matching",5,686,1,0.686
"7605",55140937,19,"Mujer","Diestro","cuadrado","tu","Nonmatching",5,458,0,0.458
"7606",55140937,19,"Mujer","Diestro","circulo","tu","Matching",5,557,1,0.557
"7607",55140937,19,"Mujer","Diestro","triangulo","tu","Nonmatching",5,865,0,0.865
"7608",55140937,19,"Mujer","Diestro","triangulo","tu","Nonmatching",1,739,1,0.739
"7609",55140937,19,"Mujer","Diestro","circulo","tu","Matching",5,481,1,0.481
"7610",55140937,19,"Mujer","Diestro","circulo","tu","Matching",5,347,1,0.347
"7611",55140937,19,"Mujer","Diestro","cuadrado","tu","Nonmatching",1,570,1,0.57
"7612",55140937,19,"Mujer","Diestro","triangulo","tu","Nonmatching",1,731,1,0.731
"7613",55140937,19,"Mujer","Diestro","circulo","tu","Matching",5,587,1,0.587
"7614",55140937,19,"Mujer","Diestro","triangulo","tu","Nonmatching",1,853,1,0.853
"7615",55140937,19,"Mujer","Diestro","circulo","tu","Matching",5,592,1,0.592
"7616",55140937,19,"Mujer","Diestro","cuadrado","tu","Nonmatching",1,939,1,0.939
"7617",55140937,19,"Mujer","Diestro","circulo","tu","Matching",5,807,1,0.807
"7618",55140937,19,"Mujer","Diestro","circulo","tu","Matching",5,484,1,0.484
"7619",55140937,19,"Mujer","Diestro","cuadrado","tu","Nonmatching",1,572,1,0.572
"7620",55140937,19,"Mujer","Diestro","circulo","tu","Matching",5,655,1,0.655
"7621",55140937,19,"Mujer","Diestro","triangulo","tu","Nonmatching",1,553,1,0.553
"7622",55140937,19,"Mujer","Diestro","circulo","tu","Matching",5,584,1,0.584
"7623",55140937,19,"Mujer","Diestro","cuadrado","tu","Nonmatching",1,666,1,0.666
"7624",55140937,19,"Mujer","Diestro","cuadrado","tu","Nonmatching",1,551,1,0.551
"7625",55140937,19,"Mujer","Diestro","triangulo","tu","Nonmatching",1,959,1,0.959
