"","Subject","Matching","Identity","Session","RT_ms","RT_sec","ACC","condition1level"
"2880",16,"Nonmatching","Celebrity","1",461,0.461,1,2
"2881",16,"Nonmatching","Celebrity","1",234,0.234,0,1
"2882",16,"Nonmatching","Celebrity","1",514,0.514,1,2
"2883",16,"Nonmatching","Celebrity","1",587,0.587,1,2
"2884",16,"Nonmatching","Celebrity","1",465,0.465,1,2
"2885",16,"Nonmatching","Celebrity","1",455,0.455,1,2
"2886",16,"Nonmatching","Celebrity","1",413,0.413,1,2
"2887",16,"Nonmatching","Celebrity","1",266,0.266,0,1
"2888",16,"Nonmatching","Celebrity","1",610,0.61,1,2
"2889",16,"Nonmatching","Celebrity","1",233,0.233,0,1
"2890",16,"Nonmatching","Celebrity","1",228,0.228,0,1
"2891",16,"Nonmatching","Celebrity","1",554,0.554,1,1
"2892",16,"Nonmatching","Celebrity","1",437,0.437,1,2
"2893",16,"Nonmatching","Celebrity","1",400,0.4,0,2
"2894",16,"Nonmatching","Celebrity","1",548,0.548,0,2
"2895",16,"Nonmatching","Celebrity","1",388,0.388,1,1
"2896",16,"Nonmatching","Celebrity","1",479,0.479,1,2
"2897",16,"Nonmatching","Celebrity","1",503,0.503,1,1
"2898",16,"Nonmatching","Celebrity","1",507,0.507,1,2
"2899",16,"Nonmatching","Celebrity","1",367,0.367,1,1
"2900",17,"Matching","Self","1",636,0.636,1,2
"2901",17,"Matching","Self","1",888,0.888,1,1
"2902",17,"Matching","Self","1",756,0.756,1,1
"2903",17,"Matching","Self","1",886,0.886,0,1
"2904",17,"Matching","Self","1",560,0.56,1,1
"2905",17,"Matching","Self","1",625,0.625,1,2
"2906",17,"Matching","Self","1",810,0.81,0,1
"2907",17,"Matching","Self","1",562,0.562,1,1
"2908",17,"Matching","Self","1",830,0.83,1,2
"2909",17,"Matching","Self","1",525,0.525,1,1
"2910",17,"Matching","Self","1",596,0.596,1,2
"2911",17,"Matching","Self","1",660,0.66,1,2
"2912",17,"Matching","Self","1",872,0.872,1,1
"2913",17,"Matching","Self","1",480,0.48,1,1
"2914",17,"Matching","Self","1",268,0.268,1,1
"2915",17,"Matching","Self","1",529,0.529,1,2
"2916",17,"Matching","Self","1",730,0.73,1,2
"2917",17,"Matching","Self","1",431,0.431,1,1
"2918",17,"Matching","Self","1",380,0.38,1,2
"2919",17,"Matching","Self","1",348,0.348,1,2
"2920",17,"Matching","Self","1",591,0.591,1,2
"2921",17,"Matching","Self","1",437,0.437,1,1
"2922",17,"Matching","Self","1",345,0.345,1,1
"2923",17,"Matching","Self","1",390,0.39,1,2
"2924",17,"Matching","Self","1",501,0.501,1,1
"2925",17,"Matching","Self","1",571,0.571,1,1
"2926",17,"Matching","Self","1",362,0.362,1,1
"2927",17,"Matching","Self","1",543,0.543,1,2
"2928",17,"Matching","Self","1",704,0.704,1,2
"2929",17,"Matching","Self","1",610,0.61,1,1
"2930",17,"Matching","Self","1",867,0.867,1,2
"2931",17,"Matching","Self","1",348,0.348,1,2
"2932",17,"Matching","Self","1",301,0.301,1,1
"2933",17,"Matching","Self","1",427,0.427,1,2
"2934",17,"Matching","Self","1",570,0.57,1,1
"2935",17,"Matching","Self","1",427,0.427,1,2
"2936",17,"Matching","Self","1",265,0.265,1,2
"2937",17,"Matching","Self","1",491,0.491,1,2
"2938",17,"Matching","Self","1",499,0.499,1,1
"2939",17,"Matching","Self","1",754,0.754,0,2
"2940",17,"Matching","Self","1",712,0.712,1,1
"2941",17,"Matching","Self","1",638,0.638,1,1
"2942",17,"Matching","Self","1",574,0.574,1,2
"2943",17,"Matching","Self","1",496,0.496,1,2
"2944",17,"Matching","Self","1",448,0.448,1,2
"2945",17,"Matching","Self","1",674,0.674,1,1
"2946",17,"Matching","Self","1",500,0.5,1,1
"2947",17,"Matching","Celebrity","1",308,0.308,0,1
"2948",17,"Matching","Celebrity","1",268,0.268,0,1
"2949",17,"Matching","Celebrity","1",688,0.688,1,1
"2950",17,"Matching","Celebrity","1",702,0.702,1,2
"2951",17,"Matching","Celebrity","1",459,0.459,1,2
"2952",17,"Matching","Celebrity","1",825,0.825,1,1
"2953",17,"Matching","Celebrity","1",473,0.473,0,2
"2954",17,"Matching","Celebrity","1",763,0.763,1,2
"2955",17,"Matching","Celebrity","1",576,0.576,1,2
"2956",17,"Matching","Celebrity","1",517,0.517,1,1
"2957",17,"Matching","Celebrity","1",727,0.727,1,1
"2958",17,"Matching","Celebrity","1",629,0.629,1,2
"2959",17,"Matching","Celebrity","1",621,0.621,1,1
"2960",17,"Matching","Celebrity","1",490,0.49,1,1
"2961",17,"Matching","Celebrity","1",514,0.514,0,1
"2962",17,"Matching","Celebrity","1",511,0.511,1,2
"2963",17,"Matching","Celebrity","1",413,0.413,1,2
"2964",17,"Matching","Celebrity","1",930,0.93,1,1
"2965",17,"Matching","Celebrity","1",438,0.438,1,1
"2966",17,"Matching","Celebrity","1",525,0.525,1,1
"2967",17,"Matching","Celebrity","1",492,0.492,1,2
"2968",17,"Matching","Celebrity","1",420,0.42,1,2
"2969",17,"Matching","Celebrity","1",466,0.466,1,2
"2970",17,"Matching","Celebrity","1",545,0.545,1,2
"2971",17,"Matching","Celebrity","1",549,0.549,1,1
"2972",17,"Matching","Celebrity","1",691,0.691,1,2
"2973",17,"Matching","Celebrity","1",466,0.466,1,1
"2974",17,"Matching","Celebrity","1",327,0.327,1,2
"2975",17,"Matching","Celebrity","1",428,0.428,1,1
"2976",17,"Matching","Celebrity","1",289,0.289,1,1
"2977",17,"Matching","Celebrity","1",337,0.337,1,1
"2978",17,"Matching","Celebrity","1",498,0.498,1,2
"2979",17,"Matching","Celebrity","1",763,0.763,0,1
"2980",17,"Matching","Celebrity","1",689,0.689,1,1
"2981",17,"Matching","Celebrity","1",736,0.736,1,2
"2982",17,"Matching","Celebrity","1",825,0.825,1,1
"2983",17,"Matching","Celebrity","1",554,0.554,1,2
"2984",17,"Matching","Celebrity","1",572,0.572,0,2
"2985",17,"Matching","Celebrity","1",499,0.499,1,2
"2986",17,"Matching","Celebrity","1",514,0.514,1,1
"2987",17,"Matching","Celebrity","1",227,0.227,0,2
"2988",17,"Matching","Celebrity","1",899,0.899,1,2
"2989",17,"Matching","Celebrity","1",260,0.26,0,2
"2990",17,"Matching","Celebrity","1",359,0.359,0,1
"2991",17,"Matching","Celebrity","1",732,0.732,1,1
"2992",17,"Matching","Celebrity","1",457,0.457,1,1
"2993",17,"Matching","Celebrity","1",613,0.613,0,2
"2994",17,"Matching","Celebrity","1",345,0.345,1,2
"2995",17,"Matching","Celebrity","1",943,0.943,1,1
"2996",17,"Matching","Celebrity","1",794,0.794,1,2
"2997",17,"Nonmatching","Self","1",985,0.985,0,2
"2998",17,"Nonmatching","Self","1",401,0.401,1,2
"2999",17,"Nonmatching","Self","1",881,0.881,1,2
"3000",17,"Nonmatching","Self","1",944,0.944,1,2
"3001",17,"Nonmatching","Self","1",773,0.773,1,2
"3002",17,"Nonmatching","Self","1",770,0.77,1,2
"3003",17,"Nonmatching","Self","1",474,0.474,1,1
"3004",17,"Nonmatching","Self","1",698,0.698,1,1
"3005",17,"Nonmatching","Self","1",910,0.91,0,2
"3006",17,"Nonmatching","Self","1",569,0.569,0,2
"3007",17,"Nonmatching","Self","1",481,0.481,1,2
"3008",17,"Nonmatching","Self","1",637,0.637,0,1
"3009",17,"Nonmatching","Self","1",643,0.643,1,1
"3010",17,"Nonmatching","Self","1",480,0.48,1,1
"3011",17,"Nonmatching","Self","1",322,0.322,0,1
"3012",17,"Nonmatching","Self","1",539,0.539,0,1
"3013",17,"Nonmatching","Self","1",528,0.528,1,2
"3014",17,"Nonmatching","Self","1",395,0.395,1,2
"3015",17,"Nonmatching","Self","1",435,0.435,1,2
"3016",17,"Nonmatching","Self","1",411,0.411,1,2
"3017",17,"Nonmatching","Self","1",440,0.44,1,1
"3018",17,"Nonmatching","Self","1",615,0.615,1,2
"3019",17,"Nonmatching","Self","1",629,0.629,0,1
"3020",17,"Nonmatching","Self","1",456,0.456,1,1
"3021",17,"Nonmatching","Self","1",362,0.362,1,1
"3022",17,"Nonmatching","Self","1",480,0.48,1,1
"3023",17,"Nonmatching","Self","1",536,0.536,0,1
"3024",17,"Nonmatching","Self","1",466,0.466,1,1
"3025",17,"Nonmatching","Self","1",606,0.606,1,1
"3026",17,"Nonmatching","Self","1",645,0.645,0,2
"3027",17,"Nonmatching","Self","1",691,0.691,0,1
"3028",17,"Nonmatching","Self","1",761,0.761,1,2
"3029",17,"Nonmatching","Self","1",730,0.73,1,1
"3030",17,"Nonmatching","Self","1",837,0.837,1,2
"3031",17,"Nonmatching","Self","1",452,0.452,1,2
"3032",17,"Nonmatching","Self","1",913,0.913,1,2
"3033",17,"Nonmatching","Self","1",502,0.502,1,1
"3034",17,"Nonmatching","Self","1",488,0.488,1,2
"3035",17,"Nonmatching","Self","1",273,0.273,0,1
"3036",17,"Nonmatching","Self","1",421,0.421,0,1
"3037",17,"Nonmatching","Self","1",521,0.521,1,2
"3038",17,"Nonmatching","Self","1",688,0.688,1,2
"3039",17,"Nonmatching","Self","1",800,0.8,1,1
"3040",17,"Nonmatching","Self","1",456,0.456,1,2
"3041",17,"Nonmatching","Self","1",748,0.748,0,1
"3042",17,"Nonmatching","Self","1",267,0.267,0,2
"3043",17,"Nonmatching","Self","1",720,0.72,1,2
"3044",17,"Nonmatching","Self","1",657,0.657,0,1
"3045",17,"Nonmatching","Self","1",334,0.334,1,1
"3046",17,"Nonmatching","Celebrity","1",409,0.409,1,2
"3047",17,"Nonmatching","Celebrity","1",726,0.726,0,2
"3048",17,"Nonmatching","Celebrity","1",610,0.61,1,1
"3049",17,"Nonmatching","Celebrity","1",675,0.675,1,1
"3050",17,"Nonmatching","Celebrity","1",726,0.726,1,1
"3051",17,"Nonmatching","Celebrity","1",552,0.552,1,2
"3052",17,"Nonmatching","Celebrity","1",473,0.473,0,1
"3053",17,"Nonmatching","Celebrity","1",487,0.487,1,1
"3054",17,"Nonmatching","Celebrity","1",774,0.774,0,1
"3055",17,"Nonmatching","Celebrity","1",441,0.441,1,1
"3056",17,"Nonmatching","Celebrity","1",362,0.362,0,2
"3057",17,"Nonmatching","Celebrity","1",408,0.408,0,1
"3058",17,"Nonmatching","Celebrity","1",536,0.536,1,1
"3059",17,"Nonmatching","Celebrity","1",350,0.35,1,1
"3060",17,"Nonmatching","Celebrity","1",690,0.69,0,2
"3061",17,"Nonmatching","Celebrity","1",542,0.542,1,1
"3062",17,"Nonmatching","Celebrity","1",564,0.564,1,2
"3063",17,"Nonmatching","Celebrity","1",573,0.573,1,2
"3064",17,"Nonmatching","Celebrity","1",449,0.449,1,2
"3065",17,"Nonmatching","Celebrity","1",481,0.481,1,2
"3066",17,"Nonmatching","Celebrity","1",433,0.433,0,2
"3067",17,"Nonmatching","Celebrity","1",734,0.734,0,2
"3068",17,"Nonmatching","Celebrity","1",743,0.743,1,1
"3069",17,"Nonmatching","Celebrity","1",398,0.398,0,2
"3070",17,"Nonmatching","Celebrity","1",552,0.552,1,1
"3071",17,"Nonmatching","Celebrity","1",568,0.568,0,1
"3072",17,"Nonmatching","Celebrity","1",554,0.554,1,1
"3073",17,"Nonmatching","Celebrity","1",562,0.562,1,1
"3074",17,"Nonmatching","Celebrity","1",492,0.492,1,2
"3075",17,"Nonmatching","Celebrity","1",585,0.585,0,2
"3076",17,"Nonmatching","Celebrity","1",499,0.499,1,1
"3077",17,"Nonmatching","Celebrity","1",544,0.544,1,2
"3078",17,"Nonmatching","Celebrity","1",235,0.235,1,2
"3079",17,"Nonmatching","Celebrity","1",230,0.23,1,1
"3080",17,"Nonmatching","Celebrity","1",546,0.546,0,1
"3081",17,"Nonmatching","Celebrity","1",555,0.555,1,1
"3082",17,"Nonmatching","Celebrity","1",576,0.576,1,2
"3083",17,"Nonmatching","Celebrity","1",309,0.309,1,1
"3084",17,"Nonmatching","Celebrity","1",547,0.547,1,2
"3085",17,"Nonmatching","Celebrity","1",470,0.47,1,2
"3086",17,"Nonmatching","Celebrity","1",488,0.488,1,2
"3087",17,"Nonmatching","Celebrity","1",376,0.376,1,1
"3088",17,"Nonmatching","Celebrity","1",541,0.541,1,1
"3089",17,"Nonmatching","Celebrity","1",689,0.689,1,2
"3090",17,"Nonmatching","Celebrity","1",695,0.695,1,2
"3091",17,"Nonmatching","Celebrity","1",416,0.416,1,2
"3092",17,"Nonmatching","Celebrity","1",674,0.674,1,1
"3093",18,"Matching","Self","1",311,0.311,1,1
"3094",18,"Matching","Self","1",462,0.462,1,2
"3095",18,"Matching","Self","1",477,0.477,1,2
"3096",18,"Matching","Self","1",360,0.36,1,2
"3097",18,"Matching","Self","1",385,0.385,1,2
"3098",18,"Matching","Self","1",619,0.619,1,2
"3099",18,"Matching","Self","1",486,0.486,1,1
"3100",18,"Matching","Self","1",308,0.308,1,1
"3101",18,"Matching","Self","1",428,0.428,1,2
"3102",18,"Matching","Self","1",496,0.496,1,2
"3103",18,"Matching","Self","1",478,0.478,1,2
"3104",18,"Matching","Self","1",444,0.444,1,2
"3105",18,"Matching","Self","1",297,0.297,1,2
"3106",18,"Matching","Self","1",488,0.488,1,2
"3107",18,"Matching","Self","1",357,0.357,1,1
"3108",18,"Matching","Self","1",312,0.312,1,1
"3109",18,"Matching","Self","1",320,0.32,1,1
"3110",18,"Matching","Self","1",340,0.34,1,2
"3111",18,"Matching","Self","1",309,0.309,1,1
"3112",18,"Matching","Self","1",507,0.507,1,1
"3113",18,"Matching","Self","1",318,0.318,1,2
"3114",18,"Matching","Self","1",364,0.364,1,1
"3115",18,"Matching","Self","1",407,0.407,1,2
"3116",18,"Matching","Self","1",439,0.439,1,1
"3117",18,"Matching","Self","1",385,0.385,1,1
"3118",18,"Matching","Self","1",468,0.468,1,1
"3119",18,"Matching","Self","1",276,0.276,1,1
"3120",18,"Matching","Self","1",390,0.39,1,1
"3121",18,"Matching","Self","1",297,0.297,1,1
"3122",18,"Matching","Self","1",328,0.328,1,1
"3123",18,"Matching","Self","1",645,0.645,1,2
"3124",18,"Matching","Self","1",465,0.465,1,1
"3125",18,"Matching","Self","1",490,0.49,1,2
"3126",18,"Matching","Self","1",424,0.424,1,2
"3127",18,"Matching","Self","1",473,0.473,1,2
"3128",18,"Matching","Self","1",592,0.592,0,1
"3129",18,"Matching","Self","1",552,0.552,1,1
"3130",18,"Matching","Self","1",536,0.536,1,1
"3131",18,"Matching","Self","1",433,0.433,1,1
"3132",18,"Matching","Self","1",808,0.808,1,2
"3133",18,"Matching","Self","1",707,0.707,0,2
"3134",18,"Matching","Self","1",375,0.375,1,2
"3135",18,"Matching","Self","1",457,0.457,1,1
"3136",18,"Matching","Self","1",403,0.403,0,2
"3137",18,"Matching","Self","1",519,0.519,1,2
"3138",18,"Matching","Self","1",534,0.534,1,2
"3139",18,"Matching","Self","1",459,0.459,1,1
"3140",18,"Matching","Self","1",484,0.484,1,2
"3141",18,"Matching","Self","1",635,0.635,1,1
"3142",18,"Matching","Self","1",491,0.491,1,1
"3143",18,"Matching","Celebrity","1",704,0.704,0,1
"3144",18,"Matching","Celebrity","1",982,0.982,0,1
"3145",18,"Matching","Celebrity","1",616,0.616,1,2
"3146",18,"Matching","Celebrity","1",621,0.621,1,1
"3147",18,"Matching","Celebrity","1",676,0.676,1,1
"3148",18,"Matching","Celebrity","1",720,0.72,0,2
"3149",18,"Matching","Celebrity","1",704,0.704,0,1
"3150",18,"Matching","Celebrity","1",740,0.74,1,2
"3151",18,"Matching","Celebrity","1",670,0.67,1,2
"3152",18,"Matching","Celebrity","1",828,0.828,1,1
"3153",18,"Matching","Celebrity","1",459,0.459,0,1
"3154",18,"Matching","Celebrity","1",805,0.805,1,2
"3155",18,"Matching","Celebrity","1",729,0.729,1,1
"3156",18,"Matching","Celebrity","1",482,0.482,1,2
"3157",18,"Matching","Celebrity","1",499,0.499,1,1
"3158",18,"Matching","Celebrity","1",437,0.437,0,1
"3159",18,"Matching","Celebrity","1",407,0.407,0,2
"3160",18,"Matching","Celebrity","1",440,0.44,0,1
"3161",18,"Matching","Celebrity","1",741,0.741,1,1
"3162",18,"Matching","Celebrity","1",317,0.317,0,2
"3163",18,"Matching","Celebrity","1",517,0.517,0,1
"3164",18,"Matching","Celebrity","1",709,0.709,1,2
"3165",18,"Matching","Celebrity","1",780,0.78,1,2
"3166",18,"Matching","Celebrity","1",316,0.316,0,2
"3167",18,"Matching","Celebrity","1",640,0.64,1,2
"3168",18,"Matching","Celebrity","1",659,0.659,1,2
"3169",18,"Matching","Celebrity","1",423,0.423,0,1
"3170",18,"Matching","Celebrity","1",406,0.406,1,1
"3171",18,"Matching","Celebrity","1",663,0.663,1,1
"3172",18,"Matching","Celebrity","1",790,0.79,1,1
"3173",18,"Matching","Celebrity","1",458,0.458,0,2
"3174",18,"Matching","Celebrity","1",754,0.754,1,2
"3175",18,"Matching","Celebrity","1",579,0.579,1,1
"3176",18,"Matching","Celebrity","1",474,0.474,1,2
"3177",18,"Matching","Celebrity","1",737,0.737,1,2
"3178",18,"Matching","Celebrity","1",692,0.692,1,2
"3179",18,"Matching","Celebrity","1",572,0.572,1,1
"3180",18,"Matching","Celebrity","1",689,0.689,1,2
"3181",18,"Matching","Celebrity","1",941,0.941,1,1
"3182",18,"Matching","Celebrity","1",641,0.641,1,2
"3183",18,"Matching","Celebrity","1",519,0.519,0,2
"3184",18,"Matching","Celebrity","1",684,0.684,1,1
"3185",18,"Matching","Celebrity","1",636,0.636,1,2
"3186",18,"Matching","Celebrity","1",630,0.63,0,1
"3187",18,"Matching","Celebrity","1",680,0.68,1,1
"3188",18,"Matching","Celebrity","1",520,0.52,1,1
"3189",18,"Matching","Celebrity","1",771,0.771,1,1
"3190",18,"Nonmatching","Self","1",605,0.605,1,1
"3191",18,"Nonmatching","Self","1",641,0.641,1,2
"3192",18,"Nonmatching","Self","1",767,0.767,0,2
"3193",18,"Nonmatching","Self","1",967,0.967,1,2
"3194",18,"Nonmatching","Self","1",723,0.723,0,1
"3195",18,"Nonmatching","Self","1",621,0.621,1,2
"3196",18,"Nonmatching","Self","1",632,0.632,1,2
"3197",18,"Nonmatching","Self","1",629,0.629,1,2
"3198",18,"Nonmatching","Self","1",711,0.711,1,2
"3199",18,"Nonmatching","Self","1",670,0.67,1,1
"3200",18,"Nonmatching","Self","1",795,0.795,0,2
"3201",18,"Nonmatching","Self","1",598,0.598,1,2
"3202",18,"Nonmatching","Self","1",523,0.523,1,1
"3203",18,"Nonmatching","Self","1",627,0.627,0,1
"3204",18,"Nonmatching","Self","1",428,0.428,1,1
"3205",18,"Nonmatching","Self","1",520,0.52,0,2
"3206",18,"Nonmatching","Self","1",573,0.573,1,1
"3207",18,"Nonmatching","Self","1",409,0.409,1,2
"3208",18,"Nonmatching","Self","1",531,0.531,1,1
"3209",18,"Nonmatching","Self","1",800,0.8,1,2
"3210",18,"Nonmatching","Self","1",675,0.675,0,2
"3211",18,"Nonmatching","Self","1",523,0.523,1,1
"3212",18,"Nonmatching","Self","1",632,0.632,1,2
"3213",18,"Nonmatching","Self","1",508,0.508,1,2
"3214",18,"Nonmatching","Self","1",589,0.589,1,1
"3215",18,"Nonmatching","Self","1",701,0.701,1,1
"3216",18,"Nonmatching","Self","1",492,0.492,1,1
"3217",18,"Nonmatching","Self","1",501,0.501,1,1
"3218",18,"Nonmatching","Self","1",467,0.467,1,2
"3219",18,"Nonmatching","Self","1",532,0.532,1,1
"3220",18,"Nonmatching","Self","1",710,0.71,1,2
"3221",18,"Nonmatching","Self","1",503,0.503,1,2
"3222",18,"Nonmatching","Self","1",521,0.521,1,1
"3223",18,"Nonmatching","Self","1",436,0.436,1,2
"3224",18,"Nonmatching","Self","1",573,0.573,1,2
"3225",18,"Nonmatching","Self","1",565,0.565,0,2
"3226",18,"Nonmatching","Self","1",584,0.584,1,2
"3227",18,"Nonmatching","Self","1",755,0.755,0,1
"3228",18,"Nonmatching","Self","1",778,0.778,1,2
"3229",18,"Nonmatching","Self","1",526,0.526,1,1
"3230",18,"Nonmatching","Self","1",603,0.603,1,1
"3231",18,"Nonmatching","Self","1",638,0.638,1,1
"3232",18,"Nonmatching","Self","1",852,0.852,1,1
"3233",18,"Nonmatching","Self","1",735,0.735,1,1
"3234",18,"Nonmatching","Self","1",622,0.622,1,1
"3235",18,"Nonmatching","Self","1",667,0.667,1,1
"3236",18,"Nonmatching","Self","1",461,0.461,0,1
"3237",18,"Nonmatching","Self","1",567,0.567,1,2
"3238",18,"Nonmatching","Self","1",882,0.882,1,1
"3239",18,"Nonmatching","Self","1",574,0.574,1,2
"3240",18,"Nonmatching","Celebrity","1",561,0.561,1,1
"3241",18,"Nonmatching","Celebrity","1",599,0.599,1,2
"3242",18,"Nonmatching","Celebrity","1",584,0.584,1,2
"3243",18,"Nonmatching","Celebrity","1",411,0.411,1,1
"3244",18,"Nonmatching","Celebrity","1",760,0.76,0,2
"3245",18,"Nonmatching","Celebrity","1",453,0.453,1,2
"3246",18,"Nonmatching","Celebrity","1",416,0.416,1,2
"3247",18,"Nonmatching","Celebrity","1",426,0.426,1,2
"3248",18,"Nonmatching","Celebrity","1",578,0.578,1,1
"3249",18,"Nonmatching","Celebrity","1",593,0.593,0,2
"3250",18,"Nonmatching","Celebrity","1",589,0.589,1,2
"3251",18,"Nonmatching","Celebrity","1",505,0.505,1,1
"3252",18,"Nonmatching","Celebrity","1",652,0.652,1,2
"3253",18,"Nonmatching","Celebrity","1",976,0.976,1,1
"3254",18,"Nonmatching","Celebrity","1",372,0.372,1,1
"3255",18,"Nonmatching","Celebrity","1",456,0.456,1,1
"3256",18,"Nonmatching","Celebrity","1",505,0.505,1,2
"3257",18,"Nonmatching","Celebrity","1",470,0.47,1,2
"3258",18,"Nonmatching","Celebrity","1",470,0.47,1,1
"3259",18,"Nonmatching","Celebrity","1",926,0.926,0,2
"3260",18,"Nonmatching","Celebrity","1",836,0.836,1,1
"3261",18,"Nonmatching","Celebrity","1",374,0.374,1,1
"3262",18,"Nonmatching","Celebrity","1",441,0.441,1,2
"3263",18,"Nonmatching","Celebrity","1",921,0.921,1,1
"3264",18,"Nonmatching","Celebrity","1",708,0.708,1,2
"3265",18,"Nonmatching","Celebrity","1",658,0.658,1,2
"3266",18,"Nonmatching","Celebrity","1",423,0.423,1,1
"3267",18,"Nonmatching","Celebrity","1",449,0.449,1,1
"3268",18,"Nonmatching","Celebrity","1",313,0.313,1,1
"3269",18,"Nonmatching","Celebrity","1",615,0.615,1,2
"3270",18,"Nonmatching","Celebrity","1",546,0.546,1,2
"3271",18,"Nonmatching","Celebrity","1",508,0.508,1,1
"3272",18,"Nonmatching","Celebrity","1",887,0.887,0,2
"3273",18,"Nonmatching","Celebrity","1",570,0.57,1,1
"3274",18,"Nonmatching","Celebrity","1",540,0.54,1,2
"3275",18,"Nonmatching","Celebrity","1",495,0.495,1,2
"3276",18,"Nonmatching","Celebrity","1",500,0.5,1,2
"3277",18,"Nonmatching","Celebrity","1",642,0.642,1,2
"3278",18,"Nonmatching","Celebrity","1",610,0.61,1,2
"3279",18,"Nonmatching","Celebrity","1",502,0.502,0,2
"3280",18,"Nonmatching","Celebrity","1",539,0.539,1,1
"3281",18,"Nonmatching","Celebrity","1",984,0.984,1,2
"3282",18,"Nonmatching","Celebrity","1",591,0.591,1,1
"3283",18,"Nonmatching","Celebrity","1",627,0.627,1,1
"3284",18,"Nonmatching","Celebrity","1",515,0.515,1,1
"3285",18,"Nonmatching","Celebrity","1",737,0.737,1,1
"3286",18,"Nonmatching","Celebrity","1",560,0.56,1,1
"3287",19,"Matching","Self","1",482,0.482,1,2
"3288",19,"Matching","Self","1",609,0.609,1,1
"3289",19,"Matching","Self","1",532,0.532,1,2
"3290",19,"Matching","Self","1",437,0.437,1,1
"3291",19,"Matching","Self","1",269,0.269,1,1
"3292",19,"Matching","Self","1",425,0.425,1,1
"3293",19,"Matching","Self","1",718,0.718,1,1
"3294",19,"Matching","Self","1",516,0.516,1,2
"3295",19,"Matching","Self","1",587,0.587,1,2
"3296",19,"Matching","Self","1",441,0.441,1,2
"3297",19,"Matching","Self","1",792,0.792,1,2
"3298",19,"Matching","Self","1",460,0.46,1,1
"3299",19,"Matching","Self","1",496,0.496,1,1
"3300",19,"Matching","Self","1",518,0.518,1,2
"3301",19,"Matching","Self","1",606,0.606,1,2
"3302",19,"Matching","Self","1",683,0.683,1,1
