"","Subject","Gender","Age","Handedness","First_Language","Matching","Origin_Identity","Phase","Shape","Label","WeShape","SelfShape","TheyShape","AloneShape","ShapeLoc","Response","RT_sec","ACC","RT_ms","English_Identity","Standarlized_Identity"
"7508",25,"Female",18,"r","h","Match","You","TRAINING","You","You","Diamond","Triangle","Star","Circle","Bottom","m",1.167,1,1167,"You","Stranger"
"7509",25,"Female",18,"r","h","Match","You","EXPERIMENT","You","You","Diamond","Triangle","Star","Circle","Bottom","m",0.85,1,850,"You","Stranger"
"7510",25,"Female",18,"r","h","Match","You","EXPERIMENT","You","You","Diamond","Triangle","Star","Circle","Bottom","m",0.75,1,750,"You","Stranger"
"7511",25,"Female",18,"r","h","Match","You","EXPERIMENT","You","You","Diamond","Triangle","Star","Circle","Top","m",0.85,1,850,"You","Stranger"
"7512",25,"Female",18,"r","h","Match","You","EXPERIMENT","You","You","Diamond","Triangle","Star","Circle","Bottom","m",0.584,1,584,"You","Stranger"
"7513",25,"Female",18,"r","h","Match","You","EXPERIMENT","You","You","Diamond","Triangle","Star","Circle","Top","m",0.634,1,634,"You","Stranger"
"7514",25,"Female",18,"r","h","Match","You","EXPERIMENT","You","You","Diamond","Triangle","Star","Circle","Bottom","m",0.5,1,500,"You","Stranger"
"7515",25,"Female",18,"r","h","Match","You","EXPERIMENT","You","You","Diamond","Triangle","Star","Circle","Top","m",0.667,1,667,"You","Stranger"
"7516",25,"Female",18,"r","h","Match","You","EXPERIMENT","You","You","Diamond","Triangle","Star","Circle","Bottom","m",0.6,1,600,"You","Stranger"
"7517",25,"Female",18,"r","h","Match","You","EXPERIMENT","You","You","Diamond","Triangle","Star","Circle","Top","m",0.667,1,667,"You","Stranger"
"7518",25,"Female",18,"r","h","Match","You","EXPERIMENT","You","You","Diamond","Triangle","Star","Circle","Bottom","m",0.617,1,617,"You","Stranger"
"7519",25,"Female",18,"r","h","Match","You","EXPERIMENT","You","You","Diamond","Triangle","Star","Circle","Top","m",0.683,1,683,"You","Stranger"
"7520",25,"Female",18,"r","h","Match","You","EXPERIMENT","You","You","Diamond","Triangle","Star","Circle","Top","m",0.684,1,684,"You","Stranger"
"7521",25,"Female",18,"r","h","Match","You","EXPERIMENT","You","You","Diamond","Triangle","Star","Circle","Top","m",0.484,1,484,"You","Stranger"
"7522",25,"Female",18,"r","h","Match","You","EXPERIMENT","You","You","Diamond","Triangle","Star","Circle","Top","m",0.517,1,517,"You","Stranger"
"7523",25,"Female",18,"r","h","Match","You","EXPERIMENT","You","You","Diamond","Triangle","Star","Circle","Bottom","m",0.7,1,700,"You","Stranger"
"7524",25,"Female",18,"r","h","Match","You","EXPERIMENT","You","You","Diamond","Triangle","Star","Circle","Bottom","m",0.767,1,767,"You","Stranger"
"7525",25,"Female",18,"r","h","Match","You","EXPERIMENT","You","You","Diamond","Triangle","Star","Circle","Bottom","m",0.8,1,800,"You","Stranger"
"7526",25,"Female",18,"r","h","Match","You","EXPERIMENT","You","You","Diamond","Triangle","Star","Circle","Bottom","m",0.584,1,584,"You","Stranger"
"7527",25,"Female",18,"r","h","Match","You","EXPERIMENT","You","You","Diamond","Triangle","Star","Circle","Top","m",0.7,1,700,"You","Stranger"
"7528",25,"Female",18,"r","h","Match","You","EXPERIMENT","You","You","Diamond","Triangle","Star","Circle","Top","m",0.584,1,584,"You","Stranger"
"7529",25,"Female",18,"r","h","Match","You","EXPERIMENT","You","You","Diamond","Triangle","Star","Circle","Bottom","m",0.567,1,567,"You","Stranger"
"7530",25,"Female",18,"r","h","Match","You","EXPERIMENT","You","You","Diamond","Triangle","Star","Circle","Top","m",0.517,1,517,"You","Stranger"
"7531",25,"Female",18,"r","h","Match","You","EXPERIMENT","You","You","Diamond","Triangle","Star","Circle","Top","m",0.517,1,517,"You","Stranger"
"7532",25,"Female",18,"r","h","Match","You","EXPERIMENT","You","You","Diamond","Triangle","Star","Circle","Bottom","m",0.6,1,600,"You","Stranger"
"7533",25,"Female",18,"r","h","Match","You","EXPERIMENT","You","You","Diamond","Triangle","Star","Circle","Bottom","m",0.684,1,684,"You","Stranger"
"7534",25,"Female",18,"r","h","Match","You","EXPERIMENT","You","You","Diamond","Triangle","Star","Circle","Top","m",0.617,1,617,"You","Stranger"
"7535",25,"Female",18,"r","h","Match","You","EXPERIMENT","You","You","Diamond","Triangle","Star","Circle","Top","m",0.6,1,600,"You","Stranger"
"7536",25,"Female",18,"r","h","Match","You","EXPERIMENT","You","You","Diamond","Triangle","Star","Circle","Bottom","m",0.684,1,684,"You","Stranger"
"7537",25,"Female",18,"r","h","Match","You","EXPERIMENT","You","You","Diamond","Triangle","Star","Circle","Bottom","m",0.65,1,650,"You","Stranger"
"7538",25,"Female",18,"r","h","Match","You","EXPERIMENT","You","You","Diamond","Triangle","Star","Circle","Top","m",0.55,1,550,"You","Stranger"
"7539",25,"Female",18,"r","h","Match","You","EXPERIMENT","You","You","Diamond","Triangle","Star","Circle","Bottom","m",0.517,1,517,"You","Stranger"
"7540",25,"Female",18,"r","h","Match","You","EXPERIMENT","You","You","Diamond","Triangle","Star","Circle","Bottom","m",0.6,1,600,"You","Stranger"
"7541",25,"Female",18,"r","h","Match","You","EXPERIMENT","You","You","Diamond","Triangle","Star","Circle","Bottom","m",0.55,1,550,"You","Stranger"
"7542",25,"Female",18,"r","h","Match","You","EXPERIMENT","You","You","Diamond","Triangle","Star","Circle","Top","m",0.6,1,600,"You","Stranger"
"7543",25,"Female",18,"r","h","Match","You","EXPERIMENT","You","You","Diamond","Triangle","Star","Circle","Top","m",0.617,1,617,"You","Stranger"
"7544",25,"Female",18,"r","h","Match","You","EXPERIMENT","You","You","Diamond","Triangle","Star","Circle","Top","m",0.784,1,784,"You","Stranger"
"7545",25,"Female",18,"r","h","Mismatch","Self","TRAINING","We","Self","Diamond","Triangle","Star","Circle","Top","n",1.334,1,1334,"Self","Self"
"7546",25,"Female",18,"r","h","Mismatch","Self","TRAINING","You","Self","Diamond","Triangle","Star","Circle","Bottom","n",0.884,1,884,"Self","Self"
"7547",25,"Female",18,"r","h","Mismatch","Self","TRAINING","They","Self","Diamond","Triangle","Star","Circle","Top","n",0.934,1,934,"Self","Self"
"7548",25,"Female",18,"r","h","Mismatch","Self","EXPERIMENT","We","Self","Diamond","Triangle","Star","Circle","Bottom","n",0.85,1,850,"Self","Self"
"7549",25,"Female",18,"r","h","Mismatch","Self","EXPERIMENT","We","Self","Diamond","Triangle","Star","Circle","Bottom","n",0.784,1,784,"Self","Self"
"7550",25,"Female",18,"r","h","Mismatch","Self","EXPERIMENT","We","Self","Diamond","Triangle","Star","Circle","Top","n",0.667,1,667,"Self","Self"
"7551",25,"Female",18,"r","h","Mismatch","Self","EXPERIMENT","We","Self","Diamond","Triangle","Star","Circle","Top","n",0.717,1,717,"Self","Self"
"7552",25,"Female",18,"r","h","Mismatch","Self","EXPERIMENT","You","Self","Diamond","Triangle","Star","Circle","Bottom","n",0.717,1,717,"Self","Self"
"7553",25,"Female",18,"r","h","Mismatch","Self","EXPERIMENT","You","Self","Diamond","Triangle","Star","Circle","Top","n",0.75,1,750,"Self","Self"
"7554",25,"Female",18,"r","h","Mismatch","Self","EXPERIMENT","They","Self","Diamond","Triangle","Star","Circle","Top","n",0.867,1,867,"Self","Self"
"7555",25,"Female",18,"r","h","Mismatch","Self","EXPERIMENT","They","Self","Diamond","Triangle","Star","Circle","Bottom","n",0.784,1,784,"Self","Self"
"7556",25,"Female",18,"r","h","Mismatch","Self","EXPERIMENT","You","Self","Diamond","Triangle","Star","Circle","Top","n",0.75,1,750,"Self","Self"
"7557",25,"Female",18,"r","h","Mismatch","Self","EXPERIMENT","They","Self","Diamond","Triangle","Star","Circle","Bottom","n",0.717,1,717,"Self","Self"
"7558",25,"Female",18,"r","h","Mismatch","Self","EXPERIMENT","They","Self","Diamond","Triangle","Star","Circle","Top","n",1.3,1,1300,"Self","Self"
"7559",25,"Female",18,"r","h","Mismatch","Self","EXPERIMENT","You","Self","Diamond","Triangle","Star","Circle","Bottom","n",0.717,1,717,"Self","Self"
"7560",25,"Female",18,"r","h","Mismatch","Self","EXPERIMENT","You","Self","Diamond","Triangle","Star","Circle","Bottom","n",0.733,1,733,"Self","Self"
"7561",25,"Female",18,"r","h","Mismatch","Self","EXPERIMENT","They","Self","Diamond","Triangle","Star","Circle","Bottom","m",0.5,0,500,"Self","Self"
"7562",25,"Female",18,"r","h","Mismatch","Self","EXPERIMENT","We","Self","Diamond","Triangle","Star","Circle","Bottom","m",0.467,0,467,"Self","Self"
"7563",25,"Female",18,"r","h","Mismatch","Self","EXPERIMENT","You","Self","Diamond","Triangle","Star","Circle","Top","n",0.7,1,700,"Self","Self"
"7564",25,"Female",18,"r","h","Mismatch","Self","EXPERIMENT","We","Self","Diamond","Triangle","Star","Circle","Bottom","n",1.15,1,1150,"Self","Self"
"7565",25,"Female",18,"r","h","Mismatch","Self","EXPERIMENT","We","Self","Diamond","Triangle","Star","Circle","Top","n",0.984,1,984,"Self","Self"
"7566",25,"Female",18,"r","h","Mismatch","Self","EXPERIMENT","They","Self","Diamond","Triangle","Star","Circle","Top","n",0.917,1,917,"Self","Self"
"7567",25,"Female",18,"r","h","Mismatch","Self","EXPERIMENT","They","Self","Diamond","Triangle","Star","Circle","Top","n",0.717,1,717,"Self","Self"
"7568",25,"Female",18,"r","h","Mismatch","Self","EXPERIMENT","You","Self","Diamond","Triangle","Star","Circle","Bottom","n",0.667,1,667,"Self","Self"
"7569",25,"Female",18,"r","h","Mismatch","Self","EXPERIMENT","They","Self","Diamond","Triangle","Star","Circle","Bottom","n",0.633,1,633,"Self","Self"
"7570",25,"Female",18,"r","h","Mismatch","Self","EXPERIMENT","You","Self","Diamond","Triangle","Star","Circle","Top","n",0.55,1,550,"Self","Self"
"7571",25,"Female",18,"r","h","Mismatch","Self","EXPERIMENT","We","Self","Diamond","Triangle","Star","Circle","Top","n",0.767,1,767,"Self","Self"
"7572",25,"Female",18,"r","h","Mismatch","Self","EXPERIMENT","We","Self","Diamond","Triangle","Star","Circle","Top","n",0.95,1,950,"Self","Self"
"7573",25,"Female",18,"r","h","Mismatch","Self","EXPERIMENT","We","Self","Diamond","Triangle","Star","Circle","Top","n",0.917,1,917,"Self","Self"
"7574",25,"Female",18,"r","h","Mismatch","Self","EXPERIMENT","They","Self","Diamond","Triangle","Star","Circle","Bottom","m",0.567,0,567,"Self","Self"
"7575",25,"Female",18,"r","h","Mismatch","Self","EXPERIMENT","We","Self","Diamond","Triangle","Star","Circle","Bottom","n",1,1,1000,"Self","Self"
"7576",25,"Female",18,"r","h","Mismatch","Self","EXPERIMENT","You","Self","Diamond","Triangle","Star","Circle","Bottom","n",0.934,1,934,"Self","Self"
"7577",25,"Female",18,"r","h","Mismatch","Self","EXPERIMENT","You","Self","Diamond","Triangle","Star","Circle","Top","n",0.934,1,934,"Self","Self"
"7578",25,"Female",18,"r","h","Mismatch","Self","EXPERIMENT","They","Self","Diamond","Triangle","Star","Circle","Top","n",0.867,1,867,"Self","Self"
"7579",25,"Female",18,"r","h","Mismatch","Self","EXPERIMENT","They","Self","Diamond","Triangle","Star","Circle","Bottom","n",0.667,1,667,"Self","Self"
"7580",25,"Female",18,"r","h","Mismatch","Self","EXPERIMENT","You","Self","Diamond","Triangle","Star","Circle","Bottom","n",0.534,1,534,"Self","Self"
"7581",25,"Female",18,"r","h","Mismatch","Self","EXPERIMENT","They","Self","Diamond","Triangle","Star","Circle","Top","n",0.883,1,883,"Self","Self"
"7582",25,"Female",18,"r","h","Mismatch","Self","EXPERIMENT","You","Self","Diamond","Triangle","Star","Circle","Top","n",0.65,1,650,"Self","Self"
"7583",25,"Female",18,"r","h","Mismatch","Self","EXPERIMENT","We","Self","Diamond","Triangle","Star","Circle","Bottom","n",0.984,1,984,"Self","Self"
"7584",25,"Female",18,"r","h","Mismatch","They","TRAINING","You","They","Diamond","Triangle","Star","Circle","Top","n",1.467,1,1467,"They","Group-Stranger"
"7585",25,"Female",18,"r","h","Mismatch","They","TRAINING","Self","They","Diamond","Triangle","Star","Circle","Top","n",1.167,1,1167,"They","Group-Stranger"
"7586",25,"Female",18,"r","h","Mismatch","They","TRAINING","We","They","Diamond","Triangle","Star","Circle","Bottom","m",0.917,0,917,"They","Group-Stranger"
"7587",25,"Female",18,"r","h","Mismatch","They","EXPERIMENT","Self","They","Diamond","Triangle","Star","Circle","Top","n",1.184,1,1184,"They","Group-Stranger"
"7588",25,"Female",18,"r","h","Mismatch","They","EXPERIMENT","You","They","Diamond","Triangle","Star","Circle","Bottom","n",1.05,1,1050,"They","Group-Stranger"
"7589",25,"Female",18,"r","h","Mismatch","They","EXPERIMENT","You","They","Diamond","Triangle","Star","Circle","Top","n",0.817,1,817,"They","Group-Stranger"
"7590",25,"Female",18,"r","h","Mismatch","They","EXPERIMENT","We","They","Diamond","Triangle","Star","Circle","Bottom","None",NA,3,NA,"They","Group-Stranger"
"7591",25,"Female",18,"r","h","Mismatch","They","EXPERIMENT","Self","They","Diamond","Triangle","Star","Circle","Top","n",0.917,1,917,"They","Group-Stranger"
"7592",25,"Female",18,"r","h","Mismatch","They","EXPERIMENT","Self","They","Diamond","Triangle","Star","Circle","Bottom","n",0.834,1,834,"They","Group-Stranger"
"7593",25,"Female",18,"r","h","Mismatch","They","EXPERIMENT","We","They","Diamond","Triangle","Star","Circle","Bottom","m",0.967,0,967,"They","Group-Stranger"
"7594",25,"Female",18,"r","h","Mismatch","They","EXPERIMENT","We","They","Diamond","Triangle","Star","Circle","Top","m",0.95,0,950,"They","Group-Stranger"
"7595",25,"Female",18,"r","h","Mismatch","They","EXPERIMENT","You","They","Diamond","Triangle","Star","Circle","Bottom","n",1.583,1,1583,"They","Group-Stranger"
"7596",25,"Female",18,"r","h","Mismatch","They","EXPERIMENT","You","They","Diamond","Triangle","Star","Circle","Top","n",1.3,1,1300,"They","Group-Stranger"
"7597",25,"Female",18,"r","h","Mismatch","They","EXPERIMENT","We","They","Diamond","Triangle","Star","Circle","Top","n",0.95,1,950,"They","Group-Stranger"
"7598",25,"Female",18,"r","h","Mismatch","They","EXPERIMENT","Self","They","Diamond","Triangle","Star","Circle","Bottom","n",0.85,1,850,"They","Group-Stranger"
"7599",25,"Female",18,"r","h","Mismatch","They","EXPERIMENT","We","They","Diamond","Triangle","Star","Circle","Top","m",1.067,0,1067,"They","Group-Stranger"
"7600",25,"Female",18,"r","h","Mismatch","They","EXPERIMENT","We","They","Diamond","Triangle","Star","Circle","Bottom","m",1.017,0,1017,"They","Group-Stranger"
"7601",25,"Female",18,"r","h","Mismatch","They","EXPERIMENT","We","They","Diamond","Triangle","Star","Circle","Top","n",1.234,1,1234,"They","Group-Stranger"
"7602",25,"Female",18,"r","h","Mismatch","They","EXPERIMENT","Self","They","Diamond","Triangle","Star","Circle","Bottom","n",0.983,1,983,"They","Group-Stranger"
"7603",25,"Female",18,"r","h","Mismatch","They","EXPERIMENT","You","They","Diamond","Triangle","Star","Circle","Top","n",0.8,1,800,"They","Group-Stranger"
"7604",25,"Female",18,"r","h","Mismatch","They","EXPERIMENT","You","They","Diamond","Triangle","Star","Circle","Top","n",0.75,1,750,"They","Group-Stranger"
"7605",25,"Female",18,"r","h","Mismatch","They","EXPERIMENT","You","They","Diamond","Triangle","Star","Circle","Bottom","n",0.733,1,733,"They","Group-Stranger"
"7606",25,"Female",18,"r","h","Mismatch","They","EXPERIMENT","Self","They","Diamond","Triangle","Star","Circle","Top","n",0.884,1,884,"They","Group-Stranger"
"7607",25,"Female",18,"r","h","Mismatch","They","EXPERIMENT","Self","They","Diamond","Triangle","Star","Circle","Top","n",0.634,1,634,"They","Group-Stranger"
"7608",25,"Female",18,"r","h","Mismatch","They","EXPERIMENT","Self","They","Diamond","Triangle","Star","Circle","Bottom","n",0.65,1,650,"They","Group-Stranger"
"7609",25,"Female",18,"r","h","Mismatch","They","EXPERIMENT","We","They","Diamond","Triangle","Star","Circle","Bottom","m",0.584,0,584,"They","Group-Stranger"
"7610",25,"Female",18,"r","h","Mismatch","They","EXPERIMENT","You","They","Diamond","Triangle","Star","Circle","Bottom","n",0.95,1,950,"They","Group-Stranger"
"7611",25,"Female",18,"r","h","Mismatch","They","EXPERIMENT","Self","They","Diamond","Triangle","Star","Circle","Top","n",0.633,1,633,"They","Group-Stranger"
"7612",25,"Female",18,"r","h","Mismatch","They","EXPERIMENT","You","They","Diamond","Triangle","Star","Circle","Bottom","n",0.967,1,967,"They","Group-Stranger"
"7613",25,"Female",18,"r","h","Mismatch","They","EXPERIMENT","Self","They","Diamond","Triangle","Star","Circle","Top","n",0.75,1,750,"They","Group-Stranger"
"7614",25,"Female",18,"r","h","Mismatch","They","EXPERIMENT","You","They","Diamond","Triangle","Star","Circle","Top","n",0.717,1,717,"They","Group-Stranger"
"7615",25,"Female",18,"r","h","Mismatch","They","EXPERIMENT","Self","They","Diamond","Triangle","Star","Circle","Bottom","n",0.767,1,767,"They","Group-Stranger"
"7616",25,"Female",18,"r","h","Mismatch","They","EXPERIMENT","We","They","Diamond","Triangle","Star","Circle","Top","n",1.283,1,1283,"They","Group-Stranger"
"7617",25,"Female",18,"r","h","Mismatch","They","EXPERIMENT","We","They","Diamond","Triangle","Star","Circle","Bottom","n",1.034,1,1034,"They","Group-Stranger"
"7618",25,"Female",18,"r","h","Mismatch","They","EXPERIMENT","You","They","Diamond","Triangle","Star","Circle","Bottom","n",0.967,1,967,"They","Group-Stranger"
"7619",25,"Female",18,"r","h","Mismatch","They","EXPERIMENT","We","They","Diamond","Triangle","Star","Circle","Bottom","n",1.267,1,1267,"They","Group-Stranger"
"7620",25,"Female",18,"r","h","Mismatch","They","EXPERIMENT","We","They","Diamond","Triangle","Star","Circle","Top","n",1.217,1,1217,"They","Group-Stranger"
"7621",25,"Female",18,"r","h","Mismatch","They","EXPERIMENT","You","They","Diamond","Triangle","Star","Circle","Top","n",0.667,1,667,"They","Group-Stranger"
"7622",25,"Female",18,"r","h","Mismatch","They","EXPERIMENT","Self","They","Diamond","Triangle","Star","Circle","Bottom","n",0.684,1,684,"They","Group-Stranger"
"7623",25,"Female",18,"r","h","Mismatch","We","TRAINING","Self","We","Diamond","Triangle","Star","Circle","Bottom","None",NA,3,NA,"We","Group-Self"
"7624",25,"Female",18,"r","h","Mismatch","We","TRAINING","You","We","Diamond","Triangle","Star","Circle","Top","None",NA,3,NA,"We","Group-Self"
"7625",25,"Female",18,"r","h","Mismatch","We","TRAINING","They","We","Diamond","Triangle","Star","Circle","Bottom","n",1.133,1,1133,"We","Group-Self"
"7626",25,"Female",18,"r","h","Mismatch","We","EXPERIMENT","You","We","Diamond","Triangle","Star","Circle","Top","n",1.067,1,1067,"We","Group-Self"
"7627",25,"Female",18,"r","h","Mismatch","We","EXPERIMENT","Self","We","Diamond","Triangle","Star","Circle","Top","n",1.067,1,1067,"We","Group-Self"
"7628",25,"Female",18,"r","h","Mismatch","We","EXPERIMENT","Self","We","Diamond","Triangle","Star","Circle","Bottom","n",1.234,1,1234,"We","Group-Self"
"7629",25,"Female",18,"r","h","Mismatch","We","EXPERIMENT","They","We","Diamond","Triangle","Star","Circle","Top","n",1.467,1,1467,"We","Group-Self"
"7630",25,"Female",18,"r","h","Mismatch","We","EXPERIMENT","They","We","Diamond","Triangle","Star","Circle","Top","n",1.117,1,1117,"We","Group-Self"
