"","Subject","Age","Gender","Matching","Identity","Session","RT_ms","RT_sec","ACC"
"9679",2814,21,"male","Matching","Stranger","2",951,0.951,1
"9680",2814,21,"male","Matching","Stranger","2",797,0.797,1
"9681",2814,21,"male","Matching","Stranger","3",852,0.852,1
"9682",2814,21,"male","Matching","Stranger","3",838,0.838,1
"9683",2814,21,"male","Matching","Stranger","3",951,0.951,1
"9684",2814,21,"male","Matching","Stranger","3",913,0.913,0
"9685",2814,21,"male","Matching","Stranger","3",978,0.978,1
"9686",2814,21,"male","Matching","Stranger","3",0,0,0
"9687",2814,21,"male","Matching","Stranger","3",737,0.737,1
"9688",2814,21,"male","Matching","Stranger","3",541,0.541,1
"9689",2814,21,"male","Matching","Stranger","3",1015,1.015,1
"9690",2814,21,"male","Matching","Stranger","3",813,0.813,1
"9691",2814,21,"male","Matching","Stranger","3",839,0.839,0
"9692",2814,21,"male","Matching","Stranger","3",859,0.859,1
"9693",2814,21,"male","Matching","Stranger","3",815,0.815,1
"9694",2814,21,"male","Matching","Stranger","3",839,0.839,1
"9695",2814,21,"male","Matching","Stranger","3",919,0.919,1
"9696",2814,21,"male","Matching","Stranger","3",859,0.859,1
"9697",2814,21,"male","Matching","Stranger","3",895,0.895,1
"9698",2814,21,"male","Matching","Stranger","3",707,0.707,0
"9699",2814,21,"male","Matching","Stranger","3",731,0.731,1
"9700",2814,21,"male","Matching","Stranger","3",886,0.886,1
"9701",2814,21,"male","Matching","Stranger","3",714,0.714,0
"9702",2814,21,"male","Matching","Stranger","3",780,0.78,0
"9703",2814,21,"male","Matching","Stranger","3",756,0.756,1
"9704",2814,21,"male","Matching","Stranger","3",624,0.624,1
"9705",2814,21,"male","Matching","Stranger","3",836,0.836,1
"9706",2814,21,"male","Matching","Stranger","3",975,0.975,1
"9707",2814,21,"male","Matching","Stranger","3",858,0.858,1
"9708",2814,21,"male","Matching","Stranger","3",840,0.84,1
"9709",2814,21,"male","Matching","Stranger","3",814,0.814,1
"9710",2814,21,"male","Matching","Stranger","3",808,0.808,1
"9711",2814,21,"male","Matching","Stranger","3",777,0.777,1
"9712",2814,21,"male","Matching","Stranger","3",893,0.893,1
"9713",2814,21,"male","Matching","Stranger","3",820,0.82,0
"9714",2814,21,"male","Matching","Stranger","3",733,0.733,1
"9715",2814,21,"male","Matching","Stranger","3",621,0.621,1
"9716",2814,21,"male","Matching","Stranger","3",800,0.8,0
"9717",2814,21,"male","Matching","Stranger","3",1044,1.044,1
"9718",2814,21,"male","Matching","Stranger","3",732,0.732,1
"9719",2814,21,"male","Matching","Stranger","3",806,0.806,1
"9720",2814,21,"male","Matching","Stranger","3",724,0.724,1
"9721",2814,21,"male","Nonmatching","Self","1",0,0,0
"9722",2814,21,"male","Nonmatching","Self","1",1026,1.026,1
"9723",2814,21,"male","Nonmatching","Self","1",1003,1.003,1
"9724",2814,21,"male","Nonmatching","Self","1",833,0.833,1
"9725",2814,21,"male","Nonmatching","Self","1",731,0.731,1
"9726",2814,21,"male","Nonmatching","Self","1",787,0.787,0
"9727",2814,21,"male","Nonmatching","Self","1",1041,1.041,1
"9728",2814,21,"male","Nonmatching","Self","1",511,0.511,0
"9729",2814,21,"male","Nonmatching","Self","1",813,0.813,1
"9730",2814,21,"male","Nonmatching","Self","1",1054,1.054,0
"9731",2814,21,"male","Nonmatching","Self","1",890,0.89,0
"9732",2814,21,"male","Nonmatching","Self","1",688,0.688,1
"9733",2814,21,"male","Nonmatching","Self","1",1198,1.198,1
"9734",2814,21,"male","Nonmatching","Self","1",779,0.779,1
"9735",2814,21,"male","Nonmatching","Self","1",830,0.83,1
"9736",2814,21,"male","Nonmatching","Self","1",941,0.941,1
"9737",2814,21,"male","Nonmatching","Self","1",1140,1.14,0
"9738",2814,21,"male","Nonmatching","Self","1",849,0.849,1
"9739",2814,21,"male","Nonmatching","Self","1",1000,1,1
"9740",2814,21,"male","Nonmatching","Self","1",1145,1.145,1
"9741",2814,21,"male","Nonmatching","Self","1",858,0.858,0
"9742",2814,21,"male","Nonmatching","Self","1",779,0.779,1
"9743",2814,21,"male","Nonmatching","Self","1",998,0.998,1
"9744",2814,21,"male","Nonmatching","Self","1",934,0.934,1
"9745",2814,21,"male","Nonmatching","Self","1",844,0.844,1
"9746",2814,21,"male","Nonmatching","Self","1",1043,1.043,1
"9747",2814,21,"male","Nonmatching","Self","1",834,0.834,1
"9748",2814,21,"male","Nonmatching","Self","1",944,0.944,1
"9749",2814,21,"male","Nonmatching","Self","1",876,0.876,1
"9750",2814,21,"male","Nonmatching","Self","1",840,0.84,1
"9751",2814,21,"male","Nonmatching","Self","1",875,0.875,1
"9752",2814,21,"male","Nonmatching","Self","1",1064,1.064,1
"9753",2814,21,"male","Nonmatching","Self","1",900,0.9,1
"9754",2814,21,"male","Nonmatching","Self","1",1144,1.144,1
"9755",2814,21,"male","Nonmatching","Self","1",852,0.852,1
"9756",2814,21,"male","Nonmatching","Self","1",971,0.971,1
"9757",2814,21,"male","Nonmatching","Self","1",828,0.828,1
"9758",2814,21,"male","Nonmatching","Self","1",897,0.897,1
"9759",2814,21,"male","Nonmatching","Self","1",851,0.851,1
"9760",2814,21,"male","Nonmatching","Self","1",919,0.919,1
"9761",2814,21,"male","Nonmatching","Self","2",899,0.899,1
"9762",2814,21,"male","Nonmatching","Self","2",869,0.869,1
"9763",2814,21,"male","Nonmatching","Self","2",881,0.881,1
"9764",2814,21,"male","Nonmatching","Self","2",903,0.903,0
"9765",2814,21,"male","Nonmatching","Self","2",1045,1.045,1
"9766",2814,21,"male","Nonmatching","Self","2",1151,1.151,0
"9767",2814,21,"male","Nonmatching","Self","2",937,0.937,1
"9768",2814,21,"male","Nonmatching","Self","2",854,0.854,1
"9769",2814,21,"male","Nonmatching","Self","2",943,0.943,1
"9770",2814,21,"male","Nonmatching","Self","2",847,0.847,1
"9771",2814,21,"male","Nonmatching","Self","2",889,0.889,1
"9772",2814,21,"male","Nonmatching","Self","2",1029,1.029,1
"9773",2814,21,"male","Nonmatching","Self","2",831,0.831,1
"9774",2814,21,"male","Nonmatching","Self","2",774,0.774,1
"9775",2814,21,"male","Nonmatching","Self","2",827,0.827,1
"9776",2814,21,"male","Nonmatching","Self","2",976,0.976,1
"9777",2814,21,"male","Nonmatching","Self","2",876,0.876,1
"9778",2814,21,"male","Nonmatching","Self","2",842,0.842,1
"9779",2814,21,"male","Nonmatching","Self","2",948,0.948,1
"9780",2814,21,"male","Nonmatching","Self","2",878,0.878,1
"9781",2814,21,"male","Nonmatching","Self","2",789,0.789,1
"9782",2814,21,"male","Nonmatching","Self","2",787,0.787,1
"9783",2814,21,"male","Nonmatching","Self","2",892,0.892,1
"9784",2814,21,"male","Nonmatching","Self","2",923,0.923,1
"9785",2814,21,"male","Nonmatching","Self","2",868,0.868,1
"9786",2814,21,"male","Nonmatching","Self","2",890,0.89,1
"9787",2814,21,"male","Nonmatching","Self","2",1016,1.016,1
"9788",2814,21,"male","Nonmatching","Self","2",794,0.794,1
"9789",2814,21,"male","Nonmatching","Self","2",854,0.854,1
"9790",2814,21,"male","Nonmatching","Self","2",812,0.812,1
"9791",2814,21,"male","Nonmatching","Self","2",928,0.928,1
"9792",2814,21,"male","Nonmatching","Self","2",923,0.923,1
"9793",2814,21,"male","Nonmatching","Self","2",950,0.95,1
"9794",2814,21,"male","Nonmatching","Self","2",879,0.879,1
"9795",2814,21,"male","Nonmatching","Self","2",935,0.935,1
"9796",2814,21,"male","Nonmatching","Self","2",816,0.816,1
"9797",2814,21,"male","Nonmatching","Self","2",953,0.953,1
"9798",2814,21,"male","Nonmatching","Self","2",931,0.931,1
"9799",2814,21,"male","Nonmatching","Self","2",991,0.991,1
"9800",2814,21,"male","Nonmatching","Self","2",981,0.981,1
"9801",2814,21,"male","Nonmatching","Self","3",892,0.892,1
"9802",2814,21,"male","Nonmatching","Self","3",1096,1.096,1
"9803",2814,21,"male","Nonmatching","Self","3",849,0.849,1
"9804",2814,21,"male","Nonmatching","Self","3",1024,1.024,1
"9805",2814,21,"male","Nonmatching","Self","3",0,0,0
"9806",2814,21,"male","Nonmatching","Self","3",1081,1.081,1
"9807",2814,21,"male","Nonmatching","Self","3",871,0.871,1
"9808",2814,21,"male","Nonmatching","Self","3",861,0.861,1
"9809",2814,21,"male","Nonmatching","Self","3",1045,1.045,1
"9810",2814,21,"male","Nonmatching","Self","3",1143,1.143,1
"9811",2814,21,"male","Nonmatching","Self","3",731,0.731,1
"9812",2814,21,"male","Nonmatching","Self","3",783,0.783,1
"9813",2814,21,"male","Nonmatching","Self","3",789,0.789,1
"9814",2814,21,"male","Nonmatching","Self","3",1082,1.082,1
"9815",2814,21,"male","Nonmatching","Self","3",896,0.896,1
"9816",2814,21,"male","Nonmatching","Self","3",702,0.702,1
"9817",2814,21,"male","Nonmatching","Self","3",892,0.892,1
"9818",2814,21,"male","Nonmatching","Self","3",933,0.933,1
"9819",2814,21,"male","Nonmatching","Self","3",804,0.804,0
"9820",2814,21,"male","Nonmatching","Self","3",1036,1.036,1
"9821",2814,21,"male","Nonmatching","Self","3",769,0.769,1
"9822",2814,21,"male","Nonmatching","Self","3",815,0.815,1
"9823",2814,21,"male","Nonmatching","Self","3",1009,1.009,1
"9824",2814,21,"male","Nonmatching","Self","3",730,0.73,1
"9825",2814,21,"male","Nonmatching","Self","3",795,0.795,1
"9826",2814,21,"male","Nonmatching","Self","3",785,0.785,1
"9827",2814,21,"male","Nonmatching","Self","3",968,0.968,1
"9828",2814,21,"male","Nonmatching","Self","3",948,0.948,1
"9829",2814,21,"male","Nonmatching","Self","3",808,0.808,1
"9830",2814,21,"male","Nonmatching","Self","3",820,0.82,1
"9831",2814,21,"male","Nonmatching","Self","3",781,0.781,1
"9832",2814,21,"male","Nonmatching","Self","3",867,0.867,1
"9833",2814,21,"male","Nonmatching","Self","3",764,0.764,1
"9834",2814,21,"male","Nonmatching","Self","3",775,0.775,1
"9835",2814,21,"male","Nonmatching","Self","3",742,0.742,1
"9836",2814,21,"male","Nonmatching","Self","3",1012,1.012,1
"9837",2814,21,"male","Nonmatching","Self","3",722,0.722,1
"9838",2814,21,"male","Nonmatching","Self","3",712,0.712,1
"9839",2814,21,"male","Nonmatching","Self","3",1040,1.04,1
"9840",2814,21,"male","Nonmatching","Self","3",782,0.782,1
"9841",2814,21,"male","Nonmatching","Friend","1",0,0,0
"9842",2814,21,"male","Nonmatching","Friend","1",364,0.364,0
"9843",2814,21,"male","Nonmatching","Friend","1",721,0.721,0
"9844",2814,21,"male","Nonmatching","Friend","1",901,0.901,0
"9845",2814,21,"male","Nonmatching","Friend","1",719,0.719,1
"9846",2814,21,"male","Nonmatching","Friend","1",853,0.853,1
"9847",2814,21,"male","Nonmatching","Friend","1",639,0.639,0
"9848",2814,21,"male","Nonmatching","Friend","1",722,0.722,0
"9849",2814,21,"male","Nonmatching","Friend","1",942,0.942,1
"9850",2814,21,"male","Nonmatching","Friend","1",948,0.948,1
"9851",2814,21,"male","Nonmatching","Friend","1",940,0.94,0
"9852",2814,21,"male","Nonmatching","Friend","1",748,0.748,1
"9853",2814,21,"male","Nonmatching","Friend","1",716,0.716,1
"9854",2814,21,"male","Nonmatching","Friend","1",840,0.84,1
"9855",2814,21,"male","Nonmatching","Friend","1",810,0.81,1
"9856",2814,21,"male","Nonmatching","Friend","1",810,0.81,1
"9857",2814,21,"male","Nonmatching","Friend","1",904,0.904,1
"9858",2814,21,"male","Nonmatching","Friend","1",830,0.83,1
"9859",2814,21,"male","Nonmatching","Friend","1",987,0.987,0
"9860",2814,21,"male","Nonmatching","Friend","1",925,0.925,0
"9861",2814,21,"male","Nonmatching","Friend","1",947,0.947,1
"9862",2814,21,"male","Nonmatching","Friend","1",703,0.703,1
"9863",2814,21,"male","Nonmatching","Friend","1",1039,1.039,1
"9864",2814,21,"male","Nonmatching","Friend","1",1066,1.066,0
"9865",2814,21,"male","Nonmatching","Friend","1",823,0.823,0
"9866",2814,21,"male","Nonmatching","Friend","1",789,0.789,1
"9867",2814,21,"male","Nonmatching","Friend","1",982,0.982,1
"9868",2814,21,"male","Nonmatching","Friend","1",1044,1.044,0
"9869",2814,21,"male","Nonmatching","Friend","1",814,0.814,0
"9870",2814,21,"male","Nonmatching","Friend","1",898,0.898,1
"9871",2814,21,"male","Nonmatching","Friend","1",0,0,0
"9872",2814,21,"male","Nonmatching","Friend","1",882,0.882,1
"9873",2814,21,"male","Nonmatching","Friend","1",912,0.912,1
"9874",2814,21,"male","Nonmatching","Friend","1",855,0.855,1
"9875",2814,21,"male","Nonmatching","Friend","1",870,0.87,0
"9876",2814,21,"male","Nonmatching","Friend","1",869,0.869,1
"9877",2814,21,"male","Nonmatching","Friend","1",818,0.818,1
"9878",2814,21,"male","Nonmatching","Friend","1",892,0.892,1
"9879",2814,21,"male","Nonmatching","Friend","1",873,0.873,1
"9880",2814,21,"male","Nonmatching","Friend","1",921,0.921,1
"9881",2814,21,"male","Nonmatching","Friend","2",861,0.861,1
"9882",2814,21,"male","Nonmatching","Friend","2",946,0.946,1
"9883",2814,21,"male","Nonmatching","Friend","2",761,0.761,1
"9884",2814,21,"male","Nonmatching","Friend","2",845,0.845,1
"9885",2814,21,"male","Nonmatching","Friend","2",843,0.843,1
"9886",2814,21,"male","Nonmatching","Friend","2",999,0.999,1
"9887",2814,21,"male","Nonmatching","Friend","2",845,0.845,1
"9888",2814,21,"male","Nonmatching","Friend","2",1132,1.132,1
"9889",2814,21,"male","Nonmatching","Friend","2",829,0.829,1
"9890",2814,21,"male","Nonmatching","Friend","2",977,0.977,1
"9891",2814,21,"male","Nonmatching","Friend","2",786,0.786,1
"9892",2814,21,"male","Nonmatching","Friend","2",927,0.927,1
"9893",2814,21,"male","Nonmatching","Friend","2",850,0.85,1
"9894",2814,21,"male","Nonmatching","Friend","2",862,0.862,1
"9895",2814,21,"male","Nonmatching","Friend","2",841,0.841,1
"9896",2814,21,"male","Nonmatching","Friend","2",782,0.782,1
"9897",2814,21,"male","Nonmatching","Friend","2",802,0.802,1
"9898",2814,21,"male","Nonmatching","Friend","2",872,0.872,1
"9899",2814,21,"male","Nonmatching","Friend","2",864,0.864,1
"9900",2814,21,"male","Nonmatching","Friend","2",970,0.97,1
"9901",2814,21,"male","Nonmatching","Friend","2",843,0.843,1
"9902",2814,21,"male","Nonmatching","Friend","2",882,0.882,1
"9903",2814,21,"male","Nonmatching","Friend","2",762,0.762,1
"9904",2814,21,"male","Nonmatching","Friend","2",822,0.822,1
"9905",2814,21,"male","Nonmatching","Friend","2",918,0.918,1
"9906",2814,21,"male","Nonmatching","Friend","2",792,0.792,1
"9907",2814,21,"male","Nonmatching","Friend","2",866,0.866,1
"9908",2814,21,"male","Nonmatching","Friend","2",878,0.878,1
"9909",2814,21,"male","Nonmatching","Friend","2",848,0.848,1
"9910",2814,21,"male","Nonmatching","Friend","2",874,0.874,1
"9911",2814,21,"male","Nonmatching","Friend","2",833,0.833,1
"9912",2814,21,"male","Nonmatching","Friend","2",934,0.934,1
"9913",2814,21,"male","Nonmatching","Friend","2",1024,1.024,1
"9914",2814,21,"male","Nonmatching","Friend","2",1016,1.016,0
"9915",2814,21,"male","Nonmatching","Friend","2",1054,1.054,1
"9916",2814,21,"male","Nonmatching","Friend","2",868,0.868,1
"9917",2814,21,"male","Nonmatching","Friend","2",855,0.855,1
"9918",2814,21,"male","Nonmatching","Friend","2",1027,1.027,1
"9919",2814,21,"male","Nonmatching","Friend","2",1065,1.065,1
"9920",2814,21,"male","Nonmatching","Friend","2",815,0.815,1
"9921",2814,21,"male","Nonmatching","Friend","3",705,0.705,1
"9922",2814,21,"male","Nonmatching","Friend","3",797,0.797,1
"9923",2814,21,"male","Nonmatching","Friend","3",845,0.845,1
"9924",2814,21,"male","Nonmatching","Friend","3",1076,1.076,1
"9925",2814,21,"male","Nonmatching","Friend","3",919,0.919,1
"9926",2814,21,"male","Nonmatching","Friend","3",717,0.717,1
"9927",2814,21,"male","Nonmatching","Friend","3",943,0.943,1
"9928",2814,21,"male","Nonmatching","Friend","3",897,0.897,1
"9929",2814,21,"male","Nonmatching","Friend","3",825,0.825,1
"9930",2814,21,"male","Nonmatching","Friend","3",829,0.829,1
"9931",2814,21,"male","Nonmatching","Friend","3",714,0.714,1
"9932",2814,21,"male","Nonmatching","Friend","3",729,0.729,1
"9933",2814,21,"male","Nonmatching","Friend","3",781,0.781,1
"9934",2814,21,"male","Nonmatching","Friend","3",875,0.875,1
"9935",2814,21,"male","Nonmatching","Friend","3",1111,1.111,1
"9936",2814,21,"male","Nonmatching","Friend","3",877,0.877,1
"9937",2814,21,"male","Nonmatching","Friend","3",791,0.791,1
"9938",2814,21,"male","Nonmatching","Friend","3",741,0.741,0
"9939",2814,21,"male","Nonmatching","Friend","3",824,0.824,1
"9940",2814,21,"male","Nonmatching","Friend","3",878,0.878,1
"9941",2814,21,"male","Nonmatching","Friend","3",803,0.803,1
"9942",2814,21,"male","Nonmatching","Friend","3",764,0.764,1
"9943",2814,21,"male","Nonmatching","Friend","3",688,0.688,1
"9944",2814,21,"male","Nonmatching","Friend","3",726,0.726,1
"9945",2814,21,"male","Nonmatching","Friend","3",726,0.726,1
"9946",2814,21,"male","Nonmatching","Friend","3",925,0.925,1
"9947",2814,21,"male","Nonmatching","Friend","3",906,0.906,0
"9948",2814,21,"male","Nonmatching","Friend","3",832,0.832,1
"9949",2814,21,"male","Nonmatching","Friend","3",798,0.798,1
"9950",2814,21,"male","Nonmatching","Friend","3",1001,1.001,1
"9951",2814,21,"male","Nonmatching","Friend","3",753,0.753,0
"9952",2814,21,"male","Nonmatching","Friend","3",773,0.773,1
"9953",2814,21,"male","Nonmatching","Friend","3",726,0.726,1
"9954",2814,21,"male","Nonmatching","Friend","3",790,0.79,1
"9955",2814,21,"male","Nonmatching","Friend","3",811,0.811,1
"9956",2814,21,"male","Nonmatching","Friend","3",682,0.682,1
"9957",2814,21,"male","Nonmatching","Friend","3",1040,1.04,1
"9958",2814,21,"male","Nonmatching","Friend","3",730,0.73,1
"9959",2814,21,"male","Nonmatching","Friend","3",1062,1.062,0
"9960",2814,21,"male","Nonmatching","Friend","3",843,0.843,1
"9961",2814,21,"male","Nonmatching","Stranger","1",0,0,0
"9962",2814,21,"male","Nonmatching","Stranger","1",1012,1.012,1
"9963",2814,21,"male","Nonmatching","Stranger","1",543,0.543,0
"9964",2814,21,"male","Nonmatching","Stranger","1",366,0.366,0
"9965",2814,21,"male","Nonmatching","Stranger","1",723,0.723,0
"9966",2814,21,"male","Nonmatching","Stranger","1",781,0.781,1
"9967",2814,21,"male","Nonmatching","Stranger","1",947,0.947,1
"9968",2814,21,"male","Nonmatching","Stranger","1",940,0.94,1
"9969",2814,21,"male","Nonmatching","Stranger","1",640,0.64,0
"9970",2814,21,"male","Nonmatching","Stranger","1",0,0,0
"9971",2814,21,"male","Nonmatching","Stranger","1",759,0.759,1
"9972",2814,21,"male","Nonmatching","Stranger","1",1134,1.134,1
"9973",2814,21,"male","Nonmatching","Stranger","1",956,0.956,1
"9974",2814,21,"male","Nonmatching","Stranger","1",954,0.954,0
"9975",2814,21,"male","Nonmatching","Stranger","1",928,0.928,0
"9976",2814,21,"male","Nonmatching","Stranger","1",971,0.971,1
"9977",2814,21,"male","Nonmatching","Stranger","1",834,0.834,1
"9978",2814,21,"male","Nonmatching","Stranger","1",832,0.832,1
"9979",2814,21,"male","Nonmatching","Stranger","1",837,0.837,1
"9980",2814,21,"male","Nonmatching","Stranger","1",904,0.904,1
"9981",2814,21,"male","Nonmatching","Stranger","1",920,0.92,1
"9982",2814,21,"male","Nonmatching","Stranger","1",935,0.935,1
"9983",2814,21,"male","Nonmatching","Stranger","1",737,0.737,1
