"","Subject","Gender","Age","Handedness","Matching","Identity","RT_ms","RT_sec","ACC","ScreenResolution","RefreshRate","Luminance","TextColor","VisualAngle","Color","Contrast"
"4496",32,"female",20,"left","comp","Ich",4007,4.007,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4497",32,"female",20,"left","comp","Ich",1005,1.005,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4498",32,"female",20,"left","comp","Ich",722,0.722,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4499",32,"female",20,"left","comp","Ich",776,0.776,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4500",32,"female",20,"left","comp","Ich",298,0.298,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4501",32,"female",20,"left","comp","Ich",495,0.495,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4502",32,"female",20,"left","comp","Ich",842,0.842,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4503",32,"female",20,"left","comp","Ich",337,0.337,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4504",32,"female",20,"left","comp","Ich",206,0.206,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4505",32,"female",20,"left","comp","Ich",595,0.595,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4506",32,"female",20,"left","comp","Ich",395,0.395,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4507",32,"female",20,"left","comp","Ich",525,0.525,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4508",32,"female",20,"left","comp","Ich",2144,2.144,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4509",32,"female",20,"left","comp","Ich",117,0.117,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4510",32,"female",20,"left","comp","Ich",86,0.086,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4511",32,"female",20,"left","comp","Ich",375,0.375,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4512",32,"female",20,"left","comp","Ich",259,0.259,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4513",32,"female",20,"left","comp","Mutter",1036,1.036,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4514",32,"female",20,"left","comp","Mutter",646,0.646,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4515",32,"female",20,"left","comp","Mutter",481,0.481,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4516",32,"female",20,"left","comp","Mutter",588,0.588,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4517",32,"female",20,"left","comp","Mutter",561,0.561,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4518",32,"female",20,"left","comp","Mutter",992,0.992,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4519",32,"female",20,"left","comp","Mutter",302,0.302,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4520",32,"female",20,"left","comp","Mutter",394,0.394,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4521",32,"female",20,"left","comp","Mutter",457,0.457,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4522",32,"female",20,"left","comp","Mutter",454,0.454,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4523",32,"female",20,"left","comp","Mutter",375,0.375,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4524",32,"female",20,"left","comp","Mutter",350,0.35,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4525",32,"female",20,"left","comp","Mutter",789,0.789,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4526",32,"female",20,"left","comp","Mutter",1933,1.933,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4527",32,"female",20,"left","comp","Mutter",475,0.475,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4528",32,"female",20,"left","comp","Mutter",688,0.688,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4529",32,"female",20,"left","comp","Mutter",385,0.385,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4530",32,"female",20,"left","comp","Mutter",580,0.58,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4531",32,"female",20,"left","comp","Mutter",662,0.662,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4532",32,"female",20,"left","comp","Mutter",822,0.822,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4533",32,"female",20,"left","comp","Mutter",49,0.049,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4534",32,"female",20,"left","comp","Mutter",121,0.121,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4535",32,"female",20,"left","comp","Mutter",1897,1.897,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4536",32,"female",20,"left","comp","Mutter",2218,2.218,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4537",32,"female",20,"left","incomp","Bekannter",1231,1.231,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4538",32,"female",20,"left","incomp","Bekannter",14199,14.199,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4539",32,"female",20,"left","incomp","Bekannter",1299,1.299,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4540",32,"female",20,"left","incomp","Bekannter",938,0.938,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4541",32,"female",20,"left","incomp","Bekannter",850,0.85,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4542",32,"female",20,"left","incomp","Bekannter",686,0.686,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4543",32,"female",20,"left","incomp","Bekannter",740,0.74,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4544",32,"female",20,"left","incomp","Bekannter",437,0.437,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4545",32,"female",20,"left","incomp","Bekannter",680,0.68,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4546",32,"female",20,"left","incomp","Bekannter",424,0.424,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4547",32,"female",20,"left","incomp","Bekannter",1222,1.222,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4548",32,"female",20,"left","incomp","Bekannter",500,0.5,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4549",32,"female",20,"left","incomp","Bekannter",93,0.093,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4550",32,"female",20,"left","incomp","Bekannter",28,0.028,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4551",32,"female",20,"left","incomp","Bekannter",432,0.432,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4552",32,"female",20,"left","incomp","Bekannter",384,0.384,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4553",32,"female",20,"left","incomp","Bekannter",1215,1.215,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4554",32,"female",20,"left","incomp","Bekannter",751,0.751,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4555",32,"female",20,"left","incomp","Bekannter",650,0.65,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4556",32,"female",20,"left","incomp","Bekannter",863,0.863,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4557",32,"female",20,"left","incomp","Bekannter",50,0.05,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4558",32,"female",20,"left","incomp","Bekannter",1147,1.147,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4559",32,"female",20,"left","incomp","Bekannter",233,0.233,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4560",32,"female",20,"left","incomp","Bekannter",38,0.038,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4561",32,"female",20,"left","incomp","Ich",2164,2.164,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4562",32,"female",20,"left","incomp","Ich",915,0.915,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4563",32,"female",20,"left","incomp","Ich",444,0.444,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4564",32,"female",20,"left","incomp","Ich",773,0.773,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4565",32,"female",20,"left","incomp","Ich",941,0.941,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4566",32,"female",20,"left","incomp","Ich",668,0.668,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4567",32,"female",20,"left","incomp","Ich",639,0.639,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4568",32,"female",20,"left","incomp","Ich",2099,2.099,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4569",32,"female",20,"left","incomp","Ich",440,0.44,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4570",32,"female",20,"left","incomp","Ich",477,0.477,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4571",32,"female",20,"left","incomp","Ich",2728,2.728,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4572",32,"female",20,"left","incomp","Ich",217,0.217,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4573",32,"female",20,"left","incomp","Ich",381,0.381,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4574",32,"female",20,"left","incomp","Ich",213,0.213,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4575",32,"female",20,"left","incomp","Ich",342,0.342,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4576",32,"female",20,"left","incomp","Ich",304,0.304,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4577",32,"female",20,"left","incomp","Ich",571,0.571,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4578",32,"female",20,"left","incomp","Ich",591,0.591,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4579",32,"female",20,"left","incomp","Ich",959,0.959,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4580",32,"female",20,"left","incomp","Ich",801,0.801,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4581",32,"female",20,"left","incomp","Ich",2421,2.421,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4582",32,"female",20,"left","incomp","Ich",15,0.015,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4583",32,"female",20,"left","incomp","Ich",2191,2.191,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4584",32,"female",20,"left","incomp","Ich",1987,1.987,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4585",32,"female",20,"left","incomp","Mutter",112,0.112,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4586",32,"female",20,"left","incomp","Mutter",693,0.693,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4587",32,"female",20,"left","incomp","Mutter",388,0.388,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4588",32,"female",20,"left","incomp","Mutter",397,0.397,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4589",32,"female",20,"left","incomp","Mutter",870,0.87,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4590",32,"female",20,"left","incomp","Mutter",530,0.53,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4591",32,"female",20,"left","incomp","Mutter",373,0.373,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4592",32,"female",20,"left","incomp","Mutter",34,0.034,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4593",32,"female",20,"left","incomp","Mutter",570,0.57,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4594",32,"female",20,"left","incomp","Mutter",755,0.755,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4595",32,"female",20,"left","incomp","Mutter",2999,2.999,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4596",32,"female",20,"left","incomp","Mutter",210,0.21,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4597",32,"female",20,"left","incomp","Mutter",2868,2.868,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4598",32,"female",20,"left","incomp","Mutter",4028,4.028,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4599",32,"female",20,"left","incomp","Mutter",576,0.576,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4600",32,"female",20,"left","incomp","Mutter",475,0.475,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4601",32,"female",20,"left","incomp","Mutter",651,0.651,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4602",32,"female",20,"left","incomp","Mutter",694,0.694,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4603",32,"female",20,"left","incomp","Mutter",799,0.799,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4604",32,"female",20,"left","incomp","Mutter",38,0.038,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4605",32,"female",20,"left","incomp","Mutter",3657,3.657,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4606",32,"female",20,"left","incomp","Mutter",2861,2.861,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4607",32,"female",20,"left","incomp","Mutter",1839,1.839,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4608",32,"female",20,"left","incomp","Mutter",190,0.19,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4609",33,"female",19,"right","comp","Bekannter",303,0.303,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4610",33,"female",19,"right","comp","Bekannter",627,0.627,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4611",33,"female",19,"right","comp","Bekannter",528,0.528,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4612",33,"female",19,"right","comp","Bekannter",230,0.23,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4613",33,"female",19,"right","comp","Bekannter",447,0.447,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4614",33,"female",19,"right","comp","Bekannter",402,0.402,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4615",33,"female",19,"right","comp","Bekannter",530,0.53,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4616",33,"female",19,"right","comp","Bekannter",815,0.815,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4617",33,"female",19,"right","comp","Bekannter",587,0.587,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4618",33,"female",19,"right","comp","Bekannter",671,0.671,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4619",33,"female",19,"right","comp","Bekannter",453,0.453,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4620",33,"female",19,"right","comp","Bekannter",380,0.38,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4621",33,"female",19,"right","comp","Bekannter",416,0.416,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4622",33,"female",19,"right","comp","Bekannter",507,0.507,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4623",33,"female",19,"right","comp","Bekannter",563,0.563,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4624",33,"female",19,"right","comp","Bekannter",379,0.379,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4625",33,"female",19,"right","comp","Bekannter",629,0.629,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4626",33,"female",19,"right","comp","Bekannter",475,0.475,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4627",33,"female",19,"right","comp","Bekannter",444,0.444,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4628",33,"female",19,"right","comp","Bekannter",796,0.796,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4629",33,"female",19,"right","comp","Bekannter",477,0.477,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4630",33,"female",19,"right","comp","Bekannter",602,0.602,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4631",33,"female",19,"right","comp","Bekannter",484,0.484,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4632",33,"female",19,"right","comp","Bekannter",901,0.901,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4633",33,"female",19,"right","comp","Ich",634,0.634,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4634",33,"female",19,"right","comp","Ich",558,0.558,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4635",33,"female",19,"right","comp","Ich",475,0.475,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4636",33,"female",19,"right","comp","Ich",438,0.438,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4637",33,"female",19,"right","comp","Ich",743,0.743,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4638",33,"female",19,"right","comp","Ich",651,0.651,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4639",33,"female",19,"right","comp","Ich",451,0.451,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4640",33,"female",19,"right","comp","Ich",393,0.393,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4641",33,"female",19,"right","comp","Ich",368,0.368,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4642",33,"female",19,"right","comp","Ich",506,0.506,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4643",33,"female",19,"right","comp","Ich",498,0.498,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4644",33,"female",19,"right","comp","Ich",389,0.389,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4645",33,"female",19,"right","comp","Ich",670,0.67,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4646",33,"female",19,"right","comp","Ich",360,0.36,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4647",33,"female",19,"right","comp","Ich",382,0.382,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4648",33,"female",19,"right","comp","Ich",342,0.342,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4649",33,"female",19,"right","comp","Ich",607,0.607,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4650",33,"female",19,"right","comp","Ich",390,0.39,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4651",33,"female",19,"right","comp","Ich",450,0.45,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4652",33,"female",19,"right","comp","Ich",521,0.521,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4653",33,"female",19,"right","comp","Ich",388,0.388,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4654",33,"female",19,"right","comp","Ich",374,0.374,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4655",33,"female",19,"right","comp","Ich",571,0.571,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4656",33,"female",19,"right","comp","Ich",592,0.592,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4657",33,"female",19,"right","comp","Mutter",650,0.65,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4658",33,"female",19,"right","comp","Mutter",411,0.411,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4659",33,"female",19,"right","comp","Mutter",648,0.648,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4660",33,"female",19,"right","comp","Mutter",435,0.435,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4661",33,"female",19,"right","comp","Mutter",380,0.38,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4662",33,"female",19,"right","comp","Mutter",394,0.394,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4663",33,"female",19,"right","comp","Mutter",684,0.684,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4664",33,"female",19,"right","comp","Mutter",425,0.425,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4665",33,"female",19,"right","comp","Mutter",1055,1.055,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4666",33,"female",19,"right","comp","Mutter",458,0.458,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4667",33,"female",19,"right","comp","Mutter",422,0.422,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4668",33,"female",19,"right","comp","Mutter",319,0.319,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4669",33,"female",19,"right","comp","Mutter",390,0.39,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4670",33,"female",19,"right","comp","Mutter",430,0.43,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4671",33,"female",19,"right","comp","Mutter",343,0.343,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4672",33,"female",19,"right","comp","Mutter",265,0.265,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4673",33,"female",19,"right","comp","Mutter",526,0.526,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4674",33,"female",19,"right","comp","Mutter",462,0.462,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4675",33,"female",19,"right","comp","Mutter",424,0.424,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4676",33,"female",19,"right","comp","Mutter",540,0.54,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4677",33,"female",19,"right","comp","Mutter",431,0.431,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4678",33,"female",19,"right","comp","Mutter",399,0.399,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4679",33,"female",19,"right","comp","Mutter",779,0.779,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4680",33,"female",19,"right","comp","Mutter",404,0.404,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4681",33,"female",19,"right","incomp","Bekannter",544,0.544,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4682",33,"female",19,"right","incomp","Bekannter",647,0.647,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4683",33,"female",19,"right","incomp","Bekannter",646,0.646,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4684",33,"female",19,"right","incomp","Bekannter",691,0.691,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4685",33,"female",19,"right","incomp","Bekannter",682,0.682,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4686",33,"female",19,"right","incomp","Bekannter",654,0.654,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4687",33,"female",19,"right","incomp","Bekannter",577,0.577,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4688",33,"female",19,"right","incomp","Bekannter",646,0.646,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4689",33,"female",19,"right","incomp","Bekannter",583,0.583,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4690",33,"female",19,"right","incomp","Bekannter",1042,1.042,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4691",33,"female",19,"right","incomp","Bekannter",790,0.79,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4692",33,"female",19,"right","incomp","Bekannter",715,0.715,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4693",33,"female",19,"right","incomp","Bekannter",666,0.666,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4694",33,"female",19,"right","incomp","Bekannter",559,0.559,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4695",33,"female",19,"right","incomp","Bekannter",682,0.682,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4696",33,"female",19,"right","incomp","Bekannter",707,0.707,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4697",33,"female",19,"right","incomp","Bekannter",615,0.615,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4698",33,"female",19,"right","incomp","Bekannter",669,0.669,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4699",33,"female",19,"right","incomp","Bekannter",505,0.505,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4700",33,"female",19,"right","incomp","Bekannter",751,0.751,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4701",33,"female",19,"right","incomp","Bekannter",619,0.619,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4702",33,"female",19,"right","incomp","Bekannter",705,0.705,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4703",33,"female",19,"right","incomp","Bekannter",637,0.637,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4704",33,"female",19,"right","incomp","Bekannter",689,0.689,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4705",33,"female",19,"right","incomp","Ich",731,0.731,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4706",33,"female",19,"right","incomp","Ich",700,0.7,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4707",33,"female",19,"right","incomp","Ich",508,0.508,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4708",33,"female",19,"right","incomp","Ich",473,0.473,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4709",33,"female",19,"right","incomp","Ich",704,0.704,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4710",33,"female",19,"right","incomp","Ich",545,0.545,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4711",33,"female",19,"right","incomp","Ich",636,0.636,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4712",33,"female",19,"right","incomp","Ich",570,0.57,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4713",33,"female",19,"right","incomp","Ich",470,0.47,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4714",33,"female",19,"right","incomp","Ich",693,0.693,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4715",33,"female",19,"right","incomp","Ich",629,0.629,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4716",33,"female",19,"right","incomp","Ich",635,0.635,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4717",33,"female",19,"right","incomp","Ich",541,0.541,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4718",33,"female",19,"right","incomp","Ich",658,0.658,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4719",33,"female",19,"right","incomp","Ich",511,0.511,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4720",33,"female",19,"right","incomp","Ich",613,0.613,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4721",33,"female",19,"right","incomp","Ich",513,0.513,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4722",33,"female",19,"right","incomp","Ich",624,0.624,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4723",33,"female",19,"right","incomp","Ich",696,0.696,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"4724",33,"female",19,"right","incomp","Ich",555,0.555,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
