"","Subject","Shape","Label","Matching","Identity","ShapeLoc","RT_ms","RT_sec","ACC","Phase"
"399",1,"Stranger","P2","Nonmatching","Stranger","1",667,0.667,1,1
"400",1,"Stranger","P2","Nonmatching","Stranger","1",833,0.833,1,1
"401",1,"Stranger","P1","Nonmatching","Stranger","1",983,0.983,1,1
"402",1,"Stranger","P1","Nonmatching","Stranger","1",683,0.683,1,1
"403",1,"Stranger","P1","Nonmatching","Stranger","1",1000,1,1,1
"404",1,"Stranger","P2","Nonmatching","Stranger","1",1133,1.133,1,1
"405",1,"Stranger","P1","Nonmatching","Stranger","1",783,0.783,1,1
"406",1,"Stranger","P2","Nonmatching","Stranger","1",867,0.867,1,1
"407",1,"Stranger","P2","Nonmatching","Stranger","1",650,0.65,1,1
"408",1,"Stranger","P1","Nonmatching","Stranger","1",1050,1.05,1,1
"409",1,"Stranger","P1","Nonmatching","Stranger","1",967,0.967,1,1
"410",1,"Stranger","P2","Nonmatching","Stranger","1",767,0.767,1,1
"411",1,"Stranger","P2","Nonmatching","Stranger","1",867,0.867,1,1
"412",1,"Stranger","P2","Nonmatching","Stranger","1",850,0.85,1,2
"413",1,"Stranger","P1","Nonmatching","Stranger","1",884,0.884,1,2
"414",1,"Stranger","P2","Nonmatching","Stranger","1",850,0.85,1,2
"415",1,"Stranger","P2","Nonmatching","Stranger","1",900,0.9,1,2
"416",1,"Stranger","P1","Nonmatching","Stranger","1",1467,1.467,1,2
"417",1,"Stranger","P1","Nonmatching","Stranger","1",900,0.9,1,2
"418",1,"Stranger","P1","Nonmatching","Stranger","1",800,0.8,0,2
"419",1,"Stranger","P1","Nonmatching","Stranger","1",1067,1.067,1,2
"420",1,"Stranger","P2","Nonmatching","Stranger","1",1017,1.017,1,2
"421",1,"Stranger","P2","Nonmatching","Stranger","1",717,0.717,1,2
"422",1,"Stranger","P1","Nonmatching","Stranger","1",750,0.75,1,2
"423",1,"Stranger","P2","Nonmatching","Stranger","1",733,0.733,1,2
"424",1,"Stranger","P1","Nonmatching","Stranger","1",1283,1.283,1,2
"425",1,"Stranger","P2","Nonmatching","Stranger","1",1283,1.283,1,2
"426",1,"Stranger","P2","Nonmatching","Stranger","1",800,0.8,1,2
"427",1,"Stranger","P1","Nonmatching","Stranger","1",933,0.933,1,2
"428",1,"Stranger","P2","Nonmatching","Stranger","1",883,0.883,1,2
"429",1,"Stranger","P2","Nonmatching","Stranger","1",733,0.733,1,2
"430",1,"Stranger","P1","Nonmatching","Stranger","1",1067,1.067,1,2
"431",1,"Stranger","P1","Nonmatching","Stranger","1",684,0.684,1,2
"432",1,"Stranger","P1","Nonmatching","Stranger","2",650,0.65,1,1
"433",1,"Stranger","P2","Nonmatching","Stranger","2",600,0.6,1,1
"434",1,"Stranger","P2","Nonmatching","Stranger","2",700,0.7,1,1
"435",1,"Stranger","P2","Nonmatching","Stranger","2",617,0.617,1,1
"436",1,"Stranger","P2","Nonmatching","Stranger","2",834,0.834,1,1
"437",1,"Stranger","P1","Nonmatching","Stranger","2",1150,1.15,1,1
"438",1,"Stranger","P2","Nonmatching","Stranger","2",1283,1.283,1,1
"439",1,"Stranger","P1","Nonmatching","Stranger","2",750,0.75,1,1
"440",1,"Stranger","P1","Nonmatching","Stranger","2",1033,1.033,1,1
"441",1,"Stranger","P1","Nonmatching","Stranger","2",833,0.833,1,1
"442",1,"Stranger","P2","Nonmatching","Stranger","2",967,0.967,1,1
"443",1,"Stranger","P2","Nonmatching","Stranger","2",784,0.784,1,1
"444",1,"Stranger","P1","Nonmatching","Stranger","2",750,0.75,1,1
"445",1,"Stranger","P1","Nonmatching","Stranger","2",1000,1,1,1
"446",1,"Stranger","P1","Nonmatching","Stranger","2",800,0.8,1,1
"447",1,"Stranger","P2","Nonmatching","Stranger","2",783,0.783,1,1
"448",1,"Stranger","P1","Nonmatching","Stranger","2",817,0.817,1,1
"449",1,"Stranger","P2","Nonmatching","Stranger","2",967,0.967,1,1
"450",1,"Stranger","P2","Nonmatching","Stranger","2",884,0.884,1,1
"451",1,"Stranger","P2","Nonmatching","Stranger","2",717,0.717,1,2
"452",1,"Stranger","P1","Nonmatching","Stranger","2",1200,1.2,1,2
"453",1,"Stranger","P2","Nonmatching","Stranger","2",1000,1,1,2
"454",1,"Stranger","P1","Nonmatching","Stranger","2",1233,1.233,1,2
"455",1,"Stranger","P2","Nonmatching","Stranger","2",851,0.851,1,2
"456",1,"Stranger","P1","Nonmatching","Stranger","2",867,0.867,1,2
"457",1,"Stranger","P2","Nonmatching","Stranger","2",967,0.967,1,2
"458",1,"Stranger","P1","Nonmatching","Stranger","2",717,0.717,1,2
"459",1,"Stranger","P1","Nonmatching","Stranger","2",617,0.617,0,2
"460",1,"Stranger","P2","Nonmatching","Stranger","2",817,0.817,1,2
"461",1,"Stranger","P1","Nonmatching","Stranger","2",850,0.85,1,2
"462",1,"Stranger","P2","Nonmatching","Stranger","2",1033,1.033,1,2
"463",1,"Stranger","P1","Nonmatching","Stranger","2",1100,1.1,1,2
"464",1,"Stranger","P1","Nonmatching","Stranger","2",1033,1.033,1,2
"465",1,"Stranger","P2","Nonmatching","Stranger","2",867,0.867,1,2
"466",1,"Stranger","P2","Nonmatching","Stranger","2",884,0.884,1,2
"467",1,"Stranger","P1","Nonmatching","Stranger","2",750,0.75,1,2
"468",1,"Stranger","P2","Nonmatching","Stranger","2",783,0.783,1,2
"469",1,"Stranger","P1","Nonmatching","Stranger","2",1350,1.35,1,2
"470",1,"Stranger","P2","Nonmatching","Stranger","2",733,0.733,1,2
"471",2,"P1","P1","Matching","Self","1",750,0.75,1,1
"472",2,"P1","P1","Matching","Self","1",534,0.534,1,1
"473",2,"P1","P1","Matching","Self","1",517,0.517,1,1
"474",2,"P1","P1","Matching","Self","1",667,0.667,1,1
"475",2,"P1","P1","Matching","Self","1",533,0.533,1,1
"476",2,"P1","P1","Matching","Self","1",617,0.617,0,1
"477",2,"P1","P1","Matching","Self","1",433,0.433,1,1
"478",2,"P1","P1","Matching","Self","1",617,0.617,1,1
"479",2,"P1","P1","Matching","Self","1",450,0.45,1,1
"480",2,"P1","P1","Matching","Self","1",567,0.567,1,1
"481",2,"P1","P1","Matching","Self","1",517,0.517,1,1
"482",2,"P1","P1","Matching","Self","1",617,0.617,1,1
"483",2,"P1","P1","Matching","Self","1",500,0.5,1,1
"484",2,"P1","P1","Matching","Self","1",383,0.383,1,1
"485",2,"P1","P1","Matching","Self","1",500,0.5,1,1
"486",2,"P1","P1","Matching","Self","1",567,0.567,1,1
"487",2,"P1","P1","Matching","Self","1",767,0.767,1,1
"488",2,"P1","P1","Matching","Self","1",600,0.6,1,1
"489",2,"P1","P1","Matching","Self","1",567,0.567,0,1
"490",2,"P1","P1","Matching","Self","1",583,0.583,1,1
"491",2,"P1","P1","Matching","Self","1",417,0.417,1,2
"492",2,"P1","P1","Matching","Self","1",733,0.733,1,2
"493",2,"P1","P1","Matching","Self","1",583,0.583,1,2
"494",2,"P1","P1","Matching","Self","1",433,0.433,1,2
"495",2,"P1","P1","Matching","Self","1",500,0.5,1,2
"496",2,"P1","P1","Matching","Self","1",450,0.45,1,2
"497",2,"P1","P1","Matching","Self","1",567,0.567,1,2
"498",2,"P1","P1","Matching","Self","1",334,0.334,0,2
"499",2,"P1","P1","Matching","Self","1",517,0.517,1,2
"500",2,"P1","P1","Matching","Self","1",450,0.45,1,2
"501",2,"P1","P1","Matching","Self","1",633,0.633,1,2
"502",2,"P1","P1","Matching","Self","1",517,0.517,1,2
"503",2,"P1","P1","Matching","Self","1",617,0.617,1,2
"504",2,"P1","P1","Matching","Self","1",584,0.584,1,2
"505",2,"P1","P1","Matching","Self","1",617,0.617,1,2
"506",2,"P1","P1","Matching","Self","1",534,0.534,0,2
"507",2,"P1","P1","Matching","Self","1",584,0.584,1,2
"508",2,"P1","P1","Matching","Self","1",750,0.75,1,2
"509",2,"P1","P1","Matching","Self","1",617,0.617,1,2
"510",2,"P1","P1","Matching","Self","1",550,0.55,1,2
"511",2,"P1","P1","Matching","Self","2",400,0.4,1,1
"512",2,"P1","P1","Matching","Self","2",517,0.517,1,1
"513",2,"P1","P1","Matching","Self","2",550,0.55,1,1
"514",2,"P1","P1","Matching","Self","2",483,0.483,1,1
"515",2,"P1","P1","Matching","Self","2",450,0.45,1,1
"516",2,"P1","P1","Matching","Self","2",400,0.4,1,1
"517",2,"P1","P1","Matching","Self","2",617,0.617,1,1
"518",2,"P1","P1","Matching","Self","2",334,0.334,1,1
"519",2,"P1","P1","Matching","Self","2",517,0.517,1,1
"520",2,"P1","P1","Matching","Self","2",467,0.467,1,1
"521",2,"P1","P1","Matching","Self","2",517,0.517,1,1
"522",2,"P1","P1","Matching","Self","2",1133,1.133,1,1
"523",2,"P1","P1","Matching","Self","2",500,0.5,1,1
"524",2,"P1","P1","Matching","Self","2",483,0.483,1,1
"525",2,"P1","P1","Matching","Self","2",500,0.5,1,1
"526",2,"P1","P1","Matching","Self","2",584,0.584,1,1
"527",2,"P1","P1","Matching","Self","2",567,0.567,1,1
"528",2,"P1","P1","Matching","Self","2",450,0.45,1,1
"529",2,"P1","P1","Matching","Self","2",667,0.667,1,1
"530",2,"P1","P1","Matching","Self","2",517,0.517,1,1
"531",2,"P1","P1","Matching","Self","2",767,0.767,1,2
"532",2,"P1","P1","Matching","Self","2",867,0.867,1,2
"533",2,"P1","P1","Matching","Self","2",417,0.417,1,2
"534",2,"P1","P1","Matching","Self","2",567,0.567,1,2
"535",2,"P1","P1","Matching","Self","2",484,0.484,1,2
"536",2,"P1","P1","Matching","Self","2",483,0.483,1,2
"537",2,"P1","P1","Matching","Self","2",584,0.584,1,2
"538",2,"P1","P1","Matching","Self","2",517,0.517,1,2
"539",2,"P1","P1","Matching","Self","2",584,0.584,1,2
"540",2,"P1","P1","Matching","Self","2",467,0.467,1,2
"541",2,"P1","P1","Matching","Self","2",767,0.767,1,2
"542",2,"P1","P1","Matching","Self","2",367,0.367,1,2
"543",2,"P1","P1","Matching","Self","2",600,0.6,1,2
"544",2,"P1","P1","Matching","Self","2",500,0.5,1,2
"545",2,"P1","P1","Matching","Self","2",600,0.6,1,2
"546",2,"P1","P1","Matching","Self","2",467,0.467,1,2
"547",2,"P1","P1","Matching","Self","2",417,0.417,1,2
"548",2,"P1","P1","Matching","Self","2",517,0.517,1,2
"549",2,"P1","P1","Matching","Self","2",667,0.667,0,2
"550",2,"P2","P2","Matching","Partner","1",450,0.45,0,1
"551",2,"P2","P2","Matching","Partner","1",467,0.467,0,1
"552",2,"P2","P2","Matching","Partner","1",634,0.634,1,1
"553",2,"P2","P2","Matching","Partner","1",717,0.717,0,1
"554",2,"P2","P2","Matching","Partner","1",567,0.567,1,1
"555",2,"P2","P2","Matching","Partner","1",567,0.567,1,1
"556",2,"P2","P2","Matching","Partner","1",667,0.667,1,1
"557",2,"P2","P2","Matching","Partner","1",1367,1.367,1,1
"558",2,"P2","P2","Matching","Partner","1",600,0.6,1,1
"559",2,"P2","P2","Matching","Partner","1",717,0.717,1,1
"560",2,"P2","P2","Matching","Partner","1",684,0.684,1,1
"561",2,"P2","P2","Matching","Partner","1",533,0.533,1,1
"562",2,"P2","P2","Matching","Partner","1",700,0.7,1,1
"563",2,"P2","P2","Matching","Partner","1",634,0.634,1,1
"564",2,"P2","P2","Matching","Partner","1",467,0.467,1,1
"565",2,"P2","P2","Matching","Partner","1",633,0.633,0,1
"566",2,"P2","P2","Matching","Partner","1",533,0.533,1,1
"567",2,"P2","P2","Matching","Partner","1",367,0.367,1,1
"568",2,"P2","P2","Matching","Partner","1",683,0.683,1,1
"569",2,"P2","P2","Matching","Partner","1",700,0.7,1,1
"570",2,"P2","P2","Matching","Partner","1",800,0.8,1,2
"571",2,"P2","P2","Matching","Partner","1",617,0.617,1,2
"572",2,"P2","P2","Matching","Partner","1",483,0.483,1,2
"573",2,"P2","P2","Matching","Partner","1",984,0.984,1,2
"574",2,"P2","P2","Matching","Partner","1",567,0.567,0,2
"575",2,"P2","P2","Matching","Partner","1",517,0.517,0,2
"576",2,"P2","P2","Matching","Partner","1",450,0.45,1,2
"577",2,"P2","P2","Matching","Partner","1",434,0.434,1,2
"578",2,"P2","P2","Matching","Partner","1",400,0.4,1,2
"579",2,"P2","P2","Matching","Partner","1",850,0.85,1,2
"580",2,"P2","P2","Matching","Partner","1",617,0.617,1,2
"581",2,"P2","P2","Matching","Partner","1",650,0.65,0,2
"582",2,"P2","P2","Matching","Partner","1",400,0.4,1,2
"583",2,"P2","P2","Matching","Partner","1",517,0.517,1,2
"584",2,"P2","P2","Matching","Partner","1",700,0.7,1,2
"585",2,"P2","P2","Matching","Partner","1",567,0.567,0,2
"586",2,"P2","P2","Matching","Partner","1",384,0.384,1,2
"587",2,"P2","P2","Matching","Partner","1",667,0.667,1,2
"588",2,"P2","P2","Matching","Partner","1",1033,1.033,1,2
"589",2,"P2","P2","Matching","Partner","1",617,0.617,1,2
"590",2,"P2","P2","Matching","Partner","2",783,0.783,1,1
"591",2,"P2","P2","Matching","Partner","2",434,0.434,0,1
"592",2,"P2","P2","Matching","Partner","2",1050,1.05,1,1
"593",2,"P2","P2","Matching","Partner","2",517,0.517,1,1
"594",2,"P2","P2","Matching","Partner","2",467,0.467,1,1
"595",2,"P2","P2","Matching","Partner","2",367,0.367,1,1
"596",2,"P2","P2","Matching","Partner","2",617,0.617,0,1
"597",2,"P2","P2","Matching","Partner","2",650,0.65,0,1
"598",2,"P2","P2","Matching","Partner","2",483,0.483,1,1
"599",2,"P2","P2","Matching","Partner","2",633,0.633,1,1
"600",2,"P2","P2","Matching","Partner","2",400,0.4,1,1
"601",2,"P2","P2","Matching","Partner","2",500,0.5,1,1
"602",2,"P2","P2","Matching","Partner","2",883,0.883,1,1
"603",2,"P2","P2","Matching","Partner","2",533,0.533,0,1
"604",2,"P2","P2","Matching","Partner","2",584,0.584,0,1
"605",2,"P2","P2","Matching","Partner","2",517,0.517,1,1
"606",2,"P2","P2","Matching","Partner","2",717,0.717,1,1
"607",2,"P2","P2","Matching","Partner","2",417,0.417,1,1
"608",2,"P2","P2","Matching","Partner","2",650,0.65,0,1
"609",2,"P2","P2","Matching","Partner","2",634,0.634,1,1
"610",2,"P2","P2","Matching","Partner","2",617,0.617,1,2
"611",2,"P2","P2","Matching","Partner","2",517,0.517,1,2
"612",2,"P2","P2","Matching","Partner","2",633,0.633,1,2
"613",2,"P2","P2","Matching","Partner","2",450,0.45,1,2
"614",2,"P2","P2","Matching","Partner","2",350,0.35,1,2
"615",2,"P2","P2","Matching","Partner","2",550,0.55,1,2
"616",2,"P2","P2","Matching","Partner","2",650,0.65,1,2
"617",2,"P2","P2","Matching","Partner","2",367,0.367,1,2
"618",2,"P2","P2","Matching","Partner","2",617,0.617,1,2
"619",2,"P2","P2","Matching","Partner","2",483,0.483,1,2
"620",2,"P2","P2","Matching","Partner","2",567,0.567,1,2
"621",2,"P2","P2","Matching","Partner","2",533,0.533,1,2
"622",2,"P2","P2","Matching","Partner","2",517,0.517,1,2
"623",2,"P2","P2","Matching","Partner","2",834,0.834,1,2
"624",2,"P2","P2","Matching","Partner","2",383,0.383,1,2
"625",2,"P2","P2","Matching","Partner","2",450,0.45,1,2
"626",2,"P2","P2","Matching","Partner","2",800,0.8,1,2
"627",2,"P2","P2","Matching","Partner","2",650,0.65,1,2
"628",2,"P2","P2","Matching","Partner","2",584,0.584,0,2
"629",2,"P2","P2","Matching","Partner","2",583,0.583,1,2
"630",2,"Stranger","Stranger","Matching","Stranger","1",400,0.4,1,1
"631",2,"Stranger","Stranger","Matching","Stranger","1",667,0.667,0,1
"632",2,"Stranger","Stranger","Matching","Stranger","1",450,0.45,1,1
"633",2,"Stranger","Stranger","Matching","Stranger","1",617,0.617,1,1
"634",2,"Stranger","Stranger","Matching","Stranger","1",333,0.333,1,1
"635",2,"Stranger","Stranger","Matching","Stranger","1",367,0.367,1,1
"636",2,"Stranger","Stranger","Matching","Stranger","1",633,0.633,1,1
"637",2,"Stranger","Stranger","Matching","Stranger","1",550,0.55,0,1
"638",2,"Stranger","Stranger","Matching","Stranger","1",750,0.75,0,1
"639",2,"Stranger","Stranger","Matching","Stranger","1",350,0.35,1,1
"640",2,"Stranger","Stranger","Matching","Stranger","1",883,0.883,1,1
"641",2,"Stranger","Stranger","Matching","Stranger","1",750,0.75,0,1
"642",2,"Stranger","Stranger","Matching","Stranger","1",517,0.517,1,1
"643",2,"Stranger","Stranger","Matching","Stranger","1",583,0.583,1,1
"644",2,"Stranger","Stranger","Matching","Stranger","1",517,0.517,1,1
"645",2,"Stranger","Stranger","Matching","Stranger","1",583,0.583,1,1
"646",2,"Stranger","Stranger","Matching","Stranger","1",550,0.55,1,1
"647",2,"Stranger","Stranger","Matching","Stranger","1",367,0.367,1,1
"648",2,"Stranger","Stranger","Matching","Stranger","1",483,0.483,1,1
"649",2,"Stranger","Stranger","Matching","Stranger","1",417,0.417,1,1
"650",2,"Stranger","Stranger","Matching","Stranger","1",1150,1.15,0,2
"651",2,"Stranger","Stranger","Matching","Stranger","1",750,0.75,0,2
"652",2,"Stranger","Stranger","Matching","Stranger","1",500,0.5,1,2
"653",2,"Stranger","Stranger","Matching","Stranger","1",350,0.35,1,2
"654",2,"Stranger","Stranger","Matching","Stranger","1",433,0.433,1,2
"655",2,"Stranger","Stranger","Matching","Stranger","1",883,0.883,0,2
"656",2,"Stranger","Stranger","Matching","Stranger","1",650,0.65,1,2
"657",2,"Stranger","Stranger","Matching","Stranger","1",433,0.433,0,2
"658",2,"Stranger","Stranger","Matching","Stranger","1",400,0.4,1,2
"659",2,"Stranger","Stranger","Matching","Stranger","1",734,0.734,1,2
"660",2,"Stranger","Stranger","Matching","Stranger","1",300,0.3,1,2
"661",2,"Stranger","Stranger","Matching","Stranger","1",1367,1.367,1,2
"662",2,"Stranger","Stranger","Matching","Stranger","1",517,0.517,0,2
"663",2,"Stranger","Stranger","Matching","Stranger","1",733,0.733,0,2
"664",2,"Stranger","Stranger","Matching","Stranger","1",400,0.4,1,2
"665",2,"Stranger","Stranger","Matching","Stranger","1",551,0.551,1,2
"666",2,"Stranger","Stranger","Matching","Stranger","1",633,0.633,1,2
"667",2,"Stranger","Stranger","Matching","Stranger","1",733,0.733,1,2
"668",2,"Stranger","Stranger","Matching","Stranger","1",584,0.584,1,2
"669",2,"Stranger","Stranger","Matching","Stranger","1",750,0.75,1,2
"670",2,"Stranger","Stranger","Matching","Stranger","2",650,0.65,1,1
"671",2,"Stranger","Stranger","Matching","Stranger","2",733,0.733,1,1
"672",2,"Stranger","Stranger","Matching","Stranger","2",617,0.617,1,1
"673",2,"Stranger","Stranger","Matching","Stranger","2",333,0.333,1,1
"674",2,"Stranger","Stranger","Matching","Stranger","2",617,0.617,1,1
"675",2,"Stranger","Stranger","Matching","Stranger","2",600,0.6,1,1
"676",2,"Stranger","Stranger","Matching","Stranger","2",617,0.617,0,1
"677",2,"Stranger","Stranger","Matching","Stranger","2",1367,1.367,1,1
"678",2,"Stranger","Stranger","Matching","Stranger","2",800,0.8,1,1
"679",2,"Stranger","Stranger","Matching","Stranger","2",733,0.733,0,1
"680",2,"Stranger","Stranger","Matching","Stranger","2",384,0.384,1,1
"681",2,"Stranger","Stranger","Matching","Stranger","2",533,0.533,1,1
"682",2,"Stranger","Stranger","Matching","Stranger","2",550,0.55,1,1
"683",2,"Stranger","Stranger","Matching","Stranger","2",534,0.534,1,1
"684",2,"Stranger","Stranger","Matching","Stranger","2",617,0.617,1,1
"685",2,"Stranger","Stranger","Matching","Stranger","2",817,0.817,1,1
"686",2,"Stranger","Stranger","Matching","Stranger","2",517,0.517,1,1
"687",2,"Stranger","Stranger","Matching","Stranger","2",400,0.4,1,1
"688",2,"Stranger","Stranger","Matching","Stranger","2",533,0.533,1,1
"689",2,"Stranger","Stranger","Matching","Stranger","2",700,0.7,1,2
"690",2,"Stranger","Stranger","Matching","Stranger","2",433,0.433,0,2
"691",2,"Stranger","Stranger","Matching","Stranger","2",700,0.7,0,2
"692",2,"Stranger","Stranger","Matching","Stranger","2",750,0.75,1,2
"693",2,"Stranger","Stranger","Matching","Stranger","2",683,0.683,1,2
"694",2,"Stranger","Stranger","Matching","Stranger","2",800,0.8,1,2
"695",2,"Stranger","Stranger","Matching","Stranger","2",667,0.667,1,2
"696",2,"Stranger","Stranger","Matching","Stranger","2",600,0.6,1,2
"697",2,"Stranger","Stranger","Matching","Stranger","2",400,0.4,1,2
"698",2,"Stranger","Stranger","Matching","Stranger","2",500,0.5,0,2
"699",2,"Stranger","Stranger","Matching","Stranger","2",1117,1.117,1,2
"700",2,"Stranger","Stranger","Matching","Stranger","2",534,0.534,1,2
"701",2,"Stranger","Stranger","Matching","Stranger","2",900,0.9,1,2
"702",2,"Stranger","Stranger","Matching","Stranger","2",650,0.65,1,2
"703",2,"Stranger","Stranger","Matching","Stranger","2",783,0.783,1,2
"704",2,"Stranger","Stranger","Matching","Stranger","2",600,0.6,1,2
"705",2,"Stranger","Stranger","Matching","Stranger","2",517,0.517,1,2
"706",2,"Stranger","Stranger","Matching","Stranger","2",617,0.617,1,2
"707",2,"Stranger","Stranger","Matching","Stranger","2",434,0.434,1,2
"708",2,"Stranger","Stranger","Matching","Stranger","2",683,0.683,1,2
"709",2,"P1","P2","Nonmatching","Self","1",750,0.75,1,1
"710",2,"P1","Stranger","Nonmatching","Self","1",717,0.717,1,1
"711",2,"P1","Stranger","Nonmatching","Self","1",717,0.717,1,1
"712",2,"P1","P2","Nonmatching","Self","1",800,0.8,1,1
"713",2,"P1","P2","Nonmatching","Self","1",717,0.717,1,1
"714",2,"P1","P2","Nonmatching","Self","1",1083,1.083,1,1
"715",2,"P1","Stranger","Nonmatching","Self","1",483,0.483,0,1
"716",2,"P1","Stranger","Nonmatching","Self","1",850,0.85,1,1
"717",2,"P1","P2","Nonmatching","Self","1",917,0.917,1,1
"718",2,"P1","Stranger","Nonmatching","Self","1",550,0.55,0,1
"719",2,"P1","P2","Nonmatching","Self","1",734,0.734,1,1
"720",2,"P1","P2","Nonmatching","Self","1",400,0.4,1,1
"721",2,"P1","Stranger","Nonmatching","Self","1",733,0.733,1,1
"722",2,"P1","P2","Nonmatching","Self","1",617,0.617,0,1
"723",2,"P1","P2","Nonmatching","Self","1",1050,1.05,1,1
"724",2,"P1","Stranger","Nonmatching","Self","1",1200,1.2,1,1
"725",2,"P1","Stranger","Nonmatching","Self","1",934,0.934,1,1
"726",2,"P1","Stranger","Nonmatching","Self","1",767,0.767,1,1
"727",2,"P1","P2","Nonmatching","Self","1",834,0.834,1,1
"728",2,"P1","P2","Nonmatching","Self","1",417,0.417,0,2
"729",2,"P1","Stranger","Nonmatching","Self","1",700,0.7,1,2
"730",2,"P1","P2","Nonmatching","Self","1",683,0.683,1,2
"731",2,"P1","Stranger","Nonmatching","Self","1",667,0.667,1,2
"732",2,"P1","P2","Nonmatching","Self","1",767,0.767,1,2
"733",2,"P1","Stranger","Nonmatching","Self","1",967,0.967,1,2
"734",2,"P1","Stranger","Nonmatching","Self","1",1017,1.017,1,2
"735",2,"P1","Stranger","Nonmatching","Self","1",817,0.817,1,2
"736",2,"P1","P2","Nonmatching","Self","1",350,0.35,1,2
"737",2,"P1","P2","Nonmatching","Self","1",733,0.733,1,2
"738",2,"P1","P2","Nonmatching","Self","1",583,0.583,1,2
"739",2,"P1","Stranger","Nonmatching","Self","1",617,0.617,0,2
"740",2,"P1","P2","Nonmatching","Self","1",733,0.733,1,2
