"","Subject","Gender","Age","Handedness","First_Lanugage","Block","Trial","Shape","Label","Matching","Label_Identity","Origin_Identity","English_Identity","Standarlized_Identity","Response","RT_ms","RT_sec","ACC"
"6511",22003,"female",25,"right","Hebrew",1,31,"triangle.bmp","Stranger","Nonmatching","Stranger","Self","Self","Self","z",1370,1.37,1
"6512",22003,"female",25,"right","Hebrew",1,32,"square.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","m",1499,1.499,1
"6513",22003,"female",25,"right","Hebrew",1,33,"square.bmp","Self","Nonmatching","Self","Stranger","Stranger","Stranger","z",968,0.968,1
"6514",22003,"female",25,"right","Hebrew",1,34,"square.bmp","Father","Nonmatching","Father","Stranger","Stranger","Stranger","z",1027,1.027,1
"6515",22003,"female",25,"right","Hebrew",1,35,"triangle.bmp","Self","Matching","Self","Self","Self","Self","m",626,0.626,1
"6516",22003,"female",25,"right","Hebrew",1,36,"circle.bmp","Father","Matching","Father","Father","Father","Close","m",642,0.642,1
"6517",22003,"female",25,"right","Hebrew",1,37,"triangle.bmp","Self","Matching","Self","Self","Self","Self","m",617,0.617,1
"6518",22003,"female",25,"right","Hebrew",1,38,"square.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","m",729,0.729,1
"6519",22003,"female",25,"right","Hebrew",1,39,"circle.bmp","Self","Nonmatching","Self","Father","Father","Close","z",845,0.845,1
"6520",22003,"female",25,"right","Hebrew",1,40,"triangle.bmp","Self","Matching","Self","Self","Self","Self","m",684,0.684,1
"6521",22003,"female",25,"right","Hebrew",1,41,"square.bmp","Self","Nonmatching","Self","Stranger","Stranger","Stranger","z",834,0.834,1
"6522",22003,"female",25,"right","Hebrew",1,42,"square.bmp","Self","Nonmatching","Self","Stranger","Stranger","Stranger","z",722,0.722,1
"6523",22003,"female",25,"right","Hebrew",1,43,"circle.bmp","Father","Matching","Father","Father","Father","Close","m",766,0.766,1
"6524",22003,"female",25,"right","Hebrew",1,44,"triangle.bmp","Father","Nonmatching","Father","Self","Self","Self","z",1048,1.048,1
"6525",22003,"female",25,"right","Hebrew",1,45,"circle.bmp","Stranger","Nonmatching","Stranger","Father","Father","Close","z",1119,1.119,1
"6526",22003,"female",25,"right","Hebrew",1,46,"triangle.bmp","Self","Matching","Self","Self","Self","Self","m",747,0.747,1
"6527",22003,"female",25,"right","Hebrew",1,47,"circle.bmp","Stranger","Nonmatching","Stranger","Father","Father","Close","z",1286,1.286,1
"6528",22003,"female",25,"right","Hebrew",1,48,"triangle.bmp","Self","Matching","Self","Self","Self","Self","m",651,0.651,1
"6529",22003,"female",25,"right","Hebrew",1,49,"circle.bmp","Father","Matching","Father","Father","Father","Close","m",1097,1.097,1
"6530",22003,"female",25,"right","Hebrew",1,50,"circle.bmp","Father","Matching","Father","Father","Father","Close","m",623,0.623,1
"6531",22003,"female",25,"right","Hebrew",1,51,"circle.bmp","Self","Nonmatching","Self","Father","Father","Close","z",726,0.726,1
"6532",22003,"female",25,"right","Hebrew",1,52,"square.bmp","Father","Nonmatching","Father","Stranger","Stranger","Stranger","z",898,0.898,1
"6533",22003,"female",25,"right","Hebrew",1,53,"square.bmp","Father","Nonmatching","Father","Stranger","Stranger","Stranger","z",1607,1.607,1
"6534",22003,"female",25,"right","Hebrew",1,54,"circle.bmp","Self","Nonmatching","Self","Father","Father","Close","z",775,0.775,1
"6535",22003,"female",25,"right","Hebrew",1,55,"circle.bmp","Father","Matching","Father","Father","Father","Close","m",840,0.84,1
"6536",22003,"female",25,"right","Hebrew",1,56,"circle.bmp","Father","Matching","Father","Father","Father","Close","m",775,0.775,1
"6537",22003,"female",25,"right","Hebrew",1,57,"circle.bmp","Stranger","Nonmatching","Stranger","Father","Father","Close","z",728,0.728,1
"6538",22003,"female",25,"right","Hebrew",1,58,"circle.bmp","Father","Matching","Father","Father","Father","Close","m",908,0.908,1
"6539",22003,"female",25,"right","Hebrew",1,59,"triangle.bmp","Self","Matching","Self","Self","Self","Self","m",680,0.68,1
"6540",22003,"female",25,"right","Hebrew",1,60,"circle.bmp","Stranger","Nonmatching","Stranger","Father","Father","Close","z",1439,1.439,1
"6541",22003,"female",25,"right","Hebrew",1,61,"triangle.bmp","Father","Nonmatching","Father","Self","Self","Self","m",1445,1.445,0
"6542",22003,"female",25,"right","Hebrew",1,62,"square.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","m",1291,1.291,1
"6543",22003,"female",25,"right","Hebrew",1,63,"triangle.bmp","Self","Matching","Self","Self","Self","Self","m",776,0.776,1
"6544",22003,"female",25,"right","Hebrew",1,64,"triangle.bmp","Stranger","Nonmatching","Stranger","Self","Self","Self","z",867,0.867,1
"6545",22003,"female",25,"right","Hebrew",1,65,"triangle.bmp","Self","Matching","Self","Self","Self","Self","m",801,0.801,1
"6546",22003,"female",25,"right","Hebrew",1,66,"square.bmp","Self","Nonmatching","Self","Stranger","Stranger","Stranger","z",1211,1.211,1
"6547",22003,"female",25,"right","Hebrew",1,67,"square.bmp","Self","Nonmatching","Self","Stranger","Stranger","Stranger","z",1147,1.147,1
"6548",22003,"female",25,"right","Hebrew",1,68,"circle.bmp","Self","Nonmatching","Self","Father","Father","Close","z",685,0.685,1
"6549",22003,"female",25,"right","Hebrew",1,69,"triangle.bmp","Stranger","Nonmatching","Stranger","Self","Self","Self","z",859,0.859,1
"6550",22003,"female",25,"right","Hebrew",1,70,"circle.bmp","Stranger","Nonmatching","Stranger","Father","Father","Close","z",1026,1.026,1
"6551",22003,"female",25,"right","Hebrew",1,71,"square.bmp","Father","Nonmatching","Father","Stranger","Stranger","Stranger","z",889,0.889,1
"6552",22003,"female",25,"right","Hebrew",1,72,"square.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","m",1079,1.079,1
"6553",22003,"female",25,"right","Hebrew",1,73,"triangle.bmp","Self","Matching","Self","Self","Self","Self","m",661,0.661,1
"6554",22003,"female",25,"right","Hebrew",1,74,"triangle.bmp","Father","Nonmatching","Father","Self","Self","Self","z",812,0.812,1
"6555",22003,"female",25,"right","Hebrew",1,75,"square.bmp","Self","Nonmatching","Self","Stranger","Stranger","Stranger","z",1581,1.581,1
"6556",22003,"female",25,"right","Hebrew",1,76,"triangle.bmp","Stranger","Nonmatching","Stranger","Self","Self","Self","z",1246,1.246,1
"6557",22003,"female",25,"right","Hebrew",1,77,"circle.bmp","Self","Nonmatching","Self","Father","Father","Close","z",758,0.758,1
"6558",22003,"female",25,"right","Hebrew",1,78,"square.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","m",1034,1.034,1
"6559",22003,"female",25,"right","Hebrew",1,79,"triangle.bmp","Self","Matching","Self","Self","Self","Self","m",1804,1.804,1
"6560",22003,"female",25,"right","Hebrew",1,80,"square.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","m",927,0.927,1
"6561",22003,"female",25,"right","Hebrew",1,81,"triangle.bmp","Self","Matching","Self","Self","Self","Self","m",701,0.701,1
"6562",22003,"female",25,"right","Hebrew",1,82,"square.bmp","Self","Nonmatching","Self","Stranger","Stranger","Stranger","z",789,0.789,1
"6563",22003,"female",25,"right","Hebrew",1,83,"circle.bmp","Father","Matching","Father","Father","Father","Close","m",697,0.697,1
"6564",22003,"female",25,"right","Hebrew",1,84,"triangle.bmp","Stranger","Nonmatching","Stranger","Self","Self","Self","z",1376,1.376,1
"6565",22003,"female",25,"right","Hebrew",1,85,"circle.bmp","Father","Matching","Father","Father","Father","Close","m",709,0.709,1
"6566",22003,"female",25,"right","Hebrew",1,86,"circle.bmp","Father","Matching","Father","Father","Father","Close","m",900,0.9,1
"6567",22003,"female",25,"right","Hebrew",1,87,"square.bmp","Father","Nonmatching","Father","Stranger","Stranger","Stranger","z",899,0.899,1
"6568",22003,"female",25,"right","Hebrew",1,88,"triangle.bmp","Self","Matching","Self","Self","Self","Self","m",587,0.587,1
"6569",22003,"female",25,"right","Hebrew",1,89,"triangle.bmp","Father","Nonmatching","Father","Self","Self","Self","z",791,0.791,1
"6570",22003,"female",25,"right","Hebrew",1,90,"square.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","m",899,0.899,1
"6571",22003,"female",25,"right","Hebrew",1,91,"circle.bmp","Self","Nonmatching","Self","Father","Father","Close","m",586,0.586,0
"6572",22003,"female",25,"right","Hebrew",1,92,"square.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","z",838,0.838,0
"6573",22003,"female",25,"right","Hebrew",1,93,"square.bmp","Self","Nonmatching","Self","Stranger","Stranger","Stranger","z",1256,1.256,1
"6574",22003,"female",25,"right","Hebrew",1,94,"square.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","m",721,0.721,1
"6575",22003,"female",25,"right","Hebrew",1,95,"circle.bmp","Stranger","Nonmatching","Stranger","Father","Father","Close","z",1015,1.015,1
"6576",22003,"female",25,"right","Hebrew",1,96,"circle.bmp","Stranger","Nonmatching","Stranger","Father","Father","Close","z",1034,1.034,1
"6577",22003,"female",25,"right","Hebrew",1,97,"triangle.bmp","Father","Nonmatching","Father","Self","Self","Self","z",1765,1.765,1
"6578",22003,"female",25,"right","Hebrew",1,98,"triangle.bmp","Self","Matching","Self","Self","Self","Self","m",753,0.753,1
"6579",22003,"female",25,"right","Hebrew",1,99,"triangle.bmp","Self","Matching","Self","Self","Self","Self","m",551,0.551,1
"6580",22003,"female",25,"right","Hebrew",1,100,"triangle.bmp","Self","Matching","Self","Self","Self","Self","m",532,0.532,1
"6581",22003,"female",25,"right","Hebrew",1,101,"circle.bmp","Father","Matching","Father","Father","Father","Close","m",722,0.722,1
"6582",22003,"female",25,"right","Hebrew",1,102,"square.bmp","Father","Nonmatching","Father","Stranger","Stranger","Stranger","z",952,0.952,1
"6583",22003,"female",25,"right","Hebrew",1,103,"square.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","z",678,0.678,0
"6584",22003,"female",25,"right","Hebrew",1,104,"circle.bmp","Self","Nonmatching","Self","Father","Father","Close","z",814,0.814,1
"6585",22003,"female",25,"right","Hebrew",1,105,"circle.bmp","Father","Matching","Father","Father","Father","Close","m",1161,1.161,1
"6586",22003,"female",25,"right","Hebrew",1,106,"square.bmp","Father","Nonmatching","Father","Stranger","Stranger","Stranger","z",742,0.742,1
"6587",22003,"female",25,"right","Hebrew",1,107,"square.bmp","Father","Nonmatching","Father","Stranger","Stranger","Stranger","z",692,0.692,1
"6588",22003,"female",25,"right","Hebrew",1,108,"triangle.bmp","Self","Matching","Self","Self","Self","Self","m",523,0.523,1
"6589",22003,"female",25,"right","Hebrew",1,109,"triangle.bmp","Stranger","Nonmatching","Stranger","Self","Self","Self","z",986,0.986,1
"6590",22003,"female",25,"right","Hebrew",1,110,"circle.bmp","Self","Nonmatching","Self","Father","Father","Close","m",758,0.758,0
"6591",22003,"female",25,"right","Hebrew",1,111,"triangle.bmp","Stranger","Nonmatching","Stranger","Self","Self","Self","z",1027,1.027,1
"6592",22003,"female",25,"right","Hebrew",1,112,"square.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","m",1525,1.525,1
"6593",22003,"female",25,"right","Hebrew",1,113,"circle.bmp","Father","Matching","Father","Father","Father","Close","m",868,0.868,1
"6594",22003,"female",25,"right","Hebrew",1,114,"square.bmp","Self","Nonmatching","Self","Stranger","Stranger","Stranger","z",789,0.789,1
"6595",22003,"female",25,"right","Hebrew",1,115,"circle.bmp","Self","Nonmatching","Self","Father","Father","Close","m",624,0.624,0
"6596",22003,"female",25,"right","Hebrew",1,116,"triangle.bmp","Father","Nonmatching","Father","Self","Self","Self","z",1195,1.195,1
"6597",22003,"female",25,"right","Hebrew",1,117,"square.bmp","Father","Nonmatching","Father","Stranger","Stranger","Stranger","z",1254,1.254,1
"6598",22003,"female",25,"right","Hebrew",1,118,"triangle.bmp","Father","Nonmatching","Father","Self","Self","Self","z",648,0.648,1
"6599",22003,"female",25,"right","Hebrew",1,119,"circle.bmp","Stranger","Nonmatching","Stranger","Father","Father","Close","z",961,0.961,1
"6600",22003,"female",25,"right","Hebrew",1,120,"triangle.bmp","Father","Nonmatching","Father","Self","Self","Self","z",734,0.734,1
"6601",22003,"female",25,"right","Hebrew",2,121,"circle.bmp","Self","Nonmatching","Self","Father","Father","Close","z",869,0.869,1
"6602",22003,"female",25,"right","Hebrew",2,122,"circle.bmp","Father","Matching","Father","Father","Father","Close","z",694,0.694,0
"6603",22003,"female",25,"right","Hebrew",2,123,"square.bmp","Father","Nonmatching","Father","Stranger","Stranger","Stranger","z",734,0.734,1
"6604",22003,"female",25,"right","Hebrew",2,124,"square.bmp","Self","Nonmatching","Self","Stranger","Stranger","Stranger","z",787,0.787,1
"6605",22003,"female",25,"right","Hebrew",2,125,"circle.bmp","Self","Nonmatching","Self","Father","Father","Close","m",559,0.559,0
"6606",22003,"female",25,"right","Hebrew",2,126,"triangle.bmp","Self","Matching","Self","Self","Self","Self","m",892,0.892,1
"6607",22003,"female",25,"right","Hebrew",2,127,"square.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","m",836,0.836,1
"6608",22003,"female",25,"right","Hebrew",2,128,"circle.bmp","Father","Matching","Father","Father","Father","Close","m",806,0.806,1
"6609",22003,"female",25,"right","Hebrew",2,129,"square.bmp","Father","Nonmatching","Father","Stranger","Stranger","Stranger","z",1305,1.305,1
"6610",22003,"female",25,"right","Hebrew",2,130,"circle.bmp","Stranger","Nonmatching","Stranger","Father","Father","Close","z",2041,2.041,1
"6611",22003,"female",25,"right","Hebrew",2,131,"circle.bmp","Father","Matching","Father","Father","Father","Close","m",946,0.946,1
"6612",22003,"female",25,"right","Hebrew",2,132,"square.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","z",752,0.752,0
"6613",22003,"female",25,"right","Hebrew",2,133,"triangle.bmp","Stranger","Nonmatching","Stranger","Self","Self","Self","z",941,0.941,1
"6614",22003,"female",25,"right","Hebrew",2,134,"square.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","m",2483,2.483,1
"6615",22003,"female",25,"right","Hebrew",2,135,"triangle.bmp","Self","Matching","Self","Self","Self","Self","m",843,0.843,1
"6616",22003,"female",25,"right","Hebrew",2,136,"triangle.bmp","Self","Matching","Self","Self","Self","Self","m",773,0.773,1
"6617",22003,"female",25,"right","Hebrew",2,137,"circle.bmp","Father","Matching","Father","Father","Father","Close","m",721,0.721,1
"6618",22003,"female",25,"right","Hebrew",2,138,"triangle.bmp","Father","Nonmatching","Father","Self","Self","Self","z",1368,1.368,1
"6619",22003,"female",25,"right","Hebrew",2,139,"square.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","m",917,0.917,1
"6620",22003,"female",25,"right","Hebrew",2,140,"triangle.bmp","Father","Nonmatching","Father","Self","Self","Self","z",867,0.867,1
"6621",22003,"female",25,"right","Hebrew",2,141,"circle.bmp","Father","Matching","Father","Father","Father","Close","m",868,0.868,1
"6622",22003,"female",25,"right","Hebrew",2,142,"circle.bmp","Father","Matching","Father","Father","Father","Close","m",605,0.605,1
"6623",22003,"female",25,"right","Hebrew",2,143,"circle.bmp","Father","Matching","Father","Father","Father","Close","m",520,0.52,1
"6624",22003,"female",25,"right","Hebrew",2,144,"circle.bmp","Father","Matching","Father","Father","Father","Close","m",551,0.551,1
"6625",22003,"female",25,"right","Hebrew",2,145,"circle.bmp","Father","Matching","Father","Father","Father","Close","m",484,0.484,1
"6626",22003,"female",25,"right","Hebrew",2,146,"square.bmp","Self","Nonmatching","Self","Stranger","Stranger","Stranger","z",821,0.821,1
"6627",22003,"female",25,"right","Hebrew",2,147,"square.bmp","Self","Nonmatching","Self","Stranger","Stranger","Stranger","z",871,0.871,1
"6628",22003,"female",25,"right","Hebrew",2,148,"square.bmp","Self","Nonmatching","Self","Stranger","Stranger","Stranger","z",712,0.712,1
"6629",22003,"female",25,"right","Hebrew",2,149,"triangle.bmp","Self","Matching","Self","Self","Self","Self","m",711,0.711,1
"6630",22003,"female",25,"right","Hebrew",2,150,"triangle.bmp","Stranger","Nonmatching","Stranger","Self","Self","Self","m",309,0.309,0
"6631",22003,"female",25,"right","Hebrew",2,151,"circle.bmp","Father","Matching","Father","Father","Father","Close","m",660,0.66,1
"6632",22003,"female",25,"right","Hebrew",2,152,"triangle.bmp","Stranger","Nonmatching","Stranger","Self","Self","Self","z",1093,1.093,1
"6633",22003,"female",25,"right","Hebrew",2,153,"circle.bmp","Self","Nonmatching","Self","Father","Father","Close","m",661,0.661,0
"6634",22003,"female",25,"right","Hebrew",2,154,"circle.bmp","Father","Matching","Father","Father","Father","Close","m",1190,1.19,1
"6635",22003,"female",25,"right","Hebrew",2,155,"triangle.bmp","Father","Nonmatching","Father","Self","Self","Self","z",897,0.897,1
"6636",22003,"female",25,"right","Hebrew",2,156,"circle.bmp","Father","Matching","Father","Father","Father","Close","m",1289,1.289,1
"6637",22003,"female",25,"right","Hebrew",2,157,"triangle.bmp","Father","Nonmatching","Father","Self","Self","Self","z",1025,1.025,1
"6638",22003,"female",25,"right","Hebrew",2,158,"circle.bmp","Father","Matching","Father","Father","Father","Close","m",819,0.819,1
"6639",22003,"female",25,"right","Hebrew",2,159,"triangle.bmp","Father","Nonmatching","Father","Self","Self","Self","z",982,0.982,1
