"","Subject","Age","Handedness","Gender","Response","Symmetry","Matching","Origin_Identity","English_Identity","Standarlized_Identity","RT_ms","RT_sec","ACC"
"11189",43,"21","right","F","l","Symmetry","Nonmatching","self-related","Self","Self",623,0.623,1
"11190",43,"21","right","F","l","Symmetry","Nonmatching","self-related","Self","Self",956,0.956,1
"11191",43,"21","right","F","l","Symmetry","Nonmatching","self-related","Self","Self",838,0.838,1
"11192",43,"21","right","F","l","Symmetry","Nonmatching","self-related","Self","Self",1147,1.147,1
"11193",43,"21","right","F","l","Symmetry","Nonmatching","self-related","Self","Self",1182,1.182,1
"11194",43,"21","right","F","l","Symmetry","Nonmatching","self-related","Self","Self",553,0.553,1
"11195",43,"21","right","F","l","Symmetry","Nonmatching","self-related","Self","Self",675,0.675,1
"11196",43,"21","right","F","l","Symmetry","Nonmatching","self-related","Self","Self",932,0.932,1
"11197",43,"21","right","F","l","Symmetry","Nonmatching","self-related","Self","Self",918,0.918,1
"11198",43,"21","right","F","l","Symmetry","Nonmatching","self-related","Self","Self",965,0.965,1
"11199",43,"21","right","F","l","Symmetry","Nonmatching","self-related","Self","Self",834,0.834,1
"11200",43,"21","right","F","l","Symmetry","Nonmatching","self-related","Self","Self",818,0.818,1
"11201",43,"21","right","F","l","Symmetry","Nonmatching","self-related","Self","Self",631,0.631,1
"11202",43,"21","right","F","a","Symmetry","Nonmatching","self-related","Self","Self",649,0.649,0
"11203",43,"21","right","F","l","Symmetry","Nonmatching","self-related","Self","Self",857,0.857,1
"11204",43,"21","right","F","l","Symmetry","Nonmatching","self-related","Self","Self",943,0.943,1
"11205",43,"21","right","F","l","Symmetry","Nonmatching","self-related","Self","Self",862,0.862,1
"11206",43,"21","right","F","l","Symmetry","Nonmatching","self-related","Self","Self",620,0.62,1
"11207",43,"21","right","F","a","Symmetry","Nonmatching","self-related","Self","Self",649,0.649,0
"11208",43,"21","right","F","l","Symmetry","Nonmatching","self-related","Self","Self",1000,1,1
"11209",43,"21","right","F","l","Symmetry","Nonmatching","self-related","Self","Self",767,0.767,1
"11210",43,"21","right","F","l","Symmetry","Nonmatching","self-related","Self","Self",667,0.667,1
"11211",43,"21","right","F","a","Symmetry","Nonmatching","self-related","Self","Self",647,0.647,0
"11212",43,"21","right","F","l","Symmetry","Nonmatching","self-related","Self","Self",1035,1.035,1
"11213",43,"21","right","F","l","Symmetry","Nonmatching","self-related","Self","Self",883,0.883,1
"11214",43,"21","right","F","l","Symmetry","Nonmatching","self-related","Self","Self",774,0.774,1
"11215",43,"21","right","F","l","Symmetry","Nonmatching","self-related","Self","Self",871,0.871,1
"11216",43,"21","right","F","l","Symmetry","Nonmatching","self-related","Self","Self",889,0.889,1
"11217",43,"21","right","F","l","Symmetry","Nonmatching","self-related","Self","Self",678,0.678,1
"11218",43,"21","right","F","l","Symmetry","Nonmatching","self-related","Self","Self",866,0.866,1
"11219",43,"21","right","F","l","Symmetry","Nonmatching","self-related","Self","Self",697,0.697,1
"11220",43,"21","right","F","l","Symmetry","Nonmatching","self-related","Self","Self",736,0.736,1
"11221",43,"21","right","F","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",897,0.897,1
