"","Subject","Age","Handedness","Gender","Response","Symmetry","Matching","Identity","RT_ms","RT_sec","ACC"
"9527",20,25,"right","f","missed","Asymmetry","Nonmatching","Stranger",1500,1.5,NA
"9528",20,25,"right","f","a","Asymmetry","Nonmatching","Stranger",473,0.473,1
"9529",20,25,"right","f","l","Asymmetry","Nonmatching","Stranger",1278,1.278,0
"9530",20,25,"right","f","missed","Asymmetry","Nonmatching","Stranger",1500,1.5,NA
"9531",20,25,"right","f","a","Asymmetry","Nonmatching","Stranger",787,0.787,1
"9532",20,25,"right","f","a","Asymmetry","Nonmatching","Stranger",326,0.326,1
"9533",20,25,"right","f","missed","Asymmetry","Nonmatching","Stranger",1500,1.5,NA
"9534",20,25,"right","f","a","Asymmetry","Nonmatching","Stranger",512,0.512,1
"9535",20,25,"right","f","a","Asymmetry","Nonmatching","Stranger",806,0.806,1
"9536",20,25,"right","f","missed","Asymmetry","Nonmatching","Stranger",1500,1.5,NA
"9537",20,25,"right","f","missed","Asymmetry","Nonmatching","Stranger",1500,1.5,NA
"9538",20,25,"right","f","l","Asymmetry","Nonmatching","Stranger",740,0.74,0
"9539",20,25,"right","f","l","Asymmetry","Nonmatching","Stranger",290,0.29,0
"9540",20,25,"right","f","missed","Asymmetry","Nonmatching","Stranger",1500,1.5,NA
"9541",20,25,"right","f","missed","Symmetry","Nonmatching","Stranger",1500,1.5,NA
"9542",20,25,"right","f","l","Symmetry","Nonmatching","Stranger",600,0.6,0
"9543",20,25,"right","f","l","Symmetry","Nonmatching","Stranger",1298,1.298,0
"9544",20,25,"right","f","l","Symmetry","Nonmatching","Stranger",1390,1.39,0
"9545",20,25,"right","f","a","Symmetry","Nonmatching","Stranger",904,0.904,1
"9546",20,25,"right","f","a","Symmetry","Nonmatching","Stranger",592,0.592,1
"9547",20,25,"right","f","a","Symmetry","Nonmatching","Stranger",1021,1.021,1
"9548",20,25,"right","f","a","Symmetry","Nonmatching","Stranger",1079,1.079,1
"9549",20,25,"right","f","l","Symmetry","Nonmatching","Stranger",688,0.688,0
"9550",20,25,"right","f","a","Symmetry","Nonmatching","Stranger",1134,1.134,1
"9551",20,25,"right","f","a","Symmetry","Nonmatching","Stranger",355,0.355,1
"9552",20,25,"right","f","a","Symmetry","Nonmatching","Stranger",567,0.567,1
"9553",20,25,"right","f","a","Symmetry","Nonmatching","Stranger",662,0.662,1
"9554",20,25,"right","f","l","Symmetry","Nonmatching","Stranger",557,0.557,0
"9555",20,25,"right","f","l","Symmetry","Nonmatching","Stranger",1474,1.474,0
"9556",20,25,"right","f","a","Symmetry","Nonmatching","Stranger",1386,1.386,1
"9557",20,25,"right","f","a","Symmetry","Nonmatching","Stranger",1489,1.489,1
"9558",20,25,"right","f","a","Symmetry","Nonmatching","Stranger",1179,1.179,1
"9559",20,25,"right","f","a","Symmetry","Nonmatching","Stranger",1149,1.149,1
"9560",20,25,"right","f","a","Symmetry","Nonmatching","Stranger",676,0.676,1
"9561",20,25,"right","f","l","Symmetry","Nonmatching","Stranger",854,0.854,0
"9562",20,25,"right","f","missed","Symmetry","Nonmatching","Stranger",1500,1.5,NA
"9563",20,25,"right","f","l","Symmetry","Nonmatching","Stranger",942,0.942,0
"9564",20,25,"right","f","l","Symmetry","Nonmatching","Stranger",739,0.739,0
"9565",20,25,"right","f","a","Symmetry","Nonmatching","Stranger",950,0.95,1
"9566",20,25,"right","f","missed","Symmetry","Nonmatching","Stranger",1500,1.5,NA
"9567",20,25,"right","f","l","Symmetry","Nonmatching","Stranger",365,0.365,0
"9568",20,25,"right","f","l","Symmetry","Nonmatching","Stranger",904,0.904,0
"9569",20,25,"right","f","l","Symmetry","Nonmatching","Stranger",973,0.973,0
"9570",20,25,"right","f","missed","Symmetry","Nonmatching","Stranger",1500,1.5,NA
"9571",20,25,"right","f","a","Symmetry","Nonmatching","Stranger",939,0.939,1
"9572",20,25,"right","f","a","Symmetry","Nonmatching","Stranger",848,0.848,1
"9573",20,25,"right","f","a","Symmetry","Nonmatching","Stranger",855,0.855,1
"9574",20,25,"right","f","a","Symmetry","Nonmatching","Stranger",1054,1.054,1
"9575",20,25,"right","f","l","Symmetry","Nonmatching","Stranger",328,0.328,0
"9576",20,25,"right","f","a","Symmetry","Nonmatching","Stranger",485,0.485,1
"9577",20,25,"right","f","l","Symmetry","Nonmatching","Stranger",641,0.641,0
"9578",20,25,"right","f","a","Symmetry","Nonmatching","Stranger",451,0.451,1
"9579",20,25,"right","f","a","Symmetry","Nonmatching","Stranger",893,0.893,1
"9580",20,25,"right","f","a","Symmetry","Nonmatching","Stranger",669,0.669,1
"9581",20,25,"right","f","a","Symmetry","Nonmatching","Stranger",847,0.847,1
"9582",20,25,"right","f","l","Symmetry","Nonmatching","Stranger",1316,1.316,0
"9583",20,25,"right","f","l","Symmetry","Nonmatching","Stranger",439,0.439,0
"9584",20,25,"right","f","l","Symmetry","Nonmatching","Stranger",453,0.453,0
"9585",20,25,"right","f","a","Symmetry","Nonmatching","Stranger",613,0.613,1
"9586",20,25,"right","f","l","Symmetry","Nonmatching","Stranger",279,0.279,0
"9587",20,25,"right","f","l","Symmetry","Nonmatching","Stranger",262,0.262,0
"9588",20,25,"right","f","a","Symmetry","Nonmatching","Stranger",498,0.498,1
"9589",20,25,"right","f","a","Symmetry","Nonmatching","Stranger",361,0.361,1
"9590",20,25,"right","f","l","Symmetry","Nonmatching","Stranger",383,0.383,0
"9591",20,25,"right","f","a","Symmetry","Nonmatching","Stranger",478,0.478,1
"9592",20,25,"right","f","a","Symmetry","Nonmatching","Stranger",797,0.797,1
"9593",20,25,"right","f","l","Symmetry","Nonmatching","Stranger",656,0.656,0
"9594",20,25,"right","f","a","Symmetry","Nonmatching","Stranger",963,0.963,1
"9595",20,25,"right","f","a","Symmetry","Nonmatching","Stranger",714,0.714,1
"9596",20,25,"right","f","a","Symmetry","Nonmatching","Stranger",900,0.9,1
"9597",20,25,"right","f","a","Symmetry","Nonmatching","Stranger",437,0.437,1
"9598",20,25,"right","f","a","Symmetry","Nonmatching","Stranger",1121,1.121,1
"9599",20,25,"right","f","l","Symmetry","Nonmatching","Stranger",1086,1.086,0
"9600",20,25,"right","f","a","Symmetry","Nonmatching","Stranger",978,0.978,1
"9601",21,25,"right","f","a","Symmetry","Matching","Self",588,0.588,1
"9602",21,25,"right","f","a","Symmetry","Matching","Self",892,0.892,1
"9603",21,25,"right","f","a","Symmetry","Matching","Self",580,0.58,1
"9604",21,25,"right","f","a","Symmetry","Matching","Self",785,0.785,1
"9605",21,25,"right","f","a","Symmetry","Matching","Self",913,0.913,1
"9606",21,25,"right","f","a","Symmetry","Matching","Self",765,0.765,1
"9607",21,25,"right","f","a","Symmetry","Matching","Self",778,0.778,1
"9608",21,25,"right","f","a","Symmetry","Matching","Self",565,0.565,1
"9609",21,25,"right","f","a","Symmetry","Matching","Self",593,0.593,1
"9610",21,25,"right","f","a","Symmetry","Matching","Self",717,0.717,1
"9611",21,25,"right","f","a","Symmetry","Matching","Self",669,0.669,1
"9612",21,25,"right","f","a","Symmetry","Matching","Self",823,0.823,1
"9613",21,25,"right","f","a","Symmetry","Matching","Self",902,0.902,1
"9614",21,25,"right","f","a","Symmetry","Matching","Self",649,0.649,1
"9615",21,25,"right","f","a","Symmetry","Matching","Self",651,0.651,1
"9616",21,25,"right","f","a","Symmetry","Matching","Self",818,0.818,1
"9617",21,25,"right","f","a","Symmetry","Matching","Self",663,0.663,1
"9618",21,25,"right","f","a","Symmetry","Matching","Self",688,0.688,1
"9619",21,25,"right","f","a","Symmetry","Matching","Self",648,0.648,1
"9620",21,25,"right","f","a","Symmetry","Matching","Self",571,0.571,1
"9621",21,25,"right","f","a","Symmetry","Matching","Self",527,0.527,1
"9622",21,25,"right","f","a","Symmetry","Matching","Self",534,0.534,1
"9623",21,25,"right","f","a","Symmetry","Matching","Self",721,0.721,1
"9624",21,25,"right","f","a","Symmetry","Matching","Self",590,0.59,1
"9625",21,25,"right","f","a","Symmetry","Matching","Self",739,0.739,1
"9626",21,25,"right","f","a","Symmetry","Matching","Self",486,0.486,1
"9627",21,25,"right","f","a","Symmetry","Matching","Self",576,0.576,1
"9628",21,25,"right","f","a","Symmetry","Matching","Self",694,0.694,1
"9629",21,25,"right","f","a","Symmetry","Matching","Self",693,0.693,1
"9630",21,25,"right","f","a","Symmetry","Matching","Self",1038,1.038,1
"9631",21,25,"right","f","a","Symmetry","Matching","Self",592,0.592,1
"9632",21,25,"right","f","a","Symmetry","Matching","Self",583,0.583,1
"9633",21,25,"right","f","a","Symmetry","Matching","Self",519,0.519,1
"9634",21,25,"right","f","a","Symmetry","Matching","Self",653,0.653,1
"9635",21,25,"right","f","a","Symmetry","Matching","Self",592,0.592,1
"9636",21,25,"right","f","a","Symmetry","Matching","Self",733,0.733,1
"9637",21,25,"right","f","a","Symmetry","Matching","Self",600,0.6,1
"9638",21,25,"right","f","a","Symmetry","Matching","Self",598,0.598,1
"9639",21,25,"right","f","a","Symmetry","Matching","Self",699,0.699,1
"9640",21,25,"right","f","a","Symmetry","Matching","Self",431,0.431,1
"9641",21,25,"right","f","a","Symmetry","Matching","Self",532,0.532,1
"9642",21,25,"right","f","a","Symmetry","Matching","Self",485,0.485,1
"9643",21,25,"right","f","a","Symmetry","Matching","Self",391,0.391,1
"9644",21,25,"right","f","a","Symmetry","Matching","Self",546,0.546,1
"9645",21,25,"right","f","a","Symmetry","Matching","Self",696,0.696,1
"9646",21,25,"right","f","a","Symmetry","Matching","Self",502,0.502,1
"9647",21,25,"right","f","a","Symmetry","Matching","Self",586,0.586,1
"9648",21,25,"right","f","a","Symmetry","Matching","Self",686,0.686,1
"9649",21,25,"right","f","a","Symmetry","Matching","Self",678,0.678,1
"9650",21,25,"right","f","a","Symmetry","Matching","Self",643,0.643,1
"9651",21,25,"right","f","a","Symmetry","Matching","Self",658,0.658,1
"9652",21,25,"right","f","a","Symmetry","Matching","Self",608,0.608,1
"9653",21,25,"right","f","a","Symmetry","Matching","Self",1301,1.301,1
"9654",21,25,"right","f","a","Symmetry","Matching","Self",507,0.507,1
"9655",21,25,"right","f","a","Symmetry","Matching","Self",489,0.489,1
"9656",21,25,"right","f","a","Symmetry","Matching","Self",522,0.522,1
"9657",21,25,"right","f","a","Symmetry","Matching","Self",512,0.512,1
"9658",21,25,"right","f","a","Symmetry","Matching","Self",586,0.586,1
"9659",21,25,"right","f","a","Symmetry","Matching","Self",795,0.795,1
"9660",21,25,"right","f","a","Symmetry","Matching","Self",534,0.534,1
"9661",21,25,"right","f","a","Asymmetry","Matching","Self",1000,1,1
"9662",21,25,"right","f","a","Asymmetry","Matching","Self",952,0.952,1
"9663",21,25,"right","f","a","Asymmetry","Matching","Self",1089,1.089,1
"9664",21,25,"right","f","l","Asymmetry","Matching","Self",583,0.583,0
"9665",21,25,"right","f","l","Asymmetry","Matching","Self",922,0.922,0
"9666",21,25,"right","f","a","Asymmetry","Matching","Self",784,0.784,1
"9667",21,25,"right","f","a","Asymmetry","Matching","Self",1040,1.04,1
"9668",21,25,"right","f","a","Asymmetry","Matching","Self",586,0.586,1
"9669",21,25,"right","f","a","Asymmetry","Matching","Self",794,0.794,1
"9670",21,25,"right","f","a","Asymmetry","Matching","Self",680,0.68,1
"9671",21,25,"right","f","l","Asymmetry","Matching","Self",877,0.877,0
"9672",21,25,"right","f","a","Asymmetry","Matching","Self",684,0.684,1
"9673",21,25,"right","f","a","Asymmetry","Matching","Self",1123,1.123,1
"9674",21,25,"right","f","a","Asymmetry","Matching","Self",738,0.738,1
"9675",21,25,"right","f","l","Asymmetry","Matching","Self",940,0.94,0
"9676",21,25,"right","f","a","Asymmetry","Matching","Self",808,0.808,1
"9677",21,25,"right","f","a","Asymmetry","Matching","Self",832,0.832,1
"9678",21,25,"right","f","a","Asymmetry","Matching","Self",911,0.911,1
"9679",21,25,"right","f","a","Asymmetry","Matching","Self",827,0.827,1
"9680",21,25,"right","f","a","Asymmetry","Matching","Self",838,0.838,1
"9681",21,25,"right","f","a","Asymmetry","Matching","Self",711,0.711,1
"9682",21,25,"right","f","a","Asymmetry","Matching","Self",698,0.698,1
"9683",21,25,"right","f","a","Asymmetry","Matching","Self",623,0.623,1
"9684",21,25,"right","f","a","Asymmetry","Matching","Self",1018,1.018,1
"9685",21,25,"right","f","l","Asymmetry","Matching","Self",516,0.516,0
"9686",21,25,"right","f","a","Asymmetry","Matching","Self",804,0.804,1
"9687",21,25,"right","f","a","Asymmetry","Matching","Self",549,0.549,1
"9688",21,25,"right","f","a","Asymmetry","Matching","Self",822,0.822,1
"9689",21,25,"right","f","missed","Asymmetry","Matching","Self",1500,1.5,NA
"9690",21,25,"right","f","a","Asymmetry","Matching","Self",713,0.713,1
"9691",21,25,"right","f","a","Asymmetry","Matching","Self",613,0.613,1
"9692",21,25,"right","f","a","Asymmetry","Matching","Self",636,0.636,1
"9693",21,25,"right","f","a","Asymmetry","Matching","Self",777,0.777,1
"9694",21,25,"right","f","l","Asymmetry","Matching","Self",1001,1.001,0
"9695",21,25,"right","f","a","Asymmetry","Matching","Self",958,0.958,1
"9696",21,25,"right","f","a","Asymmetry","Matching","Self",1227,1.227,1
"9697",21,25,"right","f","a","Asymmetry","Matching","Self",867,0.867,1
"9698",21,25,"right","f","a","Asymmetry","Matching","Self",761,0.761,1
"9699",21,25,"right","f","a","Asymmetry","Matching","Self",694,0.694,1
"9700",21,25,"right","f","a","Asymmetry","Matching","Self",678,0.678,1
"9701",21,25,"right","f","a","Asymmetry","Matching","Self",832,0.832,1
"9702",21,25,"right","f","a","Asymmetry","Matching","Self",738,0.738,1
"9703",21,25,"right","f","a","Asymmetry","Matching","Self",843,0.843,1
"9704",21,25,"right","f","a","Asymmetry","Matching","Self",591,0.591,1
"9705",21,25,"right","f","a","Asymmetry","Matching","Self",847,0.847,1
"9706",21,25,"right","f","a","Asymmetry","Matching","Self",1014,1.014,1
"9707",21,25,"right","f","a","Asymmetry","Matching","Self",530,0.53,1
"9708",21,25,"right","f","a","Asymmetry","Matching","Self",745,0.745,1
"9709",21,25,"right","f","l","Asymmetry","Matching","Self",907,0.907,0
"9710",21,25,"right","f","a","Asymmetry","Matching","Self",975,0.975,1
"9711",21,25,"right","f","a","Asymmetry","Matching","Self",1123,1.123,1
"9712",21,25,"right","f","a","Asymmetry","Matching","Self",1115,1.115,1
"9713",21,25,"right","f","a","Asymmetry","Matching","Self",662,0.662,1
"9714",21,25,"right","f","a","Asymmetry","Matching","Self",809,0.809,1
"9715",21,25,"right","f","a","Asymmetry","Matching","Self",1125,1.125,1
"9716",21,25,"right","f","a","Asymmetry","Matching","Self",830,0.83,1
"9717",21,25,"right","f","a","Asymmetry","Matching","Self",620,0.62,1
"9718",21,25,"right","f","a","Asymmetry","Matching","Self",1044,1.044,1
"9719",21,25,"right","f","a","Asymmetry","Matching","Self",641,0.641,1
"9720",21,25,"right","f","a","Asymmetry","Matching","Self",562,0.562,1
"9721",21,25,"right","f","a","Symmetry","Matching","Stranger",1274,1.274,1
"9722",21,25,"right","f","a","Symmetry","Matching","Stranger",851,0.851,1
"9723",21,25,"right","f","a","Symmetry","Matching","Stranger",1352,1.352,1
"9724",21,25,"right","f","a","Symmetry","Matching","Stranger",1431,1.431,1
"9725",21,25,"right","f","l","Symmetry","Matching","Stranger",1089,1.089,0
"9726",21,25,"right","f","a","Symmetry","Matching","Stranger",1182,1.182,1
"9727",21,25,"right","f","l","Symmetry","Matching","Stranger",1086,1.086,0
"9728",21,25,"right","f","l","Symmetry","Matching","Stranger",1297,1.297,0
"9729",21,25,"right","f","l","Symmetry","Matching","Stranger",1159,1.159,0
"9730",21,25,"right","f","a","Symmetry","Matching","Stranger",936,0.936,1
"9731",21,25,"right","f","missed","Symmetry","Matching","Stranger",1500,1.5,NA
"9732",21,25,"right","f","a","Symmetry","Matching","Stranger",1041,1.041,1
"9733",21,25,"right","f","a","Symmetry","Matching","Stranger",754,0.754,1
"9734",21,25,"right","f","a","Symmetry","Matching","Stranger",553,0.553,1
"9735",21,25,"right","f","a","Symmetry","Matching","Stranger",731,0.731,1
"9736",21,25,"right","f","a","Symmetry","Matching","Stranger",695,0.695,1
"9737",21,25,"right","f","a","Symmetry","Matching","Stranger",674,0.674,1
"9738",21,25,"right","f","a","Symmetry","Matching","Stranger",810,0.81,1
"9739",21,25,"right","f","l","Symmetry","Matching","Stranger",906,0.906,0
"9740",21,25,"right","f","a","Symmetry","Matching","Stranger",877,0.877,1
"9741",21,25,"right","f","a","Symmetry","Matching","Stranger",689,0.689,1
"9742",21,25,"right","f","a","Symmetry","Matching","Stranger",700,0.7,1
"9743",21,25,"right","f","l","Symmetry","Matching","Stranger",1153,1.153,0
"9744",21,25,"right","f","a","Symmetry","Matching","Stranger",762,0.762,1
"9745",21,25,"right","f","l","Symmetry","Matching","Stranger",492,0.492,0
"9746",21,25,"right","f","l","Symmetry","Matching","Stranger",1168,1.168,0
"9747",21,25,"right","f","a","Symmetry","Matching","Stranger",908,0.908,1
"9748",21,25,"right","f","a","Symmetry","Matching","Stranger",651,0.651,1
"9749",21,25,"right","f","a","Symmetry","Matching","Stranger",558,0.558,1
"9750",21,25,"right","f","a","Symmetry","Matching","Stranger",1363,1.363,1
"9751",21,25,"right","f","a","Symmetry","Matching","Stranger",914,0.914,1
"9752",21,25,"right","f","l","Symmetry","Matching","Stranger",692,0.692,0
"9753",21,25,"right","f","a","Symmetry","Matching","Stranger",1205,1.205,1
"9754",21,25,"right","f","a","Symmetry","Matching","Stranger",643,0.643,1
"9755",21,25,"right","f","a","Symmetry","Matching","Stranger",596,0.596,1
"9756",21,25,"right","f","a","Symmetry","Matching","Stranger",821,0.821,1
"9757",21,25,"right","f","a","Symmetry","Matching","Stranger",752,0.752,1
"9758",21,25,"right","f","missed","Symmetry","Matching","Stranger",1500,1.5,NA
"9759",21,25,"right","f","l","Symmetry","Matching","Stranger",605,0.605,0
"9760",21,25,"right","f","a","Symmetry","Matching","Stranger",827,0.827,1
"9761",21,25,"right","f","a","Symmetry","Matching","Stranger",626,0.626,1
"9762",21,25,"right","f","a","Symmetry","Matching","Stranger",1049,1.049,1
"9763",21,25,"right","f","a","Symmetry","Matching","Stranger",914,0.914,1
"9764",21,25,"right","f","a","Symmetry","Matching","Stranger",1115,1.115,1
"9765",21,25,"right","f","a","Symmetry","Matching","Stranger",552,0.552,1
"9766",21,25,"right","f","l","Symmetry","Matching","Stranger",462,0.462,0
"9767",21,25,"right","f","l","Symmetry","Matching","Stranger",1172,1.172,0
"9768",21,25,"right","f","a","Symmetry","Matching","Stranger",979,0.979,1
"9769",21,25,"right","f","a","Symmetry","Matching","Stranger",717,0.717,1
"9770",21,25,"right","f","a","Symmetry","Matching","Stranger",866,0.866,1
"9771",21,25,"right","f","a","Symmetry","Matching","Stranger",802,0.802,1
"9772",21,25,"right","f","a","Symmetry","Matching","Stranger",665,0.665,1
"9773",21,25,"right","f","a","Symmetry","Matching","Stranger",637,0.637,1
"9774",21,25,"right","f","a","Symmetry","Matching","Stranger",1082,1.082,1
"9775",21,25,"right","f","l","Symmetry","Matching","Stranger",1061,1.061,0
"9776",21,25,"right","f","a","Symmetry","Matching","Stranger",852,0.852,1
"9777",21,25,"right","f","l","Symmetry","Matching","Stranger",680,0.68,0
"9778",21,25,"right","f","l","Symmetry","Matching","Stranger",498,0.498,0
"9779",21,25,"right","f","a","Symmetry","Matching","Stranger",846,0.846,1
"9780",21,25,"right","f","a","Symmetry","Matching","Stranger",812,0.812,1
