"","Subject","Age","Gender","Handedness","Shape","Label","Origin_Identity","English_Identity","Standardized_Idnetity","Matching","Response","RT_ms","RT_sec","ACC"
"1596",1,26,"female","right","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",931,0.931,1
"1597",1,26,"female","right","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",1029,1.029,1
"1598",1,26,"female","right","Kreis.png","Ich","Ich","Self","Self","Nonmatching","d",585,0.585,0
"1599",1,26,"female","right","Kreis.png","Ich","Ich","Self","Self","Nonmatching","k",571,0.571,1
"1600",1,26,"female","right","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",622,0.622,1
"1601",1,23,"female","right","Dreieck.png","Ich","Ich","Self","Self","Nonmatching","k",2067,2.067,1
"1602",1,23,"female","right","Kreis.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",1589,1.589,1
"1603",1,23,"female","right","Kreis.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","d",2739,2.739,0
"1604",1,23,"female","right","Dreieck.png","Ich","Ich","Self","Self","Nonmatching","d",1671,1.671,0
"1605",1,23,"female","right","Dreieck.png","Ich","Ich","Self","Self","Nonmatching","d",870,0.87,0
"1606",1,23,"female","right","Kreis.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","d",872,0.872,0
"1607",1,23,"female","right","Kreis.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","d",2102,2.102,0
"1608",1,23,"female","right","Dreieck.png","Ich","Ich","Self","Self","Nonmatching","d",1542,1.542,0
"1609",1,23,"female","right","Dreieck.png","Ich","Ich","Self","Self","Nonmatching","d",837,0.837,0
"1610",1,23,"female","right","Kreis.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","d",1836,1.836,0
"1611",1,23,"female","right","Kreis.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","d",1355,1.355,0
"1612",1,23,"female","right","Dreieck.png","Ich","Ich","Self","Self","Nonmatching","d",1237,1.237,0
"1613",1,23,"female","right","Kreis.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","d",821,0.821,0
"1614",1,23,"female","right","Dreieck.png","Ich","Ich","Self","Self","Nonmatching","d",1058,1.058,0
"1615",1,23,"female","right","Dreieck.png","Ich","Ich","Self","Self","Nonmatching","d",739,0.739,0
"1616",1,23,"female","right","Kreis.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","d",2106,2.106,0
"1617",1,23,"female","right","Dreieck.png","Ich","Ich","Self","Self","Nonmatching","d",728,0.728,0
"1618",1,23,"female","right","Kreis.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","d",669,0.669,0
"1619",1,23,"female","right","Dreieck.png","Ich","Ich","Self","Self","Nonmatching","d",1346,1.346,0
"1620",1,23,"female","right","Kreis.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","d",654,0.654,0
"1621",1,23,"female","right","Dreieck.png","Ich","Ich","Self","Self","Nonmatching","d",729,0.729,0
"1622",1,23,"female","right","Kreis.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","d",761,0.761,0
"1623",1,23,"female","right","Kreis.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","d",560,0.56,0
"1624",1,23,"female","right","Dreieck.png","Ich","Ich","Self","Self","Nonmatching","d",676,0.676,0
"1625",1,23,"female","right","Dreieck.png","Ich","Ich","Self","Self","Nonmatching","d",806,0.806,0
"1626",1,23,"female","right","Kreis.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","d",748,0.748,0
"1627",1,23,"female","right","Kreis.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","d",726,0.726,0
"1628",1,23,"female","right","Dreieck.png","Ich","Ich","Self","Self","Nonmatching","d",1085,1.085,0
"1629",1,23,"female","right","Dreieck.png","Ich","Ich","Self","Self","Nonmatching","d",626,0.626,0
"1630",1,23,"female","right","Kreis.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","d",496,0.496,0
"1631",1,23,"female","right","Kreis.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","d",821,0.821,0
"1632",1,23,"female","right","Dreieck.png","Ich","Ich","Self","Self","Nonmatching","d",1996,1.996,0
"1633",1,23,"female","right","Dreieck.png","Ich","Ich","Self","Self","Nonmatching","d",1010,1.01,0
"1634",1,23,"female","right","Kreis.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","d",1945,1.945,0
"1635",1,23,"female","right","Dreieck.png","Ich","Ich","Self","Self","Nonmatching","d",816,0.816,0
"1636",1,23,"female","right","Kreis.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","d",913,0.913,0
"1637",1,23,"female","right","Kreis.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","d",742,0.742,0
"1638",1,23,"female","right","Dreieck.png","Ich","Ich","Self","Self","Nonmatching","d",1460,1.46,0
"1639",1,23,"female","right","Kreis.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","d",677,0.677,0
"1640",1,23,"female","right","Dreieck.png","Ich","Ich","Self","Self","Nonmatching","d",1681,1.681,0
"1641",1,23,"female","right","Dreieck.png","Ich","Ich","Self","Self","Nonmatching","d",704,0.704,0
"1642",1,23,"female","right","Kreis.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","d",561,0.561,0
"1643",1,23,"female","right","Kreis.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","d",876,0.876,0
"1644",1,23,"female","right","Dreieck.png","Ich","Ich","Self","Self","Nonmatching","d",485,0.485,0
"1645",1,23,"female","right","Dreieck.png","Ich","Ich","Self","Self","Nonmatching","d",524,0.524,0
"1646",1,23,"female","right","Kreis.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","d",823,0.823,0
"1647",1,23,"female","right","Kreis.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","d",809,0.809,0
"1648",1,23,"female","right","Dreieck.png","Ich","Ich","Self","Self","Nonmatching","d",662,0.662,0
"1649",1,23,"female","right","Dreieck.png","Ich","Ich","Self","Self","Nonmatching","d",442,0.442,0
"1650",1,23,"female","right","Kreis.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","d",634,0.634,0
"1651",1,23,"female","right","Kreis.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","d",764,0.764,0
"1652",1,23,"female","right","Dreieck.png","Ich","Ich","Self","Self","Nonmatching","d",1478,1.478,0
"1653",1,23,"female","right","Dreieck.png","Ich","Ich","Self","Self","Nonmatching","d",1326,1.326,0
"1654",1,23,"female","right","Kreis.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","d",836,0.836,0
"1655",1,23,"female","right","Kreis.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","d",898,0.898,0
"1656",1,23,"female","right","Dreieck.png","Ich","Ich","Self","Self","Nonmatching","d",1102,1.102,0
"1657",1,23,"female","right","Kreis.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","d",685,0.685,0
"1658",1,23,"female","right","Dreieck.png","Ich","Ich","Self","Self","Nonmatching","d",691,0.691,0
"1659",1,23,"female","right","Kreis.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","d",938,0.938,0
"1660",1,23,"female","right","Dreieck.png","Ich","Ich","Self","Self","Nonmatching","d",719,0.719,0
"1661",1,23,"female","right","Kreis.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","d",874,0.874,0
"1662",1,23,"female","right","Dreieck.png","Ich","Ich","Self","Self","Nonmatching","d",631,0.631,0
"1663",1,23,"female","right","Dreieck.png","Ich","Ich","Self","Self","Nonmatching","d",557,0.557,0
"1664",1,23,"female","right","Kreis.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","d",578,0.578,0
"1665",1,29,"female","left","Dreieck.png","Ich","Ich","Self","Self","Nonmatching","k",536,0.536,1
"1666",1,29,"female","left","Kreis.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",444,0.444,1
"1667",1,29,"female","left","Dreieck.png","Ich","Ich","Self","Self","Nonmatching","k",689,0.689,1
"1668",1,29,"female","left","Kreis.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",561,0.561,1
"1669",1,29,"female","left","Kreis.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",473,0.473,1
"1670",1,29,"female","left","Dreieck.png","Ich","Ich","Self","Self","Nonmatching","k",556,0.556,1
"1671",1,29,"female","left","Kreis.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",558,0.558,1
"1672",1,29,"female","left","Dreieck.png","Ich","Ich","Self","Self","Nonmatching","k",586,0.586,1
"1673",1,29,"female","left","Kreis.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",546,0.546,1
"1674",1,29,"female","left","Dreieck.png","Ich","Ich","Self","Self","Nonmatching","k",658,0.658,1
"1675",1,29,"female","left","Dreieck.png","Ich","Ich","Self","Self","Nonmatching","k",387,0.387,1
"1676",1,29,"female","left","Kreis.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",518,0.518,1
"1677",1,29,"female","left","Dreieck.png","Ich","Ich","Self","Self","Nonmatching","k",506,0.506,1
"1678",1,29,"female","left","Kreis.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",738,0.738,1
"1679",1,29,"female","left","Dreieck.png","Ich","Ich","Self","Self","Nonmatching","k",582,0.582,1
"1680",1,29,"female","left","Kreis.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",543,0.543,1
"1681",1,29,"female","left","Kreis.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",543,0.543,1
"1682",1,29,"female","left","Dreieck.png","Ich","Ich","Self","Self","Nonmatching","d",568,0.568,0
"1683",1,29,"female","left","Dreieck.png","Ich","Ich","Self","Self","Nonmatching","k",477,0.477,1
"1684",1,29,"female","left","Kreis.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",579,0.579,1
"1685",1,29,"female","left","Dreieck.png","Ich","Ich","Self","Self","Nonmatching","k",503,0.503,1
"1686",1,29,"female","left","Kreis.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",693,0.693,1
"1687",1,29,"female","left","Kreis.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",436,0.436,1
"1688",1,29,"female","left","Dreieck.png","Ich","Ich","Self","Self","Nonmatching","k",541,0.541,1
"1689",1,29,"female","left","Kreis.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",468,0.468,1
"1690",1,29,"female","left","Dreieck.png","Ich","Ich","Self","Self","Nonmatching","k",615,0.615,1
"1691",1,29,"female","left","Dreieck.png","Ich","Ich","Self","Self","Nonmatching","k",562,0.562,1
"1692",1,29,"female","left","Kreis.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",676,0.676,1
"1693",1,29,"female","left","Kreis.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",487,0.487,1
"1694",1,29,"female","left","Dreieck.png","Ich","Ich","Self","Self","Nonmatching","k",486,0.486,1
"1695",1,29,"female","left","Dreieck.png","Ich","Ich","Self","Self","Nonmatching","k",521,0.521,1
"1696",1,29,"female","left","Kreis.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",579,0.579,1
"1697",1,29,"female","left","Kreis.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",627,0.627,1
"1698",1,29,"female","left","Dreieck.png","Ich","Ich","Self","Self","Nonmatching","d",362,0.362,0
"1699",1,29,"female","left","Kreis.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",582,0.582,1
"1700",1,29,"female","left","Dreieck.png","Ich","Ich","Self","Self","Nonmatching","k",559,0.559,1
"1701",1,29,"female","left","Dreieck.png","Ich","Ich","Self","Self","Nonmatching","d",405,0.405,0
"1702",1,29,"female","left","Kreis.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",670,0.67,1
"1703",1,29,"female","left","Dreieck.png","Ich","Ich","Self","Self","Nonmatching","k",711,0.711,1
"1704",1,29,"female","left","Kreis.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",616,0.616,1
"1705",1,29,"female","left","Kreis.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",562,0.562,1
"1706",1,29,"female","left","Dreieck.png","Ich","Ich","Self","Self","Nonmatching","d",758,0.758,0
"1707",1,29,"female","left","Kreis.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",547,0.547,1
"1708",1,29,"female","left","Dreieck.png","Ich","Ich","Self","Self","Nonmatching","k",350,0.35,1
"1709",1,29,"female","left","Dreieck.png","Ich","Ich","Self","Self","Nonmatching","k",548,0.548,1
"1710",1,29,"female","left","Kreis.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",504,0.504,1
"1711",1,29,"female","left","Dreieck.png","Ich","Ich","Self","Self","Nonmatching","k",502,0.502,1
"1712",1,29,"female","left","Kreis.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","d",543,0.543,0
"1713",1,29,"female","left","Kreis.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",619,0.619,1
"1714",1,29,"female","left","Dreieck.png","Ich","Ich","Self","Self","Nonmatching","d",460,0.46,0
"1715",1,29,"female","left","Dreieck.png","Ich","Ich","Self","Self","Nonmatching","k",509,0.509,1
"1716",1,29,"female","left","Kreis.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",577,0.577,1
"1717",1,29,"female","left","Dreieck.png","Ich","Ich","Self","Self","Nonmatching","k",686,0.686,1
"1718",1,29,"female","left","Kreis.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",574,0.574,1
"1719",1,29,"female","left","Dreieck.png","Ich","Ich","Self","Self","Nonmatching","k",586,0.586,1
"1720",1,29,"female","left","Kreis.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","d",498,0.498,0
"1721",1,29,"female","left","Kreis.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",580,0.58,1
"1722",1,29,"female","left","Dreieck.png","Ich","Ich","Self","Self","Nonmatching","k",548,0.548,1
"1723",1,29,"female","left","Kreis.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",539,0.539,1
"1724",1,29,"female","left","Dreieck.png","Ich","Ich","Self","Self","Nonmatching","d",421,0.421,0
"1725",1,29,"female","left","Kreis.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",555,0.555,1
"1726",1,29,"female","left","Dreieck.png","Ich","Ich","Self","Self","Nonmatching","k",599,0.599,1
"1727",1,29,"female","left","Dreieck.png","Ich","Ich","Self","Self","Nonmatching","k",561,0.561,1
"1728",1,29,"female","left","Kreis.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",516,0.516,1
"1729",1,27,"female","right","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",838,0.838,1
"1730",1,27,"female","right","Kreis.png","Ich","Ich","Self","Self","Nonmatching","k",660,0.66,1
"1731",1,27,"female","right","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",671,0.671,1
"1732",1,27,"female","right","Kreis.png","Ich","Ich","Self","Self","Nonmatching","k",699,0.699,1
"1733",1,27,"female","right","Kreis.png","Ich","Ich","Self","Self","Nonmatching","k",523,0.523,1
"1734",1,27,"female","right","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",771,0.771,1
"1735",1,27,"female","right","Kreis.png","Ich","Ich","Self","Self","Nonmatching","k",492,0.492,1
"1736",1,27,"female","right","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",518,0.518,1
"1737",1,27,"female","right","Kreis.png","Ich","Ich","Self","Self","Nonmatching","k",643,0.643,1
"1738",1,27,"female","right","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",488,0.488,1
"1739",1,27,"female","right","Kreis.png","Ich","Ich","Self","Self","Nonmatching","k",785,0.785,1
"1740",1,27,"female","right","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",583,0.583,1
"1741",1,27,"female","right","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",621,0.621,1
"1742",1,27,"female","right","Kreis.png","Ich","Ich","Self","Self","Nonmatching","k",735,0.735,1
"1743",1,27,"female","right","Kreis.png","Ich","Ich","Self","Self","Nonmatching","k",606,0.606,1
"1744",1,27,"female","right","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",602,0.602,1
"1745",1,27,"female","right","Kreis.png","Ich","Ich","Self","Self","Nonmatching","d",691,0.691,0
"1746",1,27,"female","right","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",811,0.811,1
"1747",1,27,"female","right","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",568,0.568,1
"1748",1,27,"female","right","Kreis.png","Ich","Ich","Self","Self","Nonmatching","d",578,0.578,0
"1749",1,27,"female","right","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",566,0.566,1
"1750",1,27,"female","right","Kreis.png","Ich","Ich","Self","Self","Nonmatching","k",551,0.551,1
"1751",1,27,"female","right","Kreis.png","Ich","Ich","Self","Self","Nonmatching","k",605,0.605,1
"1752",1,27,"female","right","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",832,0.832,1
"1753",1,27,"female","right","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",639,0.639,1
"1754",1,27,"female","right","Kreis.png","Ich","Ich","Self","Self","Nonmatching","k",475,0.475,1
"1755",1,27,"female","right","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","d",709,0.709,0
"1756",1,27,"female","right","Kreis.png","Ich","Ich","Self","Self","Nonmatching","k",736,0.736,1
"1757",1,27,"female","right","Kreis.png","Ich","Ich","Self","Self","Nonmatching","k",747,0.747,1
"1758",1,27,"female","right","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",669,0.669,1
"1759",1,27,"female","right","Kreis.png","Ich","Ich","Self","Self","Nonmatching","k",563,0.563,1
"1760",1,27,"female","right","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",602,0.602,1
"1761",1,27,"female","right","Kreis.png","Ich","Ich","Self","Self","Nonmatching","k",566,0.566,1
"1762",1,27,"female","right","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",574,0.574,1
"1763",1,27,"female","right","Kreis.png","Ich","Ich","Self","Self","Nonmatching","k",508,0.508,1
"1764",1,27,"female","right","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",501,0.501,1
"1765",1,27,"female","right","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",542,0.542,1
"1766",1,27,"female","right","Kreis.png","Ich","Ich","Self","Self","Nonmatching","k",642,0.642,1
"1767",1,27,"female","right","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",630,0.63,1
"1768",1,27,"female","right","Kreis.png","Ich","Ich","Self","Self","Nonmatching","k",674,0.674,1
