"","Subject","Matching","Identity","ShapeLoc","RT_ms","RT_sec","ACC","Phase"
"19731",43,"Nonmatching","Partner","1",1400,1.4,1,2
"19732",43,"Nonmatching","Partner","1",684,0.684,1,2
"19733",43,"Nonmatching","Partner","1",700,0.7,1,2
"19734",43,"Nonmatching","Partner","1",700,0.7,1,2
"19735",43,"Nonmatching","Partner","1",733,0.733,1,2
"19736",43,"Nonmatching","Partner","1",1267,1.267,1,2
"19737",43,"Nonmatching","Partner","1",1033,1.033,1,2
"19738",43,"Nonmatching","Partner","1",717,0.717,1,2
"19739",43,"Nonmatching","Partner","1",800,0.8,1,2
"19740",43,"Nonmatching","Partner","1",1034,1.034,1,2
"19741",43,"Nonmatching","Partner","1",567,0.567,1,2
"19742",43,"Nonmatching","Partner","1",650,0.65,1,2
"19743",43,"Nonmatching","Partner","1",584,0.584,1,2
"19744",43,"Nonmatching","Partner","1",750,0.75,0,2
"19745",43,"Nonmatching","Partner","1",667,0.667,1,2
"19746",43,"Nonmatching","Partner","1",700,0.7,1,2
"19747",43,"Nonmatching","Partner","1",650,0.65,1,2
"19748",43,"Nonmatching","Partner","2",767,0.767,1,1
"19749",43,"Nonmatching","Partner","2",917,0.917,1,1
"19750",43,"Nonmatching","Partner","2",550,0.55,0,1
"19751",43,"Nonmatching","Partner","2",617,0.617,1,1
"19752",43,"Nonmatching","Partner","2",584,0.584,1,1
"19753",43,"Nonmatching","Partner","2",700,0.7,1,1
"19754",43,"Nonmatching","Partner","2",617,0.617,1,1
"19755",43,"Nonmatching","Partner","2",583,0.583,1,1
"19756",43,"Nonmatching","Partner","2",817,0.817,1,1
"19757",43,"Nonmatching","Partner","2",634,0.634,1,1
"19758",43,"Nonmatching","Partner","2",867,0.867,1,1
"19759",43,"Nonmatching","Partner","2",617,0.617,1,1
"19760",43,"Nonmatching","Partner","2",800,0.8,1,1
"19761",43,"Nonmatching","Partner","2",817,0.817,1,1
"19762",43,"Nonmatching","Partner","2",701,0.701,1,1
"19763",43,"Nonmatching","Partner","2",617,0.617,1,1
"19764",43,"Nonmatching","Partner","2",784,0.784,0,1
"19765",43,"Nonmatching","Partner","2",1250,1.25,1,1
"19766",43,"Nonmatching","Partner","2",933,0.933,1,1
"19767",43,"Nonmatching","Partner","2",700,0.7,1,1
"19768",43,"Nonmatching","Partner","2",1000,1,1,2
"19769",43,"Nonmatching","Partner","2",600,0.6,1,2
"19770",43,"Nonmatching","Partner","2",850,0.85,1,2
"19771",43,"Nonmatching","Partner","2",767,0.767,1,2
"19772",43,"Nonmatching","Partner","2",834,0.834,1,2
"19773",43,"Nonmatching","Partner","2",650,0.65,1,2
"19774",43,"Nonmatching","Partner","2",817,0.817,1,2
"19775",43,"Nonmatching","Partner","2",884,0.884,1,2
"19776",43,"Nonmatching","Partner","2",1184,1.184,1,2
"19777",43,"Nonmatching","Partner","2",950,0.95,1,2
"19778",43,"Nonmatching","Partner","2",617,0.617,1,2
"19779",43,"Nonmatching","Partner","2",1034,1.034,1,2
"19780",43,"Nonmatching","Partner","2",700,0.7,1,2
"19781",43,"Nonmatching","Partner","2",683,0.683,1,2
"19782",43,"Nonmatching","Partner","2",534,0.534,1,2
"19783",43,"Nonmatching","Partner","2",1233,1.233,1,2
"19784",43,"Nonmatching","Partner","2",767,0.767,1,2
"19785",43,"Nonmatching","Partner","2",634,0.634,1,2
"19786",43,"Nonmatching","Partner","2",867,0.867,1,2
"19787",43,"Nonmatching","Stranger","1",800,0.8,1,1
"19788",43,"Nonmatching","Stranger","1",684,0.684,1,1
"19789",43,"Nonmatching","Stranger","1",734,0.734,1,1
"19790",43,"Nonmatching","Stranger","1",717,0.717,1,1
"19791",43,"Nonmatching","Stranger","1",750,0.75,1,1
"19792",43,"Nonmatching","Stranger","1",667,0.667,1,1
"19793",43,"Nonmatching","Stranger","1",717,0.717,0,1
"19794",43,"Nonmatching","Stranger","1",900,0.9,1,1
"19795",43,"Nonmatching","Stranger","1",584,0.584,1,1
"19796",43,"Nonmatching","Stranger","1",1234,1.234,1,1
"19797",43,"Nonmatching","Stranger","1",767,0.767,1,1
"19798",43,"Nonmatching","Stranger","1",700,0.7,1,1
"19799",43,"Nonmatching","Stranger","1",683,0.683,1,1
"19800",43,"Nonmatching","Stranger","1",467,0.467,0,1
"19801",43,"Nonmatching","Stranger","1",767,0.767,1,1
"19802",43,"Nonmatching","Stranger","1",584,0.584,1,1
"19803",43,"Nonmatching","Stranger","1",667,0.667,1,1
"19804",43,"Nonmatching","Stranger","1",767,0.767,1,1
"19805",43,"Nonmatching","Stranger","1",684,0.684,1,1
"19806",43,"Nonmatching","Stranger","1",667,0.667,1,1
"19807",43,"Nonmatching","Stranger","1",900,0.9,1,2
"19808",43,"Nonmatching","Stranger","1",1334,1.334,1,2
"19809",43,"Nonmatching","Stranger","1",700,0.7,1,2
"19810",43,"Nonmatching","Stranger","1",1300,1.3,1,2
"19811",43,"Nonmatching","Stranger","1",883,0.883,1,2
"19812",43,"Nonmatching","Stranger","1",950,0.95,1,2
"19813",43,"Nonmatching","Stranger","1",684,0.684,1,2
"19814",43,"Nonmatching","Stranger","1",717,0.717,1,2
"19815",43,"Nonmatching","Stranger","1",667,0.667,1,2
"19816",43,"Nonmatching","Stranger","1",683,0.683,1,2
"19817",43,"Nonmatching","Stranger","1",584,0.584,1,2
"19818",43,"Nonmatching","Stranger","1",584,0.584,1,2
"19819",43,"Nonmatching","Stranger","1",700,0.7,1,2
"19820",43,"Nonmatching","Stranger","1",683,0.683,1,2
"19821",43,"Nonmatching","Stranger","1",700,0.7,1,2
"19822",43,"Nonmatching","Stranger","1",667,0.667,1,2
"19823",43,"Nonmatching","Stranger","1",934,0.934,1,2
"19824",43,"Nonmatching","Stranger","1",650,0.65,1,2
"19825",43,"Nonmatching","Stranger","1",683,0.683,1,2
"19826",43,"Nonmatching","Stranger","1",634,0.634,1,2
"19827",43,"Nonmatching","Stranger","2",800,0.8,1,1
"19828",43,"Nonmatching","Stranger","2",783,0.783,1,1
"19829",43,"Nonmatching","Stranger","2",684,0.684,1,1
"19830",43,"Nonmatching","Stranger","2",717,0.717,1,1
"19831",43,"Nonmatching","Stranger","2",667,0.667,1,1
"19832",43,"Nonmatching","Stranger","2",934,0.934,1,1
"19833",43,"Nonmatching","Stranger","2",700,0.7,1,1
"19834",43,"Nonmatching","Stranger","2",983,0.983,1,1
"19835",43,"Nonmatching","Stranger","2",684,0.684,1,1
"19836",43,"Nonmatching","Stranger","2",767,0.767,1,1
"19837",43,"Nonmatching","Stranger","2",700,0.7,1,1
"19838",43,"Nonmatching","Stranger","2",617,0.617,1,1
"19839",43,"Nonmatching","Stranger","2",667,0.667,1,1
"19840",43,"Nonmatching","Stranger","2",550,0.55,1,1
"19841",43,"Nonmatching","Stranger","2",1217,1.217,1,1
"19842",43,"Nonmatching","Stranger","2",817,0.817,1,1
"19843",43,"Nonmatching","Stranger","2",1183,1.183,1,1
"19844",43,"Nonmatching","Stranger","2",684,0.684,1,1
"19845",43,"Nonmatching","Stranger","2",767,0.767,1,1
"19846",43,"Nonmatching","Stranger","2",650,0.65,1,1
"19847",43,"Nonmatching","Stranger","2",884,0.884,1,2
"19848",43,"Nonmatching","Stranger","2",717,0.717,0,2
"19849",43,"Nonmatching","Stranger","2",967,0.967,1,2
"19850",43,"Nonmatching","Stranger","2",650,0.65,1,2
"19851",43,"Nonmatching","Stranger","2",734,0.734,1,2
"19852",43,"Nonmatching","Stranger","2",667,0.667,1,2
"19853",43,"Nonmatching","Stranger","2",767,0.767,1,2
"19854",43,"Nonmatching","Stranger","2",950,0.95,1,2
"19855",43,"Nonmatching","Stranger","2",650,0.65,1,2
"19856",43,"Nonmatching","Stranger","2",917,0.917,1,2
"19857",43,"Nonmatching","Stranger","2",850,0.85,1,2
"19858",43,"Nonmatching","Stranger","2",867,0.867,1,2
"19859",43,"Nonmatching","Stranger","2",650,0.65,1,2
"19860",43,"Nonmatching","Stranger","2",867,0.867,1,2
"19861",43,"Nonmatching","Stranger","2",633,0.633,1,2
"19862",43,"Nonmatching","Stranger","2",750,0.75,1,2
"19863",43,"Nonmatching","Stranger","2",717,0.717,1,2
"19864",43,"Nonmatching","Stranger","2",634,0.634,1,2
"19865",43,"Nonmatching","Stranger","2",650,0.65,1,2
"19866",43,"Nonmatching","Stranger","2",717,0.717,1,2
"19867",44,"Matching","Self","1",683,0.683,1,1
"19868",44,"Matching","Self","1",534,0.534,1,1
"19869",44,"Matching","Self","1",583,0.583,1,1
"19870",44,"Matching","Self","1",433,0.433,1,1
"19871",44,"Matching","Self","1",550,0.55,1,1
"19872",44,"Matching","Self","1",650,0.65,1,1
"19873",44,"Matching","Self","1",617,0.617,1,1
"19874",44,"Matching","Self","1",500,0.5,1,1
"19875",44,"Matching","Self","1",534,0.534,1,1
"19876",44,"Matching","Self","1",633,0.633,1,1
"19877",44,"Matching","Self","1",550,0.55,1,1
"19878",44,"Matching","Self","1",467,0.467,1,1
"19879",44,"Matching","Self","1",467,0.467,1,1
"19880",44,"Matching","Self","1",584,0.584,1,1
"19881",44,"Matching","Self","1",534,0.534,1,1
"19882",44,"Matching","Self","1",450,0.45,1,1
"19883",44,"Matching","Self","1",583,0.583,1,1
"19884",44,"Matching","Self","1",517,0.517,1,1
"19885",44,"Matching","Self","1",1383,1.383,1,1
"19886",44,"Matching","Self","1",434,0.434,1,1
"19887",44,"Matching","Self","1",601,0.601,1,2
"19888",44,"Matching","Self","1",784,0.784,1,2
"19889",44,"Matching","Self","1",767,0.767,1,2
"19890",44,"Matching","Self","1",784,0.784,1,2
"19891",44,"Matching","Self","1",600,0.6,0,2
"19892",44,"Matching","Self","1",417,0.417,1,2
"19893",44,"Matching","Self","1",867,0.867,0,2
"19894",44,"Matching","Self","1",433,0.433,1,2
"19895",44,"Matching","Self","1",384,0.384,1,2
"19896",44,"Matching","Self","1",417,0.417,1,2
"19897",44,"Matching","Self","1",467,0.467,1,2
"19898",44,"Matching","Self","1",817,0.817,1,2
"19899",44,"Matching","Self","1",600,0.6,1,2
"19900",44,"Matching","Self","1",667,0.667,1,2
"19901",44,"Matching","Self","1",550,0.55,1,2
"19902",44,"Matching","Self","1",567,0.567,1,2
"19903",44,"Matching","Self","1",600,0.6,1,2
"19904",44,"Matching","Self","1",434,0.434,1,2
"19905",44,"Matching","Self","1",750,0.75,1,2
"19906",44,"Matching","Self","1",750,0.75,1,2
"19907",44,"Matching","Self","2",717,0.717,1,1
"19908",44,"Matching","Self","2",500,0.5,1,1
"19909",44,"Matching","Self","2",717,0.717,1,1
"19910",44,"Matching","Self","2",384,0.384,1,1
"19911",44,"Matching","Self","2",484,0.484,1,1
"19912",44,"Matching","Self","2",550,0.55,1,1
"19913",44,"Matching","Self","2",417,0.417,1,1
"19914",44,"Matching","Self","2",567,0.567,1,1
"19915",44,"Matching","Self","2",550,0.55,1,1
"19916",44,"Matching","Self","2",567,0.567,1,1
"19917",44,"Matching","Self","2",384,0.384,1,1
"19918",44,"Matching","Self","2",467,0.467,1,1
"19919",44,"Matching","Self","2",734,0.734,1,1
"19920",44,"Matching","Self","2",500,0.5,1,1
"19921",44,"Matching","Self","2",384,0.384,1,1
"19922",44,"Matching","Self","2",450,0.45,1,1
"19923",44,"Matching","Self","2",650,0.65,1,1
"19924",44,"Matching","Self","2",417,0.417,0,1
"19925",44,"Matching","Self","2",767,0.767,1,1
"19926",44,"Matching","Self","2",584,0.584,1,1
"19927",44,"Matching","Self","2",617,0.617,1,2
"19928",44,"Matching","Self","2",500,0.5,1,2
"19929",44,"Matching","Self","2",450,0.45,1,2
"19930",44,"Matching","Self","2",567,0.567,1,2
"19931",44,"Matching","Self","2",584,0.584,1,2
"19932",44,"Matching","Self","2",367,0.367,1,2
"19933",44,"Matching","Self","2",917,0.917,1,2
"19934",44,"Matching","Self","2",750,0.75,1,2
"19935",44,"Matching","Self","2",500,0.5,1,2
"19936",44,"Matching","Self","2",667,0.667,1,2
"19937",44,"Matching","Self","2",550,0.55,1,2
"19938",44,"Matching","Self","2",400,0.4,1,2
"19939",44,"Matching","Self","2",550,0.55,1,2
"19940",44,"Matching","Self","2",1050,1.05,1,2
"19941",44,"Matching","Self","2",700,0.7,1,2
"19942",44,"Matching","Self","2",633,0.633,1,2
"19943",44,"Matching","Self","2",650,0.65,1,2
"19944",44,"Matching","Self","2",533,0.533,1,2
"19945",44,"Matching","Self","2",567,0.567,1,2
"19946",44,"Matching","Self","2",567,0.567,1,2
"19947",44,"Matching","Partner","1",667,0.667,1,1
"19948",44,"Matching","Partner","1",784,0.784,1,1
"19949",44,"Matching","Partner","1",1017,1.017,1,1
"19950",44,"Matching","Partner","1",634,0.634,1,1
"19951",44,"Matching","Partner","1",367,0.367,1,1
"19952",44,"Matching","Partner","1",817,0.817,0,1
"19953",44,"Matching","Partner","1",834,0.834,1,1
"19954",44,"Matching","Partner","1",584,0.584,1,1
"19955",44,"Matching","Partner","1",400,0.4,1,1
"19956",44,"Matching","Partner","1",584,0.584,1,1
"19957",44,"Matching","Partner","1",450,0.45,0,1
"19958",44,"Matching","Partner","1",617,0.617,1,1
"19959",44,"Matching","Partner","1",617,0.617,1,1
"19960",44,"Matching","Partner","1",567,0.567,0,1
"19961",44,"Matching","Partner","1",867,0.867,1,1
"19962",44,"Matching","Partner","1",484,0.484,1,1
"19963",44,"Matching","Partner","1",684,0.684,1,1
"19964",44,"Matching","Partner","1",617,0.617,1,1
"19965",44,"Matching","Partner","1",867,0.867,1,1
"19966",44,"Matching","Partner","1",650,0.65,1,1
"19967",44,"Matching","Partner","1",784,0.784,0,2
"19968",44,"Matching","Partner","1",667,0.667,1,2
"19969",44,"Matching","Partner","1",517,0.517,1,2
"19970",44,"Matching","Partner","1",867,0.867,0,2
"19971",44,"Matching","Partner","1",600,0.6,1,2
"19972",44,"Matching","Partner","1",834,0.834,1,2
"19973",44,"Matching","Partner","1",417,0.417,1,2
"19974",44,"Matching","Partner","1",750,0.75,1,2
"19975",44,"Matching","Partner","1",800,0.8,1,2
"19976",44,"Matching","Partner","1",434,0.434,1,2
"19977",44,"Matching","Partner","1",617,0.617,0,2
"19978",44,"Matching","Partner","1",1117,1.117,1,2
"19979",44,"Matching","Partner","1",934,0.934,1,2
"19980",44,"Matching","Partner","1",617,0.617,0,2
"19981",44,"Matching","Partner","1",600,0.6,1,2
"19982",44,"Matching","Partner","1",384,0.384,1,2
"19983",44,"Matching","Partner","1",634,0.634,0,2
"19984",44,"Matching","Partner","1",933,0.933,1,2
"19985",44,"Matching","Partner","1",867,0.867,1,2
"19986",44,"Matching","Partner","1",534,0.534,1,2
"19987",44,"Matching","Partner","2",934,0.934,0,1
"19988",44,"Matching","Partner","2",584,0.584,0,1
"19989",44,"Matching","Partner","2",634,0.634,1,1
"19990",44,"Matching","Partner","2",1433,1.433,1,1
"19991",44,"Matching","Partner","2",567,0.567,1,1
"19992",44,"Matching","Partner","2",950,0.95,1,1
"19993",44,"Matching","Partner","2",583,0.583,1,1
"19994",44,"Matching","Partner","2",817,0.817,1,1
"19995",44,"Matching","Partner","2",567,0.567,1,1
"19996",44,"Matching","Partner","2",750,0.75,0,1
"19997",44,"Matching","Partner","2",683,0.683,0,1
"19998",44,"Matching","Partner","2",600,0.6,1,1
"19999",44,"Matching","Partner","2",717,0.717,1,1
"20000",44,"Matching","Partner","2",733,0.733,1,1
"20001",44,"Matching","Partner","2",434,0.434,1,1
"20002",44,"Matching","Partner","2",800,0.8,1,1
"20003",44,"Matching","Partner","2",750,0.75,0,1
"20004",44,"Matching","Partner","2",1383,1.383,1,1
"20005",44,"Matching","Partner","2",1350,1.35,1,1
"20006",44,"Matching","Partner","2",917,0.917,0,1
"20007",44,"Matching","Partner","2",750,0.75,1,2
"20008",44,"Matching","Partner","2",634,0.634,1,2
"20009",44,"Matching","Partner","2",700,0.7,0,2
"20010",44,"Matching","Partner","2",617,0.617,1,2
"20011",44,"Matching","Partner","2",850,0.85,1,2
"20012",44,"Matching","Partner","2",400,0.4,0,2
"20013",44,"Matching","Partner","2",1150,1.15,1,2
"20014",44,"Matching","Partner","2",500,0.5,1,2
"20015",44,"Matching","Partner","2",584,0.584,1,2
"20016",44,"Matching","Partner","2",734,0.734,0,2
"20017",44,"Matching","Partner","2",617,0.617,1,2
"20018",44,"Matching","Partner","2",334,0.334,1,2
"20019",44,"Matching","Partner","2",1000,1,1,2
"20020",44,"Matching","Partner","2",550,0.55,1,2
"20021",44,"Matching","Partner","2",867,0.867,1,2
"20022",44,"Matching","Partner","2",684,0.684,1,2
"20023",44,"Matching","Partner","2",1084,1.084,1,2
"20024",44,"Matching","Stranger","1",450,0.45,1,1
"20025",44,"Matching","Stranger","1",833,0.833,0,1
"20026",44,"Matching","Stranger","1",1151,1.151,1,1
"20027",44,"Matching","Stranger","1",650,0.65,1,1
"20028",44,"Matching","Stranger","1",750,0.75,0,1
"20029",44,"Matching","Stranger","1",1200,1.2,0,1
"20030",44,"Matching","Stranger","1",583,0.583,0,1
"20031",44,"Matching","Stranger","1",401,0.401,1,1
"20032",44,"Matching","Stranger","1",734,0.734,0,1
"20033",44,"Matching","Stranger","1",600,0.6,0,1
"20034",44,"Matching","Stranger","1",800,0.8,1,1
"20035",44,"Matching","Stranger","1",800,0.8,0,1
"20036",44,"Matching","Stranger","1",917,0.917,1,1
"20037",44,"Matching","Stranger","1",1417,1.417,0,1
"20038",44,"Matching","Stranger","1",600,0.6,1,1
"20039",44,"Matching","Stranger","1",717,0.717,1,1
"20040",44,"Matching","Stranger","1",700,0.7,1,1
"20041",44,"Matching","Stranger","1",667,0.667,1,1
"20042",44,"Matching","Stranger","1",1117,1.117,0,2
"20043",44,"Matching","Stranger","1",884,0.884,0,2
"20044",44,"Matching","Stranger","1",617,0.617,0,2
"20045",44,"Matching","Stranger","1",817,0.817,0,2
"20046",44,"Matching","Stranger","1",417,0.417,1,2
"20047",44,"Matching","Stranger","1",717,0.717,1,2
"20048",44,"Matching","Stranger","1",650,0.65,1,2
"20049",44,"Matching","Stranger","1",417,0.417,1,2
"20050",44,"Matching","Stranger","1",667,0.667,1,2
"20051",44,"Matching","Stranger","1",700,0.7,0,2
"20052",44,"Matching","Stranger","1",583,0.583,1,2
"20053",44,"Matching","Stranger","1",583,0.583,1,2
"20054",44,"Matching","Stranger","1",650,0.65,0,2
"20055",44,"Matching","Stranger","1",1117,1.117,0,2
"20056",44,"Matching","Stranger","1",784,0.784,0,2
"20057",44,"Matching","Stranger","1",484,0.484,1,2
"20058",44,"Matching","Stranger","1",733,0.733,0,2
"20059",44,"Matching","Stranger","1",850,0.85,1,2
"20060",44,"Matching","Stranger","1",800,0.8,0,2
"20061",44,"Matching","Stranger","1",684,0.684,0,2
"20062",44,"Matching","Stranger","2",517,0.517,0,1
"20063",44,"Matching","Stranger","2",450,0.45,0,1
"20064",44,"Matching","Stranger","2",484,0.484,0,1
"20065",44,"Matching","Stranger","2",917,0.917,1,1
"20066",44,"Matching","Stranger","2",617,0.617,0,1
"20067",44,"Matching","Stranger","2",667,0.667,0,1
"20068",44,"Matching","Stranger","2",534,0.534,0,1
"20069",44,"Matching","Stranger","2",1134,1.134,1,1
"20070",44,"Matching","Stranger","2",684,0.684,1,1
"20071",44,"Matching","Stranger","2",484,0.484,1,1
"20072",44,"Matching","Stranger","2",450,0.45,0,1
"20073",44,"Matching","Stranger","2",484,0.484,1,1
"20074",44,"Matching","Stranger","2",717,0.717,0,1
"20075",44,"Matching","Stranger","2",584,0.584,0,1
"20076",44,"Matching","Stranger","2",417,0.417,0,1
"20077",44,"Matching","Stranger","2",450,0.45,1,1
"20078",44,"Matching","Stranger","2",600,0.6,1,1
"20079",44,"Matching","Stranger","2",600,0.6,1,1
"20080",44,"Matching","Stranger","2",700,0.7,0,1
"20081",44,"Matching","Stranger","2",1200,1.2,1,1
"20082",44,"Matching","Stranger","2",717,0.717,1,2
"20083",44,"Matching","Stranger","2",734,0.734,1,2
"20084",44,"Matching","Stranger","2",534,0.534,1,2
"20085",44,"Matching","Stranger","2",650,0.65,1,2
"20086",44,"Matching","Stranger","2",817,0.817,0,2
"20087",44,"Matching","Stranger","2",634,0.634,1,2
"20088",44,"Matching","Stranger","2",800,0.8,0,2
"20089",44,"Matching","Stranger","2",417,0.417,1,2
"20090",44,"Matching","Stranger","2",617,0.617,0,2
"20091",44,"Matching","Stranger","2",633,0.633,1,2
"20092",44,"Matching","Stranger","2",584,0.584,0,2
"20093",44,"Matching","Stranger","2",517,0.517,1,2
"20094",44,"Matching","Stranger","2",850,0.85,1,2
"20095",44,"Matching","Stranger","2",833,0.833,1,2
"20096",44,"Matching","Stranger","2",617,0.617,1,2
"20097",44,"Matching","Stranger","2",584,0.584,1,2
"20098",44,"Matching","Stranger","2",567,0.567,0,2
"20099",44,"Matching","Stranger","2",900,0.9,1,2
"20100",44,"Matching","Stranger","2",600,0.6,1,2
"20101",44,"Matching","Stranger","2",617,0.617,1,2
"20102",44,"Nonmatching","Self","1",817,0.817,1,1
"20103",44,"Nonmatching","Self","1",783,0.783,1,1
"20104",44,"Nonmatching","Self","1",500,0.5,0,1
"20105",44,"Nonmatching","Self","1",550,0.55,0,1
"20106",44,"Nonmatching","Self","1",750,0.75,1,1
"20107",44,"Nonmatching","Self","1",800,0.8,1,1
"20108",44,"Nonmatching","Self","1",700,0.7,1,1
"20109",44,"Nonmatching","Self","1",967,0.967,1,1
"20110",44,"Nonmatching","Self","1",850,0.85,1,1
"20111",44,"Nonmatching","Self","1",884,0.884,1,1
"20112",44,"Nonmatching","Self","1",817,0.817,1,1
"20113",44,"Nonmatching","Self","1",750,0.75,1,1
"20114",44,"Nonmatching","Self","1",1184,1.184,1,1
"20115",44,"Nonmatching","Self","1",1467,1.467,1,1
"20116",44,"Nonmatching","Self","1",1484,1.484,1,1
"20117",44,"Nonmatching","Self","1",767,0.767,1,1
"20118",44,"Nonmatching","Self","1",734,0.734,1,1
"20119",44,"Nonmatching","Self","1",817,0.817,1,1
"20120",44,"Nonmatching","Self","1",917,0.917,1,1
"20121",44,"Nonmatching","Self","1",833,0.833,1,1
"20122",44,"Nonmatching","Self","1",817,0.817,1,2
"20123",44,"Nonmatching","Self","1",834,0.834,1,2
"20124",44,"Nonmatching","Self","1",717,0.717,1,2
"20125",44,"Nonmatching","Self","1",684,0.684,1,2
"20126",44,"Nonmatching","Self","1",750,0.75,1,2
"20127",44,"Nonmatching","Self","1",533,0.533,0,2
"20128",44,"Nonmatching","Self","1",800,0.8,1,2
"20129",44,"Nonmatching","Self","1",567,0.567,0,2
"20130",44,"Nonmatching","Self","1",550,0.55,0,2
"20131",44,"Nonmatching","Self","1",1001,1.001,1,2
"20132",44,"Nonmatching","Self","1",633,0.633,1,2
"20133",44,"Nonmatching","Self","1",717,0.717,0,2
"20134",44,"Nonmatching","Self","1",734,0.734,1,2
"20135",44,"Nonmatching","Self","1",750,0.75,1,2
