"","Subject","Block","Trial","Shape","Label","Matching","Origin_Identity","English_Identity","Standarlized_Identity","Response","RT_ms","RT_sec","ACC"
"15368",63,5,8,"S.bmp","Bekende","Nonmatching","Stranger","Stranger","Stranger","m",759,0.759,1
"15369",63,5,9,"S.bmp","Ikzelf","Nonmatching","Stranger","Stranger","Stranger","m",849,0.849,1
"15370",63,5,10,"C.bmp","Ikzelf","Matching","Self","Self","Self","n",586,0.586,1
"15371",63,5,11,"T.bmp","Vreemde","Nonmatching","Friend","Friend","Close","m",1044,1.044,1
"15372",63,5,12,"C.bmp","Vreemde","Nonmatching","Self","Self","Self","m",798,0.798,1
"15373",63,5,13,"S.bmp","Vreemde","Matching","Stranger","Stranger","Stranger","n",569,0.569,1
"15374",63,5,14,"T.bmp","Vreemde","Nonmatching","Friend","Friend","Close","m",1059,1.059,1
"15375",63,5,15,"C.bmp","Bekende","Nonmatching","Self","Self","Self","m",989,0.989,1
"15376",63,5,16,"S.bmp","Ikzelf","Nonmatching","Stranger","Stranger","Stranger","m",999,0.999,1
"15377",63,5,17,"T.bmp","Bekende","Matching","Friend","Friend","Close","n",1585,1.585,1
"15378",63,5,18,"S.bmp","Bekende","Nonmatching","Stranger","Stranger","Stranger","m",843,0.843,1
"15379",63,5,19,"S.bmp","Vreemde","Matching","Stranger","Stranger","Stranger","n",613,0.613,1
"15380",63,5,20,"T.bmp","Ikzelf","Nonmatching","Friend","Friend","Close","m",799,0.799,1
"15381",63,5,21,"C.bmp","Ikzelf","Matching","Self","Self","Self","n",808,0.808,1
"15382",63,5,22,"C.bmp","Ikzelf","Matching","Self","Self","Self","n",643,0.643,1
"15383",63,5,23,"T.bmp","Bekende","Matching","Friend","Friend","Close","n",1197,1.197,1
"15384",63,5,24,"C.bmp","Vreemde","Nonmatching","Self","Self","Self","m",1063,1.063,1
"15385",63,5,25,"T.bmp","Vreemde","Nonmatching","Friend","Friend","Close","",0,0,0
"15386",63,5,26,"C.bmp","Ikzelf","Matching","Self","Self","Self","n",907,0.907,1
"15387",63,5,27,"C.bmp","Vreemde","Nonmatching","Self","Self","Self","m",1509,1.509,1
"15388",63,5,28,"C.bmp","Ikzelf","Matching","Self","Self","Self","n",1055,1.055,1
"15389",63,5,29,"T.bmp","Bekende","Matching","Friend","Friend","Close","n",985,0.985,1
"15390",63,5,30,"S.bmp","Vreemde","Matching","Stranger","Stranger","Stranger","m",1476,1.476,0
"15391",63,5,31,"T.bmp","Bekende","Matching","Friend","Friend","Close","m",1374,1.374,0
"15392",63,5,32,"T.bmp","Ikzelf","Nonmatching","Friend","Friend","Close","m",744,0.744,1
"15393",63,5,33,"C.bmp","Bekende","Nonmatching","Self","Self","Self","m",898,0.898,1
"15394",63,5,34,"S.bmp","Ikzelf","Nonmatching","Stranger","Stranger","Stranger","m",844,0.844,1
"15395",63,5,35,"S.bmp","Bekende","Nonmatching","Stranger","Stranger","Stranger","m",1493,1.493,1
"15396",63,5,36,"S.bmp","Vreemde","Matching","Stranger","Stranger","Stranger","m",1567,1.567,0
"15397",63,5,37,"C.bmp","Bekende","Nonmatching","Self","Self","Self","m",841,0.841,1
"15398",63,5,38,"S.bmp","Ikzelf","Nonmatching","Stranger","Stranger","Stranger","m",788,0.788,1
"15399",63,5,39,"T.bmp","Ikzelf","Nonmatching","Friend","Friend","Close","m",1246,1.246,1
"15400",63,5,40,"S.bmp","Vreemde","Matching","Stranger","Stranger","Stranger","n",776,0.776,1
"15401",63,5,41,"C.bmp","Vreemde","Nonmatching","Self","Self","Self","m",690,0.69,1
"15402",63,5,42,"T.bmp","Vreemde","Nonmatching","Friend","Friend","Close","m",1116,1.116,1
"15403",63,5,43,"S.bmp","Vreemde","Matching","Stranger","Stranger","Stranger","m",854,0.854,0
"15404",63,5,44,"C.bmp","Ikzelf","Matching","Self","Self","Self","n",880,0.88,1
"15405",63,5,45,"C.bmp","Ikzelf","Matching","Self","Self","Self","n",650,0.65,1
"15406",63,5,46,"T.bmp","Bekende","Matching","Friend","Friend","Close","m",883,0.883,0
"15407",63,5,47,"T.bmp","Bekende","Matching","Friend","Friend","Close","n",1166,1.166,1
"15408",63,5,48,"S.bmp","Bekende","Nonmatching","Stranger","Stranger","Stranger","m",1464,1.464,1
"15409",63,5,49,"T.bmp","Bekende","Matching","Friend","Friend","Close","n",1282,1.282,1
"15410",63,5,50,"S.bmp","Ikzelf","Nonmatching","Stranger","Stranger","Stranger","m",684,0.684,1
"15411",63,5,51,"S.bmp","Vreemde","Matching","Stranger","Stranger","Stranger","n",1110,1.11,1
"15412",63,5,52,"T.bmp","Ikzelf","Nonmatching","Friend","Friend","Close","n",1200,1.2,0
"15413",63,5,53,"C.bmp","Bekende","Nonmatching","Self","Self","Self","m",1114,1.114,1
"15414",63,5,54,"T.bmp","Vreemde","Nonmatching","Friend","Friend","Close","m",1508,1.508,1
"15415",63,5,55,"C.bmp","Ikzelf","Matching","Self","Self","Self","n",991,0.991,1
"15416",63,5,56,"S.bmp","Bekende","Nonmatching","Stranger","Stranger","Stranger","m",1353,1.353,1
"15417",63,5,57,"S.bmp","Vreemde","Matching","Stranger","Stranger","Stranger","n",691,0.691,1
"15418",63,5,58,"C.bmp","Ikzelf","Matching","Self","Self","Self","n",700,0.7,1
"15419",63,5,59,"C.bmp","Vreemde","Nonmatching","Self","Self","Self","m",790,0.79,1
"15420",63,5,60,"T.bmp","Bekende","Matching","Friend","Friend","Close","n",752,0.752,1
"15421",63,6,1,"C.bmp","Bekende","Nonmatching","Self","Self","Self","m",1319,1.319,1
"15422",63,6,2,"T.bmp","Ikzelf","Nonmatching","Friend","Friend","Close","m",1137,1.137,1
"15423",63,6,3,"C.bmp","Vreemde","Nonmatching","Self","Self","Self","m",1498,1.498,1
"15424",63,6,4,"T.bmp","Vreemde","Nonmatching","Friend","Friend","Close","m",933,0.933,1
"15425",63,6,5,"C.bmp","Ikzelf","Matching","Self","Self","Self","n",639,0.639,1
"15426",63,6,6,"S.bmp","Vreemde","Matching","Stranger","Stranger","Stranger","n",921,0.921,1
"15427",63,6,7,"C.bmp","Ikzelf","Matching","Self","Self","Self","n",915,0.915,1
"15428",63,6,8,"S.bmp","Vreemde","Matching","Stranger","Stranger","Stranger","n",1597,1.597,1
"15429",63,6,9,"T.bmp","Bekende","Matching","Friend","Friend","Close","",0,0,0
"15430",63,6,10,"S.bmp","Bekende","Nonmatching","Stranger","Stranger","Stranger","m",833,0.833,1
"15431",63,6,11,"S.bmp","Ikzelf","Nonmatching","Stranger","Stranger","Stranger","m",859,0.859,1
"15432",63,6,12,"T.bmp","Bekende","Matching","Friend","Friend","Close","n",694,0.694,1
"15433",63,6,13,"S.bmp","Vreemde","Matching","Stranger","Stranger","Stranger","n",672,0.672,1
"15434",63,6,14,"T.bmp","Ikzelf","Nonmatching","Friend","Friend","Close","m",1242,1.242,1
"15435",63,6,15,"C.bmp","Vreemde","Nonmatching","Self","Self","Self","m",1252,1.252,1
"15436",63,6,16,"T.bmp","Bekende","Matching","Friend","Friend","Close","n",1213,1.213,1
"15437",63,6,17,"C.bmp","Ikzelf","Matching","Self","Self","Self","n",535,0.535,1
"15438",63,6,18,"S.bmp","Ikzelf","Nonmatching","Stranger","Stranger","Stranger","m",849,0.849,1
"15439",63,6,19,"T.bmp","Vreemde","Nonmatching","Friend","Friend","Close","",0,0,0
"15440",63,6,20,"C.bmp","Bekende","Nonmatching","Self","Self","Self","n",677,0.677,0
"15441",63,6,21,"S.bmp","Bekende","Nonmatching","Stranger","Stranger","Stranger","",0,0,0
"15442",63,6,22,"T.bmp","Bekende","Matching","Friend","Friend","Close","n",586,0.586,1
"15443",63,6,23,"S.bmp","Vreemde","Matching","Stranger","Stranger","Stranger","",0,0,0
"15444",63,6,24,"C.bmp","Ikzelf","Matching","Self","Self","Self","n",814,0.814,1
"15445",63,6,25,"S.bmp","Vreemde","Matching","Stranger","Stranger","Stranger","n",936,0.936,1
"15446",63,6,26,"S.bmp","Ikzelf","Nonmatching","Stranger","Stranger","Stranger","m",898,0.898,1
"15447",63,6,27,"T.bmp","Vreemde","Nonmatching","Friend","Friend","Close","m",1515,1.515,1
"15448",63,6,28,"C.bmp","Ikzelf","Matching","Self","Self","Self","n",549,0.549,1
"15449",63,6,29,"C.bmp","Ikzelf","Matching","Self","Self","Self","n",672,0.672,1
"15450",63,6,30,"C.bmp","Bekende","Nonmatching","Self","Self","Self","m",1194,1.194,1
"15451",63,6,31,"C.bmp","Vreemde","Nonmatching","Self","Self","Self","m",1092,1.092,1
"15452",63,6,32,"S.bmp","Vreemde","Matching","Stranger","Stranger","Stranger","n",942,0.942,1
"15453",63,6,33,"T.bmp","Ikzelf","Nonmatching","Friend","Friend","Close","m",920,0.92,1
"15454",63,6,34,"T.bmp","Bekende","Matching","Friend","Friend","Close","n",1346,1.346,1
"15455",63,6,35,"S.bmp","Bekende","Nonmatching","Stranger","Stranger","Stranger","m",1068,1.068,1
"15456",63,6,36,"T.bmp","Bekende","Matching","Friend","Friend","Close","n",1126,1.126,1
"15457",63,6,37,"T.bmp","Vreemde","Nonmatching","Friend","Friend","Close","m",1345,1.345,1
"15458",63,6,38,"C.bmp","Vreemde","Nonmatching","Self","Self","Self","m",987,0.987,1
"15459",63,6,39,"S.bmp","Vreemde","Matching","Stranger","Stranger","Stranger","n",932,0.932,1
"15460",63,6,40,"S.bmp","Bekende","Nonmatching","Stranger","Stranger","Stranger","m",1166,1.166,1
"15461",63,6,41,"T.bmp","Bekende","Matching","Friend","Friend","Close","n",872,0.872,1
"15462",63,6,42,"C.bmp","Ikzelf","Matching","Self","Self","Self","n",642,0.642,1
"15463",63,6,43,"S.bmp","Vreemde","Matching","Stranger","Stranger","Stranger","n",1004,1.004,1
"15464",63,6,44,"C.bmp","Ikzelf","Matching","Self","Self","Self","n",1062,1.062,1
"15465",63,6,45,"T.bmp","Ikzelf","Nonmatching","Friend","Friend","Close","m",1408,1.408,1
"15466",63,6,46,"C.bmp","Bekende","Nonmatching","Self","Self","Self","m",1195,1.195,1
"15467",63,6,47,"S.bmp","Ikzelf","Nonmatching","Stranger","Stranger","Stranger","m",1077,1.077,1
"15468",63,6,48,"T.bmp","Bekende","Matching","Friend","Friend","Close","n",1007,1.007,1
"15469",63,6,49,"S.bmp","Ikzelf","Nonmatching","Stranger","Stranger","Stranger","m",713,0.713,1
"15470",63,6,50,"C.bmp","Vreemde","Nonmatching","Self","Self","Self","m",883,0.883,1
"15471",63,6,51,"S.bmp","Bekende","Nonmatching","Stranger","Stranger","Stranger","m",1069,1.069,1
"15472",63,6,52,"S.bmp","Vreemde","Matching","Stranger","Stranger","Stranger","m",1222,1.222,0
"15473",63,6,53,"C.bmp","Bekende","Nonmatching","Self","Self","Self","m",1024,1.024,1
"15474",63,6,54,"C.bmp","Ikzelf","Matching","Self","Self","Self","n",859,0.859,1
"15475",63,6,55,"C.bmp","Ikzelf","Matching","Self","Self","Self","n",965,0.965,1
"15476",63,6,56,"T.bmp","Vreemde","Nonmatching","Friend","Friend","Close","m",1183,1.183,1
"15477",63,6,57,"T.bmp","Bekende","Matching","Friend","Friend","Close","n",905,0.905,1
"15478",63,6,58,"T.bmp","Bekende","Matching","Friend","Friend","Close","n",899,0.899,1
"15479",63,6,59,"T.bmp","Ikzelf","Nonmatching","Friend","Friend","Close","",0,0,0
"15480",63,6,60,"S.bmp","Vreemde","Matching","Stranger","Stranger","Stranger","n",1207,1.207,1
"15481",64,1,1,"S.bmp","Vreemde","Matching","Stranger","Stranger","Stranger","",0,0,0
"15482",64,1,2,"C.bmp","Bekende","Matching","Friend","Friend","Close","",0,0,0
"15483",64,1,3,"T.bmp","Bekende","Nonmatching","Self","Self","Self","",0,0,0
"15484",64,1,4,"T.bmp","Vreemde","Nonmatching","Self","Self","Self","n",281,0.281,1
"15485",64,1,5,"T.bmp","Ikzelf","Matching","Self","Self","Self","n",291,0.291,0
"15486",64,1,6,"C.bmp","Vreemde","Nonmatching","Friend","Friend","Close","m",398,0.398,0
"15487",64,1,7,"C.bmp","Ikzelf","Nonmatching","Friend","Friend","Close","",0,0,0
"15488",64,1,8,"C.bmp","Bekende","Matching","Friend","Friend","Close","m",290,0.29,1
"15489",64,1,9,"S.bmp","Ikzelf","Nonmatching","Stranger","Stranger","Stranger","n",300,0.3,1
"15490",64,1,10,"S.bmp","Vreemde","Matching","Stranger","Stranger","Stranger","m",310,0.31,1
"15491",64,1,11,"S.bmp","Bekende","Nonmatching","Stranger","Stranger","Stranger","m",383,0.383,0
"15492",64,1,12,"T.bmp","Ikzelf","Matching","Self","Self","Self","n",297,0.297,0
"15493",64,1,13,"C.bmp","Ikzelf","Nonmatching","Friend","Friend","Close","",0,0,0
"15494",64,1,14,"T.bmp","Vreemde","Nonmatching","Self","Self","Self","",0,0,0
"15495",64,1,15,"T.bmp","Ikzelf","Matching","Self","Self","Self","m",424,0.424,1
"15496",64,1,16,"T.bmp","Bekende","Nonmatching","Self","Self","Self","",0,0,0
"15497",64,1,17,"S.bmp","Bekende","Nonmatching","Stranger","Stranger","Stranger","",0,0,0
"15498",64,1,18,"S.bmp","Vreemde","Matching","Stranger","Stranger","Stranger","",0,0,0
"15499",64,1,19,"C.bmp","Bekende","Matching","Friend","Friend","Close","n",304,0.304,0
"15500",64,1,20,"T.bmp","Ikzelf","Matching","Self","Self","Self","m",250,0.25,1
"15501",64,1,21,"S.bmp","Vreemde","Matching","Stranger","Stranger","Stranger","",0,0,0
"15502",64,1,22,"S.bmp","Ikzelf","Nonmatching","Stranger","Stranger","Stranger","m",286,0.286,0
"15503",64,1,23,"C.bmp","Vreemde","Nonmatching","Friend","Friend","Close","",0,0,0
"15504",64,1,24,"C.bmp","Bekende","Matching","Friend","Friend","Close","m",355,0.355,1
"15505",64,1,25,"C.bmp","Ikzelf","Nonmatching","Friend","Friend","Close","n",268,0.268,1
"15506",64,1,26,"S.bmp","Vreemde","Matching","Stranger","Stranger","Stranger","m",438,0.438,1
"15507",64,1,27,"C.bmp","Bekende","Matching","Friend","Friend","Close","m",608,0.608,1
"15508",64,1,28,"S.bmp","Vreemde","Matching","Stranger","Stranger","Stranger","n",410,0.41,0
"15509",64,1,29,"T.bmp","Ikzelf","Matching","Self","Self","Self","m",356,0.356,1
"15510",64,1,30,"T.bmp","Ikzelf","Matching","Self","Self","Self","",0,0,0
"15511",64,1,31,"C.bmp","Bekende","Matching","Friend","Friend","Close","m",264,0.264,1
"15512",64,1,32,"T.bmp","Vreemde","Nonmatching","Self","Self","Self","m",291,0.291,0
"15513",64,1,33,"S.bmp","Bekende","Nonmatching","Stranger","Stranger","Stranger","n",269,0.269,1
"15514",64,1,34,"S.bmp","Ikzelf","Nonmatching","Stranger","Stranger","Stranger","m",407,0.407,0
"15515",64,1,35,"T.bmp","Bekende","Nonmatching","Self","Self","Self","",0,0,0
"15516",64,1,36,"C.bmp","Vreemde","Nonmatching","Friend","Friend","Close","",0,0,0
"15517",64,1,37,"T.bmp","Ikzelf","Matching","Self","Self","Self","n",229,0.229,0
"15518",64,1,38,"T.bmp","Bekende","Nonmatching","Self","Self","Self","",0,0,0
"15519",64,1,39,"S.bmp","Bekende","Nonmatching","Stranger","Stranger","Stranger","m",248,0.248,0
"15520",64,1,40,"S.bmp","Ikzelf","Nonmatching","Stranger","Stranger","Stranger","n",306,0.306,1
"15521",64,1,41,"C.bmp","Vreemde","Nonmatching","Friend","Friend","Close","n",253,0.253,1
"15522",64,1,42,"C.bmp","Bekende","Matching","Friend","Friend","Close","n",279,0.279,0
"15523",64,1,43,"S.bmp","Vreemde","Matching","Stranger","Stranger","Stranger","",0,0,0
"15524",64,1,44,"T.bmp","Ikzelf","Matching","Self","Self","Self","m",315,0.315,1
"15525",64,1,45,"S.bmp","Vreemde","Matching","Stranger","Stranger","Stranger","m",373,0.373,1
"15526",64,1,46,"T.bmp","Vreemde","Nonmatching","Self","Self","Self","m",303,0.303,0
"15527",64,1,47,"C.bmp","Bekende","Matching","Friend","Friend","Close","",0,0,0
"15528",64,1,48,"C.bmp","Ikzelf","Nonmatching","Friend","Friend","Close","n",259,0.259,1
"15529",64,1,49,"S.bmp","Vreemde","Matching","Stranger","Stranger","Stranger","n",270,0.27,0
"15530",64,1,50,"C.bmp","Ikzelf","Nonmatching","Friend","Friend","Close","m",520,0.52,0
"15531",64,1,51,"C.bmp","Vreemde","Nonmatching","Friend","Friend","Close","n",306,0.306,1
"15532",64,1,52,"C.bmp","Bekende","Matching","Friend","Friend","Close","m",251,0.251,1
"15533",64,1,53,"T.bmp","Ikzelf","Matching","Self","Self","Self","m",261,0.261,1
"15534",64,1,54,"T.bmp","Vreemde","Nonmatching","Self","Self","Self","n",335,0.335,1
"15535",64,1,55,"T.bmp","Bekende","Nonmatching","Self","Self","Self","",0,0,0
"15536",64,1,56,"S.bmp","Vreemde","Matching","Stranger","Stranger","Stranger","",0,0,0
"15537",64,1,57,"S.bmp","Ikzelf","Nonmatching","Stranger","Stranger","Stranger","m",269,0.269,0
"15538",64,1,58,"T.bmp","Ikzelf","Matching","Self","Self","Self","",0,0,0
"15539",64,1,59,"S.bmp","Bekende","Nonmatching","Stranger","Stranger","Stranger","",0,0,0
"15540",64,1,60,"C.bmp","Bekende","Matching","Friend","Friend","Close","n",268,0.268,0
"15541",64,2,1,"T.bmp","Bekende","Nonmatching","Self","Self","Self","",0,0,0
"15542",64,2,2,"T.bmp","Ikzelf","Matching","Self","Self","Self","",0,0,0
"15543",64,2,3,"S.bmp","Vreemde","Matching","Stranger","Stranger","Stranger","m",278,0.278,1
"15544",64,2,4,"C.bmp","Vreemde","Nonmatching","Friend","Friend","Close","m",192,0.192,0
"15545",64,2,5,"T.bmp","Ikzelf","Matching","Self","Self","Self","n",266,0.266,0
"15546",64,2,6,"C.bmp","Bekende","Matching","Friend","Friend","Close","",0,0,0
"15547",64,2,7,"C.bmp","Ikzelf","Nonmatching","Friend","Friend","Close","",0,0,0
"15548",64,2,8,"T.bmp","Vreemde","Nonmatching","Self","Self","Self","",0,0,0
"15549",64,2,9,"C.bmp","Bekende","Matching","Friend","Friend","Close","",0,0,0
"15550",64,2,10,"S.bmp","Bekende","Nonmatching","Stranger","Stranger","Stranger","m",220,0.22,0
"15551",64,2,11,"S.bmp","Vreemde","Matching","Stranger","Stranger","Stranger","n",262,0.262,0
"15552",64,2,12,"S.bmp","Ikzelf","Nonmatching","Stranger","Stranger","Stranger","m",416,0.416,0
"15553",64,2,13,"T.bmp","Ikzelf","Matching","Self","Self","Self","",0,0,0
"15554",64,2,14,"S.bmp","Bekende","Nonmatching","Stranger","Stranger","Stranger","m",276,0.276,0
"15555",64,2,15,"C.bmp","Bekende","Matching","Friend","Friend","Close","n",238,0.238,0
"15556",64,2,16,"T.bmp","Ikzelf","Matching","Self","Self","Self","",0,0,0
"15557",64,2,17,"C.bmp","Vreemde","Nonmatching","Friend","Friend","Close","m",227,0.227,0
"15558",64,2,18,"C.bmp","Ikzelf","Nonmatching","Friend","Friend","Close","n",253,0.253,1
"15559",64,2,19,"S.bmp","Ikzelf","Nonmatching","Stranger","Stranger","Stranger","n",279,0.279,1
"15560",64,2,20,"C.bmp","Bekende","Matching","Friend","Friend","Close","n",305,0.305,0
"15561",64,2,21,"T.bmp","Vreemde","Nonmatching","Self","Self","Self","",0,0,0
"15562",64,2,22,"T.bmp","Bekende","Nonmatching","Self","Self","Self","",0,0,0
"15563",64,2,23,"S.bmp","Vreemde","Matching","Stranger","Stranger","Stranger","m",366,0.366,1
"15564",64,2,24,"S.bmp","Vreemde","Matching","Stranger","Stranger","Stranger","m",424,0.424,1
"15565",64,2,25,"C.bmp","Vreemde","Nonmatching","Friend","Friend","Close","n",691,0.691,1
"15566",64,2,26,"T.bmp","Bekende","Nonmatching","Self","Self","Self","",0,0,0
"15567",64,2,27,"T.bmp","Vreemde","Nonmatching","Self","Self","Self","m",423,0.423,0
"15568",64,2,28,"T.bmp","Ikzelf","Matching","Self","Self","Self","n",257,0.257,0
"15569",64,2,29,"S.bmp","Bekende","Nonmatching","Stranger","Stranger","Stranger","",0,0,0
"15570",64,2,30,"T.bmp","Ikzelf","Matching","Self","Self","Self","n",293,0.293,0
"15571",64,2,31,"S.bmp","Vreemde","Matching","Stranger","Stranger","Stranger","",0,0,0
"15572",64,2,32,"S.bmp","Ikzelf","Nonmatching","Stranger","Stranger","Stranger","",0,0,0
"15573",64,2,33,"S.bmp","Vreemde","Matching","Stranger","Stranger","Stranger","n",243,0.243,0
"15574",64,2,34,"C.bmp","Bekende","Matching","Friend","Friend","Close","m",318,0.318,1
"15575",64,2,35,"C.bmp","Ikzelf","Nonmatching","Friend","Friend","Close","m",344,0.344,0
"15576",64,2,36,"C.bmp","Bekende","Matching","Friend","Friend","Close","n",258,0.258,0
"15577",64,2,37,"C.bmp","Vreemde","Nonmatching","Friend","Friend","Close","n",283,0.283,1
"15578",64,2,38,"T.bmp","Bekende","Nonmatching","Self","Self","Self","",0,0,0
"15579",64,2,39,"T.bmp","Ikzelf","Matching","Self","Self","Self","",0,0,0
"15580",64,2,40,"T.bmp","Ikzelf","Matching","Self","Self","Self","m",281,0.281,1
"15581",64,2,41,"S.bmp","Vreemde","Matching","Stranger","Stranger","Stranger","m",371,0.371,1
"15582",64,2,42,"C.bmp","Ikzelf","Nonmatching","Friend","Friend","Close","m",333,0.333,0
"15583",64,2,43,"S.bmp","Ikzelf","Nonmatching","Stranger","Stranger","Stranger","n",472,0.472,1
"15584",64,2,44,"C.bmp","Bekende","Matching","Friend","Friend","Close","",0,0,0
"15585",64,2,45,"S.bmp","Vreemde","Matching","Stranger","Stranger","Stranger","",0,0,0
"15586",64,2,46,"C.bmp","Bekende","Matching","Friend","Friend","Close","m",294,0.294,1
"15587",64,2,47,"S.bmp","Bekende","Nonmatching","Stranger","Stranger","Stranger","",0,0,0
"15588",64,2,48,"T.bmp","Vreemde","Nonmatching","Self","Self","Self","n",426,0.426,1
"15589",64,2,49,"C.bmp","Bekende","Matching","Friend","Friend","Close","m",388,0.388,1
"15590",64,2,50,"S.bmp","Vreemde","Matching","Stranger","Stranger","Stranger","m",477,0.477,1
"15591",64,2,51,"T.bmp","Ikzelf","Matching","Self","Self","Self","m",407,0.407,1
"15592",64,2,52,"S.bmp","Bekende","Nonmatching","Stranger","Stranger","Stranger","m",434,0.434,0
"15593",64,2,53,"T.bmp","Vreemde","Nonmatching","Self","Self","Self","n",364,0.364,1
"15594",64,2,54,"C.bmp","Vreemde","Nonmatching","Friend","Friend","Close","n",310,0.31,1
"15595",64,2,55,"T.bmp","Ikzelf","Matching","Self","Self","Self","",0,0,0
"15596",64,2,56,"C.bmp","Ikzelf","Nonmatching","Friend","Friend","Close","m",442,0.442,0
"15597",64,2,57,"S.bmp","Vreemde","Matching","Stranger","Stranger","Stranger","",0,0,0
"15598",64,2,58,"S.bmp","Ikzelf","Nonmatching","Stranger","Stranger","Stranger","",0,0,0
"15599",64,2,59,"T.bmp","Bekende","Nonmatching","Self","Self","Self","m",424,0.424,0
"15600",64,2,60,"C.bmp","Bekende","Matching","Friend","Friend","Close","",0,0,0
"15601",64,3,1,"S.bmp","Ikzelf","Nonmatching","Stranger","Stranger","Stranger","m",504,0.504,0
"15602",64,3,2,"T.bmp","Ikzelf","Matching","Self","Self","Self","m",307,0.307,1
"15603",64,3,3,"S.bmp","Vreemde","Matching","Stranger","Stranger","Stranger","n",269,0.269,0
