"Subject","Block","Trial","Gender","Age","Handedness","First_Lanugage","Shape","Matching","Label_Identity","Origin_Identity","English_Identity","Standarlized_Identity","Response","ShapeLoc","FaceIdentity","Stimulus","Strength","textColour","Stimuli_Type","RT_ms","RT_sec","ACC"
7,1,76,"Female",20,"Right","Hungarian","Self","Matching","Self","Self","Self","Self","l","Top",2,"SelfWeak","Weak","white","Self = Negative",950.30038,0.95030038,1
7,1,77,"Female",20,"Right","Hungarian","Stranger","Nonmatching","Self","Stranger","Stranger","Stranger","k","Bottom",1,"StrangerStrong","Strong","white","Self = Negative",850.189324,0.850189324,1
7,1,78,"Female",20,"Right","Hungarian","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","l","Bottom",1,"StrangerStrong","Strong","white","Self = Negative",683.582074,0.683582074,1
7,1,79,"Female",20,"Right","Hungarian","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","l","Bottom",2,"StrangerWeak","Weak","white","Self = Negative",1166.825966,1.166825966,1
7,1,80,"Female",20,"Right","Hungarian","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","k","Bottom",2,"StrangerWeak","Weak","white","Self = Negative",1066.885463,1.066885463,0
7,1,81,"Female",20,"Right","Hungarian","Self","Matching","Self","Self","Self","Self","k","Bottom",1,"SelfStrong","Strong","white","Self = Negative",983.55203,0.98355203,0
7,1,82,"Female",20,"Right","Hungarian","Self","Matching","Self","Self","Self","Self","l","Bottom",1,"SelfStrong","Strong","white","Self = Negative",783.537976,0.783537976,1
7,1,83,"Female",20,"Right","Hungarian","Self","Nonmatching","Stranger","Self","Self","Self","k","Top",2,"SelfWeak","Weak","white","Self = Negative",816.915566,0.816915566,1
7,1,84,"Female",20,"Right","Hungarian","Stranger","Nonmatching","Self","Stranger","Stranger","Stranger","k","Bottom",2,"StrangerWeak","Weak","white","Self = Negative",916.875415,0.916875415,1
7,1,85,"Female",20,"Right","Hungarian","Self","Matching","Self","Self","Self","Self","l","Top",1,"SelfStrong","Strong","white","Self = Negative",866.942076,0.866942076,1
7,1,86,"Female",20,"Right","Hungarian","Stranger","Nonmatching","Self","Stranger","Stranger","Stranger","k","Top",2,"StrangerWeak","Weak","white","Self = Negative",968.491767,0.968491767,1
7,1,87,"Female",20,"Right","Hungarian","Self","Matching","Self","Self","Self","Self","l","Top",2,"SelfWeak","Weak","white","Self = Negative",933.507754,0.933507754,1
7,1,88,"Female",20,"Right","Hungarian","Stranger","Nonmatching","Self","Stranger","Stranger","Stranger","k","Bottom",2,"StrangerWeak","Weak","white","Self = Negative",1216.901827,1.216901827,1
7,1,89,"Female",20,"Right","Hungarian","Stranger","Nonmatching","Self","Stranger","Stranger","Stranger","k","Top",1,"StrangerStrong","Strong","white","Self = Negative",766.861814,0.766861814,1
7,1,90,"Female",20,"Right","Hungarian","Self","Matching","Self","Self","Self","Self","l","Top",1,"SelfStrong","Strong","white","Self = Negative",883.505326,0.883505326,1
7,1,91,"Female",20,"Right","Hungarian","Self","Matching","Self","Self","Self","Self","l","Bottom",2,"SelfWeak","Weak","white","Self = Negative",950.243925,0.950243925,1
7,1,92,"Female",20,"Right","Hungarian","Stranger","Nonmatching","Self","Stranger","Stranger","Stranger","k","Bottom",1,"StrangerStrong","Strong","white","Self = Negative",600.224955,0.600224955,1
7,1,93,"Female",20,"Right","Hungarian","Self","Matching","Self","Self","Self","Self","l","Bottom",1,"SelfStrong","Strong","white","Self = Negative",833.608309,0.833608309,1
7,1,94,"Female",20,"Right","Hungarian","Self","Matching","Self","Self","Self","Self","l","Bottom",2,"SelfWeak","Weak","white","Self = Negative",816.895431,0.816895431,1
7,1,95,"Female",20,"Right","Hungarian","Self","Nonmatching","Stranger","Self","Self","Self","k","Top",1,"SelfStrong","Strong","white","Self = Negative",766.959329,0.766959329,1
7,1,96,"Female",20,"Right","Hungarian","Self","Nonmatching","Stranger","Self","Self","Self","k","Bottom",1,"SelfStrong","Strong","white","Self = Negative",516.960612,0.516960612,1
7,2,1,"Female",20,"Right","Hungarian","Self","Nonmatching","Stranger","Self","Self","Self","k","Top",2,"SelfWeak","Weak","white","Self = Negative",1133.521019,1.133521019,1
7,2,2,"Female",20,"Right","Hungarian","Self","Matching","Self","Self","Self","Self","l","Bottom",1,"SelfStrong","Strong","white","Self = Negative",733.574237,0.733574237,1
7,2,3,"Female",20,"Right","Hungarian","Self","Matching","Self","Self","Self","Self","l","Bottom",1,"SelfStrong","Strong","white","Self = Negative",733.60819,0.73360819,1
7,2,4,"Female",20,"Right","Hungarian","Self","Matching","Self","Self","Self","Self","l","Bottom",2,"SelfWeak","Weak","white","Self = Negative",500.230363,0.500230363,1
7,2,5,"Female",20,"Right","Hungarian","Stranger","Nonmatching","Self","Stranger","Stranger","Stranger","k","Bottom",2,"StrangerWeak","Weak","white","Self = Negative",716.893338,0.716893338,1
7,2,6,"Female",20,"Right","Hungarian","Stranger","Nonmatching","Self","Stranger","Stranger","Stranger","l","Top",2,"StrangerWeak","Weak","white","Self = Negative",981.686622,0.981686622,0
7,2,7,"Female",20,"Right","Hungarian","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","l","Bottom",1,"StrangerStrong","Strong","white","Self = Negative",1000.229771,1.000229771,1
7,2,8,"Female",20,"Right","Hungarian","Self","Matching","Self","Self","Self","Self","l","Top",1,"SelfStrong","Strong","white","Self = Negative",1066.882699,1.066882699,1
7,2,9,"Female",20,"Right","Hungarian","Stranger","Nonmatching","Self","Stranger","Stranger","Stranger","k","Top",1,"StrangerStrong","Strong","white","Self = Negative",650.263309,0.650263309,1
7,2,10,"Female",20,"Right","Hungarian","Stranger","Nonmatching","Self","Stranger","Stranger","Stranger","k","Top",2,"StrangerWeak","Weak","white","Self = Negative",766.888265,0.766888265,1
7,2,11,"Female",20,"Right","Hungarian","Self","Nonmatching","Stranger","Self","Self","Self","l","Bottom",2,"SelfWeak","Weak","white","Self = Negative",666.882225,0.666882225,0
7,2,12,"Female",20,"Right","Hungarian","Self","Matching","Self","Self","Self","Self","l","Bottom",1,"SelfStrong","Strong","white","Self = Negative",1100.164353,1.100164353,1
7,2,13,"Female",20,"Right","Hungarian","Stranger","Nonmatching","Self","Stranger","Stranger","Stranger","k","Top",2,"StrangerWeak","Weak","white","Self = Negative",850.217354,0.850217354,1
7,2,14,"Female",20,"Right","Hungarian","Stranger","Nonmatching","Self","Stranger","Stranger","Stranger","k","Top",1,"StrangerStrong","Strong","white","Self = Negative",851.884971,0.851884971,1
7,2,15,"Female",20,"Right","Hungarian","Self","Matching","Self","Self","Self","Self","l","Top",2,"SelfWeak","Weak","white","Self = Negative",783.584956,0.783584956,1
7,2,16,"Female",20,"Right","Hungarian","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","k","Bottom",2,"StrangerWeak","Weak","white","Self = Negative",600.248248,0.600248248,0
7,2,17,"Female",20,"Right","Hungarian","Stranger","Nonmatching","Self","Stranger","Stranger","Stranger","k","Bottom",2,"StrangerWeak","Weak","white","Self = Negative",750.216841,0.750216841,1
7,2,18,"Female",20,"Right","Hungarian","Stranger","Nonmatching","Self","Stranger","Stranger","Stranger","k","Bottom",1,"StrangerStrong","Strong","white","Self = Negative",716.900445,0.716900445,1
7,2,19,"Female",20,"Right","Hungarian","Self","Nonmatching","Stranger","Self","Self","Self","l","Top",2,"SelfWeak","Weak","white","Self = Negative",916.893181,0.916893181,0
7,2,20,"Female",20,"Right","Hungarian","Self","Matching","Self","Self","Self","Self","l","Top",1,"SelfStrong","Strong","white","Self = Negative",916.901866,0.916901866,1
7,2,21,"Female",20,"Right","Hungarian","Self","Nonmatching","Stranger","Self","Self","Self","k","Top",1,"SelfStrong","Strong","white","Self = Negative",633.578067,0.633578067,1
7,2,22,"Female",20,"Right","Hungarian","Self","Matching","Self","Self","Self","Self","l","Top",2,"SelfWeak","Weak","white","Self = Negative",633.538587,0.633538587,1
7,2,23,"Female",20,"Right","Hungarian","Self","Matching","Self","Self","Self","Self","l","Top",2,"SelfWeak","Weak","white","Self = Negative",683.57023,0.68357023,1
7,2,24,"Female",20,"Right","Hungarian","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","k","Top",2,"StrangerWeak","Weak","white","Self = Negative",800.231508,0.800231508,0
7,2,25,"Female",20,"Right","Hungarian","Self","Matching","Self","Self","Self","Self","k","Bottom",2,"SelfWeak","Weak","white","Self = Negative",1066.88033,1.06688033,0
7,2,26,"Female",20,"Right","Hungarian","Self","Matching","Self","Self","Self","Self","l","Bottom",1,"SelfStrong","Strong","white","Self = Negative",716.915052,0.716915052,1
7,2,27,"Female",20,"Right","Hungarian","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","l","Bottom",2,"StrangerWeak","Weak","white","Self = Negative",1333.594688,1.333594688,1
7,2,28,"Female",20,"Right","Hungarian","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","l","Bottom",1,"StrangerStrong","Strong","white","Self = Negative",716.857807,0.716857807,1
7,2,29,"Female",20,"Right","Hungarian","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","l","Top",1,"StrangerStrong","Strong","white","Self = Negative",533.565315,0.533565315,1
7,2,30,"Female",20,"Right","Hungarian","Self","Nonmatching","Stranger","Self","Self","Self","k","Top",1,"SelfStrong","Strong","white","Self = Negative",750.222369,0.750222369,1
7,2,31,"Female",20,"Right","Hungarian","Stranger","Nonmatching","Self","Stranger","Stranger","Stranger","l","Top",2,"StrangerWeak","Weak","white","Self = Negative",800.291122,0.800291122,0
7,2,32,"Female",20,"Right","Hungarian","Stranger","Nonmatching","Self","Stranger","Stranger","Stranger","k","Top",1,"StrangerStrong","Strong","white","Self = Negative",1066.872829,1.066872829,1
7,2,33,"Female",20,"Right","Hungarian","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","l","Bottom",1,"StrangerStrong","Strong","white","Self = Negative",850.213801,0.850213801,1
7,2,34,"Female",20,"Right","Hungarian","Self","Nonmatching","Stranger","Self","Self","Self","k","Bottom",2,"SelfWeak","Weak","white","Self = Negative",883.566124,0.883566124,1
7,2,35,"Female",20,"Right","Hungarian","Self","Nonmatching","Stranger","Self","Self","Self","k","Top",1,"SelfStrong","Strong","white","Self = Negative",1116.909999,1.116909999,1
7,2,36,"Female",20,"Right","Hungarian","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","l","Bottom",2,"StrangerWeak","Weak","white","Self = Negative",966.845075,0.966845075,1
7,2,37,"Female",20,"Right","Hungarian","Self","Matching","Self","Self","Self","Self","l","Bottom",1,"SelfStrong","Strong","white","Self = Negative",883.508089,0.883508089,1
7,2,38,"Female",20,"Right","Hungarian","Stranger","Nonmatching","Self","Stranger","Stranger","Stranger","k","Bottom",2,"StrangerWeak","Weak","white","Self = Negative",683.526013,0.683526013,1
7,2,39,"Female",20,"Right","Hungarian","Self","Matching","Self","Self","Self","Self","l","Top",2,"SelfWeak","Weak","white","Self = Negative",783.542713,0.783542713,1
7,2,40,"Female",20,"Right","Hungarian","Self","Nonmatching","Stranger","Self","Self","Self","k","Bottom",2,"SelfWeak","Weak","white","Self = Negative",883.551122,0.883551122,1
7,2,41,"Female",20,"Right","Hungarian","Self","Nonmatching","Stranger","Self","Self","Self","k","Bottom",2,"SelfWeak","Weak","white","Self = Negative",685.23074,0.68523074,1
7,2,42,"Female",20,"Right","Hungarian","Stranger","Nonmatching","Self","Stranger","Stranger","Stranger","k","Top",2,"StrangerWeak","Weak","white","Self = Negative",731.91807,0.73191807,1
7,2,43,"Female",20,"Right","Hungarian","Stranger","Nonmatching","Self","Stranger","Stranger","Stranger","k","Top",1,"StrangerStrong","Strong","white","Self = Negative",983.561505,0.983561505,1
7,2,44,"Female",20,"Right","Hungarian","Stranger","Nonmatching","Self","Stranger","Stranger","Stranger","k","Bottom",1,"StrangerStrong","Strong","white","Self = Negative",733.558446,0.733558446,1
7,2,45,"Female",20,"Right","Hungarian","Self","Nonmatching","Stranger","Self","Self","Self","l","Bottom",1,"SelfStrong","Strong","white","Self = Negative",633.593069,0.633593069,0
7,2,46,"Female",20,"Right","Hungarian","Stranger","Nonmatching","Self","Stranger","Stranger","Stranger","k","Bottom",1,"StrangerStrong","Strong","white","Self = Negative",783.578639,0.783578639,1
7,2,47,"Female",20,"Right","Hungarian","Self","Nonmatching","Stranger","Self","Self","Self","k","Bottom",1,"SelfStrong","Strong","white","Self = Negative",750.182889,0.750182889,1
7,2,48,"Female",20,"Right","Hungarian","Self","Nonmatching","Stranger","Self","Self","Self","k","Top",2,"SelfWeak","Weak","white","Self = Negative",933.534995,0.933534995,1
7,2,49,"Female",20,"Right","Hungarian","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","l","Bottom",1,"StrangerStrong","Strong","white","Self = Negative",933.537758,0.933537758,1
7,2,50,"Female",20,"Right","Hungarian","Self","Matching","Self","Self","Self","Self","l","Top",1,"SelfStrong","Strong","white","Self = Negative",900.242286,0.900242286,1
7,2,51,"Female",20,"Right","Hungarian","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","l","Top",2,"StrangerWeak","Weak","white","Self = Negative",900.219783,0.900219783,1
7,2,52,"Female",20,"Right","Hungarian","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","l","Bottom",2,"StrangerWeak","Weak","white","Self = Negative",750.210525,0.750210525,1
7,2,53,"Female",20,"Right","Hungarian","Stranger","Nonmatching","Self","Stranger","Stranger","Stranger","k","Top",2,"StrangerWeak","Weak","white","Self = Negative",766.929324,0.766929324,1
7,2,54,"Female",20,"Right","Hungarian","Self","Matching","Self","Self","Self","Self","k","Top",1,"SelfStrong","Strong","white","Self = Negative",1633.511347,1.633511347,0
7,2,55,"Female",20,"Right","Hungarian","Self","Matching","Self","Self","Self","Self","l","Bottom",2,"SelfWeak","Weak","white","Self = Negative",950.235239,0.950235239,1
7,2,56,"Female",20,"Right","Hungarian","Self","Nonmatching","Stranger","Self","Self","Self","k","Top",2,"SelfWeak","Weak","white","Self = Negative",700.315086,0.700315086,1
7,2,57,"Female",20,"Right","Hungarian","Stranger","Nonmatching","Self","Stranger","Stranger","Stranger","k","Bottom",2,"StrangerWeak","Weak","white","Self = Negative",1066.941128,1.066941128,1
7,2,58,"Female",20,"Right","Hungarian","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","l","Top",2,"StrangerWeak","Weak","white","Self = Negative",1100.205017,1.100205017,1
7,2,59,"Female",20,"Right","Hungarian","Self","Matching","Self","Self","Self","Self","k","Top",1,"SelfStrong","Strong","white","Self = Negative",866.892332,0.866892332,0
7,2,60,"Female",20,"Right","Hungarian","Self","Nonmatching","Stranger","Self","Self","Self","l","Top",2,"SelfWeak","Weak","white","Self = Negative",1200.208689,1.200208689,0
7,2,61,"Female",20,"Right","Hungarian","Self","Nonmatching","Stranger","Self","Self","Self","k","Bottom",1,"SelfStrong","Strong","white","Self = Negative",1016.908301,1.016908301,1
7,2,62,"Female",20,"Right","Hungarian","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","l","Top",2,"StrangerWeak","Weak","white","Self = Negative",916.942135,0.916942135,1
7,2,63,"Female",20,"Right","Hungarian","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","l","Bottom",2,"StrangerWeak","Weak","white","Self = Negative",650.228172,0.650228172,1
7,2,64,"Female",20,"Right","Hungarian","Self","Nonmatching","Stranger","Self","Self","Self","k","Top",1,"SelfStrong","Strong","white","Self = Negative",1233.534166,1.233534166,1
7,2,65,"Female",20,"Right","Hungarian","Self","Matching","Self","Self","Self","Self","l","Bottom",1,"SelfStrong","Strong","white","Self = Negative",816.894247,0.816894247,1
7,2,66,"Female",20,"Right","Hungarian","Stranger","Nonmatching","Self","Stranger","Stranger","Stranger","k","Bottom",1,"StrangerStrong","Strong","white","Self = Negative",766.943537,0.766943537,1
7,2,67,"Female",20,"Right","Hungarian","Self","Nonmatching","Stranger","Self","Self","Self","l","Bottom",1,"SelfStrong","Strong","white","Self = Negative",1001.883175,1.001883175,0
7,2,68,"Female",20,"Right","Hungarian","Self","Matching","Self","Self","Self","Self","l","Top",2,"SelfWeak","Weak","white","Self = Negative",933.56421,0.93356421,1
7,2,69,"Female",20,"Right","Hungarian","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","l","Top",2,"StrangerWeak","Weak","white","Self = Negative",750.240134,0.750240134,1
7,2,70,"Female",20,"Right","Hungarian","Self","Nonmatching","Stranger","Self","Self","Self","k","Bottom",2,"SelfWeak","Weak","white","Self = Negative",766.851154,0.766851154,1
7,2,71,"Female",20,"Right","Hungarian","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","l","Top",1,"StrangerStrong","Strong","white","Self = Negative",1216.939332,1.216939332,1
7,2,72,"Female",20,"Right","Hungarian","Self","Nonmatching","Stranger","Self","Self","Self","k","Top",1,"SelfStrong","Strong","white","Self = Negative",716.833724,0.716833724,1
