"X","Subject","Matching","Identity","Session","RT_ms","RT_sec","ACC","Mood","Arouse","Valence"
11932,38,"Matching","Self",1,495,0.495,1,3,1,1
11933,38,"Matching","Self",1,442,0.442,1,3,1,1
11934,38,"Matching","Self",1,508,0.508,1,3,1,1
11935,38,"Matching","Self",1,546,0.546,1,3,1,1
11936,38,"Matching","Self",1,352,0.352,1,3,1,1
11937,38,"Matching","Self",2,339,0.339,1,1,5,3
11938,38,"Matching","Self",2,338,0.338,1,1,5,3
11939,38,"Matching","Self",2,466,0.466,1,1,5,3
11940,38,"Matching","Self",2,306,0.306,1,1,5,3
11941,38,"Matching","Self",2,406,0.406,1,1,5,3
11942,38,"Matching","Self",2,542,0.542,1,1,5,3
11943,38,"Matching","Self",2,402,0.402,1,1,5,3
11944,38,"Matching","Self",2,421,0.421,1,1,5,3
11945,38,"Matching","Self",2,523,0.523,1,1,5,3
11946,38,"Matching","Self",2,551,0.551,1,1,5,3
11947,38,"Matching","Self",2,529,0.529,1,1,5,3
11948,38,"Matching","Self",2,766,0.766,0,1,5,3
11949,38,"Matching","Self",2,469,0.469,1,1,5,3
11950,38,"Matching","Self",2,695,0.695,1,1,5,3
11951,38,"Matching","Self",2,354,0.354,1,1,5,3
11952,38,"Matching","Self",2,416,0.416,1,1,5,3
11953,38,"Matching","Self",2,632,0.632,1,1,5,3
11954,38,"Matching","Self",2,413,0.413,1,1,5,3
11955,38,"Matching","Self",2,442,0.442,1,1,5,3
11956,38,"Matching","Self",2,347,0.347,1,1,5,3
11957,38,"Matching","Self",2,355,0.355,1,1,5,3
11958,38,"Matching","Self",2,372,0.372,1,1,5,3
11959,38,"Matching","Self",2,427,0.427,1,1,5,3
11960,38,"Matching","Self",3,460,0.46,1,4,3,7
11961,38,"Matching","Self",3,412,0.412,1,4,3,7
11962,38,"Matching","Self",3,439,0.439,1,4,3,7
11963,38,"Matching","Self",3,516,0.516,0,4,3,7
11964,38,"Matching","Self",3,391,0.391,1,4,3,7
11965,38,"Matching","Self",3,445,0.445,1,4,3,7
11966,38,"Matching","Self",3,613,0.613,1,4,3,7
11967,38,"Matching","Self",3,321,0.321,1,4,3,7
11968,38,"Matching","Self",3,497,0.497,1,4,3,7
11969,38,"Matching","Self",3,435,0.435,1,4,3,7
11970,38,"Matching","Self",3,420,0.42,1,4,3,7
11971,38,"Matching","Self",3,363,0.363,1,4,3,7
11972,38,"Matching","Self",3,474,0.474,1,4,3,7
11973,38,"Matching","Self",3,345,0.345,1,4,3,7
11974,38,"Matching","Self",3,441,0.441,1,4,3,7
11975,38,"Matching","Self",3,655,0.655,1,4,3,7
11976,38,"Matching","Self",3,501,0.501,1,4,3,7
11977,38,"Matching","Self",3,490,0.49,1,4,3,7
11978,38,"Matching","Self",3,446,0.446,1,4,3,7
11979,38,"Matching","Self",3,316,0.316,1,4,3,7
11980,38,"Matching","Self",3,366,0.366,0,4,3,7
11981,38,"Matching","Self",3,851,0.851,1,4,3,7
11982,38,"Matching","Self",3,350,0.35,1,4,3,7
11983,38,"Matching","Self",3,316,0.316,1,4,3,7
11984,38,"Matching","Self",4,526,0.526,1,2,5,6
11985,38,"Matching","Self",4,830,0.83,1,2,5,6
11986,38,"Matching","Self",4,495,0.495,1,2,5,6
11987,38,"Matching","Self",4,819,0.819,1,2,5,6
11988,38,"Matching","Self",4,336,0.336,1,2,5,6
11989,38,"Matching","Self",4,379,0.379,1,2,5,6
11990,38,"Matching","Self",4,424,0.424,1,2,5,6
11991,38,"Matching","Self",4,236,0.236,0,2,5,6
11992,38,"Matching","Self",4,489,0.489,1,2,5,6
11993,38,"Matching","Self",4,478,0.478,1,2,5,6
11994,38,"Matching","Self",4,465,0.465,1,2,5,6
11995,38,"Matching","Self",4,530,0.53,1,2,5,6
11996,38,"Matching","Self",4,547,0.547,1,2,5,6
11997,38,"Matching","Self",4,432,0.432,1,2,5,6
11998,38,"Matching","Self",4,443,0.443,1,2,5,6
11999,38,"Matching","Self",4,541,0.541,1,2,5,6
12000,38,"Matching","Self",4,385,0.385,0,2,5,6
12001,38,"Matching","Self",4,548,0.548,1,2,5,6
12002,38,"Matching","Self",4,476,0.476,1,2,5,6
12003,38,"Matching","Self",4,586,0.586,1,2,5,6
12004,38,"Matching","Self",4,365,0.365,1,2,5,6
12005,38,"Matching","Self",4,526,0.526,1,2,5,6
12006,38,"Matching","Celebrity",1,519,0.519,1,3,1,1
12007,38,"Matching","Celebrity",1,468,0.468,1,3,1,1
12008,38,"Matching","Celebrity",1,643,0.643,1,3,1,1
12009,38,"Matching","Celebrity",1,609,0.609,1,3,1,1
12010,38,"Matching","Celebrity",1,487,0.487,1,3,1,1
12011,38,"Matching","Celebrity",1,548,0.548,0,3,1,1
12012,38,"Matching","Celebrity",1,563,0.563,1,3,1,1
12013,38,"Matching","Celebrity",1,505,0.505,1,3,1,1
12014,38,"Matching","Celebrity",1,528,0.528,0,3,1,1
12015,38,"Matching","Celebrity",1,598,0.598,1,3,1,1
12016,38,"Matching","Celebrity",1,793,0.793,1,3,1,1
12017,38,"Matching","Celebrity",1,602,0.602,1,3,1,1
12018,38,"Matching","Celebrity",1,461,0.461,0,3,1,1
12019,38,"Matching","Celebrity",1,605,0.605,1,3,1,1
12020,38,"Matching","Celebrity",1,514,0.514,1,3,1,1
12021,38,"Matching","Celebrity",1,473,0.473,1,3,1,1
12022,38,"Matching","Celebrity",1,545,0.545,1,3,1,1
12023,38,"Matching","Celebrity",1,481,0.481,1,3,1,1
12024,38,"Matching","Celebrity",1,454,0.454,1,3,1,1
12025,38,"Matching","Celebrity",1,360,0.36,1,3,1,1
12026,38,"Matching","Celebrity",1,562,0.562,1,3,1,1
12027,38,"Matching","Celebrity",1,561,0.561,1,3,1,1
12028,38,"Matching","Celebrity",1,480,0.48,1,3,1,1
12029,38,"Matching","Celebrity",1,560,0.56,1,3,1,1
12030,38,"Matching","Celebrity",2,634,0.634,1,1,5,3
12031,38,"Matching","Celebrity",2,794,0.794,0,1,5,3
12032,38,"Matching","Celebrity",2,587,0.587,1,1,5,3
12033,38,"Matching","Celebrity",2,397,0.397,1,1,5,3
12034,38,"Matching","Celebrity",2,796,0.796,1,1,5,3
12035,38,"Matching","Celebrity",2,462,0.462,1,1,5,3
12036,38,"Matching","Celebrity",2,359,0.359,1,1,5,3
12037,38,"Matching","Celebrity",2,650,0.65,1,1,5,3
12038,38,"Matching","Celebrity",2,348,0.348,1,1,5,3
12039,38,"Matching","Celebrity",2,558,0.558,1,1,5,3
12040,38,"Matching","Celebrity",2,271,0.271,1,1,5,3
12041,38,"Matching","Celebrity",2,658,0.658,1,1,5,3
12042,38,"Matching","Celebrity",2,760,0.76,1,1,5,3
12043,38,"Matching","Celebrity",2,432,0.432,1,1,5,3
12044,38,"Matching","Celebrity",2,396,0.396,1,1,5,3
12045,38,"Matching","Celebrity",2,624,0.624,1,1,5,3
12046,38,"Matching","Celebrity",2,767,0.767,1,1,5,3
12047,38,"Matching","Celebrity",2,772,0.772,1,1,5,3
12048,38,"Matching","Celebrity",2,579,0.579,1,1,5,3
12049,38,"Matching","Celebrity",2,834,0.834,1,1,5,3
12050,38,"Matching","Celebrity",2,339,0.339,1,1,5,3
12051,38,"Matching","Celebrity",2,385,0.385,1,1,5,3
12052,38,"Matching","Celebrity",3,523,0.523,1,4,3,7
12053,38,"Matching","Celebrity",3,413,0.413,1,4,3,7
12054,38,"Matching","Celebrity",3,600,0.6,1,4,3,7
12055,38,"Matching","Celebrity",3,529,0.529,1,4,3,7
12056,38,"Matching","Celebrity",3,494,0.494,1,4,3,7
12057,38,"Matching","Celebrity",3,702,0.702,1,4,3,7
12058,38,"Matching","Celebrity",3,780,0.78,1,4,3,7
12059,38,"Matching","Celebrity",3,353,0.353,1,4,3,7
12060,38,"Matching","Celebrity",3,645,0.645,0,4,3,7
12061,38,"Matching","Celebrity",3,556,0.556,1,4,3,7
12062,38,"Matching","Celebrity",3,493,0.493,1,4,3,7
12063,38,"Matching","Celebrity",3,550,0.55,1,4,3,7
12064,38,"Matching","Celebrity",3,473,0.473,1,4,3,7
12065,38,"Matching","Celebrity",3,541,0.541,1,4,3,7
12066,38,"Matching","Celebrity",3,537,0.537,0,4,3,7
12067,38,"Matching","Celebrity",3,440,0.44,1,4,3,7
12068,38,"Matching","Celebrity",3,639,0.639,1,4,3,7
12069,38,"Matching","Celebrity",3,557,0.557,0,4,3,7
12070,38,"Matching","Celebrity",3,575,0.575,1,4,3,7
12071,38,"Matching","Celebrity",3,409,0.409,0,4,3,7
12072,38,"Matching","Celebrity",3,456,0.456,1,4,3,7
12073,38,"Matching","Celebrity",3,641,0.641,1,4,3,7
12074,38,"Matching","Celebrity",3,555,0.555,1,4,3,7
12075,38,"Matching","Celebrity",3,494,0.494,1,4,3,7
12076,38,"Matching","Celebrity",4,766,0.766,1,2,5,6
12077,38,"Matching","Celebrity",4,396,0.396,1,2,5,6
12078,38,"Matching","Celebrity",4,543,0.543,1,2,5,6
12079,38,"Matching","Celebrity",4,749,0.749,1,2,5,6
12080,38,"Matching","Celebrity",4,445,0.445,1,2,5,6
12081,38,"Matching","Celebrity",4,571,0.571,1,2,5,6
12082,38,"Matching","Celebrity",4,253,0.253,0,2,5,6
12083,38,"Matching","Celebrity",4,601,0.601,1,2,5,6
12084,38,"Matching","Celebrity",4,311,0.311,1,2,5,6
12085,38,"Matching","Celebrity",4,464,0.464,1,2,5,6
12086,38,"Matching","Celebrity",4,607,0.607,1,2,5,6
12087,38,"Matching","Celebrity",4,644,0.644,1,2,5,6
12088,38,"Matching","Celebrity",4,633,0.633,1,2,5,6
12089,38,"Matching","Celebrity",4,496,0.496,1,2,5,6
12090,38,"Matching","Celebrity",4,405,0.405,1,2,5,6
12091,38,"Matching","Celebrity",4,324,0.324,1,2,5,6
12092,38,"Matching","Celebrity",4,470,0.47,0,2,5,6
12093,38,"Matching","Celebrity",4,331,0.331,1,2,5,6
12094,38,"Matching","Celebrity",4,461,0.461,0,2,5,6
12095,38,"Matching","Celebrity",4,528,0.528,1,2,5,6
12096,38,"Matching","Celebrity",4,808,0.808,1,2,5,6
12097,38,"Matching","Celebrity",4,798,0.798,1,2,5,6
12098,38,"Matching","Celebrity",4,629,0.629,0,2,5,6
12099,38,"Matching","Stranger",1,681,0.681,1,3,1,1
12100,38,"Matching","Stranger",1,487,0.487,1,3,1,1
12101,38,"Matching","Stranger",1,618,0.618,0,3,1,1
12102,38,"Matching","Stranger",1,560,0.56,1,3,1,1
12103,38,"Matching","Stranger",1,403,0.403,1,3,1,1
12104,38,"Matching","Stranger",1,322,0.322,1,3,1,1
12105,38,"Matching","Stranger",1,444,0.444,1,3,1,1
12106,38,"Matching","Stranger",1,532,0.532,1,3,1,1
12107,38,"Matching","Stranger",1,665,0.665,1,3,1,1
12108,38,"Matching","Stranger",1,537,0.537,1,3,1,1
12109,38,"Matching","Stranger",1,493,0.493,0,3,1,1
12110,38,"Matching","Stranger",1,747,0.747,1,3,1,1
12111,38,"Matching","Stranger",1,723,0.723,0,3,1,1
12112,38,"Matching","Stranger",1,596,0.596,1,3,1,1
12113,38,"Matching","Stranger",1,668,0.668,1,3,1,1
12114,38,"Matching","Stranger",1,620,0.62,1,3,1,1
12115,38,"Matching","Stranger",1,516,0.516,1,3,1,1
12116,38,"Matching","Stranger",1,479,0.479,0,3,1,1
12117,38,"Matching","Stranger",1,803,0.803,1,3,1,1
12118,38,"Matching","Stranger",1,728,0.728,1,3,1,1
12119,38,"Matching","Stranger",1,642,0.642,1,3,1,1
12120,38,"Matching","Stranger",1,528,0.528,1,3,1,1
12121,38,"Matching","Stranger",1,629,0.629,1,3,1,1
12122,38,"Matching","Stranger",1,664,0.664,1,3,1,1
12123,38,"Matching","Stranger",2,655,0.655,1,1,5,3
12124,38,"Matching","Stranger",2,507,0.507,1,1,5,3
12125,38,"Matching","Stranger",2,699,0.699,1,1,5,3
12126,38,"Matching","Stranger",2,950,0.95,1,1,5,3
12127,38,"Matching","Stranger",2,706,0.706,1,1,5,3
12128,38,"Matching","Stranger",2,769,0.769,1,1,5,3
12129,38,"Matching","Stranger",2,646,0.646,1,1,5,3
12130,38,"Matching","Stranger",2,567,0.567,1,1,5,3
12131,38,"Matching","Stranger",2,429,0.429,1,1,5,3
12132,38,"Matching","Stranger",2,445,0.445,0,1,5,3
12133,38,"Matching","Stranger",2,653,0.653,1,1,5,3
12134,38,"Matching","Stranger",2,580,0.58,1,1,5,3
12135,38,"Matching","Stranger",2,443,0.443,1,1,5,3
12136,38,"Matching","Stranger",2,466,0.466,1,1,5,3
12137,38,"Matching","Stranger",2,316,0.316,0,1,5,3
12138,38,"Matching","Stranger",2,625,0.625,1,1,5,3
12139,38,"Matching","Stranger",2,483,0.483,0,1,5,3
12140,38,"Matching","Stranger",2,246,0.246,1,1,5,3
12141,38,"Matching","Stranger",2,600,0.6,1,1,5,3
12142,38,"Matching","Stranger",2,571,0.571,0,1,5,3
12143,38,"Matching","Stranger",2,251,0.251,1,1,5,3
12144,38,"Matching","Stranger",2,611,0.611,1,1,5,3
12145,38,"Matching","Stranger",2,365,0.365,1,1,5,3
12146,38,"Matching","Stranger",3,729,0.729,1,4,3,7
12147,38,"Matching","Stranger",3,537,0.537,0,4,3,7
12148,38,"Matching","Stranger",3,475,0.475,1,4,3,7
12149,38,"Matching","Stranger",3,485,0.485,1,4,3,7
12150,38,"Matching","Stranger",3,283,0.283,1,4,3,7
12151,38,"Matching","Stranger",3,405,0.405,0,4,3,7
12152,38,"Matching","Stranger",3,515,0.515,1,4,3,7
12153,38,"Matching","Stranger",3,454,0.454,1,4,3,7
12154,38,"Matching","Stranger",3,372,0.372,0,4,3,7
12155,38,"Matching","Stranger",3,501,0.501,1,4,3,7
12156,38,"Matching","Stranger",3,635,0.635,1,4,3,7
12157,38,"Matching","Stranger",3,547,0.547,1,4,3,7
12158,38,"Matching","Stranger",3,567,0.567,1,4,3,7
12159,38,"Matching","Stranger",3,566,0.566,1,4,3,7
12160,38,"Matching","Stranger",3,633,0.633,1,4,3,7
12161,38,"Matching","Stranger",3,559,0.559,0,4,3,7
12162,38,"Matching","Stranger",3,436,0.436,1,4,3,7
12163,38,"Matching","Stranger",3,602,0.602,1,4,3,7
12164,38,"Matching","Stranger",3,615,0.615,1,4,3,7
12165,38,"Matching","Stranger",3,520,0.52,0,4,3,7
12166,38,"Matching","Stranger",3,542,0.542,1,4,3,7
12167,38,"Matching","Stranger",3,494,0.494,0,4,3,7
12168,38,"Matching","Stranger",3,417,0.417,1,4,3,7
12169,38,"Matching","Stranger",4,578,0.578,1,2,5,6
12170,38,"Matching","Stranger",4,362,0.362,1,2,5,6
12171,38,"Matching","Stranger",4,676,0.676,1,2,5,6
12172,38,"Matching","Stranger",4,540,0.54,0,2,5,6
12173,38,"Matching","Stranger",4,689,0.689,1,2,5,6
12174,38,"Matching","Stranger",4,704,0.704,1,2,5,6
12175,38,"Matching","Stranger",4,608,0.608,1,2,5,6
12176,38,"Matching","Stranger",4,658,0.658,1,2,5,6
12177,38,"Matching","Stranger",4,557,0.557,0,2,5,6
12178,38,"Matching","Stranger",4,728,0.728,1,2,5,6
12179,38,"Matching","Stranger",4,747,0.747,1,2,5,6
12180,38,"Matching","Stranger",4,691,0.691,1,2,5,6
12181,38,"Matching","Stranger",4,493,0.493,0,2,5,6
12182,38,"Matching","Stranger",4,375,0.375,1,2,5,6
12183,38,"Matching","Stranger",4,471,0.471,0,2,5,6
12184,38,"Matching","Stranger",4,649,0.649,1,2,5,6
12185,38,"Matching","Stranger",4,484,0.484,0,2,5,6
12186,38,"Matching","Stranger",4,365,0.365,1,2,5,6
12187,38,"Matching","Stranger",4,540,0.54,1,2,5,6
12188,38,"Matching","Stranger",4,775,0.775,1,2,5,6
12189,38,"Matching","Stranger",4,886,0.886,1,2,5,6
12190,38,"Matching","Stranger",4,509,0.509,0,2,5,6
12191,38,"Nonmatching","Self",1,496,0.496,0,3,1,1
12192,38,"Nonmatching","Self",1,525,0.525,1,3,1,1
12193,38,"Nonmatching","Self",1,671,0.671,1,3,1,1
12194,38,"Nonmatching","Self",1,575,0.575,0,3,1,1
12195,38,"Nonmatching","Self",1,657,0.657,1,3,1,1
12196,38,"Nonmatching","Self",1,583,0.583,0,3,1,1
12197,38,"Nonmatching","Self",1,477,0.477,1,3,1,1
12198,38,"Nonmatching","Self",1,492,0.492,0,3,1,1
12199,38,"Nonmatching","Self",1,665,0.665,1,3,1,1
12200,38,"Nonmatching","Self",1,539,0.539,1,3,1,1
12201,38,"Nonmatching","Self",1,680,0.68,1,3,1,1
12202,38,"Nonmatching","Self",1,697,0.697,1,3,1,1
12203,38,"Nonmatching","Self",1,792,0.792,1,3,1,1
12204,38,"Nonmatching","Self",1,612,0.612,1,3,1,1
12205,38,"Nonmatching","Self",1,477,0.477,1,3,1,1
12206,38,"Nonmatching","Self",1,525,0.525,1,3,1,1
12207,38,"Nonmatching","Self",1,532,0.532,1,3,1,1
12208,38,"Nonmatching","Self",1,618,0.618,0,3,1,1
12209,38,"Nonmatching","Self",1,507,0.507,1,3,1,1
12210,38,"Nonmatching","Self",1,533,0.533,1,3,1,1
12211,38,"Nonmatching","Self",1,615,0.615,1,3,1,1
12212,38,"Nonmatching","Self",1,764,0.764,1,3,1,1
12213,38,"Nonmatching","Self",1,504,0.504,1,3,1,1
12214,38,"Nonmatching","Self",1,487,0.487,1,3,1,1
12215,38,"Nonmatching","Self",2,879,0.879,1,1,5,3
12216,38,"Nonmatching","Self",2,481,0.481,0,1,5,3
12217,38,"Nonmatching","Self",2,732,0.732,1,1,5,3
12218,38,"Nonmatching","Self",2,587,0.587,0,1,5,3
12219,38,"Nonmatching","Self",2,910,0.91,0,1,5,3
12220,38,"Nonmatching","Self",2,404,0.404,1,1,5,3
12221,38,"Nonmatching","Self",2,584,0.584,1,1,5,3
12222,38,"Nonmatching","Self",2,377,0.377,1,1,5,3
12223,38,"Nonmatching","Self",2,455,0.455,0,1,5,3
12224,38,"Nonmatching","Self",2,550,0.55,1,1,5,3
12225,38,"Nonmatching","Self",2,804,0.804,1,1,5,3
12226,38,"Nonmatching","Self",2,405,0.405,1,1,5,3
12227,38,"Nonmatching","Self",2,813,0.813,1,1,5,3
12228,38,"Nonmatching","Self",2,809,0.809,1,1,5,3
12229,38,"Nonmatching","Self",2,615,0.615,1,1,5,3
12230,38,"Nonmatching","Self",2,454,0.454,1,1,5,3
12231,38,"Nonmatching","Self",2,433,0.433,1,1,5,3
12232,38,"Nonmatching","Self",2,690,0.69,0,1,5,3
12233,38,"Nonmatching","Self",2,771,0.771,1,1,5,3
12234,38,"Nonmatching","Self",2,956,0.956,1,1,5,3
12235,38,"Nonmatching","Self",2,396,0.396,0,1,5,3
12236,38,"Nonmatching","Self",2,831,0.831,1,1,5,3
12237,38,"Nonmatching","Self",2,481,0.481,1,1,5,3
12238,38,"Nonmatching","Self",3,616,0.616,0,4,3,7
12239,38,"Nonmatching","Self",3,414,0.414,0,4,3,7
12240,38,"Nonmatching","Self",3,566,0.566,1,4,3,7
12241,38,"Nonmatching","Self",3,569,0.569,1,4,3,7
12242,38,"Nonmatching","Self",3,648,0.648,1,4,3,7
12243,38,"Nonmatching","Self",3,737,0.737,1,4,3,7
12244,38,"Nonmatching","Self",3,707,0.707,1,4,3,7
12245,38,"Nonmatching","Self",3,562,0.562,1,4,3,7
12246,38,"Nonmatching","Self",3,417,0.417,1,4,3,7
12247,38,"Nonmatching","Self",3,905,0.905,1,4,3,7
12248,38,"Nonmatching","Self",3,435,0.435,1,4,3,7
12249,38,"Nonmatching","Self",3,449,0.449,1,4,3,7
12250,38,"Nonmatching","Self",3,575,0.575,1,4,3,7
12251,38,"Nonmatching","Self",3,621,0.621,1,4,3,7
12252,38,"Nonmatching","Self",3,442,0.442,1,4,3,7
12253,38,"Nonmatching","Self",3,462,0.462,1,4,3,7
12254,38,"Nonmatching","Self",3,750,0.75,1,4,3,7
12255,38,"Nonmatching","Self",3,865,0.865,1,4,3,7
12256,38,"Nonmatching","Self",3,674,0.674,1,4,3,7
12257,38,"Nonmatching","Self",3,487,0.487,1,4,3,7
12258,38,"Nonmatching","Self",3,394,0.394,1,4,3,7
12259,38,"Nonmatching","Self",3,563,0.563,0,4,3,7
12260,38,"Nonmatching","Self",3,507,0.507,0,4,3,7
12261,38,"Nonmatching","Self",4,538,0.538,0,2,5,6
12262,38,"Nonmatching","Self",4,740,0.74,0,2,5,6
12263,38,"Nonmatching","Self",4,792,0.792,1,2,5,6
12264,38,"Nonmatching","Self",4,710,0.71,1,2,5,6
12265,38,"Nonmatching","Self",4,603,0.603,1,2,5,6
12266,38,"Nonmatching","Self",4,435,0.435,1,2,5,6
12267,38,"Nonmatching","Self",4,651,0.651,1,2,5,6
12268,38,"Nonmatching","Self",4,611,0.611,1,2,5,6
12269,38,"Nonmatching","Self",4,710,0.71,1,2,5,6
12270,38,"Nonmatching","Self",4,571,0.571,0,2,5,6
12271,38,"Nonmatching","Self",4,620,0.62,0,2,5,6
12272,38,"Nonmatching","Self",4,683,0.683,1,2,5,6
12273,38,"Nonmatching","Self",4,548,0.548,0,2,5,6
12274,38,"Nonmatching","Self",4,619,0.619,0,2,5,6
12275,38,"Nonmatching","Self",4,443,0.443,0,2,5,6
12276,38,"Nonmatching","Self",4,470,0.47,1,2,5,6
12277,38,"Nonmatching","Self",4,504,0.504,1,2,5,6
12278,38,"Nonmatching","Self",4,726,0.726,1,2,5,6
12279,38,"Nonmatching","Self",4,602,0.602,0,2,5,6
