"X","Subject","Matching","Identity","Group","RT_ms","RT_sec","ACC"
31596,102,"Nonmatching","Self",2,533,0.533,1
31597,102,"Nonmatching","Self",2,639,0.639,1
31598,102,"Nonmatching","Self",2,529,0.529,1
31599,102,"Nonmatching","Self",2,555,0.555,1
31600,102,"Nonmatching","Self",2,679,0.679,1
31601,102,"Nonmatching","Self",2,648,0.648,1
31602,102,"Nonmatching","Friend",2,655,0.655,1
31603,102,"Nonmatching","Friend",2,666,0.666,1
31604,102,"Nonmatching","Friend",2,525,0.525,1
31605,102,"Nonmatching","Friend",2,897,0.897,0
31606,102,"Nonmatching","Friend",2,801,0.801,1
31607,102,"Nonmatching","Friend",2,660,0.66,1
31608,102,"Nonmatching","Friend",2,482,0.482,0
31609,102,"Nonmatching","Friend",2,714,0.714,1
31610,102,"Nonmatching","Friend",2,850,0.85,1
31611,102,"Nonmatching","Friend",2,625,0.625,1
31612,102,"Nonmatching","Friend",2,562,0.562,1
31613,102,"Nonmatching","Friend",2,653,0.653,1
31614,102,"Nonmatching","Friend",2,476,0.476,1
31615,102,"Nonmatching","Friend",2,554,0.554,1
31616,102,"Nonmatching","Friend",2,617,0.617,1
31617,102,"Nonmatching","Friend",2,495,0.495,0
31618,102,"Nonmatching","Friend",2,572,0.572,1
31619,102,"Nonmatching","Friend",2,687,0.687,1
31620,102,"Nonmatching","Friend",2,426,0.426,0
31621,102,"Nonmatching","Friend",2,583,0.583,1
31622,102,"Nonmatching","Friend",2,562,0.562,0
31623,102,"Nonmatching","Friend",2,634,0.634,1
31624,102,"Nonmatching","Friend",2,568,0.568,1
31625,102,"Nonmatching","Friend",2,589,0.589,1
31626,102,"Nonmatching","Friend",2,562,0.562,1
31627,102,"Nonmatching","Friend",2,861,0.861,1
31628,102,"Nonmatching","Friend",2,517,0.517,1
31629,102,"Nonmatching","Friend",2,602,0.602,1
31630,102,"Nonmatching","Friend",2,495,0.495,1
31631,102,"Nonmatching","Friend",2,556,0.556,1
31632,102,"Nonmatching","Friend",2,611,0.611,1
31633,102,"Nonmatching","Friend",2,495,0.495,1
31634,102,"Nonmatching","Friend",2,659,0.659,1
31635,102,"Nonmatching","Friend",2,448,0.448,0
31636,102,"Nonmatching","Friend",2,625,0.625,1
31637,102,"Nonmatching","Friend",2,411,0.411,0
31638,102,"Nonmatching","Friend",2,543,0.543,1
31639,102,"Nonmatching","Friend",2,577,0.577,1
31640,102,"Nonmatching","Friend",2,730,0.73,1
31641,102,"Nonmatching","Friend",2,637,0.637,1
31642,102,"Nonmatching","Friend",2,658,0.658,0
31643,102,"Nonmatching","Friend",2,556,0.556,1
31644,102,"Nonmatching","Friend",2,576,0.576,1
31645,102,"Nonmatching","Friend",2,626,0.626,1
31646,102,"Nonmatching","Friend",2,752,0.752,1
31647,102,"Nonmatching","Friend",2,564,0.564,1
31648,102,"Nonmatching","Friend",2,569,0.569,1
31649,102,"Nonmatching","Friend",2,462,0.462,1
31650,102,"Nonmatching","Friend",2,717,0.717,1
31651,102,"Nonmatching","Friend",2,663,0.663,1
31652,102,"Nonmatching","Friend",2,722,0.722,1
31653,102,"Nonmatching","Friend",2,652,0.652,1
31654,102,"Nonmatching","Friend",2,596,0.596,1
31655,102,"Nonmatching","Friend",2,763,0.763,1
31656,102,"Nonmatching","Friend",2,514,0.514,1
31657,102,"Nonmatching","Friend",2,610,0.61,1
31658,102,"Nonmatching","Friend",2,477,0.477,1
31659,102,"Nonmatching","Stranger",2,762,0.762,1
31660,102,"Nonmatching","Stranger",2,544,0.544,1
31661,102,"Nonmatching","Stranger",2,524,0.524,1
31662,102,"Nonmatching","Stranger",2,570,0.57,1
31663,102,"Nonmatching","Stranger",2,757,0.757,0
31664,102,"Nonmatching","Stranger",2,770,0.77,1
31665,102,"Nonmatching","Stranger",2,519,0.519,1
31666,102,"Nonmatching","Stranger",2,616,0.616,1
31667,102,"Nonmatching","Stranger",2,620,0.62,1
31668,102,"Nonmatching","Stranger",2,626,0.626,1
31669,102,"Nonmatching","Stranger",2,573,0.573,1
31670,102,"Nonmatching","Stranger",2,610,0.61,1
31671,102,"Nonmatching","Stranger",2,528,0.528,1
31672,102,"Nonmatching","Stranger",2,549,0.549,1
31673,102,"Nonmatching","Stranger",2,724,0.724,1
31674,102,"Nonmatching","Stranger",2,660,0.66,1
31675,102,"Nonmatching","Stranger",2,498,0.498,1
31676,102,"Nonmatching","Stranger",2,339,0.339,0
31677,102,"Nonmatching","Stranger",2,442,0.442,0
31678,102,"Nonmatching","Stranger",2,551,0.551,1
31679,102,"Nonmatching","Stranger",2,437,0.437,1
31680,102,"Nonmatching","Stranger",2,601,0.601,1
31681,102,"Nonmatching","Stranger",2,503,0.503,1
31682,102,"Nonmatching","Stranger",2,367,0.367,0
31683,102,"Nonmatching","Stranger",2,521,0.521,1
31684,102,"Nonmatching","Stranger",2,558,0.558,0
31685,102,"Nonmatching","Stranger",2,619,0.619,1
31686,102,"Nonmatching","Stranger",2,733,0.733,1
31687,102,"Nonmatching","Stranger",2,579,0.579,1
31688,102,"Nonmatching","Stranger",2,505,0.505,1
31689,102,"Nonmatching","Stranger",2,532,0.532,0
31690,102,"Nonmatching","Stranger",2,725,0.725,1
31691,102,"Nonmatching","Stranger",2,585,0.585,1
31692,102,"Nonmatching","Stranger",2,703,0.703,1
31693,102,"Nonmatching","Stranger",2,462,0.462,1
31694,102,"Nonmatching","Stranger",2,765,0.765,0
31695,102,"Nonmatching","Stranger",2,604,0.604,1
31696,102,"Nonmatching","Stranger",2,598,0.598,1
31697,102,"Nonmatching","Stranger",2,447,0.447,0
31698,102,"Nonmatching","Stranger",2,608,0.608,1
31699,102,"Nonmatching","Stranger",2,571,0.571,1
31700,102,"Nonmatching","Stranger",2,710,0.71,1
31701,102,"Nonmatching","Stranger",2,605,0.605,1
31702,102,"Nonmatching","Stranger",2,547,0.547,1
31703,102,"Nonmatching","Stranger",2,583,0.583,1
31704,102,"Nonmatching","Stranger",2,636,0.636,1
31705,102,"Nonmatching","Stranger",2,697,0.697,1
31706,102,"Nonmatching","Stranger",2,552,0.552,1
31707,102,"Nonmatching","Stranger",2,547,0.547,1
31708,102,"Nonmatching","Stranger",2,542,0.542,1
31709,102,"Nonmatching","Stranger",2,309,0.309,0
31710,102,"Nonmatching","Stranger",2,540,0.54,1
31711,102,"Nonmatching","Stranger",2,466,0.466,1
31712,102,"Nonmatching","Stranger",2,624,0.624,1
31713,102,"Nonmatching","Stranger",2,506,0.506,1
31714,102,"Nonmatching","Stranger",2,769,0.769,1
31715,102,"Nonmatching","Stranger",2,798,0.798,1
31716,102,"Nonmatching","Stranger",2,456,0.456,1
31717,102,"Nonmatching","Stranger",2,722,0.722,1
31718,102,"Nonmatching","Stranger",2,517,0.517,1
31719,103,"Matching","Self",1,510,0.51,1
31720,103,"Matching","Self",1,619,0.619,1
31721,103,"Matching","Self",1,551,0.551,1
31722,103,"Matching","Self",1,671,0.671,1
31723,103,"Matching","Self",1,854,0.854,1
31724,103,"Matching","Self",1,693,0.693,1
31725,103,"Matching","Self",1,693,0.693,0
31726,103,"Matching","Self",1,773,0.773,1
31727,103,"Matching","Self",1,537,0.537,1
31728,103,"Matching","Self",1,759,0.759,1
31729,103,"Matching","Self",1,270,0.27,0
31730,103,"Matching","Self",1,728,0.728,1
31731,103,"Matching","Self",1,592,0.592,1
31732,103,"Matching","Self",1,454,0.454,1
31733,103,"Matching","Self",1,413,0.413,1
31734,103,"Matching","Self",1,295,0.295,0
31735,103,"Matching","Self",1,1021,1.021,1
31736,103,"Matching","Self",1,890,0.89,1
31737,103,"Matching","Self",1,730,0.73,1
31738,103,"Matching","Self",1,601,0.601,1
31739,103,"Matching","Self",1,718,0.718,1
31740,103,"Matching","Self",1,680,0.68,1
31741,103,"Matching","Self",1,646,0.646,1
31742,103,"Matching","Self",1,615,0.615,1
31743,103,"Matching","Self",1,717,0.717,0
31744,103,"Matching","Self",1,550,0.55,1
31745,103,"Matching","Self",1,791,0.791,0
31746,103,"Matching","Self",1,915,0.915,0
31747,103,"Matching","Self",1,708,0.708,1
31748,103,"Matching","Self",1,466,0.466,1
31749,103,"Matching","Self",1,605,0.605,1
31750,103,"Matching","Self",1,680,0.68,1
31751,103,"Matching","Self",1,771,0.771,1
31752,103,"Matching","Self",1,824,0.824,0
31753,103,"Matching","Self",1,317,0.317,0
31754,103,"Matching","Self",1,637,0.637,1
31755,103,"Matching","Self",1,782,0.782,1
31756,103,"Matching","Self",1,522,0.522,1
31757,103,"Matching","Self",1,627,0.627,1
31758,103,"Matching","Self",1,786,0.786,1
31759,103,"Matching","Self",1,839,0.839,0
31760,103,"Matching","Self",1,1090,1.09,1
31761,103,"Matching","Self",1,627,0.627,1
31762,103,"Matching","Self",1,702,0.702,1
31763,103,"Matching","Self",1,811,0.811,1
31764,103,"Matching","Self",1,768,0.768,1
31765,103,"Matching","Self",1,653,0.653,0
31766,103,"Matching","Self",1,660,0.66,1
31767,103,"Matching","Self",1,844,0.844,1
31768,103,"Matching","Self",1,634,0.634,1
31769,103,"Matching","Self",1,670,0.67,1
31770,103,"Matching","Self",1,973,0.973,0
31771,103,"Matching","Self",1,700,0.7,0
31772,103,"Matching","Self",1,966,0.966,1
31773,103,"Matching","Friend",1,619,0.619,1
31774,103,"Matching","Friend",1,567,0.567,0
31775,103,"Matching","Friend",1,247,0.247,1
31776,103,"Matching","Friend",1,696,0.696,1
31777,103,"Matching","Friend",1,791,0.791,0
31778,103,"Matching","Friend",1,569,0.569,0
31779,103,"Matching","Friend",1,470,0.47,0
31780,103,"Matching","Friend",1,599,0.599,1
31781,103,"Matching","Friend",1,724,0.724,1
31782,103,"Matching","Friend",1,530,0.53,1
31783,103,"Matching","Friend",1,697,0.697,1
31784,103,"Matching","Friend",1,355,0.355,1
31785,103,"Matching","Friend",1,623,0.623,1
31786,103,"Matching","Friend",1,441,0.441,0
31787,103,"Matching","Friend",1,283,0.283,0
31788,103,"Matching","Friend",1,746,0.746,1
31789,103,"Matching","Friend",1,766,0.766,1
31790,103,"Matching","Friend",1,544,0.544,1
31791,103,"Matching","Friend",1,597,0.597,0
31792,103,"Matching","Friend",1,773,0.773,1
31793,103,"Matching","Friend",1,889,0.889,1
31794,103,"Matching","Friend",1,904,0.904,0
31795,103,"Matching","Friend",1,912,0.912,1
31796,103,"Matching","Friend",1,662,0.662,1
31797,103,"Matching","Friend",1,795,0.795,1
31798,103,"Matching","Friend",1,583,0.583,1
31799,103,"Matching","Friend",1,925,0.925,1
31800,103,"Matching","Friend",1,592,0.592,1
31801,103,"Matching","Friend",1,607,0.607,1
31802,103,"Matching","Friend",1,720,0.72,1
31803,103,"Matching","Friend",1,905,0.905,0
31804,103,"Matching","Friend",1,631,0.631,1
31805,103,"Matching","Friend",1,615,0.615,1
31806,103,"Matching","Friend",1,618,0.618,1
31807,103,"Matching","Friend",1,597,0.597,1
31808,103,"Matching","Friend",1,473,0.473,1
31809,103,"Matching","Friend",1,807,0.807,0
31810,103,"Matching","Friend",1,452,0.452,1
31811,103,"Matching","Friend",1,388,0.388,0
31812,103,"Matching","Friend",1,496,0.496,0
31813,103,"Matching","Friend",1,845,0.845,1
31814,103,"Matching","Friend",1,614,0.614,1
31815,103,"Matching","Friend",1,395,0.395,1
31816,103,"Matching","Friend",1,660,0.66,1
31817,103,"Matching","Friend",1,699,0.699,1
31818,103,"Matching","Friend",1,764,0.764,1
31819,103,"Matching","Friend",1,666,0.666,1
31820,103,"Matching","Friend",1,497,0.497,1
31821,103,"Matching","Friend",1,723,0.723,1
31822,103,"Matching","Friend",1,756,0.756,1
31823,103,"Matching","Friend",1,633,0.633,1
31824,103,"Matching","Friend",1,637,0.637,1
31825,103,"Matching","Friend",1,806,0.806,1
31826,103,"Matching","Friend",1,493,0.493,1
31827,103,"Matching","Friend",1,612,0.612,0
31828,103,"Matching","Stranger",1,638,0.638,1
31829,103,"Matching","Stranger",1,692,0.692,1
31830,103,"Matching","Stranger",1,434,0.434,1
31831,103,"Matching","Stranger",1,741,0.741,1
31832,103,"Matching","Stranger",1,539,0.539,0
31833,103,"Matching","Stranger",1,578,0.578,0
31834,103,"Matching","Stranger",1,841,0.841,1
31835,103,"Matching","Stranger",1,556,0.556,1
31836,103,"Matching","Stranger",1,449,0.449,0
31837,103,"Matching","Stranger",1,765,0.765,1
31838,103,"Matching","Stranger",1,760,0.76,1
31839,103,"Matching","Stranger",1,969,0.969,1
31840,103,"Matching","Stranger",1,543,0.543,0
31841,103,"Matching","Stranger",1,806,0.806,1
31842,103,"Matching","Stranger",1,636,0.636,0
31843,103,"Matching","Stranger",1,1053,1.053,1
31844,103,"Matching","Stranger",1,1046,1.046,0
31845,103,"Matching","Stranger",1,795,0.795,1
31846,103,"Matching","Stranger",1,947,0.947,1
31847,103,"Matching","Stranger",1,852,0.852,1
31848,103,"Matching","Stranger",1,676,0.676,1
31849,103,"Matching","Stranger",1,683,0.683,1
31850,103,"Matching","Stranger",1,656,0.656,1
31851,103,"Matching","Stranger",1,793,0.793,0
31852,103,"Matching","Stranger",1,612,0.612,1
31853,103,"Matching","Stranger",1,362,0.362,1
31854,103,"Matching","Stranger",1,635,0.635,0
31855,103,"Matching","Stranger",1,640,0.64,1
31856,103,"Matching","Stranger",1,529,0.529,1
31857,103,"Matching","Stranger",1,740,0.74,0
31858,103,"Matching","Stranger",1,571,0.571,1
31859,103,"Matching","Stranger",1,865,0.865,1
31860,103,"Matching","Stranger",1,506,0.506,1
31861,103,"Matching","Stranger",1,549,0.549,1
31862,103,"Matching","Stranger",1,489,0.489,1
31863,103,"Matching","Stranger",1,688,0.688,1
31864,103,"Matching","Stranger",1,359,0.359,0
31865,103,"Matching","Stranger",1,522,0.522,1
31866,103,"Matching","Stranger",1,648,0.648,1
31867,103,"Matching","Stranger",1,462,0.462,0
31868,103,"Matching","Stranger",1,546,0.546,1
31869,103,"Matching","Stranger",1,911,0.911,1
31870,103,"Matching","Stranger",1,611,0.611,1
31871,103,"Matching","Stranger",1,654,0.654,1
31872,103,"Matching","Stranger",1,495,0.495,1
31873,103,"Matching","Stranger",1,333,0.333,0
31874,103,"Matching","Stranger",1,598,0.598,1
31875,103,"Matching","Stranger",1,497,0.497,1
31876,103,"Matching","Stranger",1,678,0.678,0
31877,103,"Matching","Stranger",1,764,0.764,1
31878,103,"Matching","Stranger",1,618,0.618,1
31879,103,"Nonmatching","Self",1,377,0.377,1
31880,103,"Nonmatching","Self",1,577,0.577,1
31881,103,"Nonmatching","Self",1,665,0.665,1
31882,103,"Nonmatching","Self",1,999,0.999,1
31883,103,"Nonmatching","Self",1,512,0.512,1
31884,103,"Nonmatching","Self",1,715,0.715,1
31885,103,"Nonmatching","Self",1,516,0.516,1
31886,103,"Nonmatching","Self",1,555,0.555,1
31887,103,"Nonmatching","Self",1,734,0.734,1
31888,103,"Nonmatching","Self",1,596,0.596,0
31889,103,"Nonmatching","Self",1,680,0.68,0
31890,103,"Nonmatching","Self",1,573,0.573,1
31891,103,"Nonmatching","Self",1,833,0.833,0
31892,103,"Nonmatching","Self",1,645,0.645,1
31893,103,"Nonmatching","Self",1,437,0.437,1
31894,103,"Nonmatching","Self",1,362,0.362,1
31895,103,"Nonmatching","Self",1,476,0.476,1
31896,103,"Nonmatching","Self",1,326,0.326,1
31897,103,"Nonmatching","Self",1,432,0.432,1
31898,103,"Nonmatching","Self",1,523,0.523,1
31899,103,"Nonmatching","Self",1,921,0.921,1
31900,103,"Nonmatching","Self",1,594,0.594,1
31901,103,"Nonmatching","Self",1,509,0.509,1
31902,103,"Nonmatching","Self",1,481,0.481,1
31903,103,"Nonmatching","Self",1,636,0.636,1
31904,103,"Nonmatching","Self",1,604,0.604,1
31905,103,"Nonmatching","Self",1,523,0.523,1
31906,103,"Nonmatching","Self",1,486,0.486,1
31907,103,"Nonmatching","Self",1,430,0.43,1
31908,103,"Nonmatching","Self",1,554,0.554,0
31909,103,"Nonmatching","Self",1,594,0.594,1
31910,103,"Nonmatching","Self",1,436,0.436,1
31911,103,"Nonmatching","Self",1,830,0.83,1
31912,103,"Nonmatching","Self",1,578,0.578,1
31913,103,"Nonmatching","Self",1,474,0.474,1
31914,103,"Nonmatching","Self",1,665,0.665,1
31915,103,"Nonmatching","Self",1,576,0.576,1
31916,103,"Nonmatching","Self",1,482,0.482,1
31917,103,"Nonmatching","Self",1,932,0.932,1
31918,103,"Nonmatching","Self",1,426,0.426,1
31919,103,"Nonmatching","Self",1,467,0.467,1
31920,103,"Nonmatching","Self",1,494,0.494,1
31921,103,"Nonmatching","Self",1,424,0.424,1
31922,103,"Nonmatching","Self",1,345,0.345,0
31923,103,"Nonmatching","Self",1,389,0.389,1
31924,103,"Nonmatching","Self",1,328,0.328,0
31925,103,"Nonmatching","Self",1,273,0.273,1
31926,103,"Nonmatching","Self",1,813,0.813,1
31927,103,"Nonmatching","Self",1,720,0.72,1
31928,103,"Nonmatching","Self",1,435,0.435,1
31929,103,"Nonmatching","Self",1,452,0.452,1
31930,103,"Nonmatching","Self",1,740,0.74,1
31931,103,"Nonmatching","Self",1,577,0.577,1
31932,103,"Nonmatching","Self",1,489,0.489,1
31933,103,"Nonmatching","Self",1,538,0.538,1
31934,103,"Nonmatching","Self",1,406,0.406,1
31935,103,"Nonmatching","Self",1,491,0.491,1
31936,103,"Nonmatching","Self",1,559,0.559,1
31937,103,"Nonmatching","Self",1,473,0.473,1
31938,103,"Nonmatching","Friend",1,574,0.574,1
31939,103,"Nonmatching","Friend",1,704,0.704,1
31940,103,"Nonmatching","Friend",1,317,0.317,0
31941,103,"Nonmatching","Friend",1,559,0.559,1
31942,103,"Nonmatching","Friend",1,548,0.548,1
31943,103,"Nonmatching","Friend",1,531,0.531,1
31944,103,"Nonmatching","Friend",1,516,0.516,1
31945,103,"Nonmatching","Friend",1,705,0.705,1
31946,103,"Nonmatching","Friend",1,428,0.428,1
31947,103,"Nonmatching","Friend",1,510,0.51,0
31948,103,"Nonmatching","Friend",1,237,0.237,1
31949,103,"Nonmatching","Friend",1,863,0.863,1
31950,103,"Nonmatching","Friend",1,566,0.566,1
31951,103,"Nonmatching","Friend",1,773,0.773,1
31952,103,"Nonmatching","Friend",1,544,0.544,1
31953,103,"Nonmatching","Friend",1,671,0.671,0
31954,103,"Nonmatching","Friend",1,945,0.945,1
31955,103,"Nonmatching","Friend",1,608,0.608,1
31956,103,"Nonmatching","Friend",1,919,0.919,1
31957,103,"Nonmatching","Friend",1,700,0.7,1
31958,103,"Nonmatching","Friend",1,643,0.643,1
31959,103,"Nonmatching","Friend",1,387,0.387,0
31960,103,"Nonmatching","Friend",1,684,0.684,1
31961,103,"Nonmatching","Friend",1,590,0.59,0
31962,103,"Nonmatching","Friend",1,769,0.769,1
31963,103,"Nonmatching","Friend",1,661,0.661,1
31964,103,"Nonmatching","Friend",1,624,0.624,1
31965,103,"Nonmatching","Friend",1,729,0.729,1
31966,103,"Nonmatching","Friend",1,722,0.722,1
31967,103,"Nonmatching","Friend",1,682,0.682,1
31968,103,"Nonmatching","Friend",1,390,0.39,0
31969,103,"Nonmatching","Friend",1,519,0.519,1
31970,103,"Nonmatching","Friend",1,418,0.418,0
31971,103,"Nonmatching","Friend",1,754,0.754,1
31972,103,"Nonmatching","Friend",1,573,0.573,1
31973,103,"Nonmatching","Friend",1,421,0.421,1
31974,103,"Nonmatching","Friend",1,550,0.55,0
31975,103,"Nonmatching","Friend",1,586,0.586,1
31976,103,"Nonmatching","Friend",1,468,0.468,0
31977,103,"Nonmatching","Friend",1,732,0.732,1
31978,103,"Nonmatching","Friend",1,362,0.362,1
31979,103,"Nonmatching","Friend",1,476,0.476,1
31980,103,"Nonmatching","Friend",1,595,0.595,0
31981,103,"Nonmatching","Friend",1,725,0.725,1
31982,103,"Nonmatching","Friend",1,522,0.522,1
31983,103,"Nonmatching","Friend",1,655,0.655,1
31984,103,"Nonmatching","Friend",1,504,0.504,1
31985,103,"Nonmatching","Friend",1,443,0.443,1
31986,103,"Nonmatching","Friend",1,973,0.973,1
31987,103,"Nonmatching","Stranger",1,643,0.643,0
31988,103,"Nonmatching","Stranger",1,410,0.41,1
31989,103,"Nonmatching","Stranger",1,556,0.556,0
31990,103,"Nonmatching","Stranger",1,589,0.589,0
31991,103,"Nonmatching","Stranger",1,1076,1.076,0
31992,103,"Nonmatching","Stranger",1,567,0.567,1
31993,103,"Nonmatching","Stranger",1,758,0.758,1
31994,103,"Nonmatching","Stranger",1,573,0.573,0
31995,103,"Nonmatching","Stranger",1,580,0.58,0
31996,103,"Nonmatching","Stranger",1,481,0.481,0
31997,103,"Nonmatching","Stranger",1,684,0.684,0
31998,103,"Nonmatching","Stranger",1,734,0.734,0
31999,103,"Nonmatching","Stranger",1,420,0.42,1
32000,103,"Nonmatching","Stranger",1,660,0.66,0
32001,103,"Nonmatching","Stranger",1,447,0.447,0
32002,103,"Nonmatching","Stranger",1,596,0.596,1
32003,103,"Nonmatching","Stranger",1,886,0.886,1
32004,103,"Nonmatching","Stranger",1,540,0.54,0
32005,103,"Nonmatching","Stranger",1,367,0.367,1
32006,103,"Nonmatching","Stranger",1,419,0.419,0
32007,103,"Nonmatching","Stranger",1,752,0.752,1
32008,103,"Nonmatching","Stranger",1,745,0.745,1
32009,103,"Nonmatching","Stranger",1,688,0.688,0
32010,103,"Nonmatching","Stranger",1,658,0.658,1
32011,103,"Nonmatching","Stranger",1,244,0.244,1
32012,103,"Nonmatching","Stranger",1,565,0.565,0
32013,103,"Nonmatching","Stranger",1,779,0.779,1
32014,103,"Nonmatching","Stranger",1,602,0.602,1
32015,103,"Nonmatching","Stranger",1,666,0.666,1
32016,103,"Nonmatching","Stranger",1,700,0.7,1
32017,103,"Nonmatching","Stranger",1,893,0.893,1
32018,103,"Nonmatching","Stranger",1,552,0.552,1
32019,103,"Nonmatching","Stranger",1,426,0.426,1
32020,103,"Nonmatching","Stranger",1,472,0.472,1
32021,103,"Nonmatching","Stranger",1,678,0.678,1
32022,103,"Nonmatching","Stranger",1,798,0.798,1
32023,103,"Nonmatching","Stranger",1,579,0.579,0
32024,103,"Nonmatching","Stranger",1,644,0.644,1
32025,103,"Nonmatching","Stranger",1,644,0.644,0
32026,103,"Nonmatching","Stranger",1,797,0.797,1
32027,103,"Nonmatching","Stranger",1,345,0.345,1
32028,103,"Nonmatching","Stranger",1,610,0.61,1
32029,103,"Nonmatching","Stranger",1,715,0.715,0
32030,103,"Nonmatching","Stranger",1,536,0.536,0
32031,103,"Nonmatching","Stranger",1,924,0.924,1
32032,103,"Nonmatching","Stranger",1,856,0.856,1
