"Subject","Shape","Matching","Label_Identity","Origin_Identity","English_Identity","Standarlized_Identity","Group","RT_ms","RT_sec","ACC"
106,"Self","Matching","Self","Self","Self","Self","1",395,0.395,1
106,"Self","Nonmatching","Friend","Self","Self","Self","1",543,0.543,1
106,"Stranger","Matching","Stranger","Stranger","Stranger","Stranger","1",458,0.458,0
106,"Friend","Nonmatching","Self","Friend","Friend","Close","1",575,0.575,1
106,"Friend","Matching","Friend","Friend","Friend","Close","1",705,0.705,1
106,"Stranger","Nonmatching","Friend","Stranger","Stranger","Stranger","1",550,0.55,0
106,"Friend","Nonmatching","Stranger","Friend","Friend","Close","1",0,0,0
106,"Stranger","Nonmatching","Self","Stranger","Stranger","Stranger","1",646,0.646,0
106,"Friend","Matching","Friend","Friend","Friend","Close","1",805,0.805,0
106,"Self","Matching","Self","Self","Self","Self","1",502,0.502,1
106,"Friend","Nonmatching","Stranger","Friend","Friend","Close","1",813,0.813,1
106,"Stranger","Matching","Stranger","Stranger","Stranger","Stranger","1",584,0.584,1
106,"Self","Nonmatching","Friend","Self","Self","Self","1",508,0.508,1
106,"Stranger","Nonmatching","Self","Stranger","Stranger","Stranger","1",634,0.634,1
106,"Stranger","Matching","Stranger","Stranger","Stranger","Stranger","1",806,0.806,0
106,"Self","Matching","Self","Self","Self","Self","1",508,0.508,1
106,"Self","Nonmatching","Stranger","Self","Self","Self","1",423,0.423,1
106,"Friend","Nonmatching","Self","Friend","Friend","Close","1",526,0.526,1
106,"Stranger","Nonmatching","Friend","Stranger","Stranger","Stranger","1",700,0.7,1
106,"Friend","Matching","Friend","Friend","Friend","Close","1",594,0.594,0
106,"Friend","Matching","Friend","Friend","Friend","Close","1",585,0.585,1
106,"Self","Nonmatching","Stranger","Self","Self","Self","1",667,0.667,1
106,"Friend","Nonmatching","Self","Friend","Friend","Close","1",824,0.824,0
106,"Stranger","Matching","Stranger","Stranger","Stranger","Stranger","1",645,0.645,1
106,"Self","Matching","Self","Self","Self","Self","1",404,0.404,1
106,"Stranger","Nonmatching","Self","Stranger","Stranger","Stranger","1",404,0.404,1
106,"Stranger","Matching","Stranger","Stranger","Stranger","Stranger","1",861,0.861,0
106,"Stranger","Nonmatching","Friend","Stranger","Stranger","Stranger","1",483,0.483,1
106,"Self","Matching","Self","Self","Self","Self","1",537,0.537,1
106,"Friend","Matching","Friend","Friend","Friend","Close","1",579,0.579,0
106,"Friend","Matching","Friend","Friend","Friend","Close","1",510,0.51,1
106,"Self","Nonmatching","Friend","Self","Self","Self","1",638,0.638,1
106,"Friend","Nonmatching","Stranger","Friend","Friend","Close","1",767,0.767,1
106,"Self","Matching","Self","Self","Self","Self","1",441,0.441,1
106,"Stranger","Nonmatching","Self","Stranger","Stranger","Stranger","1",604,0.604,1
106,"Friend","Matching","Friend","Friend","Friend","Close","1",757,0.757,1
106,"Friend","Nonmatching","Stranger","Friend","Friend","Close","1",472,0.472,1
106,"Self","Nonmatching","Stranger","Self","Self","Self","1",660,0.66,1
106,"Stranger","Nonmatching","Friend","Stranger","Stranger","Stranger","1",447,0.447,1
106,"Stranger","Matching","Stranger","Stranger","Stranger","Stranger","1",516,0.516,0
106,"Friend","Matching","Friend","Friend","Friend","Close","1",675,0.675,0
106,"Self","Matching","Self","Self","Self","Self","1",553,0.553,1
106,"Self","Nonmatching","Friend","Self","Self","Self","1",527,0.527,1
106,"Stranger","Matching","Stranger","Stranger","Stranger","Stranger","1",868,0.868,0
106,"Friend","Nonmatching","Self","Friend","Friend","Close","1",656,0.656,1
106,"Stranger","Nonmatching","Friend","Stranger","Stranger","Stranger","1",740,0.74,1
106,"Friend","Matching","Friend","Friend","Friend","Close","1",556,0.556,1
106,"Self","Matching","Self","Self","Self","Self","1",441,0.441,1
106,"Self","Nonmatching","Friend","Self","Self","Self","1",577,0.577,1
106,"Stranger","Nonmatching","Self","Stranger","Stranger","Stranger","1",609,0.609,0
106,"Friend","Nonmatching","Stranger","Friend","Friend","Close","1",731,0.731,1
106,"Friend","Matching","Friend","Friend","Friend","Close","1",777,0.777,0
106,"Self","Nonmatching","Stranger","Self","Self","Self","1",699,0.699,0
106,"Self","Matching","Self","Self","Self","Self","1",424,0.424,1
106,"Friend","Nonmatching","Self","Friend","Friend","Close","1",518,0.518,1
106,"Stranger","Matching","Stranger","Stranger","Stranger","Stranger","1",594,0.594,1
106,"Stranger","Matching","Stranger","Stranger","Stranger","Stranger","1",412,0.412,0
106,"Friend","Nonmatching","Self","Friend","Friend","Close","1",758,0.758,1
106,"Stranger","Nonmatching","Self","Stranger","Stranger","Stranger","1",527,0.527,0
106,"Self","Matching","Self","Self","Self","Self","1",389,0.389,1
106,"Self","Nonmatching","Stranger","Self","Self","Self","1",632,0.632,1
106,"Friend","Nonmatching","Stranger","Friend","Friend","Close","1",640,0.64,0
106,"Stranger","Nonmatching","Friend","Stranger","Stranger","Stranger","1",517,0.517,1
106,"Friend","Matching","Friend","Friend","Friend","Close","1",545,0.545,0
106,"Self","Nonmatching","Friend","Self","Self","Self","1",491,0.491,1
106,"Stranger","Matching","Stranger","Stranger","Stranger","Stranger","1",440,0.44,0
106,"Friend","Matching","Friend","Friend","Friend","Close","1",659,0.659,0
106,"Stranger","Matching","Stranger","Stranger","Stranger","Stranger","1",644,0.644,0
106,"Self","Matching","Self","Self","Self","Self","1",358,0.358,1
106,"Friend","Matching","Friend","Friend","Friend","Close","1",460,0.46,0
106,"Stranger","Nonmatching","Friend","Stranger","Stranger","Stranger","1",580,0.58,1
106,"Stranger","Matching","Stranger","Stranger","Stranger","Stranger","1",672,0.672,1
106,"Stranger","Matching","Stranger","Stranger","Stranger","Stranger","1",484,0.484,0
106,"Self","Nonmatching","Friend","Self","Self","Self","1",677,0.677,0
106,"Stranger","Nonmatching","Self","Stranger","Stranger","Stranger","1",734,0.734,1
106,"Friend","Nonmatching","Self","Friend","Friend","Close","1",726,0.726,1
106,"Friend","Nonmatching","Stranger","Friend","Friend","Close","1",931,0.931,1
106,"Self","Matching","Self","Self","Self","Self","1",447,0.447,1
106,"Self","Matching","Self","Self","Self","Self","1",430,0.43,1
106,"Self","Nonmatching","Stranger","Self","Self","Self","1",438,0.438,1
106,"Friend","Matching","Friend","Friend","Friend","Close","1",341,0.341,1
106,"Stranger","Nonmatching","Friend","Stranger","Stranger","Stranger","1",643,0.643,1
106,"Stranger","Nonmatching","Self","Stranger","Stranger","Stranger","1",479,0.479,0
106,"Friend","Nonmatching","Stranger","Friend","Friend","Close","1",339,0.339,1
106,"Self","Matching","Self","Self","Self","Self","1",344,0.344,1
106,"Friend","Nonmatching","Self","Friend","Friend","Close","1",537,0.537,1
106,"Friend","Matching","Friend","Friend","Friend","Close","1",706,0.706,0
106,"Stranger","Matching","Stranger","Stranger","Stranger","Stranger","1",700,0.7,0
106,"Self","Matching","Self","Self","Self","Self","1",749,0.749,1
106,"Self","Nonmatching","Friend","Self","Self","Self","1",523,0.523,1
106,"Friend","Matching","Friend","Friend","Friend","Close","1",472,0.472,1
106,"Stranger","Matching","Stranger","Stranger","Stranger","Stranger","1",470,0.47,1
106,"Self","Nonmatching","Stranger","Self","Self","Self","1",434,0.434,1
106,"Stranger","Nonmatching","Self","Stranger","Stranger","Stranger","1",403,0.403,0
106,"Stranger","Matching","Stranger","Stranger","Stranger","Stranger","1",534,0.534,0
106,"Self","Matching","Self","Self","Self","Self","1",378,0.378,1
106,"Stranger","Matching","Stranger","Stranger","Stranger","Stranger","1",407,0.407,0
106,"Self","Nonmatching","Friend","Self","Self","Self","1",599,0.599,1
106,"Friend","Nonmatching","Self","Friend","Friend","Close","1",529,0.529,1
106,"Self","Nonmatching","Stranger","Self","Self","Self","1",543,0.543,1
106,"Friend","Matching","Friend","Friend","Friend","Close","1",448,0.448,1
106,"Self","Matching","Self","Self","Self","Self","1",332,0.332,1
106,"Friend","Matching","Friend","Friend","Friend","Close","1",447,0.447,0
106,"Friend","Nonmatching","Stranger","Friend","Friend","Close","1",611,0.611,1
106,"Stranger","Nonmatching","Friend","Stranger","Stranger","Stranger","1",643,0.643,1
106,"Self","Nonmatching","Friend","Self","Self","Self","1",629,0.629,1
106,"Self","Nonmatching","Stranger","Self","Self","Self","1",549,0.549,1
106,"Friend","Nonmatching","Stranger","Friend","Friend","Close","1",548,0.548,1
106,"Friend","Nonmatching","Self","Friend","Friend","Close","1",542,0.542,1
106,"Stranger","Matching","Stranger","Stranger","Stranger","Stranger","1",515,0.515,0
106,"Stranger","Matching","Stranger","Stranger","Stranger","Stranger","1",712,0.712,1
106,"Stranger","Nonmatching","Self","Stranger","Stranger","Stranger","1",571,0.571,1
106,"Stranger","Nonmatching","Friend","Stranger","Stranger","Stranger","1",0,0,0
106,"Friend","Matching","Friend","Friend","Friend","Close","1",562,0.562,0
106,"Self","Matching","Self","Self","Self","Self","1",404,0.404,1
106,"Self","Matching","Self","Self","Self","Self","1",420,0.42,1
106,"Friend","Matching","Friend","Friend","Friend","Close","1",442,0.442,0
106,"Self","Matching","Self","Self","Self","Self","1",375,0.375,1
106,"Self","Nonmatching","Friend","Self","Self","Self","1",626,0.626,0
106,"Friend","Matching","Friend","Friend","Friend","Close","1",568,0.568,0
106,"Stranger","Matching","Stranger","Stranger","Stranger","Stranger","1",618,0.618,1
106,"Stranger","Nonmatching","Friend","Stranger","Stranger","Stranger","1",640,0.64,1
106,"Stranger","Nonmatching","Self","Stranger","Stranger","Stranger","1",674,0.674,1
106,"Self","Matching","Self","Self","Self","Self","1",463,0.463,1
106,"Friend","Matching","Friend","Friend","Friend","Close","1",651,0.651,1
106,"Friend","Nonmatching","Stranger","Friend","Friend","Close","1",372,0.372,1
106,"Self","Nonmatching","Stranger","Self","Self","Self","1",611,0.611,1
106,"Stranger","Matching","Stranger","Stranger","Stranger","Stranger","1",521,0.521,1
106,"Friend","Nonmatching","Self","Friend","Friend","Close","1",575,0.575,1
106,"Friend","Matching","Friend","Friend","Friend","Close","1",666,0.666,0
106,"Self","Matching","Self","Self","Self","Self","1",374,0.374,1
106,"Friend","Nonmatching","Self","Friend","Friend","Close","1",500,0.5,0
106,"Stranger","Nonmatching","Friend","Stranger","Stranger","Stranger","1",602,0.602,1
106,"Stranger","Nonmatching","Self","Stranger","Stranger","Stranger","1",555,0.555,0
106,"Self","Nonmatching","Friend","Self","Self","Self","1",670,0.67,1
106,"Self","Matching","Self","Self","Self","Self","1",633,0.633,1
106,"Stranger","Matching","Stranger","Stranger","Stranger","Stranger","1",431,0.431,0
106,"Stranger","Matching","Stranger","Stranger","Stranger","Stranger","1",466,0.466,1
106,"Friend","Nonmatching","Stranger","Friend","Friend","Close","1",509,0.509,1
106,"Self","Nonmatching","Stranger","Self","Self","Self","1",739,0.739,1
106,"Friend","Matching","Friend","Friend","Friend","Close","1",662,0.662,1
106,"Stranger","Nonmatching","Self","Stranger","Stranger","Stranger","1",355,0.355,1
106,"Friend","Matching","Friend","Friend","Friend","Close","1",708,0.708,1
106,"Friend","Nonmatching","Self","Friend","Friend","Close","1",581,0.581,1
106,"Self","Matching","Self","Self","Self","Self","1",491,0.491,1
106,"Friend","Matching","Friend","Friend","Friend","Close","1",569,0.569,1
106,"Self","Nonmatching","Friend","Self","Self","Self","1",398,0.398,1
106,"Self","Matching","Self","Self","Self","Self","1",536,0.536,1
106,"Stranger","Nonmatching","Friend","Stranger","Stranger","Stranger","1",558,0.558,0
106,"Friend","Nonmatching","Stranger","Friend","Friend","Close","1",466,0.466,1
106,"Stranger","Matching","Stranger","Stranger","Stranger","Stranger","1",507,0.507,1
106,"Self","Nonmatching","Stranger","Self","Self","Self","1",605,0.605,1
106,"Stranger","Matching","Stranger","Stranger","Stranger","Stranger","1",784,0.784,0
106,"Stranger","Nonmatching","Friend","Stranger","Stranger","Stranger","1",794,0.794,1
106,"Friend","Nonmatching","Stranger","Friend","Friend","Close","1",662,0.662,1
106,"Stranger","Matching","Stranger","Stranger","Stranger","Stranger","1",584,0.584,1
106,"Stranger","Nonmatching","Self","Stranger","Stranger","Stranger","1",567,0.567,1
106,"Self","Matching","Self","Self","Self","Self","1",463,0.463,1
106,"Stranger","Matching","Stranger","Stranger","Stranger","Stranger","1",542,0.542,0
106,"Self","Nonmatching","Friend","Self","Self","Self","1",743,0.743,1
106,"Friend","Matching","Friend","Friend","Friend","Close","1",756,0.756,0
106,"Self","Matching","Self","Self","Self","Self","1",440,0.44,1
106,"Self","Nonmatching","Stranger","Self","Self","Self","1",876,0.876,1
106,"Friend","Matching","Friend","Friend","Friend","Close","1",472,0.472,1
106,"Friend","Nonmatching","Self","Friend","Friend","Close","1",599,0.599,1
106,"Self","Matching","Self","Self","Self","Self","1",547,0.547,1
106,"Friend","Nonmatching","Self","Friend","Friend","Close","1",566,0.566,1
106,"Stranger","Matching","Stranger","Stranger","Stranger","Stranger","1",586,0.586,1
106,"Friend","Matching","Friend","Friend","Friend","Close","1",527,0.527,1
106,"Self","Nonmatching","Stranger","Self","Self","Self","1",484,0.484,1
106,"Self","Nonmatching","Friend","Self","Self","Self","1",782,0.782,1
106,"Stranger","Nonmatching","Self","Stranger","Stranger","Stranger","1",439,0.439,0
106,"Stranger","Matching","Stranger","Stranger","Stranger","Stranger","1",653,0.653,1
106,"Friend","Matching","Friend","Friend","Friend","Close","1",431,0.431,0
106,"Stranger","Nonmatching","Friend","Stranger","Stranger","Stranger","1",787,0.787,1
106,"Self","Matching","Self","Self","Self","Self","1",429,0.429,1
106,"Friend","Nonmatching","Stranger","Friend","Friend","Close","1",822,0.822,0
106,"Self","Nonmatching","Friend","Self","Self","Self","1",679,0.679,1
106,"Friend","Matching","Friend","Friend","Friend","Close","1",576,0.576,1
106,"Friend","Matching","Friend","Friend","Friend","Close","1",709,0.709,0
106,"Self","Matching","Self","Self","Self","Self","1",406,0.406,1
106,"Self","Nonmatching","Stranger","Self","Self","Self","1",688,0.688,1
106,"Friend","Nonmatching","Stranger","Friend","Friend","Close","1",410,0.41,1
106,"Stranger","Matching","Stranger","Stranger","Stranger","Stranger","1",440,0.44,1
106,"Self","Matching","Self","Self","Self","Self","1",466,0.466,1
106,"Friend","Nonmatching","Self","Friend","Friend","Close","1",0,0,0
106,"Stranger","Matching","Stranger","Stranger","Stranger","Stranger","1",557,0.557,0
106,"Stranger","Nonmatching","Self","Stranger","Stranger","Stranger","1",365,0.365,0
106,"Stranger","Nonmatching","Friend","Stranger","Stranger","Stranger","1",435,0.435,1
106,"Stranger","Matching","Stranger","Stranger","Stranger","Stranger","1",527,0.527,1
106,"Stranger","Matching","Stranger","Stranger","Stranger","Stranger","1",378,0.378,0
106,"Self","Nonmatching","Friend","Self","Self","Self","1",579,0.579,1
106,"Stranger","Nonmatching","Self","Stranger","Stranger","Stranger","1",458,0.458,1
106,"Stranger","Nonmatching","Friend","Stranger","Stranger","Stranger","1",700,0.7,0
106,"Friend","Matching","Friend","Friend","Friend","Close","1",475,0.475,0
106,"Friend","Matching","Friend","Friend","Friend","Close","1",608,0.608,0
106,"Friend","Nonmatching","Stranger","Friend","Friend","Close","1",685,0.685,1
106,"Friend","Nonmatching","Self","Friend","Friend","Close","1",519,0.519,1
106,"Self","Matching","Self","Self","Self","Self","1",449,0.449,1
106,"Self","Matching","Self","Self","Self","Self","1",397,0.397,1
106,"Self","Nonmatching","Stranger","Self","Self","Self","1",427,0.427,1
106,"Friend","Matching","Friend","Friend","Friend","Close","1",605,0.605,0
106,"Stranger","Matching","Stranger","Stranger","Stranger","Stranger","1",669,0.669,1
106,"Self","Nonmatching","Stranger","Self","Self","Self","1",582,0.582,1
106,"Self","Nonmatching","Friend","Self","Self","Self","1",606,0.606,1
106,"Friend","Nonmatching","Self","Friend","Friend","Close","1",491,0.491,1
106,"Stranger","Nonmatching","Self","Stranger","Stranger","Stranger","1",642,0.642,1
106,"Self","Matching","Self","Self","Self","Self","1",551,0.551,1
106,"Stranger","Matching","Stranger","Stranger","Stranger","Stranger","1",398,0.398,0
106,"Friend","Matching","Friend","Friend","Friend","Close","1",347,0.347,1
106,"Stranger","Nonmatching","Friend","Stranger","Stranger","Stranger","1",771,0.771,1
106,"Friend","Nonmatching","Stranger","Friend","Friend","Close","1",492,0.492,0
106,"Self","Matching","Self","Self","Self","Self","1",372,0.372,1
106,"Friend","Matching","Friend","Friend","Friend","Close","1",579,0.579,0
106,"Self","Matching","Self","Self","Self","Self","1",391,0.391,1
106,"Self","Nonmatching","Stranger","Self","Self","Self","1",455,0.455,1
106,"Stranger","Matching","Stranger","Stranger","Stranger","Stranger","1",652,0.652,1
106,"Stranger","Matching","Stranger","Stranger","Stranger","Stranger","1",551,0.551,1
106,"Friend","Nonmatching","Stranger","Friend","Friend","Close","1",436,0.436,1
106,"Self","Matching","Self","Self","Self","Self","1",371,0.371,1
106,"Stranger","Nonmatching","Self","Stranger","Stranger","Stranger","1",715,0.715,1
106,"Stranger","Nonmatching","Friend","Stranger","Stranger","Stranger","1",630,0.63,0
